report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2012-12-31,3437291000.0,1407313000.0,385009000.0,3437291000.0,1833598000.0,686588000.0,477696000.0,-1420706000.0,-533793000.0,-271604000.0,-187318000.0,-18288000.0,-79950000.0,-2.0700000000000007,-180021000.0,-126169000.0,-119242000.0,-49092000.0,-245411000.0,686588000.0,3.6545,2.2011,17.7947,-2.0700000000000007,-320696000.0,-0.10215870654309178,-0.054495822436913255,0.13184853164553398,0.3757237598771315,0.19117537337070442,-0.07901687695339149,-0.1077714105228741,0.1727387650928482,0.22573002436816625,0.37444848870908454,3.655272993618331,2745420000.0,311536000.0,406164000.0,909995000.0,-30591000.0,505184000.0,32800000.0,3.4699999999999993,3.4699999999999993,1.359085006651042,12.383048780487805,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2013-03-31,3450445000.0,1403500000.0,434251000.0,3450445000.0,1797997000.0,686592000.0,434904000.0,641625000.0,199590000.0,114887000.0,83987000.0,5231000.0,26192000.0,0.94,89236000.0,98650000.0,55335000.0,25244000.0,43315000.0,686592000.0,,2.2722,19.3377,0.94,140131000.0,0.04671142387890525,0.02434091834531488,0.1308973309955192,0.31106954997077735,0.17905630235729592,0.0332962849719384,0.04623984087509041,0.06750827975842587,0.21840015585427625,0.38186493080911704,3.232001768562421,2675341000.0,287480000.0,372905000.0,861698000.0,-56036000.0,472934000.0,29297000.0,3.2099999999999995,3.2099999999999995,1.4517712830965843,12.728436358671537,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2013-06-30,3335949000.0,1281878000.0,375583000.0,,1352994000.0,,314659000.0,1275822000.0,396229000.0,227061000.0,166726000.0,12839000.0,47642000.0,1.0,86862000.0,178854000.0,103168000.0,51817000.0,75686000.0,0.0,,2.4222,17.6389,1.0,278878000.0,0.123227449641314,0.04997858180685616,0.1306812392324321,0.31056761836682545,0.17797231902255958,0.06806488948122408,0.16782114333101256,0.059323322532453586,0.21858691886485732,0.0,3.413035201273753,2554565000.0,308431000.0,399373000.0,767355000.0,-38636000.0,501770000.0,24916000.0,2.589999999999999,2.589999999999999,0.0,16.028776689677315,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2013-09-30,3470065000.0,1394706000.0,410837000.0,,1467095000.0,,401427000.0,1924460000.0,607878000.0,356726000.0,257238000.0,22335000.0,74916000.0,3.0,85192000.0,317521000.0,135028000.0,79477000.0,182493000.0,0.0,,2.3113,17.3676,3.0,436203000.0,0.17533833868972357,0.07413059985908045,0.13366762624320588,0.3158693867370587,0.1853642060629995,0.1028009561780543,0.24315126150658273,0.09482815958762458,0.22666254429814078,0.0,3.394791608350757,2421201000.0,320633000.0,427070000.0,669904000.0,56083000.0,534516000.0,22117000.0,2.8699999999999988,2.8699999999999988,0.0,19.309580865397656,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2013-12-31,3584797000.0,1482915000.0,436363000.0,3584797000.0,1627361000.0,1054310000.0,477239000.0,-1225491000.0,-342292000.0,-115765000.0,-94780000.0,-8846000.0,-12428000.0,-0.03999999999999915,-176968000.0,-162166000.0,-138185000.0,-49168000.0,-300351000.0,1054310000.0,3.4014,2.1552,12.4907,-0.03999999999999915,-164933000.0,-0.05824153337827317,-0.026439432972076245,0.0773404292646784,0.2793100887725818,0.09446417803149922,-0.032293320932817116,-0.043168979341612006,0.24508625522341657,0.13458523971208275,0.647864856046077,3.3983518309297533,2616416000.0,413171000.0,582909000.0,861405000.0,1143000.0,690279000.0,31559000.0,4.9,4.9,1.5273679193485532,18.47045216895339,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2014-03-31,3558728000.0,1477402000.0,423199000.0,,1604751000.0,,524043000.0,656679000.0,194286000.0,75404000.0,56583000.0,8773000.0,12446000.0,0.0,80112000.0,149173000.0,23667000.0,27809000.0,125506000.0,0.0,,2.1944,13.6969,0.0,103213000.0,0.035259675800170864,0.01589978216935939,0.08616538674146729,0.2958614482875195,0.11482626976041567,0.021188469588010097,0.04698797508149239,0.19112229871824743,0.15717420535756435,0.0,3.491033768983386,2631470000.0,385767000.0,543426000.0,856101000.0,83334000.0,653361000.0,35101000.0,3.9600000000000004,3.9600000000000004,0.0,15.481781145836301,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2014-06-30,3454532000.0,1525883000.0,815914000.0,,1502981000.0,,515119000.0,1204564000.0,402962000.0,188163000.0,79030000.0,17506000.0,34963000.0,0.0,79602000.0,295147000.0,46670000.0,52714000.0,248477000.0,0.0,,2.3355,17.4786,0.0,240877000.0,0.05258216837072458,0.022877194363809628,0.06560880119279673,0.3345293400765754,0.15620838743312934,0.05446844898238025,0.125193199381762,0.20627961652514934,0.19997027970286343,0.0,1.8701517561899905,2560212000.0,298071000.0,504528000.0,862834000.0,256125000.0,615360000.0,39768000.0,2.9600000000000004,2.9600000000000004,0.0,12.686783343391673,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2014-09-30,3393466000.0,1508307000.0,812710000.0,,1456741000.0,,653120000.0,1846982000.0,608408000.0,294636000.0,151824000.0,26255000.0,46700000.0,1.0,79287000.0,430542000.0,76682000.0,78344000.0,353860000.0,0.0,,1.8534,14.9769,1.0,372980000.0,0.10422168388203532,0.044740097587540294,0.08220112594491988,0.3294065670374698,0.15952294066753223,0.08682450332491913,0.20225695576633046,0.19158822338279421,0.2019402463045119,0.0,1.8558981678581536,2482734000.0,192657000.0,442438000.0,863364000.0,427492000.0,552137000.0,43688000.0,0.9600000000000004,0.9600000000000004,0.0,10.127220289324299,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2014-12-31,5223103000.0,3348850000.0,1139886000.0,,1359465000.0,2223035000.0,2489768000.0,-1262677000.0,-434808000.0,-286905000.0,-154121000.0,-11176000.0,-75625000.0,0.0,-159899000.0,-382253000.0,-36443000.0,-55295000.0,-418696000.0,2223035000.0,2.9377,1.9241,35.2993,0.0,-342200000.0,-0.11336886201557231,-0.029507555183192827,0.12205892718407003,0.3443540984749069,0.22721962940641194,-0.05492999085026659,-0.08008513607815772,0.33159390723043186,0.2710115096734953,1.6352278285943367,2.9378815074489903,2445548000.0,133316000.0,271298000.0,770848000.0,309147000.0,374870000.0,41358000.0,0.9999999999999996,0.9999999999999996,5.930149118361032,6.559746602833792,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2015-03-31,9794759000.0,1686543000.0,1456344000.0,,3109383000.0,,261421000.0,884404000.0,258466000.0,36686000.0,43115000.0,35746000.0,14140000.0,0.0,108464000.0,45791000.0,56741000.0,63986000.0,-10950000.0,0.0,,2.3355,49.479,0.0,100672000.0,0.013866094977685284,0.004401843884060853,0.04875034486501644,0.292248791276385,0.04148104260044052,0.003745472451134326,0.01179848220692015,-0.012381219442698134,0.11383033093473119,0.0,1.1580663634416044,2673273000.0,119848000.0,232580000.0,835028000.0,172691000.0,372329000.0,68331000.0,0.9999999999999996,0.9999999999999996,0.0,3.403725980887152,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2015-06-30,9770809000.0,1654081000.0,1368078000.0,,3179077000.0,,207238000.0,1815889000.0,559032000.0,140038000.0,95262000.0,68928000.0,31279000.0,0.0,110536000.0,133183000.0,111723000.0,131469000.0,21460000.0,0.0,,2.3384,41.4751,0.0,271507000.0,0.029965301249387795,0.00974965327845422,0.05246025500457352,0.30785582158380825,0.07711814984285933,0.014332283027945793,0.0440498924687889,0.01181790296653595,0.1495173989159029,0.0,1.2090546006879725,3284598000.0,136080000.0,184455000.0,991098000.0,-54326000.0,402959000.0,119753000.0,0.9999999999999996,0.9999999999999996,0.0,1.5402954414503185,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2015-09-30,9675064000.0,1720915000.0,1322548000.0,,3144489000.0,,234490000.0,2720982000.0,871242000.0,253344000.0,160654000.0,100986000.0,48171000.0,1.0,111205000.0,316903000.0,164568000.0,200372000.0,152335000.0,0.0,,1.831,34.8213,1.0,453716000.0,0.05109065415716194,0.016604954757922015,0.05904265445342895,0.3201939593867214,0.09310756190228381,0.02618525314147793,0.0805676216390008,0.05598530236510201,0.16674715231486278,0.0,1.301211751860802,4158598000.0,144910000.0,143163000.0,1253932000.0,-255851000.0,483695000.0,194484000.0,0.9999999999999996,0.9999999999999996,0.0,0.7361171098907879,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2015-12-31,9615014000.0,1831003000.0,1616685000.0,,3254392000.0,,213734000.0,-1769940000.0,-491868000.0,12367000.0,35875000.0,-72938000.0,-64468000.0,2.0,-218649000.0,-135188000.0,-105383000.0,-135751000.0,-240571000.0,0.0,1.1323,2.2235,18.7653,2.0,-123384000.0,0.011023564463039487,0.0037311438132071363,-0.02026904866831644,0.2779009457947727,-0.006987242505395663,0.0012862175759702481,0.0038000953787988663,0.13592042668113044,0.06971083765551375,0.0,1.1325663317220114,3651335000.0,334906000.0,442435000.0,1196872000.0,-77726000.0,702511000.0,132722000.0,2.9999999999999996,2.9999999999999996,0.0,3.333546812133633,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2016-03-31,9438968000.0,1615391000.0,1225098000.0,,3540305000.0,,252382000.0,865398000.0,337398000.0,274808000.0,228186000.0,25251000.0,30985000.0,2.0,112770000.0,172708000.0,58120000.0,60552000.0,114588000.0,0.0,,2.572,13.806,2.0,335360000.0,0.0644537688137039,0.024174888610704052,0.263677521787663,0.3898761032496031,0.31755099965564976,0.029114199772687015,0.07762269070037751,0.132410752047035,0.3875211174511612,0.0,1.3185810441287147,3632329000.0,519977000.0,680557000.0,1275804000.0,47812000.0,937199000.0,122227000.0,5.0,5.0,0.0,5.567975979120816,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2016-06-30,9312381000.0,1527760000.0,1159058000.0,,3156615000.0,3019478000.0,193661000.0,1326538000.0,490638000.0,366290000.0,-86635000.0,30914000.0,49141000.0,0.0,112973000.0,252501000.0,99509000.0,128505000.0,152992000.0,3019478000.0,,3.2477,58.1731,0.0,494795000.0,-0.0274455389713348,-0.009303206129560206,-0.06530909781702446,0.3698635093755324,0.27612476988974305,0.03933365698847588,0.05930772091676728,0.11533178845988581,0.3729972303846554,0.9565556775216489,1.3181048748207596,3142978000.0,338080000.0,906809000.0,1207410000.0,179344000.0,1160487000.0,84213000.0,5.0,5.0,2.601905923978468,10.768040563808437,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2016-09-30,9396944000.0,1557703000.0,1076834000.0,,3299022000.0,3048440000.0,233599000.0,1980548000.0,729610000.0,491199000.0,41585000.0,46860000.0,61535000.0,0.0,113131000.0,452435000.0,141301000.0,176499000.0,311134000.0,3048440000.0,,3.5549,44.5083,0.0,667698000.0,0.012605250889506042,0.004425374887835875,0.020996714040760436,0.3683879411152873,0.2480116614189608,0.05227220679403857,0.0773851028962442,0.15709490504648208,0.3371279060138911,0.9240435498762967,1.446558151024206,2402544000.0,219011000.0,1144664000.0,1065778000.0,338143000.0,1374469000.0,30087000.0,3.9999999999999996,3.9999999999999996,2.2179037868442286,38.045135772925185,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2016-12-31,8161207000.0,3306618000.0,1140103000.0,,3795062000.0,2121718000.0,2269756000.0,-1495281000.0,-587070000.0,-557746000.0,460539000.0,-37844000.0,-45398000.0,3.0,-225635000.0,-144241000.0,-102276000.0,-139387000.0,-246517000.0,2121718000.0,2.9009,3.6992,15.3853,3.0,-697133000.0,0.12135216763257095,0.05643025596581486,-0.3079949521193675,0.3926151673163773,0.37300413768381996,-0.06834111670001754,-0.09426512393565419,0.16486332669244108,0.4662220679591328,0.5590733432022982,2.9002800624154133,2677203000.0,643675000.0,574551000.0,970576000.0,332197000.0,800720000.0,65181000.0,5.0,5.0,2.649762713557798,8.814700602936439,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2017-03-31,7366468000.0,2390254000.0,1207947000.0,,3637669000.0,1398386000.0,1254536000.0,722063000.0,255088000.0,122764000.0,51213000.0,68513000.0,11971000.0,0.0,113289000.0,82585000.0,54143000.0,45070000.0,28442000.0,1398386000.0,,4.2667,25.069,0.0,167834000.0,0.01407852116286556,0.006952178438839346,0.07092594413506854,0.35327665314522416,0.17001840559618758,0.01666524581386901,0.02437701732804745,0.03938991473043211,0.2324367818320562,0.38441815349334973,1.9787739031596585,2533868000.0,466702000.0,422507000.0,888266000.0,246051000.0,633194000.0,108443000.0,2.9999999999999996,2.9999999999999996,2.20846375676333,3.8961205425891943,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2017-06-30,7291989000.0,2204448000.0,983662000.0,,3760830000.0,1421468000.0,1006945000.0,1459321000.0,527182000.0,261835000.0,154546000.0,83103000.0,35101000.0,1.0,112697000.0,-54455000.0,97765000.0,94192000.0,-152220000.0,1421468000.0,,4.1596,13.2107,1.0,356027000.0,0.04109358838341536,0.021193943106606442,0.10590267665578718,0.3612515683663841,0.17942248484055257,0.03590721269601476,0.050524882976625426,-0.10430878470192645,0.2439675712197659,0.37796656589104,2.2410624787782796,2666651000.0,707883000.0,318052000.0,924810000.0,-59161000.0,494426000.0,160632000.0,3.9999999999999996,3.9999999999999996,2.8749863478053337,1.9800039842621644,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2017-09-30,7523300000.0,2327324000.0,1103017000.0,,3898819000.0,1407171000.0,1045339000.0,2214187000.0,802971000.0,410279000.0,273216000.0,98895000.0,53596000.0,2.0,112456000.0,74844000.0,187519000.0,144087000.0,-112675000.0,1407171000.0,,5.1847,17.243,2.0,554366000.0,0.07007660524892281,0.03631597836055986,0.12339337192387093,0.3626482316082607,0.18529555091778607,0.05453444632009889,0.07732374165801292,-0.0508877524798041,0.25037000036582274,0.36092237162073953,2.1099620404762574,2900290000.0,939514000.0,237132000.0,998171000.0,-482970000.0,381094000.0,212667000.0,6.0,6.0,3.6924512062640713,1.1150390046410585,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2017-12-31,7750772000.0,2477563000.0,1200925000.0,,3674549000.0,1415360000.0,1137303000.0,-1323595000.0,-475261000.0,-207129000.0,-424125000.0,-135161000.0,331149000.0,-3.0,-226062000.0,201005000.0,-21724000.0,-86421000.0,179281000.0,1415360000.0,2.0633,4.7308,265.2099,-3.0,-293550000.0,-0.11542232801903037,-0.05472035559812623,0.3204341207091293,0.3590682950600448,0.15648971173206305,-0.026723660559232035,-0.04069404777177745,-0.13545004325341212,0.22178234278612416,0.3851792424049863,2.0630455690405314,3071976000.0,54850000.0,587749000.0,1109980000.0,-57172000.0,784677000.0,115350000.0,-4.440892098500626e-16,-4.440892098500626e-16,1.8037485487659253,5.095353272648461,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2018-03-31,7556340000.0,2158725000.0,868860000.0,,3800310000.0,1436852000.0,692188000.0,821629000.0,304979000.0,182623000.0,131760000.0,13538000.0,20361000.0,1.0,111867000.0,121554000.0,131815000.0,50330000.0,-10261000.0,1436852000.0,,3.1058,72.7508,1.0,232953000.0,0.034670855798605904,0.017437013157163388,0.16036434935962582,0.37118821268480057,0.22226941843581471,0.02416818195052102,0.034870603582627384,-0.012488604954304193,0.28352577623233843,0.37808810333893816,2.484548719011118,3171542000.0,135397000.0,647608000.0,1159871000.0,-95875000.0,849796000.0,60375000.0,0.9999999999999996,0.9999999999999996,1.6908199144265212,10.726426501035197,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2018-06-30,7538363000.0,2283070000.0,1041661000.0,,3693576000.0,1406724000.0,908144000.0,1675503000.0,616335000.0,572973000.0,434221000.0,26846000.0,100463000.0,3.0,111263000.0,223857000.0,280945000.0,100804000.0,-57088000.0,1406724000.0,,3.1489,30.9447,3.0,673777000.0,0.11756113858223034,0.0576014978318237,0.25915859297178223,0.3678507290049615,0.34197073953314316,0.07600761597710272,0.11234103876242574,-0.034072156242035974,0.40213416508356,0.38085692564604057,2.19175912316963,3387724000.0,415072000.0,958746000.0,1249024000.0,-743000.0,1167546000.0,4118000.0,2.9999999999999996,2.9999999999999996,1.204855311910623,232.8183584264206,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2018-09-30,7487195000.0,2059577000.0,1127009000.0,,3528844000.0,1411605000.0,641226000.0,2453251000.0,896872000.0,736733000.0,563966000.0,39834000.0,133630000.0,5.0,110276000.0,376941000.0,471675000.0,150511000.0,-94734000.0,1411605000.0,,3.303,31.6438,5.0,887244000.0,0.1598160757460517,0.07532406996211531,0.22988516054818686,0.36558509504327114,0.3003088554738182,0.09839906667316665,0.14912268095470674,-0.03861569810834684,0.3616605068132042,0.40001909973917804,1.8274716528439436,3626788000.0,705822000.0,1285200000.0,1342925000.0,17198000.0,1500424000.0,-54943000.0,6.0,6.0,0.940804066050663,23.391514842655116,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2018-12-31,7581674000.0,1998421000.0,1183173000.0,,3585321000.0,1397916000.0,555320000.0,-1575433000.0,-600930000.0,-580789000.0,-436385000.0,-27813000.0,-109628000.0,-3.0,-223948000.0,-176187000.0,-184444000.0,-100947000.0,-360631000.0,1397916000.0,1.6889,2.4253,11.8012,-3.0,-681736000.0,-0.12171434580055733,-0.05755786914604875,0.27699368998872054,0.3814379919679225,0.36865357016134614,-0.07660432247548496,-0.11654854063734074,0.22890913164825163,0.43272928775771485,0.389899816501786,1.689035331266011,3374950000.0,693562000.0,911540000.0,1217256000.0,-522714000.0,1112238000.0,52405000.0,6.0,6.0,1.2568497030311858,17.394141780364468,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2019-03-31,7871062000.0,1987176000.0,1278191000.0,7871062000.0,3672274000.0,1393904000.0,465274000.0,832064000.0,283486000.0,155154000.0,133569000.0,12586000.0,37514000.0,1.26,106356000.0,54916000.0,216132000.0,49283000.0,-161216000.0,1393904000.0,,2.6335,12.8208,1.26,204437000.0,0.03637228594598333,0.01696962874895408,0.16052731520652258,0.34070215752634414,0.18646882932082148,0.019711952465880717,0.03062545374442035,-0.1937543265902623,0.24569864818090917,0.37957516241979766,1.5546784479001965,3385385000.0,695371000.0,884071000.0,1195763000.0,-673669000.0,1083722000.0,51453000.0,6.26,6.26,1.2862191595261516,17.182107943171438,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
2019-06-30,8094414000.0,2036637000.0,1399981000.0,,3800801000.0,1398419000.0,398183000.0,1717116000.0,609400000.0,340891000.0,287767000.0,24187000.0,67925000.0,2.71,106336000.0,199288000.0,415626000.0,102231000.0,-216338000.0,1398419000.0,,2.1811,13.6208,2.71,443122000.0,0.07571219856025085,0.0355513073583832,0.1675873965416431,0.35489739772968165,0.19852531803326043,0.04211435194691055,0.06556579640792273,-0.12598915856587442,0.25806177334553987,0.36792744476756345,1.4547604574633513,3426998000.0,548917000.0,651989000.0,1188828000.0,-832919000.0,853067000.0,48794000.0,5.97,5.97,1.6392839014989444,13.362073205722014,1.4951549,206.0,49.4303,1.80798,19239.738,1.7462,3.7412
