report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-07-03,10467000000.0,4364000000.0,2162000000.0,,4924000000.0,,93000000.0,834000000.0,20989000000.0,1845000000.0,1165000000.0,567000000.0,282000000.0,323000000.0,1.49,379000000.0,,,,,93000000.0,,56.7208,0.2212,1.49,1165000000.0,0.11515028432168968,0.05417024935511608,0.027014150269188623,0.08790318738386774,0.05550526466244223,0.11130218782841311,0.23221048435319913,,0.05550526466244223,0.018887083671811536,2.0185013876040703,,,,,,,,,,,,0.4314504,66.41,50.56,2.91906,18230.184,91.1509,1.0615,0.3316
2010-10-02,10752000000.0,4618000000.0,2545000000.0,,5166000000.0,,401000000.0,978000000.0,28430000000.0,2514000000.0,1556000000.0,780000000.0,347000000.0,438000000.0,2.06,379000000.0,,,,,401000000.0,1.8145,7.6313,0.2094,2.06,1556000000.0,0.15098722415795587,0.07254464285714286,0.02743580724586704,0.0884277172001407,0.05473091804431938,0.14471726190476192,0.2795042213041135,,0.05473091804431938,0.07762291908633372,1.8145383104125736,,,,,,,,,,,,0.4314504,66.41,50.56,2.91906,18230.184,91.1509,1.0615,0.3316
2011-01-01,11190000000.0,4953000000.0,2645000000.0,,5445000000.0,,424000000.0,1122000000.0,7615000000.0,744000000.0,498000000.0,298000000.0,66000000.0,151000000.0,0.78,379000000.0,371000000.0,158000000.0,128000000.0,213000000.0,424000000.0,,6.7523,0.2108,0.78,626000000.0,0.05472910927456382,0.026630920464700624,0.03913328956007879,0.09770190413657255,0.06539724228496388,0.04450402144772118,0.08485261543704209,0.027971109652002626,0.08220617202889034,0.07786960514233242,1.8725897920604915,,,,,,,,,,,,0.4314504,66.41,50.56,2.91906,18230.184,91.1509,1.0615,0.3316
2011-04-02,11226000000.0,4937000000.0,2479000000.0,,5649000000.0,,390000000.0,794000000.0,15615000000.0,1277000000.0,801000000.0,457000000.0,129000000.0,236000000.0,1.2,381000000.0,254000000.0,319000000.0,256000000.0,-65000000.0,390000000.0,,7.8631,0.2367,1.2,1057000000.0,0.08089927420782439,0.04070906823445573,0.0292667307076529,0.08178033941722702,0.051296829971181554,0.07135221806520577,0.13263785394932937,-0.004162664105027218,0.06769132244636568,0.06903876792352628,1.991528842275111,72649000000.0,2102000000.0,4020000000.0,6380000000.0,,4404000000.0,824000000.0,5.53,5.53,0.0885558583106267,4.878640776699029,0.4314504,66.41,50.56,2.91906,18230.184,91.1509,1.0615,0.3316
2011-07-02,11488000000.0,5172000000.0,2761000000.0,11488000000.0,5752000000.0,2094000000.0,362000000.0,981000000.0,23862000000.0,1808000000.0,1113000000.0,653000000.0,187000000.0,311000000.0,1.71,382000000.0,686000000.0,469000000.0,384000000.0,217000000.0,2456000000.0,,8.3374,0.2307,1.71,1497000000.0,0.11352573018080668,0.05684192200557103,0.0273656860279943,0.07576900511273153,0.04664319839074679,0.09688370473537604,0.13559941520467836,0.009093956918950633,0.06273573045008801,0.42698191933240615,1.8732343353857297,75522000000.0,2188000000.0,3968000000.0,6343000000.0,,4736000000.0,729000000.0,5.75,5.75,0.518581081081081,5.443072702331961,0.4314504,66.41,50.56,2.91906,18230.184,91.1509,1.0615,0.3316
2011-10-01,11071000000.0,4780000000.0,2374000000.0,11071000000.0,5657000000.0,2112000000.0,70000000.0,716000000.0,-14826000000.0,-1630000000.0,-1127000000.0,-658000000.0,-140000000.0,-357000000.0,-1.72,-762000000.0,-265000000.0,-303000000.0,,-568000000.0,2182000000.0,2.0135,8.346,0.194,-1.72,-1127000000.0,-0.1163160685875906,-0.059434558757113176,0.044381491973559964,0.10994199379468501,0.07601510859301228,-0.10179748893505555,-0.14376833779818854,0.0383110751382706,0.07601510859301228,0.3857168110305816,2.013479359730413,32266000000.0,750000000.0,1285000000.0,2199000000.0,-203000000.0,2053000000.0,242000000.0,1.9700000000000004,1.9700000000000004,1.0628348757915247,5.309917355371901,0.4314504,66.41,50.56,2.91906,18230.184,91.1509,1.0615,0.3316
2011-12-31,11227000000.0,4858000000.0,2374000000.0,11227000000.0,5781000000.0,2131000000.0,84000000.0,857000000.0,8329000000.0,493000000.0,278000000.0,156000000.0,49000000.0,87000000.0,0.42,376000000.0,338000000.0,182000000.0,122000000.0,156000000.0,2215000000.0,,12.3253,0.2272,0.42,400000000.0,0.026984950700570835,0.013895074374276298,0.018729739464521552,0.0591907792051867,0.033377356225237124,0.02476173510287699,0.03476738369184592,0.018729739464521552,0.048024972985952694,0.3831517038574641,2.046335299073294,32980000000.0,608000000.0,1065000000.0,1948000000.0,-260000000.0,1827000000.0,225000000.0,1.6100000000000003,1.6100000000000003,1.2123700054734539,4.733333333333333,0.4314504,66.41,50.56,2.91906,18230.184,91.1509,1.0615,0.3316
2012-03-31,11170000000.0,4750000000.0,2170000000.0,11170000000.0,5906000000.0,2136000000.0,,723000000.0,16597000000.0,1028000000.0,580000000.0,322000000.0,101000000.0,178000000.0,0.86,374000000.0,454000000.0,344000000.0,245000000.0,110000000.0,2136000000.0,,11.5545,0.2145,0.86,825000000.0,0.05452082627836099,0.0288272157564906,0.01940109658371995,0.061938904621317105,0.0349460745917937,0.051924798567591766,0.07212136284506342,0.006627703801891908,0.04970777851418931,0.36166610226887913,2.1889400921658986,33962000000.0,473000000.0,844000000.0,1699000000.0,-85000000.0,1595000000.0,197000000.0,1.2700000000000005,1.2700000000000005,1.3391849529780564,4.284263959390863,0.4314504,66.41,50.56,2.91906,18230.184,91.1509,1.0615,0.3316
2012-06-30,11461000000.0,5005000000.0,2221000000.0,11461000000.0,5871000000.0,2345000000.0,,828000000.0,24905000000.0,1590000000.0,916000000.0,398000000.0,316000000.0,231000000.0,1.07,373000000.0,719000000.0,530000000.0,369000000.0,189000000.0,2345000000.0,,13.5709,0.2027,1.07,1285000000.0,0.06779083631408618,0.03472646365936655,0.015980726761694437,0.06384260188717125,0.036779763099779164,0.07992321786929588,0.11148977604673807,0.007588837582814696,0.05159606504717928,0.3994208823028445,2.2534894191805495,35005000000.0,218000000.0,647000000.0,1481000000.0,-113000000.0,1383000000.0,326000000.0,0.6300000000000006,0.6300000000000006,1.695589298626175,1.9846625766871167,0.4314504,66.41,50.56,2.91906,18230.184,91.1509,1.0615,0.3316
2012-09-29,11896000000.0,5403000000.0,2830000000.0,11896000000.0,6012000000.0,1917000000.0,515000000.0,1071000000.0,-16553000000.0,-951000000.0,-526000000.0,-293000000.0,-110000000.0,-145000000.0,-0.77,-753000000.0,-324000000.0,-366000000.0,,-690000000.0,2432000000.0,1.9092,10.3739,0.183,-0.77,-526000000.0,-0.048735861610113104,-0.024630127774041694,0.0177007189029179,0.05745182142209871,0.031776717211381623,-0.04421654337592468,-0.062292752250118426,0.04168428683622304,0.031776717211381623,0.4045242847638057,1.9091872791519435,33278000000.0,583000000.0,1248000000.0,2160000000.0,-235000000.0,1984000000.0,356000000.0,1.5800000000000005,1.5800000000000005,1.2258064516129032,3.50561797752809,0.4314504,66.41,50.56,2.91906,18230.184,91.1509,1.0615,0.3316
