report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol
2011-09-30,32430671000.0,9947723000.0,9971676000.0,13480628000.0,17907196000.0,,3125610000.0,14433157000.0,2303638000.0,1629291000.0,135777000.0,465456000.0,0.72,2244508000.0,3484597000.0,601177000.0,1048151000.0,2883420000.0,0.0,0.72,3351789000.0,0.09098526648169819,0.050239201032874096,0.11288528213196877,0.15960735409446458,0.0710326961782567,0.12864314435381172,0.19977749843641276,0.23222840297517722,0.0,0.9975978962814275,,,,,,,,,,,0.7186967,35.69,23.0,0.0078
2011-12-31,34268179000.0,11582683000.0,10376210000.0,14221732000.0,18959033000.0,,4531036000.0,20007588000.0,3442439000.0,2461337000.0,170466000.0,640385000.0,1.1,2229113000.0,5668815000.0,801375000.0,1421598000.0,4867440000.0,0.0,1.1,4864037000.0,0.1298239736172198,0.0718257308040792,0.12302017614517052,0.1720566716987575,0.10045584855851254,0.18157249897713665,0.24327969968194066,0.24310961421236782,0.0,1.116272993703867,,,,,,,,,,,0.7186967,35.69,23.0,0.0078
2012-03-31,33985248000.0,11300250000.0,8887124000.0,12746264000.0,20055353000.0,,4671175000.0,5094378000.0,849310000.0,586842000.0,18183000.0,190910000.0,0.27,2201933000.0,1688188000.0,153631000.0,367453000.0,1534557000.0,0.0,0.27,1216763000.0,0.02926111547375905,0.017267550909147403,0.1151940433159848,0.16671515148659954,0.02499054884048514,0.042348294742057147,0.30122558632280527,0.2388442710768616,0.0,1.271530587398128,,,,,,,,,,,0.7186967,35.69,23.0,0.0078
2012-06-30,34958908000.0,10934534000.0,9193469000.0,12830847000.0,20937425000.0,,3993018000.0,10405771000.0,1796509000.0,1236356000.0,36727000.0,405166000.0,0.56,2204910000.0,2925214000.0,332302000.0,742901000.0,2592912000.0,0.0,0.56,2539410000.0,0.05905005032853849,0.03536597882290831,0.11881445401787143,0.17264544837667484,0.051389162384591645,0.08580372228199026,0.24918019049237197,0.24403862049241715,0.0,1.1893806353183982,49940894000.0,5913826000.0,8391896000.0,11878329000.0,11971999000.0,361153000.0,2.6500000000000004,2.6500000000000004,0.0,23.236401192846245,0.7186967,35.69,23.0,0.0078
2012-09-30,36505718000.0,11111417000.0,9668740000.0,13577168000.0,21703624000.0,,4160817000.0,15683947000.0,2695292000.0,1862694000.0,58207000.0,590600000.0,0.84,2206805000.0,4363081000.0,523459000.0,1127881000.0,3839622000.0,0.0,0.84,3823173000.0,0.0858241001594941,0.05102471892211516,0.11876436460796508,0.17185036394218878,0.07383205009144048,0.12418626492976473,0.2448122274322911,0.24376344806571967,0.0,1.1492104452079588,51191684000.0,6147229000.0,8783550000.0,12834531000.0,12443383000.0,283583000.0,2.77,2.77,0.0,30.97347161148588,0.7186967,35.69,23.0,0.0078
2012-12-31,38068685000.0,12208609000.0,10303996000.0,14487190000.0,22357143000.0,,4754060000.0,-9470194000.0,-1377237000.0,-953279000.0,-34214000.0,-269078000.0,-0.43999999999999995,-4408009000.0,-2714064000.0,-190233000.0,-710487000.0,-2904297000.0,0.0,-0.43999999999999995,-2087724000.0,-0.04263867704384232,-0.025041027815906957,0.10066097906758827,0.14542859417663462,-0.036177687776712014,-0.061601654558455884,0.3066776667933096,0.220452083663756,0.0,1.1848421719107811,21713902000.0,2732613000.0,3963874000.0,5062794000.0,5491622000.0,78903000.0,1.23,1.23,0.0,50.23730403153239,0.7186967,35.69,23.0,0.0078
2013-03-31,38234257000.0,12049008000.0,9955658000.0,14353676000.0,22660708000.0,,5304305000.0,5387383000.0,760583000.0,580050000.0,20854000.0,76060000.0,0.26,2189410000.0,1712796000.0,165356000.0,391191000.0,1547440000.0,0.0,0.26,1151774000.0,0.02559717022080687,0.015170949967721356,0.10766823149570023,0.14117856480595495,0.019892710351348007,0.03356395572459607,0.2872340800719013,0.21379100019434297,0.0,1.21026736756124,22006907000.0,2725821000.0,3875147000.0,5075677000.0,5426633000.0,81574000.0,1.2200000000000002,1.2200000000000002,0.0,47.50468286463824,0.7186967,35.69,23.0,0.0078
2013-12-31,45849000000.0,17278000000.0,11799000000.0,22063000000.0,22301000000.0,5494000000.0,7891000000.0,23222000000.0,4150000000.0,2889000000.0,156000000.0,772000000.0,1.33,2160000000.0,6923000000.0,943000000.0,1665000000.0,5980000000.0,5494000000.0,1.33,5815000000.0,0.12954576027980808,0.06301118890270235,0.12440788907070881,0.1787098441133408,0.09051451503849593,0.14930742939377586,0.25751442597536817,0.2504090948238739,0.24635666562037578,1.4643613865581828,34823136000.0,4378465000.0,6228638000.0,8462765000.0,8702223000.0,200847000.0,1.9900000000000002,1.9900000000000002,0.6313329364232565,31.011854794943414,0.7186967,35.69,23.0,0.0078
