report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-06-30,226190000.0,147834000.0,26611000.0,132091000.0,94099000.0,,106746000.0,60469000.0,28071000.0,-22187000.0,-29269000.0,7158000.0,,,,-16948000.0,5560000.0,2847000.0,-22508000.0,0.0,,,9.1616,,-19340000.0,-0.3110447507412406,-0.12940006189486714,-0.4840331409482545,0.4642213365526137,-0.36691527890323966,-0.0980901012423184,-0.2357835896236942,-0.3722237840877144,-0.3198333030147679,0.0,5.555371838713314,,,,,,,,,,,,1.4490346,354.88,202.44,0.8953,14382.565,58.1819,13.1965,5.3107
2011-09-30,215780000.0,137857000.0,24761000.0,132340000.0,83440000.0,,103812000.0,105063000.0,46632000.0,-31955000.0,-42831000.0,10983000.0,,-0.92,,-17784000.0,8838000.0,5683000.0,-26622000.0,0.0,,,5.4299,-0.92,-26272000.0,-0.5133149568552253,-0.19849383631476503,-0.40766968390394337,0.44384797692812883,-0.30415084282763677,-0.14809064788210213,-0.38296979865771813,-0.2533908226492676,-0.2500594881166538,0.0,5.567505351157061,,,,,,,,,,,,1.4490346,354.88,202.44,0.8953,14382.565,58.1819,13.1965,5.3107
2011-12-31,209583000.0,131785000.0,27995000.0,138187000.0,71396000.0,108540000.0,93955000.0,152255000.0,66712000.0,-42467000.0,-57170000.0,14715000.0,127000.0,-1.22,,-25452000.0,11114000.0,8503000.0,-36566000.0,108540000.0,4.7357,,5.9312,-1.22,-33964000.0,-0.8007451397837414,-0.27277975790021136,-0.3754884897047716,0.43815966634921677,-0.2789202325046796,-0.20262616719867546,-0.2360116930464165,-0.24016288463433055,-0.22307313388722866,1.5202532354753768,4.707447758528309,,,,,,,,,,,,1.4490346,354.88,202.44,0.8953,14382.565,58.1819,13.1965,5.3107
2012-03-31,203942000.0,127369000.0,32580000.0,145064000.0,58878000.0,110844000.0,83006000.0,47754000.0,20296000.0,-10895000.0,-14780000.0,3867000.0,46000.0,-0.31,,-8903000.0,1699000.0,2844000.0,-10602000.0,110844000.0,,,5.3231,-0.31,-8051000.0,-0.2510275484900982,-0.07247158505849702,-0.30950286886962347,0.4250115173598023,-0.22814842735687063,-0.05342205136754567,-0.06419321007294282,-0.22201281568036185,-0.16859320685178206,1.8826047080403547,3.9094229588704725,365541000.0,-144050000.0,-107504000.0,161711000.0,-96298000.0,-87627000.0,36723000.0,,,-1.2649525831079462,-2.927429676224709,1.4490346,354.88,202.44,0.8953,14382.565,58.1819,13.1965,5.3107
2012-06-30,191940000.0,115615000.0,43140000.0,144190000.0,47750000.0,99382000.0,70144000.0,98789000.0,42627000.0,-21414000.0,-29256000.0,7779000.0,115000.0,-0.61,,-20017000.0,4249000.0,5498000.0,-24266000.0,99382000.0,,,5.4742,-0.61,-15916000.0,-0.6126910994764397,-0.15242263207252266,-0.29614633208150704,0.43149540940793,-0.21676502444604157,-0.11156611441075336,-0.14554277791371015,-0.2456346354351193,-0.16111105487453056,2.081298429319372,2.6799953639313863,403861000.0,-144037000.0,-106731000.0,176267000.0,-98056000.0,-84203000.0,37344000.0,-3.0599999999999996,-3.0599999999999996,-1.1802667363395603,-2.8580494858611827,1.4490346,354.88,202.44,0.8953,14382.565,58.1819,13.1965,5.3107
2012-09-30,191642000.0,113394000.0,49342000.0,152529000.0,39113000.0,101517000.0,63443000.0,153541000.0,67017000.0,-29885000.0,-41673000.0,11728000.0,143000.0,-0.87,,-23466000.0,8936000.0,8092000.0,-32402000.0,101517000.0,,,5.1862,-0.87,-21793000.0,-1.0654513844501827,-0.2174523329958986,-0.27141284738278376,0.4364762506431507,-0.1946385655948574,-0.15594180816313752,-0.21250799971556567,-0.21103158114119355,-0.14193603011573455,2.5954797637614093,2.2981233026630457,452339000.0,-142879000.0,-104661000.0,196652000.0,-103836000.0,-79724000.0,38089000.0,-3.01,-3.01,-1.2733555767397522,-2.7478012024469005,1.4490346,354.88,202.44,0.8953,14382.565,58.1819,13.1965,5.3107
2012-12-31,198059000.0,109936000.0,48286000.0,153883000.0,44176000.0,103730000.0,57293000.0,-88715000.0,-37604000.0,26223000.0,33842000.0,-7580000.0,-92000.0,0.71,,23327000.0,-3893000.0,-5404000.0,19434000.0,103730000.0,2.2754,,4.8347,0.71,20819000.0,0.7660720753350235,0.17086827662464216,-0.38146874823874205,0.4238742039114017,-0.2955869920532041,0.13239994143159362,0.17729503874082186,-0.21906103815589245,-0.23467282872118583,2.3481075697211153,2.276767593091165,211369000.0,-51867000.0,-35971000.0,92336000.0,-47836000.0,-24941000.0,15794000.0,-1.0799999999999996,-1.0799999999999996,-4.159015276051481,-2.277510447005192,1.4490346,354.88,202.44,0.8953,14382.565,58.1819,13.1965,5.3107
2013-03-31,280899000.0,194757000.0,42980000.0,151352000.0,129547000.0,106186000.0,148065000.0,57356000.0,25155000.0,-6206000.0,-10665000.0,4355000.0,131000.0,,,-1200000.0,1069000.0,2904000.0,-2269000.0,106186000.0,,,6.2691,,-3302000.0,-0.08232533366268613,-0.03796738329435135,-0.18594392914429178,0.4385766092475068,-0.10820140874537973,-0.022093350278925877,-0.026326394692300185,-0.039559941418508965,-0.05757026291931097,0.819671624970088,4.531340158213123,220971000.0,-47752000.0,-31282000.0,97195000.0,-39503000.0,-20192000.0,16282000.0,,,-5.258815372424722,-1.9212627441346273,1.4490346,354.88,202.44,0.8953,14382.565,58.1819,13.1965,5.3107
2013-06-30,286152000.0,197129000.0,33853000.0,147817000.0,138335000.0,108670000.0,150944000.0,117448000.0,51988000.0,-12028000.0,-21184000.0,8971000.0,249000.0,,,3172000.0,2695000.0,5763000.0,477000.0,108670000.0,,,7.3034,,-6265000.0,-0.15313550439151336,-0.07403058514356006,-0.18036918466044546,0.44264695865404263,-0.10241127988556638,-0.04203360451787861,-0.04869537053905791,0.004061371841155234,-0.05334275594305565,0.7855568005204756,5.823088057188432,239630000.0,-39680000.0,-21896000.0,106556000.0,-14760000.0,-10541000.0,17474000.0,,,-10.30926857034437,-1.253061691656175,1.4490346,354.88,202.44,0.8953,14382.565,58.1819,13.1965,5.3107
2013-09-30,289496000.0,199686000.0,48294000.0,168070000.0,121426000.0,111117000.0,153905000.0,178551000.0,79383000.0,-29341000.0,-42474000.0,12970000.0,254000.0,,,6866000.0,4517000.0,8859000.0,2349000.0,111117000.0,,,8.3424,,-20482000.0,-0.3497932897402533,-0.14671705308536215,-0.23788161365660232,0.44459566174370346,-0.1643283991688649,-0.10135200486362506,-0.12617451396085885,0.013155905035536066,-0.11471232308976147,0.915100555070578,4.134799353957013,264640000.0,-40481000.0,-21352000.0,118922000.0,19991000.0,-9230000.0,18716000.0,,,-12.038678223185265,-1.1408420602692884,1.4490346,354.88,202.44,0.8953,14382.565,58.1819,13.1965,5.3107
