report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,,,9385000000.0,,,,,,,,457000000.0,,,,849000000.0,,,,0.0,,13.6835,0.4742,,,,,,,,,,,,,,,,,,,,,0.3170255,31.09,20.57,8.21608,15971.164,12.0084,1.2619,2.377
2010-09-30,48123000000.0,11600000000.0,9604000000.0,24767000000.0,23356000000.0,,,1643000000.0,53969000000.0,4077000000.0,1862000000.0,2048000000.0,2.62,,2988000000.0,3634000000.0,2072000000.0,-646000000.0,0.0,,10.5956,0.9235,2.62,6149000000.0,0.07972255523206029,0.038692517091619395,0.03450128777631603,0.07554336748874353,0.0847204039648401,0.1745589998287378,-0.011969834534640256,0.11393577794659897,0.0,1.2078300708038316,,,,,,,,,0.3170255,31.09,20.57,8.21608,15971.164,12.0084,1.2619,2.377
2010-12-31,50014000000.0,13829000000.0,11113000000.0,26243000000.0,23771000000.0,,,3951000000.0,73621000000.0,5317000000.0,2568000000.0,2554000000.0,3.61,,5873000000.0,4762000000.0,2965000000.0,1111000000.0,0.0,1.2444,10.2368,2.0421,3.61,8282000000.0,0.10803079382440789,0.051345623225496864,0.034881351788212604,0.07222124122193396,0.10631023313472228,0.22367590761852676,0.015090802895912851,0.11249507613316853,0.0,1.2443984522631153,,,,,,,,,0.3170255,31.09,20.57,8.21608,15971.164,12.0084,1.2619,2.377
2011-03-31,51865000000.0,15775000000.0,11782000000.0,27160000000.0,24705000000.0,,,5716000000.0,21071000000.0,2103000000.0,996000000.0,763000000.0,1.39,,2592000000.0,1062000000.0,852000000.0,1530000000.0,0.0,,12.1977,2.8945,1.39,2955000000.0,0.0403157255616272,0.01920370191844211,0.04726875800863747,0.09980541977124958,0.040547575436228674,0.08512446873102611,0.0726116463385696,0.14024014047743344,0.0,1.3389068069937193,,5883000000.0,,,,,,,0.3170255,31.09,20.57,8.21608,15971.164,12.0084,1.2619,2.377
2011-06-30,30490000000.0,7314000000.0,4161000000.0,13783000000.0,16707000000.0,4684000000.0,,4711000000.0,7674000000.0,2217000000.0,1992000000.0,1153000000.0,2.78,716000000.0,4410000000.0,1702000000.0,1199000000.0,2708000000.0,4684000000.0,,11.0527,2.669,2.78,3416000000.0,0.11923145986712157,0.06533289603148573,0.2595777951524629,0.2888975762314308,0.07271236470974089,0.10364171847973447,0.35287985405264527,0.44513943184779775,0.2803615251092357,1.7577505407354002,156335000000.0,7418000000.0,13714000000.0,4703000000.0,20802000000.0,10.399999999999999,10.399999999999999,0.22517065666762812,0.3170255,31.09,20.57,8.21608,15971.164,12.0084,1.2619,2.377
2011-09-30,30541000000.0,7154000000.0,4125000000.0,13785000000.0,16756000000.0,4705000000.0,,4633000000.0,11473000000.0,3550000000.0,2397000000.0,2051000000.0,3.35,716000000.0,5490000000.0,2437000000.0,1716000000.0,3053000000.0,4705000000.0,,4.9656,1.0342,3.35,5266000000.0,0.14305323466221054,0.07848465996529255,0.20892530288503444,0.3094221215026584,0.1162371893520186,0.16541633661059596,0.26610302449228623,0.4589906737557744,0.2807949391262831,1.7343030303030302,113839000000.0,7953000000.0,13187000000.0,8402000000.0,19919000000.0,11.129999999999999,11.129999999999999,0.23620663687936141,0.3170255,31.09,20.57,8.21608,15971.164,12.0084,1.2619,2.377
2011-12-31,31371000000.0,3224000000.0,4394000000.0,14212000000.0,17152000000.0,4674000000.0,,493000000.0,-24936000000.0,-3057000000.0,-2439000000.0,-1247000000.0,-3.3899999999999997,-718000000.0,-5968000000.0,-1906000000.0,-1501000000.0,-7874000000.0,4674000000.0,0.7337,7.3961,1.4258,-3.3899999999999997,-4558000000.0,-0.14219916044776118,-0.07774696375633547,0.09781039461020212,0.12259384023099133,-0.09744668643014248,-0.14006231100522312,0.3157683670195701,0.1827879371190247,0.27250466417910446,0.7337278106508875,15282000000.0,2946000000.0,4813000000.0,-583000000.0,7079000000.0,4.130000000000001,4.130000000000001,0.660262748975844,0.3170255,31.09,20.57,8.21608,15971.164,12.0084,1.2619,2.377
2012-03-31,31851000000.0,3445000000.0,4673000000.0,14345000000.0,17499000000.0,4559000000.0,,513000000.0,4040000000.0,1394000000.0,417000000.0,927000000.0,0.59,710000000.0,973000000.0,1017000000.0,574000000.0,-44000000.0,4559000000.0,,9.6039,1.4654,0.59,1968000000.0,0.023829933139036516,0.013092210605632476,0.10321782178217821,0.345049504950495,0.04376628677278578,0.06319702602230483,-0.01089108910891089,0.4871287128712871,0.26052917309560547,0.7372137812968115,-1749000000.0,2367000000.0,4104000000.0,-2157000000.0,6092000000.0,3.3299999999999996,3.3299999999999996,0.7483585029546946,0.3170255,31.09,20.57,8.21608,15971.164,12.0084,1.2619,2.377
2012-06-30,32250000000.0,3254000000.0,4691000000.0,14465000000.0,17785000000.0,4513000000.0,,452000000.0,7824000000.0,2869000000.0,810000000.0,1952000000.0,1.14,709000000.0,1742000000.0,2181000000.0,1154000000.0,-439000000.0,4513000000.0,,10.1176,1.1565,1.14,4023000000.0,0.04554399775091369,0.025116279069767444,0.10352760736196319,0.3666922290388548,0.08896124031007752,0.12866624809399946,-0.056109406952965235,0.5141871165644172,0.2537531627776216,0.6936687273502451,-1599000000.0,1185000000.0,4756000000.0,-5304000000.0,6699000000.0,1.6900000000000004,1.6900000000000004,0.6736826391998806,0.3170255,31.09,20.57,8.21608,15971.164,12.0084,1.2619,2.377
2012-09-30,34558000000.0,4037000000.0,6782000000.0,16494000000.0,18064000000.0,4518000000.0,,671000000.0,11985000000.0,4651000000.0,1260000000.0,3231000000.0,1.78,709000000.0,2812000000.0,3509000000.0,1779000000.0,-697000000.0,4518000000.0,,11.6402,1.3332,1.78,6430000000.0,0.06975199291408327,0.03646044331269171,0.10513141426783479,0.38806841885690446,0.13458533479946755,0.20596049951288636,-0.05815602836879433,0.5365039632874427,0.25011071744907,0.5952521380123857,-1087000000.0,48000000.0,5857000000.0,-9054000000.0,7863000000.0,0.12000000000000033,0.12000000000000033,0.5745898512018314,0.3170255,31.09,20.57,8.21608,15971.164,12.0084,1.2619,2.377
