report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-09-30,1372260000.0,626026000.0,301814000.0,595257000.0,775881000.0,210000000.0,,134111000.0,,661346000.0,266234000.0,94544000.0,58295000.0,6078000.0,30746000.0,0.98,60537000.0,34445000.0,30187000.0,26092000.0,210000000.0,,14.5654,1.2686,0.98,124731000.0,0.07513394450953174,0.042481016716948684,0.08814599317150175,0.40256386218409124,0.1429569393328152,0.06889656479092883,0.09589798363088446,0.039452873382465455,0.18860173041040545,0.27066006256114017,2.074211269192284,,,,,,,,,,,,1.0577304,269.44,204.9,1.00663,21372.508,30.1969,3.3741,3.6671
2011-12-31,1376410000.0,631954000.0,295295000.0,596005000.0,779265000.0,210000000.0,,143787000.0,,1016561000.0,404240000.0,148268000.0,91944000.0,9083000.0,48189000.0,1.55,112839000.0,54238000.0,46288000.0,58601000.0,210000000.0,,13.3158,1.2501,1.55,194556000.0,0.11798810417508807,0.06679986341279125,0.09044612177724701,0.3976544447406501,0.14585253614883908,0.1077208099330868,0.1498769288310008,0.05764631930597377,0.19138644901781596,0.2694847067428923,2.1400768722802623,,,,,,,,,,,,1.0577304,269.44,204.9,1.00663,21372.508,30.1969,3.3741,3.6671
2012-06-30,1403346000.0,655505000.0,270214000.0,569952000.0,832144000.0,210000000.0,,186731000.0,,336960000.0,137252000.0,48302000.0,30354000.0,2972000.0,15236000.0,0.52,61267000.0,15542000.0,14337000.0,45725000.0,210000000.0,,13.2791,1.284,0.52,62639000.0,0.036476859774269836,0.02162973350834363,0.09008190883190884,0.40732431149097814,0.14334639126305793,0.03441916676286532,0.04634868118033592,0.1356985992402659,0.18589446818613486,0.2523601684323867,2.4258735668766236,,,,,,,,,,,,1.0577304,269.44,204.9,1.00663,21372.508,30.1969,3.3741,3.6671
2012-09-30,1632732000.0,605686000.0,231708000.0,751106000.0,880361000.0,434340000.0,,156609000.0,58423000.0,693281000.0,290373000.0,110579000.0,70499000.0,6379000.0,33992000.0,1.2,112023000.0,45062000.0,30188000.0,66961000.0,434340000.0,,14.043,1.4475,1.2,140767000.0,0.08007964914393073,0.04317854981711634,0.10168892555832339,0.4188388258152178,0.15950098156447387,0.06772636293035232,0.0841096188410901,0.09658565574420762,0.20304465288966522,0.49336578971580974,2.6140055587204585,2708148000.0,251092000.0,401693000.0,1098099000.0,197379000.0,522693000.0,24512000.0,4.25,4.25,0.8309657868002824,16.387606070496084,1.0577304,269.44,204.9,1.00663,21372.508,30.1969,3.3741,3.6671
2012-12-31,1765072000.0,622133000.0,227808000.0,844878000.0,919120000.0,520890000.0,,155887000.0,58416000.0,1073686000.0,443495000.0,177719000.0,118596000.0,10586000.0,49166000.0,2.02,180936000.0,63878000.0,48508000.0,117058000.0,520890000.0,,12.4739,1.3872,2.02,226227000.0,0.12903211767777875,0.06719046021918652,0.11045687472873819,0.41305838019681734,0.16552232216867874,0.10068654423162342,0.1234151151728113,0.10902442613576037,0.21070126647828136,0.5667268691792149,2.730953258884675,3120488000.0,311393000.0,484868000.0,1275360000.0,288345000.0,624189000.0,29020000.0,5.29,5.29,0.8345068560964708,16.708063404548586,1.0577304,269.44,204.9,1.00663,21372.508,30.1969,3.3741,3.6671
2013-03-31,1761109000.0,613940000.0,218837000.0,814129000.0,944942000.0,492290000.0,,142008000.0,58759000.0,-602025000.0,-249857000.0,-93771000.0,-59472000.0,-4262000.0,-31273000.0,-1.02,-126411000.0,-37070000.0,-23998000.0,-163481000.0,492290000.0,2.8037,15.0403,1.6023,-1.02,-117769000.0,-0.06293719614537188,-0.03376963038630772,0.09878659524106141,0.41502761513226194,0.15575931232091692,-0.0532454266033505,-0.06524416378149109,0.2715518458535775,0.19562144429218056,0.5209737740517407,2.805467082805924,1501902000.0,159977000.0,242829000.0,621263000.0,66263000.0,311864000.0,15675000.0,2.72,2.72,1.5785406459225817,15.491483253588516,1.0577304,269.44,204.9,1.00663,21372.508,30.1969,3.3741,3.6671
2013-12-31,1777806000.0,620913000.0,201385000.0,768061000.0,1007771000.0,474740000.0,,157337000.0,58908000.0,1156965000.0,465127000.0,147202000.0,90566000.0,14527000.0,42824000.0,1.52,142173000.0,64778000.0,55689000.0,77395000.0,474740000.0,,21.4468,1.7844,1.52,202891000.0,0.08986763858059023,0.0509425662867602,0.07827894534406832,0.40202339742343113,0.12723116083891906,0.08279981055300747,0.09929234926418759,0.06689484988742096,0.17536485546235192,0.47107924320108435,3.0832137448171415,2321907000.0,220189000.0,341729000.0,949138000.0,97933000.0,452116000.0,27230000.0,3.72,3.72,1.0500402551557564,12.549724568490635,1.0577304,269.44,204.9,1.00663,21372.508,30.1969,3.3741,3.6671
2019-03-31,5073071000.0,1053735000.0,465196000.0,1887273000.0,3177810000.0,1183227000.0,,220633000.0,,2782170000.0,1175427000.0,411465000.0,304051000.0,45015000.0,64394000.0,3.56,539505000.0,189715000.0,225921000.0,349790000.0,1183227000.0,2.2667,35.4806,3.8743,3.56,637386000.0,0.09567941443950394,0.059934308035507484,0.10928555767620239,0.42248568563387573,0.14789355071760532,0.08110767619849989,0.09435026577394322,0.12572560267704705,0.22909671227854517,0.37234038535972885,2.2651420046604014,4410796000.0,453741000.0,642615000.0,1834192000.0,380762000.0,948735000.0,65866000.0,6.08,6.08,1.247162800992901,9.756399356268789,1.0577304,269.44,204.9,1.00663,21372.508,30.1969,3.3741,3.6671
2019-06-30,5229723000.0,1044282000.0,432774000.0,1984721000.0,3236900000.0,1210003000.0,,238067000.0,,696803000.0,305843000.0,110088000.0,84590000.0,10445000.0,14633000.0,0.0,109337000.0,49794000.0,47102000.0,59543000.0,1210003000.0,,39.8037,4.4622,0.0,157190000.0,0.02613302851493713,0.016174852855495407,0.1213972959358671,0.4389231963697056,0.15799013494488398,0.02105044569282159,0.024756105541317183,0.08545169868671633,0.22558743288992728,0.3738153789119219,2.4129961596583898,4033913000.0,419735000.0,574984000.0,1696540000.0,323247000.0,879698000.0,65725000.0,4.0600000000000005,4.0600000000000005,1.3754754472557629,8.74833016356029,1.0577304,269.44,204.9,1.00663,21372.508,30.1969,3.3741,3.6671
2019-09-30,5185717000.0,1031954000.0,428023000.0,1948072000.0,3228668000.0,1187195000.0,,225536000.0,,1433643000.0,624510000.0,236821000.0,179359000.0,20889000.0,36798000.0,2.0,260000000.0,98168000.0,96736000.0,161832000.0,1187195000.0,,36.4504,4.2224,2.0,333557000.0,0.05555201092215118,0.03458711688277629,0.12510715708164447,0.4356105390254059,0.16518826513992674,0.045667937529178707,0.053629607621432096,0.11288165882301242,0.2326639198182532,0.36770426689891933,2.410977914738227,6069581000.0,658566000.0,905576000.0,2570907000.0,648560000.0,1331024000.0,90876000.0,7.08,7.08,0.8919410919712942,9.964963246621771,1.0577304,269.44,204.9,1.00663,21372.508,30.1969,3.3741,3.6671
