report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-09-30,4271810000.0,3969178000.0,1167421000.0,1437042000.0,2834768000.0,,3177314000.0,1606671000.0,1133106000.0,,624100000.0,2717000.0,64806000.0,1.9,328264000.0,739237000.0,23178000.0,23443000.0,716059000.0,0.0,,,,1.9,,0.22015911002240748,0.1460973217441787,0.38844293573482064,0.7052507949667356,,,,0.4456786734807562,,0.0,3.399954258146804,,,,,,,,,,,,0.22912835,111.91,111.6982,1.02349,9596.195,676.9802,10.8298,14.4133
2011-12-31,4282268000.0,3974811000.0,1016219000.0,1288372000.0,2993896000.0,,3371933000.0,2064475000.0,1454146000.0,,770711000.0,3730000.0,78281000.0,2.35,327606000.0,959600000.0,31812000.0,31927000.0,927788000.0,0.0,,,,2.35,,0.257427445709537,0.179977292406734,0.3733205778708873,0.704366001041427,,,,0.4494062655154458,,0.0,3.9113724502297242,,,,,,,,,,,,0.22912835,111.91,111.6982,1.02349,9596.195,676.9802,10.8298,14.4133
2012-03-30,4379069000.0,4048162000.0,994652000.0,1262190000.0,3116879000.0,,3420182000.0,383754000.0,268920000.0,,115834000.0,937000.0,1976000.0,0.35,327061000.0,89763000.0,23903000.0,8160000.0,65860000.0,0.0,,,,0.35,,0.03716345742006667,0.02645174122627435,0.30184441074229845,0.7007614252880752,,,,0.17162036096040692,,0.0,4.06992797480928,,,,,,,,,,,,0.22912835,111.91,111.6982,1.02349,9596.195,676.9802,10.8298,14.4133
2012-06-29,4530908000.0,3686555000.0,597797000.0,1353783000.0,3177125000.0,500000000.0,2884063000.0,848585000.0,592436000.0,,278513000.0,3053000.0,-1971000.0,0.85,326172000.0,175302000.0,31312000.0,16749000.0,143990000.0,500000000.0,,,,0.85,,0.08766195853169138,0.06146957740037979,0.32820872393454986,0.6981457367264329,,,,0.16968247140828555,,0.15737498524609514,6.166901138680856,4903485000.0,1789158000.0,,3448608000.0,1853697000.0,,10437000.0,5.45,5.45,,,0.22912835,111.91,111.6982,1.02349,9596.195,676.9802,10.8298,14.4133
2012-09-28,4642860000.0,3684177000.0,605361000.0,1376700000.0,3266160000.0,500000000.0,2849829000.0,1343595000.0,935439000.0,,436002000.0,5386000.0,18028000.0,1.34,325275000.0,460505000.0,53712000.0,26426000.0,406793000.0,500000000.0,,,,1.34,,0.133490704680726,0.09390806528734444,0.3245040358143637,0.6962209594409029,,,,0.3027645979629278,,0.15308496828079457,6.085917328668348,4640409000.0,1601060000.0,,3250941000.0,1544431000.0,,13106000.0,4.890000000000001,4.890000000000001,,,0.22912835,111.91,111.6982,1.02349,9596.195,676.9802,10.8298,14.4133
2012-12-31,4657828000.0,3680352000.0,543077000.0,1324381000.0,3333447000.0,500000000.0,2876627000.0,-792899000.0,-555283000.0,,-273542000.0,-1400000.0,17077000.0,-0.8200000000000001,-654011000.0,-138356000.0,-48014000.0,-14473000.0,-186370000.0,500000000.0,,,,-0.8200000000000001,,-0.08205980176075996,-0.058727372500659104,0.34498971495739056,0.7003199650901313,,,,0.2350488523759016,,0.14999488517441556,6.776851164751959,1783035000.0,556807000.0,,1241512000.0,430273000.0,,7976000.0,1.72,1.72,,,0.22912835,111.91,111.6982,1.02349,9596.195,676.9802,10.8298,14.4133
2013-03-29,4804710000.0,3825287000.0,569488000.0,1354914000.0,3449796000.0,500000000.0,2953587000.0,410501000.0,284418000.0,,120189000.0,2465000.0,-3053000.0,0.37,323021000.0,149478000.0,14586000.0,11374000.0,134892000.0,500000000.0,,,,0.37,,0.03483945137625529,0.02501482919884863,0.2927861320678878,0.6928558030309305,,,,0.3286033407957593,,0.14493610636686924,6.717063397297221,1809782000.0,561162000.0,,1257010000.0,499305000.0,,9504000.0,1.7400000000000002,1.7400000000000002,,,0.22912835,111.91,111.6982,1.02349,9596.195,676.9802,10.8298,14.4133
2013-12-31,6009847000.0,3852840000.0,707386000.0,2497780000.0,3512067000.0,1491466000.0,2869158000.0,1732572000.0,1185836000.0,,440065000.0,16637000.0,30763000.0,1.36,323018000.0,590208000.0,42558000.0,47225000.0,547650000.0,1491466000.0,,,,1.36,,0.12530085559301687,0.07322399388869634,0.2539952163604168,0.6844367795393207,,,,0.3160907598645251,,0.4246690054603172,5.4465878600933575,2693769000.0,722714000.0,,1850410000.0,902965000.0,,23088000.0,2.25,2.25,,,0.22912835,111.91,111.6982,1.02349,9596.195,676.9802,10.8298,14.4133
2017-09-30,301494000.0,99354000.0,191786000.0,361698000.0,-62556000.0,,16667000.0,243466000.0,163492000.0,-30076000.0,-39060000.0,1793000.0,6353000.0,0.0,50374000.0,,6367000.0,7895000.0,,0.0,,,,0.0,-22181000.0,0.6244005371187417,-0.1295548170112838,-0.16043307895147577,0.6715188157689369,-0.12353264932269803,-0.09975654573557019,0.4807852164460643,,-0.09110512350800523,-0.0,0.5180461556109414,1593640000.0,247652000.0,,1078463000.0,,,19495000.0,0.9099999999999999,0.9099999999999999,,,0.22912835,111.91,111.6982,1.02349,9596.195,676.9802,10.8298,14.4133
2017-12-31,287871000.0,143888000.0,197463000.0,224928000.0,60591000.0,,39213000.0,333333000.0,226742000.0,-33257000.0,-99407000.0,2160000.0,62996000.0,-1.0,52466000.0,,7522000.0,11747000.0,,0.0,0.7286,,,-1.0,-21510000.0,-1.6406231948639236,-0.3453178680728521,-0.2982212982212982,0.6802266802266802,-0.09977109977109977,-0.11552744111077531,-0.5488768959086333,,-0.06453006453006453,0.0,0.728683348272841,2719872000.0,421787000.0,,1860488000.0,,,23055000.0,0.73,0.73,,,0.22912835,111.91,111.6982,1.02349,9596.195,676.9802,10.8298,14.4133
