report_date,total_assets,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,21965975000.0,13117679000.0,6850935000.0,960319000.0,,-526499000.0,-455206000.0,-275063000.0,-30587000.0,-2.2800000000000007,-378026000.0,-256564000.0,-292040000.0,0.0,3.9464,24.2283,5.4651,-2.2800000000000007,-818539000.0,-0.06644436124412215,-0.020723232180679438,,,-0.023968842721527273,-0.07685067804613531,,0.0,,617260000.0,677628000.0,1235516000.0,500361000.0,2.939999999999999,2.939999999999999,0.0,1.354278211131563,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2013-03-31,21126127000.0,12110435000.0,7094782000.0,585823000.0,,251536000.0,262922000.0,121888000.0,1073000.0,1.24,187529000.0,414927000.0,148918000.0,0.0,,25.0457,5.6498,1.24,400454000.0,0.037058502995581825,0.012445347886055972,,,0.011906394390225904,0.035453661578326155,,0.0,,628660000.0,727297000.0,1288799000.0,487080000.0,2.929999999999999,2.929999999999999,0.0,1.493177712080151,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2013-06-30,20333231000.0,11471016000.0,7136492000.0,781655000.0,,467933000.0,421116000.0,243650000.0,3950000.0,2.0,187627000.0,444800000.0,289643000.0,0.0,,20.7376,5.5795,2.0,757576000.0,0.059008823943192255,0.020710727183495824,,,0.023013214181258256,0.06556904989173953,,0.0,,759957000.0,787882000.0,1353410000.0,468075000.0,3.5699999999999985,3.5699999999999985,0.0,1.6832387972013032,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2013-09-30,20275321000.0,11496389000.0,7024219000.0,872323000.0,,707707000.0,524490000.0,363128000.0,6172000.0,2.0,187679000.0,789592000.0,419249000.0,0.0,,25.7506,5.7219,2.0,1126956000.0,0.0746687994779206,0.025868394389415586,,,0.03490484811559827,0.10075241105096523,,0.0,,753322000.0,900677000.0,1466447000.0,453603000.0,2.9599999999999986,2.9599999999999986,0.0,1.9856063562189845,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2013-12-31,20097224000.0,11498860000.0,6765232000.0,583290000.0,,-552986000.0,-732557000.0,-245476000.0,-17601000.0,-3.1500000000000004,-375126000.0,-608530000.0,-295812000.0,0.0,3.5403,34.9349,6.23,-3.1500000000000004,-848798000.0,-0.108282613220064,-0.03645065607070907,,,-0.027515541449903726,-0.0817393993288035,,0.0,,475971000.0,874190000.0,1436188000.0,483190000.0,2.089999999999999,2.089999999999999,0.0,1.809205488524183,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2014-03-31,20369352000.0,11819194000.0,6570327000.0,1156727000.0,,165634000.0,82717000.0,109442000.0,1582000.0,0.0,188240000.0,,,0.0,,62.4452,7.3506,0.0,165634000.0,0.012589479945214295,0.004060855740526257,,,0.008131530153732922,0.025209399775688486,,0.0,,295766000.0,788288000.0,1201368000.0,470744000.0,0.849999999999999,0.849999999999999,0.0,1.6745577213942184,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2014-06-30,20736779000.0,12317467000.0,6454144000.0,1371226000.0,,393111000.0,179725000.0,226493000.0,5181000.0,0.0,188431000.0,447643000.0,288187000.0,0.0,,85.3772,8.2886,0.0,681298000.0,0.027846450280625906,0.008666967999224952,,,0.018957187131135457,0.06090830945203578,,0.0,,54375000.0,713466000.0,1125090000.0,453587000.0,-1.150000000000001,-1.150000000000001,0.0,1.5729419053015188,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2014-09-30,21000515000.0,12635544000.0,6516506000.0,1683142000.0,,614084000.0,331249000.0,341613000.0,8358000.0,1.0,188592000.0,828569000.0,423959000.0,0.0,,66.3813,8.0672,1.0,1038043000.0,0.05083230185010188,0.01577337508151586,,,0.02924137812810781,0.09423516221729866,,0.0,,-138866000.0,619843000.0,1036177000.0,432072000.0,-2.1500000000000012,-2.1500000000000012,0.0,1.434582662148901,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2014-12-31,21248320000.0,12421158000.0,6745426000.0,1198477000.0,,-357187000.0,271161000.0,-209833000.0,-4119000.0,3.0,-376573000.0,-140902000.0,-128738000.0,0.0,4.6763,25.5738,9.5638,3.0,-485925000.0,0.04019924019624557,0.012761526558334966,,,-0.01681012898902125,-0.052952474758451135,,0.0,,864852000.0,815642000.0,1399050000.0,467715000.0,3.999999999999999,3.999999999999999,0.0,1.74388676865185,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2015-03-31,19261051000.0,10912613000.0,6285898000.0,1067568000.0,,167714000.0,104077000.0,91674000.0,971000.0,0.0,189336000.0,,,0.0,,23.7943,8.9467,0.0,167714000.0,0.016557220623051788,0.00540349537520045,,,0.008707416848644449,0.02668099291461618,,0.0,,886212000.0,817722000.0,1401130000.0,449947000.0,3.999999999999999,3.999999999999999,0.0,1.8173740462765615,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2015-06-30,19585907000.0,11187703000.0,6537744000.0,516337000.0,,361105000.0,290093000.0,183766000.0,-87101000.0,1.0,189775000.0,,,0.0,,18.3491,7.4596,1.0,361105000.0,0.04437203414511183,0.014811313052798628,,,0.018436981243707528,0.05523388496092842,,0.0,,996580000.0,785716000.0,1080937000.0,407220000.0,4.999999999999999,4.999999999999999,0.0,1.9294631894307746,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2015-09-30,19971926000.0,11413540000.0,6682147000.0,788137000.0,,552545000.0,509327000.0,279110000.0,-84245000.0,2.0,189789000.0,,,0.0,,16.3466,6.9649,2.0,552545000.0,0.07622205856890009,0.025502147364255205,,,0.02766608488335076,0.08268974028856295,,0.0,,1174658000.0,724177000.0,595439000.0,344717000.0,5.999999999999999,5.999999999999999,0.0,2.100787022398083,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2015-12-31,21143293000.0,12437994000.0,6697595000.0,1835707000.0,,-321116000.0,-143063000.0,-176525000.0,85680000.0,0.0,-379336000.0,672150000.0,566207000.0,0.0,6.4527,24.7897,9.4939,0.0,245091000.0,-0.02136035397780845,-0.00676635375577494,,,-0.015187605828477144,-0.0479449712919339,,0.0,,760434000.0,760248000.0,1326455000.0,378025000.0,2.999999999999999,2.999999999999999,0.0,2.011105085642484,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2016-03-31,20873374000.0,12396134000.0,6524924000.0,1673566000.0,,-280000.0,-93799000.0,100489000.0,2831000.0,0.0,188658000.0,,,0.0,,31.69,8.9499,0.0,-280000.0,-0.01437549310919177,-0.0044937152949015334,,,-1.341421851589494e-05,-4.291237721696069e-05,,0.0,,562558000.0,592254000.0,1158461000.0,386840000.0,2.999999999999999,2.999999999999999,0.0,1.5310050666942405,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2016-06-30,21073730000.0,12480658000.0,6594107000.0,1644067000.0,,186534000.0,147027000.0,206065000.0,4940000.0,0.0,190000000.0,,,0.0,,30.6256,10.8067,0.0,186534000.0,0.0222967264559098,0.006976790534945641,,,0.008851494253746251,0.02828798501449855,,0.0,,419492000.0,417683000.0,983890000.0,409139000.0,1.9999999999999991,1.9999999999999991,0.0,1.0208828784349573,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2016-09-30,20859369000.0,12542060000.0,6315831000.0,1352697000.0,,375687000.0,239607000.0,304430000.0,9805000.0,0.0,190086000.0,574247000.0,446040000.0,0.0,,38.9813,11.774,0.0,821727000.0,0.03793752556076944,0.011486780832152689,,,0.018010468101887455,0.059483383896750876,,0.0,,149772000.0,240825000.0,1253072000.0,434459000.0,0.0,0.0,0.0,0.5543100729873245,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2016-12-31,20814847000.0,11917905000.0,6898519000.0,1501027000.0,,-11150000.0,614082000.0,-208310000.0,-9264000.0,4.34,-378571000.0,426420000.0,149230000.0,0.0,6.1637,21.8355,9.8825,4.34,138080000.0,0.08901649759897741,0.02950211452431046,,,-0.0005356753282885049,-0.0016162889454968523,,0.0,,906917000.0,550791000.0,1146061000.0,402674000.0,4.339999999999999,4.339999999999999,0.0,1.3678335328330113,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2017-03-31,20731448000.0,11902047000.0,6841707000.0,1484814000.0,,156467000.0,63881000.0,94285000.0,2205000.0,0.25,190372000.0,301285000.0,145886000.0,0.0,,17.8405,10.0021,0.25,302353000.0,0.00933699733122158,0.0030813573658723696,,,0.0075473261684374385,0.022869585031922587,,0.0,,1064597000.0,707538000.0,1448694000.0,396470000.0,4.589999999999999,4.589999999999999,0.0,1.7845940424243953,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2017-06-30,20889290000.0,12067976000.0,6916434000.0,1471303000.0,,339863000.0,195982000.0,191082000.0,1957000.0,0.86,190674000.0,316217000.0,289898000.0,0.0,,18.6116,8.7381,0.86,629761000.0,0.02833570015993791,0.00938193686812716,,,0.01626972482070956,0.04913847222427049,,0.0,,1113552000.0,860867000.0,1891921000.0,381487000.0,5.449999999999999,5.449999999999999,0.0,2.256609006335734,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2017-09-30,16842120000.0,10583843000.0,4571079000.0,1282230000.0,,447858000.0,183084000.0,252581000.0,2429000.0,0.71,191257000.0,661625000.0,407539000.0,0.0,,17.1948,7.0914,0.71,855397000.0,0.0400526877789686,0.010870602988222386,,,0.026591545482397703,0.09797642963510365,,0.0,,1057029000.0,933038000.0,1925591000.0,329638000.0,6.159999999999999,6.159999999999999,0.0,2.8304928436648686,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2017-12-31,17397934000.0,11405296000.0,4337652000.0,1817655000.0,,-336822000.0,-215531000.0,-192294000.0,34499000.0,-0.9699999999999999,-381045000.0,-418985000.0,-313497000.0,0.0,6.738,64.5981,7.0481,-0.9699999999999999,-650319000.0,-0.04968840285020559,-0.012388310014281007,,,-0.01935988491507095,-0.0776507658982325,,0.0,,227416000.0,607366000.0,1137192000.0,345654000.0,0.8499999999999992,0.8499999999999992,0.0,1.7571502137976127,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2018-03-31,16864483000.0,10982579000.0,4360092000.0,1327384000.0,,133764000.0,9680000.0,88166000.0,1454000.0,-0.09,190081000.0,265418000.0,115337000.0,0.0,,73.3447,6.0134,-0.09,249101000.0,0.00222013663931862,0.0005739873555566453,,,0.007931698825276766,0.030679169155146267,,0.0,,173215000.0,584663000.0,1083940000.0,339535000.0,0.5099999999999992,0.5099999999999992,0.0,1.7219520815232598,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2018-06-30,16866083000.0,10984455000.0,4281875000.0,1090791000.0,,291334000.0,133748000.0,175823000.0,3021000.0,0.49,191190000.0,241260000.0,233748000.0,0.0,,84.5133,6.5144,0.49,525082000.0,0.031235848781199824,0.007929997735692395,,,0.017273364538761014,0.06803888483433075,,0.0,,110981000.0,536134000.0,979261000.0,324276000.0,0.13999999999999924,0.13999999999999924,0.0,1.6533261789339946,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2018-09-30,16678020000.0,10715929000.0,4377917000.0,772524000.0,,448290000.0,336927000.0,264774000.0,4964000.0,1.49,191292000.0,488038000.0,353761000.0,0.0,,36.0711,6.3782,1.49,802051000.0,0.0769605728020883,0.02020185849399389,,,0.02687908996391658,0.1023980125708185,,0.0,,264824000.0,536566000.0,925915000.0,336469000.0,0.9199999999999993,0.9199999999999993,0.0,1.5946966882535984,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2018-12-31,17180794000.0,11289349000.0,4465231000.0,570916000.0,2163720000.0,-290427000.0,-30401000.0,-180814000.0,28194000.0,0.11999999999999966,-381273000.0,-192075000.0,-230061000.0,0.0,3.8956,26.2642,5.4626,0.11999999999999966,-520488000.0,-0.0068083823658843185,-0.0017694758461104883,-0.014050339230584364,-0.1342257778270756,-0.016904166361577933,-0.06504187577305631,-0.2405523820087627,0.0,,449954000.0,582961000.0,1055746000.0,347949000.0,2.009999999999999,2.009999999999999,0.0,1.6754208231666134,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2019-03-31,17637955000.0,11679978000.0,4443992000.0,307047000.0,534668000.0,242924000.0,194022000.0,102463000.0,29743000.0,0.95,190996000.0,64118000.0,123135000.0,0.0,,20.3363,5.9666,0.95,366059000.0,0.043659394526362784,0.011000254848138574,0.3628831349547757,0.4543455003852858,0.013772798490527954,0.054663464740710606,0.6846472951439024,0.0,,634296000.0,692121000.0,1172704000.0,362246000.0,3.049999999999999,3.049999999999999,0.0,1.9106380746785334,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2019-06-30,17913857000.0,9555651000.0,6860554000.0,922604000.0,997771000.0,2866471000.0,2606749000.0,165492000.0,56657000.0,13.51,191030000.0,292852000.0,240866000.0,0.0,,4.1924,5.8823,13.51,3107337000.0,0.3799618806294652,0.14551578702453638,2.6125724239329466,2.8728746375671372,0.16001417226898706,0.41781917320379663,3.1142787272831143,0.0,,3107297000.0,3267258000.0,3754959000.0,351915000.0,16.07,16.07,0.0,9.284224883849793,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2019-09-30,18216099000.0,9651510000.0,7075072000.0,1132491000.0,1463732000.0,3254213000.0,2942187000.0,226940000.0,80542000.0,15.2,191027000.0,397971000.0,341951000.0,0.0,,3.9774,6.0539,15.2,3596164000.0,0.4158525877899193,0.1615157559255689,2.0100585353056433,2.2232300721716816,0.17864488988558966,0.4599547538173463,2.4568459253469896,0.0,5159891000.0,5712557000.0,6073181000.0,6549072000.0,314081000.0,29.779999999999998,29.779999999999998,0.0,19.336352724297235,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2019-12-31,18287013000.0,10087120000.0,6732030000.0,1515012000.0,-1071471000.0,-2925877000.0,-2595021000.0,-208272000.0,-63503000.0,-13.449999999999996,-382000000.0,-92402000.0,-267019000.0,0.0,2.0674,4.0346,6.5983,-13.449999999999996,-3192896000.0,-0.3854737723985187,-0.1419051323472018,2.421923691821804,2.7307103972016042,-0.15999753486258253,-0.434620315120402,2.9799182619034954,0.0,1924700000.0,3147937000.0,3437731000.0,3876664000.0,286623000.0,16.21,16.21,0.0,11.993911863318715,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2020-03-31,18209659000.0,10292648000.0,6837027000.0,1586738000.0,444532000.0,-91690000.0,17494000.0,58842000.0,12813000.0,0.03,191113000.0,51448000.0,96913000.0,0.0,,2.329,3.7721,0.03,5223000.0,0.0025587144821864827,0.0009606989345599498,0.03935374731177958,-0.20626186641231678,-0.005035239814210689,-0.013410799752582518,0.011749435361233837,0.0,1834564000.0,2971409000.0,3103117000.0,3515828000.0,243002000.0,15.290000000000003,15.290000000000003,0.0,12.769923704331651,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2020-06-30,18042447000.0,10394622000.0,6496417000.0,1768459000.0,787558000.0,-307205000.0,-167726000.0,117247000.0,14650000.0,-1.01,191071000.0,267715000.0,193920000.0,0.0,,19.5553,4.2601,-1.01,-113285000.0,-0.025818231803777375,-0.009296189147735891,-0.2129697114371259,-0.3900728581260047,-0.01702679243009554,-0.047288374499358646,-0.1438433740753062,0.0,1624351000.0,196934000.0,-70559000.0,295206000.0,194757000.0,0.7700000000000036,0.7700000000000036,0.0,-0.36229249783062994,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2020-09-30,17562898000.0,9983462000.0,6468840000.0,1411047000.0,1151520000.0,-214688000.0,-102026000.0,174618000.0,38431000.0,-0.73,191102000.0,191360000.0,305905000.0,0.0,,62.1138,3.9984,-0.73,91217000.0,-0.0157719158303498,-0.005809177961404775,-0.08860115325830208,-0.18643879394192026,-0.012223950739792487,-0.0331880213454035,0.07921442962345422,0.0,1312139000.0,-2847279000.0,-3539460000.0,-3209741000.0,142435000.0,-15.159999999999997,-15.159999999999997,-0.0,-24.84965071787131,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2020-12-31,16221822000.0,8667400000.0,6533198000.0,1624482000.0,-855659000.0,188368000.0,-44747000.0,-121456000.0,-29264000.0,-0.1200000000000001,-382140000.0,-86283000.0,-178796000.0,0.0,3.0242,,4.6765,-0.1200000000000001,9572000.0,-0.00684917248796072,-0.0027584447665619806,0.05229536532660791,-0.22014377222702033,0.011612012510062063,0.028832433977969134,-0.011186699374400316,0.0,1527951000.0,-297005000.0,-425215000.0,-7273000.0,229251000.0,-1.8300000000000005,-1.8300000000000005,-0.0,-1.8548010695700345,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2021-03-31,16145137000.0,8657322000.0,6337907000.0,1636093000.0,379977000.0,28977000.0,20550000.0,50064000.0,1984000.0,0.02,192031000.0,224185000.0,100034000.0,0.0,,,5.9386,0.02,129011000.0,0.003242395320726543,0.0012728290877928134,0.054082220765993734,0.07625987888740635,0.0017947819210205524,0.004572014073415719,0.3395231816662587,0.0,1463396000.0,-293949000.0,-304548000.0,116515000.0,220473000.0,-1.8400000000000005,-1.8400000000000005,0.0,-1.381339211604142,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2021-06-30,16656793000.0,9338792000.0,6282367000.0,2172195000.0,758918000.0,108650000.0,85062000.0,101958000.0,4825000.0,0.27,192207000.0,472709000.0,194225000.0,0.0,,,5.9627,0.27,302875000.0,0.013539801160931859,0.005106745338073182,0.11208325537146306,0.14316434713631776,0.006522864275253946,0.017294436953460376,0.39908791200103305,0.0,1434756000.0,-41161000.0,111307000.0,532675000.0,205184000.0,-0.5600000000000005,-0.5600000000000005,0.0,0.5424740720524017,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2022-03-31,17492361000.0,10307230000.0,6184858000.0,973858000.0,442130000.0,,42007000.0,52109000.0,7411000.0,0.14,192038000.0,171014000.0,122271000.0,0.0,,44.0089,5.2622,0.14,,0.006791910178050976,0.00240144826647472,0.09501051726867664,,,,,0.0,725366000.0,102872000.0,,,82675000.0,0.3099999999999995,0.3099999999999995,,,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2022-06-30,17152421000.0,9995599000.0,6396819000.0,988398000.0,895624000.0,,107954000.0,114749000.0,10975000.0,0.4,192047000.0,430625000.0,246532000.0,0.0,,22.76,2.5289,0.4,,0.016876200499029284,0.006293805405079551,0.1205349566335873,,,,,0.0,2476649000.0,255573000.0,,,318880000.0,0.8299999999999996,0.8299999999999996,,,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
2024-03-31,16207165000.0,9829855000.0,5539087000.0,892652000.0,436375000.0,,6495000.0,90478000.0,6740000.0,-0.05,190429000.0,31485000.0,114010000.0,0.0,,58.3807,2.9583,-0.05,,0.00117257591368397,0.00040074868121599304,0.014883987396161558,,,,,0.0,2533047000.0,241518000.0,,,359294000.0,0.7599999999999996,0.7599999999999996,,,1.52797,43.37,24.57,2.67134,4833.3926,5.341,1.0808,2.6698
