report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,3238460000.0,1086725000.0,833951000.0,,2326410000.0,,,281847000.0,414272000.0,365573000.0,52075000.0,47349000.0,56000.0,8659000.0,0.25,188842000.0,143565000.0,11261000.0,,132304000.0,0.0,,37.7271,5.259,0.25,52075000.0,0.020352818290842973,0.014620838299685654,0.11429447319635408,0.8824467982388382,0.12570243704619188,0.016080173909821336,0.022384274483001707,0.31936505484319483,0.12570243704619188,0.0,1.303104139212016,,,,,,,,,,,,0.07534,111.88,78.13,1.62368,263826.0,798.5677,21.5575,79.6059
2010-06-30,3318590000.0,1311653000.0,884393000.0,,2327795000.0,,,344704000.0,872705000.0,770451000.0,125893000.0,94906000.0,141000.0,35795000.0,0.5,189126000.0,246784000.0,30072000.0,,216712000.0,0.0,,33.1816,4.5476,0.5,125893000.0,0.04077077234034784,0.02859829023772144,0.10874923370440183,0.8828309680819979,0.14425607736864118,0.03793568955490133,0.05408251156137031,0.2483221707220653,0.14425607736864118,0.0,1.4831110151256286,,,,,,,,,,,,0.07534,111.88,78.13,1.62368,263826.0,798.5677,21.5575,79.6059
2010-09-30,3496987000.0,1386648000.0,889262000.0,,2493373000.0,,,398988000.0,1344938000.0,1184886000.0,207370000.0,182685000.0,272000.0,35193000.0,0.96,189827000.0,436965000.0,53101000.0,,383864000.0,0.0,,47.1078,7.1025,0.96,207370000.0,0.07326821939597485,0.052240686053451155,0.13583154018995672,0.8809967448313603,0.1541855460995228,0.059299619929956845,0.08316846296161866,0.28541390012030293,0.1541855460995228,0.0,1.5593244735522265,,,,,,,,,,,,0.07534,111.88,78.13,1.62368,263826.0,798.5677,21.5575,79.6059
2010-12-31,3703600000.0,1470479000.0,1020012000.0,,2552991000.0,,,396162000.0,-757253000.0,-669668000.0,-64622000.0,-47875000.0,-11000.0,-22268000.0,-0.25,-377460000.0,-211022000.0,-19058000.0,,-230080000.0,0.0,1.4417,46.3576,6.8525,-0.25,-64622000.0,-0.018752514207844836,-0.012926611945134463,0.06322193507321859,0.884338523584588,0.08533739714467951,-0.017448428555999568,-0.02531227097941199,0.30383504588294796,0.08533739714467951,0.0,1.4416291180888068,1874662000.0,277065000.0,320716000.0,1651242000.0,502800000.0,320716000.0,458000.0,1.46,1.46,0.0,700.2532751091703,0.07534,111.88,78.13,1.62368,263826.0,798.5677,21.5575,79.6059
2011-03-31,3752565000.0,1431839000.0,974062000.0,,2611533000.0,,,515340000.0,490888000.0,433482000.0,80883000.0,73503000.0,,15108000.0,0.38,191500000.0,159228000.0,26845000.0,,132383000.0,0.0,,45.4418,7.0636,0.38,80883000.0,0.028145537506131454,0.01958740221688365,0.1497347663825557,0.8830568276266684,0.1647687456201822,0.021554057024994903,0.030971463887302975,0.2696806603542967,0.1647687456201822,0.0,1.4699670041537396,1951278000.0,303219000.0,349524000.0,1719151000.0,502879000.0,349524000.0,,1.5899999999999999,1.5899999999999999,0.0,,0.07534,111.88,78.13,1.62368,263826.0,798.5677,21.5575,79.6059
2011-06-30,3869689000.0,1452556000.0,1038305000.0,,2663489000.0,,,430816000.0,1021678000.0,895376000.0,176473000.0,155447000.0,,34378000.0,0.81,191636000.0,321525000.0,59456000.0,,262069000.0,0.0,,44.5486,7.4321,0.81,176473000.0,0.05836217082180553,0.04017041162739435,0.15214872004682492,0.8763778803106262,0.17272858963391596,0.04560392320933284,0.06625632769649133,0.25650841067342156,0.17272858963391596,0.0,1.3989685111792778,2100251000.0,363760000.0,400104000.0,1844076000.0,548236000.0,400104000.0,,1.9,1.9,0.0,,0.07534,111.88,78.13,1.62368,263826.0,798.5677,21.5575,79.6059
2011-09-30,3882864000.0,1311641000.0,1050738000.0,3882864000.0,2659925000.0,,,312130000.0,1587026000.0,1383989000.0,281152000.0,247623000.0,,45020000.0,1.3,191155000.0,509559000.0,88855000.0,,420704000.0,0.0,,30.0213,4.8506,1.3,281152000.0,0.09309397821367144,0.06377328693459261,0.15602957985565455,0.8720644778346417,0.17715651791464035,0.072408407814438,0.10569922084269294,0.26508954484677627,0.17715651791464035,0.0,1.2483045250100406,2342339000.0,428698000.0,473886000.0,2043179000.0,585076000.0,473886000.0,,2.24,2.24,0.0,,0.07534,111.88,78.13,1.62368,263826.0,798.5677,21.5575,79.6059
2011-12-31,4099541000.0,1373030000.0,1179130000.0,4099541000.0,2730490000.0,,,333296000.0,-893200000.0,-788652000.0,-121542000.0,-120251000.0,,-19639000.0,-0.6200000000000001,-383650000.0,-311190000.0,-63224000.0,,-374414000.0,0.0,1.1644,32.4317,5.2372,-0.6200000000000001,-121542000.0,-0.04404008071811286,-0.02933279603741004,0.13462942230183608,0.8829511867442902,0.13607478728168385,-0.02964770934111892,-0.04451288962786899,0.41918271383788624,0.13607478728168385,0.0,1.1644432759746592,2206392000.0,356322000.0,416966000.0,1924195000.0,440742000.0,416966000.0,,1.87,1.87,0.0,,0.07534,111.88,78.13,1.62368,263826.0,798.5677,21.5575,79.6059
2012-03-31,4151118000.0,1423729000.0,1171861000.0,4151118000.0,2777533000.0,,,390881000.0,589495000.0,503152000.0,80750000.0,68267000.0,,16283000.0,0.36,188884000.0,243070000.0,23147000.0,,219923000.0,0.0,,42.2771,6.4397,0.36,80750000.0,0.024578285838548094,0.01644544915369787,0.1158059016615917,0.8535305642965589,0.13698165378841212,0.01945259084420149,0.02907256187415235,0.37307017023045147,0.13698165378841212,0.0,1.214929927696203,2304999000.0,351086000.0,416833000.0,1993865000.0,528282000.0,416833000.0,,1.85,1.85,0.0,,0.07534,111.88,78.13,1.62368,263826.0,798.5677,21.5575,79.6059
2012-06-30,4329016000.0,1875676000.0,1134153000.0,4329016000.0,2929982000.0,,,961840000.0,1204705000.0,1024004000.0,162942000.0,160273000.0,,9822000.0,0.85,189082000.0,410814000.0,51247000.0,,359567000.0,0.0,,43.2949,6.5448,0.85,162942000.0,0.05470101864107015,0.03702296318609125,0.13303920876895173,0.8500039428739816,0.13525468890724285,0.037639500523906584,0.0556119457389158,0.2984689197770409,0.13525468890724285,0.0,1.6538121399846406,2488026000.0,355912000.0,403302000.0,2122493000.0,625780000.0,403302000.0,,1.8900000000000001,1.8900000000000001,0.0,,0.07534,111.88,78.13,1.62368,263826.0,798.5677,21.5575,79.6059
