report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2019-03-31,18273000000.0,6492000000.0,5087000000.0,13242000000.0,4808000000.0,5545000000.0,495000000.0,860000000.0,3598000000.0,-38000000.0,-61000000.0,85000000.0,6000000.0,-0.26,232000000.0,-364000000.0,221000000.0,193000000.0,-585000000.0,6040000000.0,,0.2849,7.7963,-0.26,155000000.0,-0.012687188019966721,-0.003338258632955727,-0.0169538632573652,-0.010561423012784881,-0.0020795709516773383,-0.0035029498525073746,-0.16259032795997777,0.04307948860478043,1.2562396006655574,1.2761942205622174,19073000000.0,557000000.0,,-831000000.0,,330000000.0,1.74,1.74,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2019-06-30,18470000000.0,6781000000.0,5081000000.0,13421000000.0,4847000000.0,,480000000.0,917000000.0,7230000000.0,,-7000000.0,173000000.0,32000000.0,-0.03,232000000.0,-291000000.0,401000000.0,389000000.0,-692000000.0,480000000.0,,0.236,7.8156,-0.03,,-0.0014441922838869404,-0.00037899296155928535,-0.0009681881051175657,,,,-0.09571230982019364,,0.09903032803796162,1.3345798071245818,18632000000.0,318000000.0,,-997000000.0,,349000000.0,1.71,1.71,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2019-09-30,18299000000.0,6861000000.0,5173000000.0,13264000000.0,4835000000.0,,486000000.0,868000000.0,11032000000.0,,81000000.0,261000000.0,63000000.0,0.35,234000000.0,-139000000.0,561000000.0,584000000.0,-700000000.0,486000000.0,,0.2247,17.5397,0.35,,0.016752843846949327,0.0044264713918793375,0.007342277012327774,,,,-0.06345177664974619,,0.10051706308169597,1.3263096849023777,18065000000.0,-184000000.0,,-1058000000.0,,374000000.0,0.05999999999999994,0.05999999999999994,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2019-12-31,17185000000.0,5934000000.0,5287000000.0,12640000000.0,4351000000.0,,348000000.0,908000000.0,-7115000000.0,,-324000000.0,-179000000.0,373000000.0,-1.3900000000000001,-465000000.0,2001000000.0,-413000000.0,-371000000.0,1588000000.0,348000000.0,1.1224,0.2453,,-1.3900000000000001,,-0.0744656400827396,-0.018853651440209486,0.045537596626844694,,,,-0.22319044272663388,,0.0799816134222018,1.1223756383582373,14745000000.0,-311000000.0,,-389000000.0,,340000000.0,-1.33,-1.33,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2020-03-31,16691000000.0,6173000000.0,5266000000.0,12994000000.0,3510000000.0,,691000000.0,971000000.0,3056000000.0,,-619000000.0,73000000.0,249000000.0,-2.65,234000000.0,-561000000.0,211000000.0,196000000.0,-772000000.0,691000000.0,,0.0955,,-2.65,,-0.17635327635327636,-0.037085854652207775,-0.2025523560209424,,,,-0.2526178010471204,,0.19686609686609688,1.172236992024307,14203000000.0,-869000000.0,,-576000000.0,,328000000.0,-3.7199999999999998,-3.7199999999999998,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2020-06-30,15827000000.0,5413000000.0,4626000000.0,12814000000.0,2833000000.0,,712000000.0,1006000000.0,5200000000.0,,-1315000000.0,158000000.0,63000000.0,-5.62,234000000.0,-820000000.0,363000000.0,472000000.0,-1183000000.0,712000000.0,,0.1639,,-5.62,,-0.4641722555594776,-0.0830858659253175,-0.2528846153846154,,,,-0.2275,,0.25132368513942815,1.1701253782965846,12173000000.0,-2177000000.0,,-1067000000.0,,313000000.0,-9.31,-9.31,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2020-09-30,16192000000.0,5695000000.0,4893000000.0,13153000000.0,2860000000.0,,529000000.0,1057000000.0,8665000000.0,,-1317000000.0,246000000.0,50000000.0,-5.62,234000000.0,-239000000.0,487000000.0,665000000.0,-726000000.0,529000000.0,,0.1445,,-5.62,,-0.4604895104895105,-0.08133646245059288,-0.15199076745527987,,,,-0.08378534333525678,,0.18496503496503497,1.1639076231350909,9806000000.0,-3575000000.0,,-1093000000.0,,298000000.0,-15.280000000000001,-15.280000000000001,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2020-12-31,16506000000.0,5620000000.0,5106000000.0,13247000000.0,3078000000.0,,406000000.0,1539000000.0,-4600000000.0,,1997000000.0,-153000000.0,-252000000.0,8.540000000000001,-468000000.0,2735000000.0,-414000000.0,-474000000.0,2321000000.0,406000000.0,1.1007,0.2064,,8.540000000000001,,0.6487979207277453,0.12098630800920877,-0.4341304347826087,,,,-0.5045652173913043,,0.13190383365821962,1.100665883274579,12321000000.0,-1254000000.0,,-360000000.0,,324000000.0,-5.349999999999998,-5.349999999999998,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2021-03-31,16569000000.0,5948000000.0,5333000000.0,13283000000.0,3106000000.0,5326000000.0,390000000.0,1223000000.0,3511000000.0,33000000.0,12000000.0,79000000.0,15000000.0,0.05,238000000.0,-282000000.0,185000000.0,197000000.0,-467000000.0,5716000000.0,,0.3232,,0.05,230000000.0,0.0038634900193174502,0.0007242440702516748,0.003417829678154372,0.009399031614924523,0.001991671193192106,0.003740648379052369,-0.1330105383081743,0.06550840216462546,1.8403090792015453,1.1153197074817176,12776000000.0,-623000000.0,,-55000000.0,,330000000.0,-2.6499999999999986,-2.6499999999999986,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2021-06-30,21180000000.0,7519000000.0,6603000000.0,16769000000.0,4212000000.0,,459000000.0,1030000000.0,7490000000.0,,79000000.0,176000000.0,42000000.0,0.32,242000000.0,-71000000.0,385000000.0,405000000.0,-456000000.0,459000000.0,,0.3279,34.2253,0.32,,0.01875593542260209,0.0037299338999055714,0.01054739652870494,,,,-0.06088117489986649,,0.10897435897435898,1.138724822050583,15066000000.0,771000000.0,,672000000.0,,348000000.0,3.290000000000002,3.290000000000002,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2021-09-30,21617000000.0,8121000000.0,6893000000.0,17111000000.0,4314000000.0,,497000000.0,1187000000.0,12424000000.0,,211000000.0,280000000.0,95000000.0,0.82,257000000.0,-2000000.0,666000000.0,645000000.0,-668000000.0,497000000.0,,0.3095,18.1646,0.82,,0.04891052387575336,0.009760836378775964,0.01698325820991629,,,,-0.053766902768834515,,0.11520630505331479,1.1781517481502974,18825000000.0,2299000000.0,,730000000.0,,382000000.0,9.730000000000002,9.730000000000002,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2021-12-31,21402000000.0,7331000000.0,6612000000.0,16218000000.0,4999000000.0,,406000000.0,1088000000.0,-5947000000.0,,462000000.0,-148000000.0,-419000000.0,1.7000000000000002,-736999736.0,1417000000.0,-255000000.0,-364000000.0,1162000000.0,406000000.0,1.1087,0.3431,7.8497,1.7000000000000002,,0.09241848369673934,0.021586767591813848,-0.0776862283504288,,,,-0.19539263494198755,,0.08121624324864973,1.1087416817906837,17478000000.0,764000000.0,,-429000000.0,,387000000.0,2.890000000000001,2.890000000000001,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2022-03-31,22622000000.0,8563000000.0,6945000000.0,17300000000.0,5145000000.0,,570000000.0,1053000000.0,4908000000.0,,96000000.0,104000000.0,38000000.0,0.33,287000000.0,-711000000.0,276000000.0,244000000.0,-987000000.0,570000000.0,,0.2135,4.7516,0.33,,0.018658892128279883,0.004243656617452038,0.019559902200488997,,,,-0.2011002444987775,,0.11078717201166181,1.2329733621310295,18875000000.0,848000000.0,,-949000000.0,,412000000.0,3.1700000000000013,3.1700000000000013,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
2022-06-30,22901000000.0,9223000000.0,7121000000.0,17554000000.0,5174000000.0,,519000000.0,1248000000.0,10120000000.0,,262000000.0,214000000.0,120000000.0,0.91,286000000.0,-533000000.0,511000000.0,481000000.0,-1044000000.0,519000000.0,,0.1502,3.1893,0.91,,0.050637804406648626,0.011440548447666041,0.025889328063241106,,,,-0.10316205533596838,,0.10030923850019327,1.2951832607779805,21505000000.0,1031000000.0,,-1537000000.0,,450000000.0,3.7600000000000007,3.7600000000000007,,,1.2452191,12.03,6.14,7.73982,1903.5426,0.7754,0.1041
