report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-06-30,14928000000.0,11967000000.0,1034000000.0,1619000000.0,13309000000.0,,2098000000.0,2242000000.0,-362000000.0,48000000.0,24000000.0,-431000000.0,0.0,1792000000.0,683000000.0,866000000.0,249000000.0,-183000000.0,0.0,,,,0.0,-113000000.0,0.0036065820121722143,0.003215434083601286,0.021409455842997322,-0.16146297948260482,-0.0242497320471597,-0.02719963934179878,-0.0816235504014273,-0.0504014272970562,0.0,11.573500967117988,,,,,,,,,,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2012-09-30,16038000000.0,12285000000.0,1080000000.0,1864000000.0,14174000000.0,,2478000000.0,3504000000.0,15000000.0,-11000000.0,35000000.0,0.0,0.0,1884000000.0,931000000.0,1037000000.0,425000000.0,-106000000.0,0.0,,,,0.0,440000000.0,-0.0007760688584732609,-0.0006858710562414266,-0.003139269406392694,0.004280821917808219,0.0009352787130564908,0.0010582757160999012,-0.030251141552511414,0.12557077625570776,0.0,11.375,,,,,,,,,,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2012-12-31,15103000000.0,11267000000.0,1052000000.0,3348000000.0,11755000000.0,1500000000.0,2384000000.0,5089000000.0,538000000.0,53000000.0,51000000.0,441000000.0,0.0,2166000000.0,1612000000.0,1235000000.0,649000000.0,377000000.0,1500000000.0,10.7101,,,0.0,1187000000.0,0.004508719693747341,0.0035092365755147984,0.010414619768127334,0.10571821575948123,0.03562206184201814,0.04058845718596756,0.07408135193554725,0.23324818235409708,0.12760527435133986,10.710076045627376,,,,,,,,,,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2013-03-31,15163000000.0,11042000000.0,1063000000.0,3339000000.0,11824000000.0,1500000000.0,2325000000.0,1458000000.0,373000000.0,219000000.0,15000000.0,134000000.0,0.0,2499000000.0,719000000.0,327000000.0,241000000.0,392000000.0,1500000000.0,,907.7,11.0796,0.0,614000000.0,0.018521650879566982,0.014443052166457825,0.15020576131687244,0.2558299039780521,0.024599353689903052,0.027994596217352147,0.26886145404663925,0.42112482853223593,0.12686062246278756,10.38758231420508,12293000000.0,309000000.0,564000000.0,480000000.0,2128000000.0,125000000.0,0.0,0.0,0.7048872180451128,4.512,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2013-06-30,15724000000.0,11421000000.0,1080000000.0,3375000000.0,12349000000.0,1500000000.0,3001000000.0,3271000000.0,935000000.0,552000000.0,29000000.0,346000000.0,0.0,2499000000.0,2041000000.0,595000000.0,463000000.0,1446000000.0,1500000000.0,,107.6987,9.8052,0.0,1398000000.0,0.044699975706534945,0.03510557110150089,0.16875573219199022,0.2858453072454907,0.05946324090562198,0.06751389992057188,0.4420666462855396,0.4273922347905839,0.12146732528949712,10.575,13322000000.0,813000000.0,1861000000.0,2109000000.0,3639000000.0,130000000.0,0.0,0.0,0.41220115416323166,14.315384615384616,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2013-09-30,14933000000.0,10549000000.0,984000000.0,1885000000.0,13048000000.0,0.0,3100000000.0,5286000000.0,1672000000.0,977000000.0,50000000.0,647000000.0,0.0,2504000000.0,2991000000.0,879000000.0,737000000.0,2112000000.0,0.0,,117.5082,17.8006,0.0,2409000000.0,0.07487737584304108,0.06542556753498963,0.18482784714339764,0.31630722663639804,0.11196678497287886,0.12814224402207236,0.3995459704880817,0.4557321225879682,0.0,10.720528455284553,15104000000.0,1801000000.0,3518000000.0,4327000000.0,5608000000.0,145000000.0,0.0,0.0,0.0,24.26206896551724,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2013-12-31,17895000000.0,13070000000.0,1100000000.0,2425000000.0,15470000000.0,0.0,3323000000.0,-2143000000.0,-176000000.0,-248000000.0,-38000000.0,127000000.0,0.0,-4985000000.0,-1529000000.0,-439000000.0,-430000000.0,-1968000000.0,0.0,11.8818,92.5467,17.6347,0.0,-606000000.0,-0.016031027795733677,-0.013858619726180497,0.11572561829211386,0.08212785814279049,-0.009835149483095837,-0.011376858435681965,0.918338777414839,0.28278114792347175,0.0,11.881818181818181,7872000000.0,1500000000.0,2804000000.0,1982000000.0,3815000000.0,56000000.0,0.0,0.0,0.0,50.07142857142857,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2014-03-31,19028000000.0,14060000000.0,1037000000.0,2291000000.0,16737000000.0,,2998000000.0,2502000000.0,1075000000.0,642000000.0,,433000000.0,0.0,2609000000.0,1285000000.0,363000000.0,264000000.0,922000000.0,0.0,,80.3167,17.3227,0.0,1339000000.0,0.038358128696899085,0.033739751944502835,0.2565947242206235,0.42965627498001596,0.056495690561278115,0.06422895381490112,0.36850519584332536,0.535171862509992,0.0,13.558341369334618,8916000000.0,1923000000.0,3506000000.0,2512000000.0,4540000000.0,,0.0,0.0,0.0,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2014-06-30,20769000000.0,15557000000.0,1214000000.0,2423000000.0,18346000000.0,,4384000000.0,5412000000.0,2464000000.0,1433000000.0,,1027000000.0,0.0,2609000000.0,2626000000.0,832000000.0,521000000.0,1794000000.0,0.0,,72.5283,17.2466,0.0,2985000000.0,0.07810966968276463,0.06899706293032885,0.2647819660014782,0.45528455284552843,0.11863835524098416,0.13430720593044806,0.33148558758314856,0.5515521064301552,0.0,12.814662273476111,11057000000.0,2804000000.0,5035000000.0,2860000000.0,6127000000.0,,0.0,0.0,0.0,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2014-09-30,24188000000.0,16115000000.0,1234000000.0,2950000000.0,21238000000.0,,8999000000.0,8615000000.0,3861000000.0,2239000000.0,,1557000000.0,0.0,2616000000.0,3874000000.0,1314000000.0,810000000.0,2560000000.0,0.0,,74.4055,18.3489,0.0,4671000000.0,0.10542423957058103,0.0925665619315363,0.25989553105049334,0.4481717933836332,0.1596246072432611,0.18179677935775496,0.2971561230412072,0.5421938479396402,0.0,13.059157212317666,14386000000.0,4066000000.0,7224000000.0,3308000000.0,8389000000.0,,0.0,0.0,0.0,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2014-12-31,40184000000.0,13670000000.0,1424000000.0,4088000000.0,36096000000.0,,4315000000.0,-4063000000.0,-2406000000.0,-1374000000.0,,-1047000000.0,1.0,-5170000000.0,-2328000000.0,-678000000.0,-352000000.0,-3006000000.0,0.0,9.4031,73.9823,17.4481,1.0,-2758000000.0,-0.038065159574468085,-0.03419271351781804,0.33817376322914106,0.592173270982033,-0.059874576946048176,-0.06665558510638298,0.739847403396505,0.6788087619985232,0.0,9.599719101123595,12466000000.0,2940000000.0,4994000000.0,2270000000.0,6237000000.0,,1.0,1.0,0.0,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2015-03-31,42007000000.0,15004000000.0,1746000000.0,4506000000.0,37501000000.0,,3419000000.0,3543000000.0,933000000.0,512000000.0,,420000000.0,0.0,2836000000.0,1700000000.0,502000000.0,457000000.0,1198000000.0,0.0,,81.8936,17.0372,0.0,1390000000.0,0.013652969254153222,0.012188444783012354,0.14451030200395146,0.26333615580016934,0.022210583950294,0.024879336551025307,0.3381315269545583,0.39232289020604005,0.0,8.593356242840779,13507000000.0,2810000000.0,4852000000.0,2546000000.0,6288000000.0,,1.0,1.0,0.0,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2015-06-30,44130000000.0,16951000000.0,1881000000.0,4678000000.0,39452000000.0,,5123000000.0,7586000000.0,2206000000.0,1231000000.0,,974000000.0,0.0,2844000000.0,3580000000.0,1051000000.0,916000000.0,2529000000.0,0.0,,87.9649,16.4525,0.0,3122000000.0,0.03120247389232485,0.02789485610695672,0.16227260743474822,0.29079883996836275,0.04998866983911172,0.05591604988340262,0.33337727392565253,0.4115475876614817,0.0,9.011695906432749,15681000000.0,2608000000.0,4594000000.0,3281000000.0,6425000000.0,,1.0,1.0,0.0,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2015-09-30,46469000000.0,19139000000.0,1792000000.0,5049000000.0,41420000000.0,,4308000000.0,12087000000.0,3665000000.0,2127000000.0,,1510000000.0,0.0,2848000000.0,5772000000.0,1831000000.0,1402000000.0,3941000000.0,0.0,,89.5675,15.8936,0.0,5067000000.0,0.05135200386286818,0.04577245045083819,0.17597418714321172,0.3032183337470009,0.07886978415718006,0.08848382423949783,0.3260527839827914,0.41921072226358896,0.0,10.680245535714286,19153000000.0,2496000000.0,4398000000.0,4662000000.0,6821000000.0,,1.0,1.0,0.0,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2015-12-31,49407000000.0,21652000000.0,1925000000.0,5189000000.0,44218000000.0,,4907000000.0,-5288000000.0,-579000000.0,-182000000.0,,-398000000.0,1.0,-5675000000.0,-2453000000.0,-861000000.0,-830000000.0,-3314000000.0,0.0,11.2478,80.2543,16.5102,1.0,-1409000000.0,-0.0041159708715907545,-0.003683688546157427,0.034417549167927386,0.10949319213313162,-0.011718987188050277,-0.013094215025555203,0.6267019667170953,0.2664523449319213,0.0,11.247792207792207,17928000000.0,3688000000.0,6225000000.0,4354000000.0,8170000000.0,,1.0,1.0,0.0,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
2016-03-31,52075000000.0,23812000000.0,1809000000.0,4925000000.0,47150000000.0,,6456000000.0,5382000000.0,2009000000.0,1510000000.0,,555000000.0,0.0,2888000000.0,2983000000.0,1132000000.0,552000000.0,1851000000.0,0.0,,66.0889,16.4303,0.0,2561000000.0,0.032025450689289504,0.02899663946231397,0.28056484578223706,0.37328130806391674,0.0385789726356217,0.042608695652173914,0.3439241917502787,0.4758454106280193,0.0,13.163073521282476,19767000000.0,4686000000.0,7301000000.0,5007000000.0,9341000000.0,,1.0,1.0,0.0,,1.2969521,796.25,479.8,21.69109,1256447.4,20.7822,7.6586,6.2521
