report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,2759288000.0,1589585000.0,432624000.0,1524906000.0,999180000.0,489407000.0,-961785000.0,-250004000.0,-194397000.0,-8612000.0,-22823000.0,-0.9,-431328000.0,-83678000.0,193000.0,-13412000.0,-83871000.0,0.0,3.6743,,5.9621,-0.9,-263416000.0,-0.19455653635981504,-0.07045187019260041,0.20212105616120027,0.25993751202191756,-0.09060453276352451,-0.2502091715206469,0.08720348102746456,0.273882416548397,0.0,3.6742876030918303,1527042000.0,-107032000.0,2332000.0,196701000.0,40523000.0,16653000.0,-0.4999999999999998,-0.4999999999999998,0.0,0.14003482855941873,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2013-03-31,2392234000.0,1565783000.0,407639000.0,1415402000.0,746115000.0,379099000.0,328368000.0,-438288000.0,-308016000.0,,-130313000.0,-1.43,215421000.0,-65778000.0,16607000.0,10691000.0,-82385000.0,0.0,,,8.3168,-1.43,-427597000.0,-0.4128264409641945,-0.1287566350114579,-0.9380207571992398,-1.3347463821078789,-0.1832128462349419,-0.5874268711927786,-0.25089229157530574,-1.3021883983823028,0.0,3.84110205353266,1416673000.0,-506638000.0,-527605000.0,117555000.0,-487283000.0,,-2.3599999999999994,-2.3599999999999994,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2013-06-30,2584329000.0,1716590000.0,381652000.0,1035666000.0,1322453000.0,531247000.0,310750000.0,-56933000.0,-57165000.0,,-1799000.0,0.0,222053000.0,,,,,0.0,,,14.2646,0.0,-56933000.0,-0.04322648895650734,-0.022119861673958695,-0.18395816572807724,-0.1832115848753017,-0.022030089822154996,-0.04305105739107552,,-0.1832115848753017,0.0,4.49778856130716,870381000.0,-590462000.0,-665417000.0,,-642320000.0,,-2.4799999999999995,-2.4799999999999995,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2013-09-30,2582748000.0,1648631000.0,409499000.0,1096068000.0,1264888000.0,583181000.0,221700000.0,-134065000.0,-124132000.0,,-751000.0,0.0,230505000.0,,,,,0.0,,,14.8232,0.0,-134065000.0,-0.09813675202863811,-0.04806198669014553,-0.5599097880018042,-0.6047135769057285,-0.05190789035554379,-0.1059896212154752,,-0.6047135769057285,0.0,4.025970759391353,-100967000.0,-683710000.0,-879290000.0,,-882011000.0,,-2.33,-2.33,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2013-12-31,2319041000.0,1588576000.0,397829000.0,962636000.0,1356405000.0,569299000.0,351157000.0,-274162000.0,44285000.0,,-155704000.0,-0.55,-443073000.0,14208000.0,34786000.0,37674000.0,-20578000.0,0.0,3.9931,,14.3324,-0.55,-236488000.0,0.03264880327040965,0.019096255736746354,0.12611168223899852,-0.78073909960502,-0.11822214441228077,-0.2021239968888348,-0.058600568976269876,-0.6734537543036305,0.0,3.9931126187382016,1211975000.0,-445028000.0,-903448000.0,,-855083000.0,,-1.9799999999999998,-1.9799999999999998,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2014-03-31,2197108000.0,1430330000.0,373500000.0,966230000.0,1230878000.0,424045000.0,118451000.0,-216388000.0,-232457000.0,,803000.0,-1.0,232887000.0,-175762000.0,15526000.0,15788000.0,-191288000.0,0.0,,,16.6636,-1.0,-200600000.0,-0.18885462247273896,-0.10580135341548981,-1.9624739343694861,-1.826814463364598,-0.09848764830859476,-0.17579971370030173,-1.6149124954622587,-1.6935272813230788,0.0,3.8295314591700134,1002058000.0,-369469000.0,-681548000.0,,-628086000.0,,-1.5499999999999998,-1.5499999999999998,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2014-06-30,2117820000.0,1347384000.0,362973000.0,945551000.0,1172269000.0,420558000.0,256872000.0,-397223000.0,-391839000.0,,1496000.0,-1.0,233353000.0,-303682000.0,27227000.0,29960000.0,-330909000.0,0.0,,,27.0817,-1.0,-367263000.0,-0.334256898374008,-0.18501997336884154,-1.5254251144538915,-1.546384969946121,-0.18756221019727834,-0.33884970087923505,-1.2882252639446885,-1.4297510043912922,0.0,3.7120777578497575,948180000.0,-704143000.0,-1021838000.0,,-938416000.0,,-2.55,-2.55,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2014-09-30,2406086000.0,1650096000.0,372178000.0,1250181000.0,1155905000.0,718563000.0,435859000.0,-538787000.0,-561899000.0,,4915000.0,-2.0,234207000.0,-391329000.0,36525000.0,46921000.0,-427854000.0,0.0,,,34.2828,-2.0,-491866000.0,-0.4861117479377631,-0.2335323841292456,-1.2891760867620032,-1.236149764029193,-0.22392674243564029,-0.4661170251880561,-0.9816339687834827,-1.1284979775569621,0.0,4.4336204719247245,1162339000.0,-1141910000.0,-1426560000.0,-970629000.0,-1296217000.0,,-4.55,-4.55,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2014-12-31,2334679000.0,1546511000.0,368254000.0,1238496000.0,1075006000.0,625259000.0,-230767000.0,459986000.0,447640000.0,,-256000.0,1.0,-465140000.0,357574000.0,-28077000.0,-29412000.0,329497000.0,0.0,4.1996,,49.4846,1.0,430574000.0,0.41640697819361006,0.1917351378926182,-1.9397920846568184,-1.993291935155373,0.19702323103090402,0.42789156525637995,-1.4278341357299786,-1.8658387031074635,0.0,4.199576922450265,580415000.0,-738555000.0,-692412000.0,-620554000.0,-629155000.0,,-3.0,-3.0,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2015-03-31,2165827000.0,1358203000.0,302438000.0,1168290000.0,976458000.0,664879000.0,138509000.0,-171985000.0,-198606000.0,,299000.0,0.0,239493000.0,-207181000.0,10558000.0,16363000.0,-217739000.0,0.0,,,47.5612,0.0,-155622000.0,-0.203394308818198,-0.0916998449091271,-1.4338851626970088,-1.2416882657444643,-0.0794084661424943,-0.17613148747821206,-1.5720205907197367,-1.123551538167195,0.0,4.490847710935795,600473000.0,-704704000.0,-648009000.0,-647005000.0,-584177000.0,,-1.9999999999999998,-1.9999999999999998,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2015-06-30,2374073000.0,1294689000.0,373823000.0,1325857000.0,894964000.0,870543000.0,304585000.0,-343149000.0,-387454000.0,,30430000.0,-1.0,240129000.0,-302394000.0,23978000.0,30428000.0,-326372000.0,0.0,,,47.9178,-1.0,-312721000.0,-0.43292691102658876,-0.16320222672175624,-1.2720718354482328,-1.1266116190882676,-0.14454020579822102,-0.3834221264765957,-1.0715301147462941,-1.026711755339232,0.0,3.463374377713517,648186000.0,-700319000.0,-593935000.0,-642468000.0,-529635000.0,,-1.9999999999999998,-1.9999999999999998,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2015-09-30,2433993000.0,1359452000.0,374959000.0,1357261000.0,922147000.0,756250000.0,614401000.0,-413175000.0,-482603000.0,,31760000.0,-2.0,240749000.0,-349418000.0,32775000.0,46596000.0,-382193000.0,0.0,,,33.5273,-2.0,-366579000.0,-0.5233471453032976,-0.1982762481239675,-0.7854853751865638,-0.6724842570243212,-0.16975192615590923,-0.44805763072481936,-0.6220579068067923,-0.5966445367113661,0.0,3.625601732456082,826728000.0,-621023000.0,-468323000.0,-596807000.0,-404348000.0,,-1.9999999999999998,-1.9999999999999998,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2015-12-31,2498875000.0,1407153000.0,506349000.0,1405247000.0,939967000.0,714768000.0,-25159000.0,461430000.0,512329000.0,,-32108000.0,1.0,-479059000.0,493561000.0,-22009000.0,-31044000.0,471552000.0,0.0,2.78,,29.9501,1.0,430386000.0,0.5450499857973737,0.2050238607373318,-20.363647203783934,-18.340554076076156,0.18465509479265668,0.490900212454267,-18.74287531300926,-17.106641758416472,0.0,2.779018029066908,1032336000.0,-556334000.0,-466879000.0,-454752000.0,-404536000.0,,-2.0,-2.0,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2016-03-31,2487906000.0,1402835000.0,552041000.0,1371708000.0,957079000.0,604245000.0,398080000.0,-14330000.0,-41631000.0,,5485000.0,0.0,243831000.0,-15137000.0,11974000.0,16415000.0,-27111000.0,0.0,,,15.1603,0.0,2085000.0,-0.04349797665605452,-0.016733349250333412,-0.10457948151125401,-0.035997789389067524,-0.005759863917688209,-0.014972640711999741,-0.06810440112540193,0.005237640675241157,0.0,2.541179006631754,1291907000.0,-399359000.0,-309224000.0,-264124000.0,-246829000.0,,-1.9999999999999998,-1.9999999999999998,-0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2016-06-30,2548982000.0,1454150000.0,622855000.0,1380137000.0,981354000.0,605866000.0,829688000.0,-10977000.0,-106156000.0,,23615000.0,0.0,244124000.0,25723000.0,27892000.0,31378000.0,-2169000.0,0.0,,,13.6615,0.0,20401000.0,-0.10817299363940026,-0.04164642982963395,-0.12794689087946312,-0.013230274512828918,-0.004306425074794565,-0.011185566064845102,-0.002614235712701642,0.024588761076452834,0.0,2.334652527474292,1817010000.0,-118061000.0,22948000.0,60079000.0,86293000.0,,-0.9999999999999998,-0.9999999999999998,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2016-09-30,2609641000.0,1501901000.0,722841000.0,1401300000.0,1021546000.0,719692000.0,1243471000.0,-29704000.0,-144997000.0,,24118000.0,0.0,244529000.0,91379000.0,41775000.0,45947000.0,49604000.0,0.0,,,13.0063,0.0,16243000.0,-0.14193878689750633,-0.05556204857296464,-0.11660665990602113,-0.023887971653540774,-0.011382408538185904,-0.029077496265464305,0.03989156160457301,0.01306262872234254,0.0,2.0777750570319062,2446080000.0,219545000.0,406419000.0,491876000.0,469115000.0,,1.0000000000000002,1.0000000000000002,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2016-12-31,2896787000.0,1831540000.0,792537000.0,1558596000.0,1156582000.0,1183945000.0,-769062000.0,64947000.0,180732000.0,,-36553000.0,0.0,-487799000.0,134138000.0,-25078000.0,-32342000.0,109060000.0,0.0,2.311,,10.9126,0.0,32605000.0,0.15626388790418666,0.06239050368563515,-0.2350031596932367,-0.08444962824843771,0.022420357451203694,0.05615425451891867,-0.1418091129193745,-0.04239580163887957,0.0,2.310983588147935,1702177000.0,-112052000.0,9936000.0,129384000.0,71334000.0,,0.0,0.0,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2017-03-31,2946703000.0,1871814000.0,489796000.0,1263910000.0,1500008000.0,1003679000.0,714718000.0,270842000.0,247756000.0,,3985000.0,0.0,248700000.0,265692000.0,11159000.0,14850000.0,254533000.0,0.0,,153.1942,13.4568,0.0,285692000.0,0.1651697857611426,0.08407905377637312,0.34664860826227967,0.37894945978693695,0.09191357255889039,0.1805603703446915,0.35613066971868623,0.39972688528902306,0.0,3.821619613063398,2018815000.0,177335000.0,295108000.0,411028000.0,354941000.0,,0.0,0.0,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2017-06-30,3285594000.0,2180572000.0,625406000.0,1418363000.0,1671273000.0,1223130000.0,1258853000.0,323549000.0,265752000.0,,8300000.0,1.0,250199000.0,447345000.0,28866000.0,29740000.0,418479000.0,0.0,,123.5203,15.0598,1.0,353289000.0,0.1590117233988702,0.08088400453616607,0.2111064596104549,0.2570188894175889,0.098475039825371,0.19359434395218494,0.33242880622280757,0.2806435699799738,0.0,3.4866502719833194,2447980000.0,549243000.0,629634000.0,831676000.0,687829000.0,,1.0000000000000002,1.0000000000000002,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2017-09-30,3198325000.0,2327974000.0,710739000.0,1395081000.0,1791077000.0,1384966000.0,1837018000.0,-2494000.0,162800000.0,,-117600000.0,0.0,252095000.0,617431000.0,56817000.0,44965000.0,560614000.0,0.0,,196.0719,16.7181,0.0,42471000.0,0.09089503131356162,0.050901643829191844,0.08862188612196506,-0.0013576350367824376,-0.0007797831677518702,-0.0013924582806881,0.305176106058841,0.02311953394033156,0.0,3.275427407247949,3041527000.0,857040000.0,656844000.0,1342686000.0,714057000.0,,1.0000000000000002,1.0000000000000002,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2017-12-31,3546014000.0,2648963000.0,807260000.0,1503708000.0,2028579000.0,1665412000.0,-1321937000.0,-468654000.0,-412824000.0,,-2009000.0,0.0,-497769000.0,-485526000.0,2579000.0,-28158000.0,-488105000.0,0.0,3.2814,146.7694,15.5391,0.0,-496812000.0,-0.20350402917510238,-0.11641916811383148,0.3122871967423561,0.35452067685525107,-0.13216360679907074,-0.23102575743907436,0.369234691214483,0.37582123807715495,0.0,3.2814248197606717,2488652000.0,263484000.0,123243000.0,745521000.0,184640000.0,,1.0000000000000002,1.0000000000000002,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2018-03-31,3952974000.0,3041116000.0,827312000.0,1522153000.0,2401056000.0,1995893000.0,640799000.0,128901000.0,210263000.0,,-12659000.0,0.0,258526000.0,252657000.0,29279000.0,16343000.0,223378000.0,0.0,,176.2906,16.4988,0.0,145244000.0,0.08757105207042234,0.05319109106207124,0.32812629233191687,0.20115668095611886,0.032608613160622864,0.05368512854344089,0.34859292851580603,0.22666077818473498,0.0,3.675899781460924,2414733000.0,225991000.0,-18698000.0,714366000.0,44192000.0,,1.0000000000000002,1.0000000000000002,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2018-06-30,4335386000.0,3407423000.0,927300000.0,1620503000.0,2686228000.0,2145359000.0,1392956000.0,301779000.0,417623000.0,,-2318000.0,1.0,258557000.0,574360000.0,58891000.0,34402000.0,515469000.0,0.0,,104.0599,16.4795,1.0,336181000.0,0.15546818810614735,0.09632890819871633,0.29981061856943075,0.21664646980952737,0.06960833475958081,0.11234303268374836,0.3700540433437955,0.2413435887422144,0.0,3.674563787339588,2548836000.0,377862000.0,-40468000.0,811356000.0,27084000.0,,1.0000000000000002,1.0000000000000002,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2018-09-30,4620840000.0,3686611000.0,992508000.0,1686359000.0,2906116000.0,2478302000.0,2177491000.0,507428000.0,546369000.0,,5737000.0,2.0,258972000.0,955708000.0,79803000.0,53594000.0,875905000.0,0.0,,75.6624,17.3049,2.0,561022000.0,0.188006604003419,0.11824019009530734,0.25091676613129515,0.23303333974744328,0.10981293444481956,0.17460693241426015,0.40225424582696323,0.25764607063817946,0.0,3.714439581343425,2889309000.0,761431000.0,469454000.0,1126647000.0,545635000.0,,3.0,3.0,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2018-12-31,6245898000.0,3843109000.0,1120292000.0,1810695000.0,4435203000.0,2650134000.0,-1163649000.0,-302958000.0,922641000.0,,-1477622000.0,5.0,-516870000.0,-512439000.0,-72449000.0,-31919000.0,-584888000.0,0.0,3.4305,20.1958,13.8957,5.0,-334877000.0,0.20802678028491595,0.14771951126963648,-0.7928859991286032,0.26035170399321445,-0.04850511487699607,-0.06830758366640716,0.5026326667233848,0.28778179674455096,0.0,3.4304529533371655,3047597000.0,2096896000.0,635150000.0,1029864000.0,707570000.0,,8.0,8.0,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2019-03-31,6543114000.0,4183039000.0,1106468000.0,1819801000.0,4723313000.0,2893885000.0,858435000.0,276808000.0,268631000.0,,51534000.0,1.03,260175000.0,324784000.0,18041000.0,27140000.0,306743000.0,0.0,,22.0692,14.5671,1.03,303948000.0,0.056873427613202854,0.041055527994774355,0.3129310897155871,0.3224565633973452,0.04230523875940416,0.058604627726343776,0.3573281611304292,0.3540722361040731,0.0,3.7805331921031606,3265233000.0,2155264000.0,783057000.0,1113229000.0,866274000.0,,9.03,9.03,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2019-06-30,7033471000.0,4710968000.0,1259220000.0,1963506000.0,5069965000.0,3294684000.0,1799728000.0,546768000.0,536058000.0,,111200000.0,2.06,260015000.0,788533000.0,34399000.0,54838000.0,754134000.0,0.0,,21.0231,13.4824,2.06,601606000.0,0.10573209085269819,0.07621528545436528,0.2978550092013904,0.30380590844838773,0.07773800446465194,0.10784453147112455,0.4190266529164407,0.33427606838366686,0.0,3.7411794603008213,3672005000.0,2273699000.0,1028046000.0,1351894000.0,1131699000.0,,10.09,10.09,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2019-09-30,7514553000.0,4777094000.0,1388894000.0,2261159000.0,5253394000.0,3397941000.0,2749556000.0,646101000.0,593576000.0,,124400000.0,2.28,260182000.0,1123322000.0,58690000.0,80685000.0,1064632000.0,0.0,,20.3101,12.0307,2.28,726786000.0,0.11298905050715785,0.07899019409404658,0.2158806730977656,0.23498375737755478,0.08597996447692896,0.12298734875016037,0.38720142452090445,0.2643284952188644,0.0,3.4394950226583165,4244070000.0,2320906000.0,1166719000.0,1540621000.0,1297463000.0,,10.37,10.37,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2019-12-31,8318465000.0,4822829000.0,1334827000.0,2233221000.0,6085244000.0,3109322000.0,-1244898000.0,-272111000.0,-221455000.0,58502000.0,-69025000.0,-0.8599999999999994,-519699000.0,-667309000.0,-35679000.0,-55722000.0,-702988000.0,0.0,3.6131,47.8437,13.5252,-0.8599999999999994,-327833000.0,-0.03639213152340317,-0.026622099149302185,0.1778900761347516,0.2185809600465259,-0.03271168418692631,-0.044716530676502046,0.5646952601739259,0.2633412536609425,0.0,3.6130742036233907,4162821000.0,1176810000.0,1197566000.0,1422521000.0,1304507000.0,,4.51,4.51,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2020-03-31,8893201000.0,5446400000.0,1538750000.0,2431547000.0,6461654000.0,3593412000.0,1515107000.0,720224000.0,602753000.0,,54781000.0,2.29,263515000.0,815698000.0,19450000.0,26821000.0,796248000.0,0.0,,40.8311,12.8007,2.29,747045000.0,0.09328153441827743,0.06777683311104742,0.3978286682062719,0.4753618061298641,0.08098591272141493,0.11146124506202282,0.5255391203393556,0.4930641862257913,0.0,3.539496344435418,4819493000.0,1510932000.0,1640982000.0,1912026000.0,1747604000.0,,5.77,5.77,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2020-06-30,10216367000.0,6694320000.0,1798640000.0,2697125000.0,7519242000.0,4831332000.0,3039592000.0,1438257000.0,1440023000.0,,42300000.0,5.46,263746000.0,1854225000.0,37314000.0,53518000.0,1816911000.0,0.0,,36.1743,13.9321,5.46,1491775000.0,0.19151172418709225,0.14095255191987524,0.47375535927190227,0.47317436024308523,0.14077969203729662,0.19127686008775885,0.5977483162213876,0.490781328546726,0.0,3.7218787528354755,6059357000.0,2414897000.0,2532471000.0,2974803000.0,2637773000.0,,9.170000000000002,9.170000000000002,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
2020-09-30,11301633000.0,7458456000.0,2004026000.0,3168160000.0,8133473000.0,5358087000.0,4577863000.0,2110498000.0,2107457000.0,,120700000.0,7.98,264031000.0,2761973000.0,212109000.0,80160000.0,2549864000.0,0.0,,26.3421,11.8306,7.98,2190658000.0,0.259109116118047,0.18647367154817363,0.4603582501267513,0.46102253387661446,0.1867427477073446,0.259483003140233,0.5569987568435316,0.4785328875066816,0.0,3.7217361451398334,7887664000.0,3928778000.0,3996868000.0,4460035000.0,4101645000.0,,14.870000000000001,14.870000000000001,0.0,,0.3529862,516.5,362.5,1.6016,115892.26,29.3161,6.1624,9.6566
