report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-10-02,1659341000.0,1268413000.0,169006000.0,1116142000.0,543199000.0,163414000.0,329920000.0,250127000.0,157566000.0,108401000.0,11803000.0,38583000.0,0.47,232985000.0,149860000.0,19374000.0,13340000.0,130486000.0,0.0,0.47,170906000.0,0.19956038210674173,0.06532774155523187,0.3285675315227934,0.758144398642095,0.4775885063045587,0.09495697388300536,0.2900704898204894,0.3955080019398642,0.5180225509214355,0.0,7.505135912334473,,,,,,,,,,,
2012-01-01,1725854000.0,1320352000.0,163189000.0,1121099000.0,604755000.0,165557000.0,624253000.0,470639000.0,290637000.0,196286000.0,23659000.0,69864000.0,0.84,233347000.0,292065000.0,26853000.0,27591000.0,265212000.0,0.0,0.84,318228000.0,0.3245711073079181,0.11373267958935113,0.31443341081260323,0.7539234893544765,0.46557565602407996,0.1684018462743662,0.4805863531512761,0.42484697710703834,0.5097740819827858,0.0,8.090937501914958,,,,,,,,,,,
2012-04-01,1799345000.0,1404455000.0,153018000.0,1119229000.0,680116000.0,159597000.0,936610000.0,705334000.0,430570000.0,294785000.0,35563000.0,100546000.0,1.26,233887000.0,407845000.0,32118000.0,41762000.0,375727000.0,0.0,1.26,472332000.0,0.43343341429991356,0.1638290600190625,0.3147361228259361,0.753071182242342,0.45971108572404734,0.23929263148534605,0.6330831799281299,0.4011562977119612,0.5042995483712538,0.0,9.17836463684011,,,,,,,,,,,
2012-07-01,1851068000.0,1505410000.0,170581000.0,1114560000.0,736508000.0,213418000.0,-624162000.0,-472018000.0,-296737000.0,-201361000.0,-23508000.0,-71194000.0,-0.8700000000000003,-465921000.0,-284551000.0,-42614000.0,-26759000.0,-327165000.0,0.0,-0.8700000000000003,-323496000.0,-0.2733996100517578,-0.1087809848152526,0.3226101556967582,0.7562427703064268,0.47541663862907385,-0.16030583425352282,-0.4028971850950703,0.5241668028492603,0.518288521249291,0.0,8.825191551227862,1266621000.0,398111000.0,582036000.0,954082000.0,444260000.0,637970000.0,47517000.0,1.6999999999999995,1.6999999999999995,0.0,12.249005619041606
2012-09-30,1958200000.0,1623982000.0,200379000.0,1154506000.0,803694000.0,195310000.0,335148000.0,251390000.0,155083000.0,105182000.0,12001000.0,38903000.0,0.45,236010000.0,173136000.0,3381000.0,14346000.0,169755000.0,0.0,0.45,169429000.0,0.13087319303117853,0.05371361454396895,0.3138374688197453,0.7500865289364699,0.4627298984329311,0.07919671126544786,0.1929627445271459,0.5065075727738193,0.5055348681776409,0.0,8.104551874198394,1271849000.0,394892000.0,579553000.0,955345000.0,483529000.0,636493000.0,47715000.0,1.6799999999999995,1.6799999999999995,0.0,12.146138530860316
2012-12-30,1923154000.0,1599076000.0,162933000.0,1130647000.0,792507000.0,107521000.0,640429000.0,478486000.0,287785000.0,194016000.0,24055000.0,71760000.0,0.82,236636000.0,272998000.0,8033000.0,28663000.0,264965000.0,0.0,0.82,316448000.0,0.24481297956989653,0.10088427655819555,0.3029469308853909,0.747133562034199,0.44936284896530293,0.1496422023405302,0.36313243920873883,0.4137304837850878,0.4941187860012585,0.0,9.814316314067746,1288025000.0,392622000.0,576701000.0,963192000.0,483282000.0,634713000.0,48111000.0,1.6599999999999997,1.6599999999999997,0.0,11.986884496269045
2013-03-31,2073731000.0,1759826000.0,136436000.0,1123262000.0,950469000.0,194195000.0,954971000.0,713769000.0,426071000.0,304984000.0,36161000.0,87976000.0,1.28,237388000.0,400014000.0,12202000.0,42529000.0,387812000.0,0.0,1.28,468600000.0,0.3208773773789571,0.14707018412706374,0.31936467180678785,0.747424790909881,0.4461611923294006,0.2054610747488464,0.44827448343922843,0.40609819565201455,0.4906955289741783,0.0,12.898545838341787,1306386000.0,402821000.0,572202000.0,971627000.0,495367000.0,630981000.0,48709000.0,1.6799999999999995,1.6799999999999995,0.0,11.747356751319058
2013-12-29,2271498000.0,1984777000.0,1029864000.0,1133440000.0,1138058000.0,413123000.0,674952000.0,508430000.0,307380000.0,212619000.0,24596000.0,71838000.0,0.89,240000000.0,292771000.0,7897000.0,25627000.0,284874000.0,0.0,0.89,333007000.0,0.186826154730251,0.09360298798414086,0.31501351207196954,0.7532831964347094,0.45541016250044447,0.13532039209367563,0.2700916824977286,0.4220655691071365,0.49337878841754673,0.0,1.9272224293693148,2605500000.0,816801000.0,1176319000.0,1952075000.0,1107406000.0,1287484000.0,96813000.0,3.44,3.44,0.0,12.150424013303999
