report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-12-31,444488000.0,217235000.0,192110000.0,444488000.0,246319000.0,78876000.0,-183951000.0,-81965000.0,-24837000.0,-15521000.0,-8734000.0,0.8799999999999999,,32420000.0,-12332000.0,-6310000.0,20088000.0,0.0,1.1307,84.4405,7.9049,0.8799999999999999,-31147000.0,-0.06301178553014587,-0.034918827954860426,0.08437573049344663,0.4455806165772407,0.13501965197253615,-0.05587777397815014,-0.1008326600871228,-0.10920299427564949,0.1693222651684416,0.0,1.1307844464109105,416643000.0,39101000.0,67128000.0,193203000.0,,80914000.0,1.13,1.13,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2014-03-31,434241000.0,207619000.0,161382000.0,,266704000.0,97145000.0,112626000.0,52530000.0,19862000.0,11883000.0,7720000.0,0.0,,,3630000.0,3656000.0,,0.0,,65.1335,6.3721,0.0,23518000.0,0.04455501229827824,0.027364988566256986,0.10550849714985883,0.4664109530658995,0.17635359508461634,0.045739577792055564,0.07447207390965264,,0.20881501607088948,0.0,1.2865065496771635,433470000.0,42491000.0,72520000.0,201888000.0,,86640000.0,0.88,0.88,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2014-06-30,486817000.0,261032000.0,215764000.0,,266479000.0,88092000.0,236997000.0,111088000.0,43484000.0,26623000.0,16386000.0,0.0,,,6477000.0,7281000.0,,0.0,,62.5936,6.6214,0.0,50765000.0,0.0999065592410659,0.0546879012031215,0.11233475529226108,0.4687316717089246,0.18347911576939793,0.08932309266110264,0.1631798378108594,,0.21420102364164947,0.0,1.2098033036094993,471580000.0,51574000.0,86185000.0,222089000.0,,100905000.0,0.88,0.88,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2014-09-30,522263000.0,293000000.0,221361000.0,,295991000.0,157431000.0,365661000.0,172880000.0,70229000.0,43623000.0,26084000.0,1.0,,,8037000.0,10936000.0,,0.0,,53.6756,6.0954,1.0,81165000.0,0.14737948113287228,0.08352688204984844,0.11929902286544095,0.4727876366361192,0.19206040567629581,0.13447056368151677,0.23726734934508145,,0.2219678882899735,0.0,1.3236297270070156,531333000.0,66608000.0,108738000.0,254533000.0,,124301000.0,1.88,1.88,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2014-12-31,387150000.0,346710000.0,232839000.0,,-126001000.0,206167000.0,-715636000.0,-103127000.0,-38753000.0,-23189000.0,-14663000.0,0.0,,,-8801000.0,-19274000.0,,0.0,1.4476,61.3793,7.3317,0.0,-58027000.0,0.18403822191887367,-0.05989668087304662,0.032403344717146704,0.14410538318362967,0.054151831377963096,-0.1000981531706057,0.30756105110276905,,0.0810845178274989,-0.0,1.4890546686766393,-352000.0,58940000.0,94822000.0,233371000.0,,97421000.0,1.0,1.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2015-03-31,568382000.0,327775000.0,197654000.0,,366388000.0,194721000.0,-927000.0,63879000.0,27178000.0,17273000.0,10086000.0,0.0,,,1909000.0,3713000.0,,0.0,,63.0908,7.8695,0.0,30891000.0,0.04714401126674454,0.030389773075150162,-18.63322545846818,-68.90938511326861,-29.318230852211435,0.047816433314214736,0.074178193608961,,-33.323624595469255,0.0,1.6583271777955417,-113905000.0,64330000.0,102138000.0,244720000.0,,104794000.0,1.0,1.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2015-06-30,646034000.0,395524000.0,240744000.0,,400617000.0,204103000.0,796000.0,132132000.0,56774000.0,36109000.0,21031000.0,1.0,,,6126000.0,7484000.0,,0.0,,63.6931,8.1068,1.0,64258000.0,0.09013346912387642,0.05589334307482269,45.36306532663317,165.99497487437185,71.32412060301507,0.08788082360990289,0.14171640244922207,,80.72613065326634,0.0,1.6429236034958297,-350106000.0,73816000.0,115428000.0,265764000.0,,118287000.0,2.0,2.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2015-09-30,678382000.0,411505000.0,242474000.0,,431095000.0,238614000.0,-236000.0,203965000.0,88263000.0,56251000.0,32633000.0,1.0,,,8525000.0,11586000.0,,0.0,,70.7165,9.0371,1.0,99849000.0,0.1304840000463935,0.08291935811976144,-238.35169491525423,-864.2584745762712,-373.9957627118644,0.1301081101798102,0.20474141430543152,,-423.08898305084745,0.0,1.6971097932149426,-716003000.0,86444000.0,133462000.0,296849000.0,,136971000.0,2.0,2.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2015-12-31,1068410000.0,268215000.0,337572000.0,,-75352000.0,33087000.0,-978000.0,-122789000.0,-64172000.0,-44764000.0,-20195000.0,-1.0,,,-4059000.0,-19489000.0,,0.0,0.7944,91.3002,10.0106,-1.0,-83661000.0,0.594065187387196,-0.041897773326719144,45.77096114519427,125.55112474437628,65.61554192229039,-0.06006308439643957,0.8516296846799023,,85.54294478527608,-0.0,0.7945416089012122,-1345000.0,64869000.0,108043000.0,277187000.0,,111337000.0,1.0,1.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2016-03-31,1318009000.0,225536000.0,289684000.0,,791989000.0,35341000.0,-877000.0,82118000.0,28041000.0,17079000.0,10495000.0,0.0,,,16722000.0,12176000.0,,0.0,,70.8514,7.3272,0.0,40217000.0,0.021564693449025178,0.012958181620914576,-19.474344355758266,-93.6351197263398,-31.973774230330672,0.02127527202014554,0.03540579477745272,,-45.857468643101484,0.0,0.7785587053478963,-1295000.0,64675000.0,108906000.0,295426000.0,,120663000.0,1.0,1.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2016-06-30,1413052000.0,323951000.0,352930000.0,,829308000.0,41327000.0,255000.0,169054000.0,58956000.0,35951000.0,21818000.0,0.0,,,21959000.0,24850000.0,,0.0,,83.7462,8.881,0.0,83806000.0,0.0433506007418233,0.02544209271845622,140.98431372549018,662.9568627450981,231.2,0.04172245607380337,0.0710905960149908,,328.65098039215684,0.0,0.9178902331907177,-1836000.0,64517000.0,111088000.0,332348000.0,,140211000.0,0.0,0.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2016-09-30,1352766000.0,277327000.0,348492000.0,,882255000.0,23314000.0,562762000.0,262534000.0,95901000.0,58215000.0,35973000.0,1.0,,,29529000.0,37521000.0,,0.0,,71.3597,8.6221,1.0,133422000.0,0.06598432425999286,0.04303405023485215,0.10344515088083417,0.46650982120327955,0.17041129287336387,0.07089252686717437,0.10869986568509105,,0.23708423809709966,0.0,0.7957915820162299,561162000.0,66481000.0,118726000.0,390917000.0,,173784000.0,0.0,0.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2016-12-31,1357945000.0,282960000.0,361501000.0,,915525000.0,36151000.0,193903000.0,-158355000.0,-51593000.0,-1388000.0,-48836000.0,1.0,,,-30484000.0,-24246000.0,,0.0,0.7828,46.6774,6.978,1.0,-75839000.0,-0.0015160700144725703,-0.0010221327078784486,-0.007158218284399932,-0.8166712222090426,-0.266076337137641,-0.037993438614966,-0.05635345839818683,,-0.3911182395321372,0.0,0.7827364239656321,756043000.0,109857000.0,131305000.0,355351000.0,,181606000.0,2.0,2.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2017-03-31,1355681000.0,271575000.0,322245000.0,,966837000.0,63731000.0,199542000.0,94348000.0,36149000.0,32306000.0,3653000.0,0.0,,48179000.0,19820000.0,13099000.0,28359000.0,0.0,,44.6727,7.3395,0.0,49248000.0,0.03341411220298768,0.023830089822015652,0.16190075272373736,0.47282276412985735,0.18115985607040122,0.02666482749260335,0.03738892905422527,0.1421204558438825,0.24680518387106473,0.0,0.8427593911464879,956462000.0,125084000.0,139413000.0,367581000.0,,190637000.0,2.0,2.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2017-06-30,1438509000.0,352278000.0,359582000.0,,1017602000.0,55072000.0,408665000.0,190211000.0,73224000.0,63884000.0,9049000.0,1.0,,49575000.0,30123000.0,26366000.0,19452000.0,0.0,,48.2545,8.1419,1.0,99590000.0,0.06277896466398454,0.044409871610118536,0.1563236391665545,0.4654448019771696,0.17917854477383677,0.05090270550966313,0.07195740574409248,0.047598889065616094,0.2436959367697258,0.0,0.9796875260719391,1364872000.0,153017000.0,153681000.0,388738000.0,,206421000.0,3.0,3.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2017-09-30,1493118000.0,399721000.0,359309000.0,,1077778000.0,124603000.0,622811000.0,293640000.0,116671000.0,102147000.0,14308000.0,2.0,,142381000.0,37734000.0,40096000.0,104647000.0,0.0,,47.2731,7.9759,2.0,156767000.0,0.09477554746895929,0.06841187367642745,0.1640096273187211,0.4714752950734653,0.18732970355372658,0.07813916917484083,0.10825142097908846,0.1680236861584012,0.2517087848480518,0.0,1.1124714382328302,1424921000.0,196949000.0,174451000.0,419844000.0,,229766000.0,4.0,4.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2017-12-31,1589592000.0,496800000.0,382310000.0,,1167094000.0,185926000.0,-390356000.0,-179059000.0,-65114000.0,-34392000.0,-29327000.0,1.0,,-44380000.0,-44620000.0,-25636000.0,-89000000.0,0.0,1.4019,39.5817,7.9832,1.0,-90750000.0,-0.029468063412201588,-0.02163574049189981,0.08810419207082766,0.45870692393609935,0.16680670977261783,-0.040962712444451155,-0.05579156434700204,0.22799700785949237,0.23248009509268464,0.0,1.2994690172896342,840662000.0,163945000.0,160930000.0,399140000.0,63458000.0,214855000.0,4.0,4.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2018-03-31,1625624000.0,532636000.0,319549000.0,,1261214000.0,210616000.0,221174000.0,102805000.0,38838000.0,37825000.0,1612000.0,0.0,,44631000.0,8895000.0,14112000.0,35736000.0,0.0,,44.7431,9.0586,0.0,52950000.0,0.029990945232133484,0.023267988169466004,0.1710191975548663,0.46481503250834183,0.17559930190709577,0.023891133497044827,0.030794139614688704,0.16157414524311176,0.23940426994131317,0.0,1.6668366979712033,862294000.0,169464000.0,163619000.0,407597000.0,70835000.0,218557000.0,4.0,4.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2018-06-30,1759759000.0,501988000.0,373882000.0,,1340289000.0,93247000.0,457234000.0,212081000.0,75980000.0,76986000.0,151000.0,1.0,,67230000.0,14952000.0,29649000.0,52278000.0,0.0,,47.6024,9.7377,1.0,105629000.0,0.057439850659074275,0.04374803595265033,0.16837330557220154,0.4638347104546031,0.16617311923435266,0.043176366763858005,0.056689266270185015,0.11433532939370213,0.23101737841017947,0.0,1.342637516649638,910863000.0,182566000.0,166375000.0,429467000.0,103661000.0,224596000.0,4.0,4.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2018-09-30,1864622000.0,601694000.0,397038000.0,,1422126000.0,219452000.0,693301000.0,323707000.0,113565000.0,115910000.0,-147000.0,2.0,,179353000.0,23460000.0,45627000.0,155893000.0,0.0,,50.8984,10.173,2.0,159192000.0,0.08150473305459573,0.0621627332510289,0.16718568125532776,0.46690687017615723,0.16380331198137604,0.0609051056997075,0.07985579336852008,0.22485615915742224,0.2296145541402652,0.0,1.5154569587797642,981353000.0,196329000.0,163269000.0,459534000.0,154907000.0,227021000.0,4.0,4.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2018-12-31,1790963000.0,518858000.0,423902000.0,,1324846000.0,134279000.0,-436427000.0,-199015000.0,-75891000.0,-83259000.0,6792000.0,0.0,,-41011000.0,-19883000.0,-27629000.0,-60894000.0,0.0,1.2241,48.9094,7.7124,0.0,-103520000.0,-0.06284428529806484,-0.046488397582752965,0.1907741730002956,0.4560098252399599,0.1738916244870276,-0.042374409744924936,-0.057282884199371095,0.13952848930061615,0.23719889007783662,0.0,1.2240046048379107,935282000.0,147462000.0,152492000.0,439578000.0,183013000.0,214251000.0,3.0,3.0,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2019-03-31,1909302000.0,402274000.0,403380000.0,1909302000.0,1358745000.0,39437000.0,247066000.0,116048000.0,34491000.0,27348000.0,7729000.0,0.69,,23957000.0,12320000.0,17308000.0,11637000.0,0.0,,57.9115,8.2533,0.69,51799000.0,0.02012739697294194,0.01432355908075307,0.1106910704022407,0.4697044514421248,0.1396023734548663,0.01806471684416609,0.02538445403662939,0.04710077469178276,0.20965652902463308,0.0,0.9972581684763746,961174000.0,136985000.0,148145000.0,452821000.0,158914000.0,213100000.0,3.69,3.69,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2019-06-30,1949431000.0,453570000.0,453732000.0,,1421630000.0,11187000.0,522190000.0,243908000.0,71157000.0,59347000.0,12149000.0,1.49,,48454000.0,24052000.0,36744000.0,24402000.0,0.0,,65.1364,8.4522,1.49,107901000.0,0.04174574256311417,0.030443242156300992,0.11365020394875429,0.4670866925831594,0.13626649303893218,0.03650142015798456,0.050053108052024786,0.04673011739022195,0.20663168578486757,0.0,0.9996429610430827,1026130000.0,119346000.0,143322000.0,484648000.0,131038000.0,215372000.0,4.18,4.18,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2019-09-30,2055089000.0,569806000.0,476814000.0,,1519597000.0,161438000.0,797590000.0,374625000.0,111210000.0,99737000.0,12311000.0,2.49,,178527000.0,28833000.0,56547000.0,149694000.0,0.0,,77.1363,9.7422,2.49,167757000.0,0.06563384897443204,0.048531718091041315,0.12504795697037324,0.46969620983211924,0.13943254052834164,0.054114444678551636,0.07318387704108392,0.18768289472034505,0.21032986872954776,0.0,1.1950278305586666,1130419000.0,103173000.0,140967000.0,535566000.0,124839000.0,223937000.0,4.67,4.67,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2019-12-31,2191614000.0,679697000.0,509093000.0,,1617058000.0,232682000.0,-480419000.0,-217681000.0,-60491000.0,-39905000.0,-18878000.0,-1.02,,3782000.0,-27969000.0,-33927000.0,-24187000.0,0.0,1.3351,79.841,10.7665,-1.02,-94418000.0,-0.02467753166553086,-0.01820804210960507,0.08306290966843526,0.4531065590661485,0.1259130051059596,-0.027601119540211005,-0.03740805833804353,0.0503456357887594,0.196532610075788,0.0,1.3351136236404744,1086427000.0,146527000.0,156367000.0,516900000.0,161546000.0,233039000.0,3.65,3.65,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2020-03-31,2219376000.0,712220000.0,445055000.0,2219376000.0,1712832000.0,301985000.0,276541000.0,129131000.0,33893000.0,47550000.0,-12667000.0,1.16,,56706000.0,9349000.0,19985000.0,47357000.0,0.0,,70.6757,10.5652,1.16,53878000.0,0.02776104136307589,0.02142494106451543,0.1719455704579068,0.4669506510788635,0.1225604883181879,0.015271409621443145,0.0197876966334118,0.17124766309516493,0.19482825331505998,0.0,1.6002965925559762,1115902000.0,166729000.0,155769000.0,529983000.0,197266000.0,235118000.0,4.12,4.12,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2020-06-30,2382596000.0,873942000.0,494262000.0,,1829328000.0,351336000.0,547632000.0,260334000.0,75234000.0,101442000.0,-24748000.0,2.44,,96520000.0,16268000.0,40270000.0,80252000.0,0.0,,73.0922,12.4056,2.44,115504000.0,0.0554531500091837,0.042576248763953266,0.18523753177316155,0.4753812779384696,0.13738057673766324,0.03157648212286095,0.0411265776285062,0.14654366435854735,0.21091535921932977,0.0,1.7681755829903978,1141344000.0,208824000.0,159846000.0,546409000.0,253116000.0,242721000.0,5.069999999999999,5.069999999999999,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2020-09-30,2492163000.0,990599000.0,535045000.0,,1898145000.0,518685000.0,833378000.0,403843000.0,124890000.0,140726000.0,-14096000.0,3.39,,266328000.0,19064000.0,60746000.0,247264000.0,0.0,,74.7671,12.5,3.39,185636000.0,0.07413869857150007,0.05646741404956257,0.1688621489888142,0.4845856262104351,0.14985996750574168,0.05011309452872866,0.0657958164418419,0.2967008968319298,0.22275126053243546,0.0,1.8514311880309133,1177132000.0,249813000.0,173526000.0,575627000.0,350686000.0,260600000.0,5.969999999999999,5.969999999999999,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2020-12-31,2607274000.0,1113070000.0,564277000.0,,1986111000.0,603623000.0,-540888000.0,-250796000.0,-61091000.0,-94898000.0,31733000.0,-2.3,,-64465000.0,-21991000.0,-39344000.0,-86456000.0,0.0,1.9725,90.3207,15.7653,-2.3,-100435000.0,-0.04778081386186371,-0.036397402037530384,0.17544852169025751,0.4636745499992605,0.11294574847288164,-0.02343098577288003,-0.030759106615894077,0.1598408542988567,0.18568539143038854,0.0,1.9725595762364938,1116663000.0,194820000.0,172926000.0,542512000.0,288417000.0,254583000.0,4.6899999999999995,4.6899999999999995,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2021-03-31,3231790000.0,1700352000.0,525356000.0,3231790000.0,2060993000.0,1250752000.0,294802000.0,144207000.0,38208000.0,36976000.0,1320000.0,0.88,,71703000.0,6564000.0,21100000.0,65139000.0,0.0,,93.7862,15.2302,0.88,59308000.0,0.017940866368784367,0.011441337463139621,0.12542655748604148,0.48916560945990867,0.12960563361171226,0.011822550351353274,0.01853863647280704,0.2209584738231084,0.20117909647831425,0.0,3.236571010895469,1134924000.0,184246000.0,177241000.0,557588000.0,306199000.0,260013000.0,4.41,4.41,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2021-06-30,4641003000.0,928928000.0,765779000.0,,2107991000.0,216773000.0,698877000.0,326268000.0,76499000.0,62506000.0,1882000.0,1.48,,51356000.0,14223000.0,60976000.0,37133000.0,0.0,,118.1876,14.5353,1.48,137475000.0,0.029651929253967403,0.01346820935043567,0.08943776945013214,0.46684609738194277,0.10945989065314783,0.016483290357709315,0.03629000313568701,0.05313238237915971,0.19670843367287805,0.0,1.2130497179995796,1286169000.0,145310000.0,178506000.0,623522000.0,263080000.0,281984000.0,3.4499999999999993,3.4499999999999993,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2021-09-30,4682938000.0,878256000.0,816225000.0,2482165000.0,2200773000.0,234128000.0,1158750000.0,522484000.0,132683000.0,106676000.0,8945000.0,2.53,,256743000.0,20770000.0,97864000.0,235973000.0,0.0,,116.4975,12.9904,2.53,230547000.0,0.04847205958997134,0.022779716494217946,0.09206127292340885,0.45090312837108953,0.11450528586839266,0.02833328137165173,0.060289271087931376,0.20364444444444443,0.19896181229773463,0.0,1.0759974271800055,1611541000.0,111260000.0,186299000.0,742163000.0,251789000.0,326895000.0,2.589999999999999,2.589999999999999,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2021-12-31,4732161000.0,964331000.0,829501000.0,2408129000.0,2324032000.0,309171000.0,-560142000.0,-283315000.0,-66655000.0,-44700000.0,-14624000.0,-1.0699999999999998,,-8049000.0,-7638000.0,-44316000.0,-15687000.0,0.0,1.1625,136.5056,13.8438,-1.0699999999999998,-110971000.0,-0.019233814336463526,-0.009446001520235682,0.07980119326884969,0.5057913886121733,0.11899661157349387,-0.014085530902266427,-0.028680758268388732,0.02800539863106141,0.19811226439010107,0.0,1.162543505071121,1592287000.0,161458000.0,180735000.0,709644000.0,322558000.0,316359000.0,3.819999999999999,3.819999999999999,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
2022-03-31,4723806000.0,859899000.0,766460000.0,2336072000.0,2387734000.0,243262000.0,456108000.0,192418000.0,55868000.0,39984000.0,11444000.0,0.94,,53541000.0,4579000.0,38149000.0,48962000.0,0.0,,112.0739,10.5112,0.94,94017000.0,0.01674558388832257,0.008464361152850054,0.08766344813070588,0.42186938181307937,0.12248853341752391,0.011826903983779181,0.023397916183293448,0.10734738263744552,0.20612881159725327,0.0,1.1219098191686454,1753593000.0,164466000.0,198395000.0,757855000.0,306381000.0,351068000.0,3.879999999999999,3.879999999999999,0.0,0.93888515,621.34,283.715,0.46645,15047.879,47.6798,5.2751,6.4518
