report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,12042000000.0,7964000000.0,5193000000.0,,5618000000.0,131000000.0,1844000000.0,7131000000.0,394000000.0,299000000.0,7000000.0,100000000.0,0.66,454000000.0,-1098000000.0,140000000.0,119000000.0,-1238000000.0,131000000.0,,59.0698,2.2612,0.66,513000000.0,0.05322178711285155,0.024829762497923933,0.04192960314121442,0.055251717851633714,0.0327188174721807,0.06853365802748304,-0.17360818959472724,0.0719394194362642,0.023317906728373087,1.5336029270171385,,,,,,,,,,,1.3844858,258.6,161.38,44.16548,2262814.0,29.1337,6.0027,3.1563
2010-06-30,12397000000.0,8118000000.0,5250000000.0,,5857000000.0,132000000.0,1629000000.0,13697000000.0,665000000.0,505000000.0,16000000.0,189000000.0,1.11,455000000.0,-848000000.0,336000000.0,249000000.0,-1184000000.0,132000000.0,,44.7145,1.6987,1.11,914000000.0,0.0862216151613454,0.040735661853674277,0.0368693874571074,0.04855077754252756,0.053642010163749296,0.11103690098513942,-0.08644228663210922,0.06672994086296269,0.022537135052074442,1.5462857142857143,,,,,,,,,,,1.3844858,258.6,161.38,44.16548,2262814.0,29.1337,6.0027,3.1563
2010-09-30,14162000000.0,9559000000.0,6375000000.0,,6397000000.0,164000000.0,1539000000.0,21257000000.0,932000000.0,736000000.0,28000000.0,267000000.0,1.62,455000000.0,7000000.0,651000000.0,399000000.0,-644000000.0,164000000.0,,62.7434,2.2854,1.62,1331000000.0,0.11505393153040487,0.051970060725886176,0.03462388860140189,0.04384438067460131,0.06580991385397543,0.14205151653711323,-0.030295902526226656,0.0626146681093287,0.025637017351883694,1.499450980392157,,,,,,,,,,,1.3844858,258.6,161.38,44.16548,2262814.0,29.1337,6.0027,3.1563
2010-12-31,18797000000.0,13747000000.0,10372000000.0,,6864000000.0,,3777000000.0,-7881000000.0,-585000000.0,-388000000.0,-12000000.0,-204000000.0,-0.8600000000000003,-908000000.0,5434000000.0,-148000000.0,-199000000.0,5286000000.0,0.0,1.3254,70.0699,2.362,-0.8600000000000003,-784000000.0,-0.05652680652680653,-0.020641591743363302,0.04923233092247177,0.07422915873620099,-0.03112198755120498,-0.08522727272727272,-0.6707270650932623,0.09947976145159244,0.0,1.3253952950250676,34204000000.0,1152000000.0,1406000000.0,2220000000.0,1974000000.0,39000000.0,2.5300000000000002,2.5300000000000002,0.0,36.05128205128205,1.3844858,258.6,161.38,44.16548,2262814.0,29.1337,6.0027,3.1563
2011-03-31,16882000000.0,11288000000.0,7730000000.0,,7347000000.0,,2641000000.0,9857000000.0,322000000.0,201000000.0,12000000.0,89000000.0,0.44,459000000.0,-1586000000.0,298000000.0,202000000.0,-1884000000.0,0.0,,77.0041,2.1998,0.44,524000000.0,0.02735810534912209,0.011906172254472219,0.020391599878259104,0.032667140103479764,0.01907356948228883,0.04382741254933987,-0.1911332048290555,0.05316019072740184,0.0,1.4602846054333765,36930000000.0,1054000000.0,1334000000.0,1574000000.0,1985000000.0,44000000.0,2.31,2.31,0.0,30.318181818181817,1.3844858,258.6,161.38,44.16548,2262814.0,29.1337,6.0027,3.1563
2011-06-30,17941000000.0,11279000000.0,8045000000.0,17941000000.0,7765000000.0,,2047000000.0,9913000000.0,201000000.0,191000000.0,15000000.0,49000000.0,0.41,460000000.0,423000000.0,433000000.0,244000000.0,-10000000.0,0.0,,88.9685,2.295,0.41,445000000.0,0.024597553122987767,0.01064600635416086,0.019267628366791082,0.020276404721073338,0.01120338888579232,0.025885383129426915,-0.0010087763542822555,0.044890547765560375,0.0,1.401988812927284,33146000000.0,740000000.0,870000000.0,2748000000.0,1516000000.0,43000000.0,1.6099999999999999,1.6099999999999999,0.0,20.232558139534884,1.3844858,258.6,161.38,44.16548,2262814.0,29.1337,6.0027,3.1563
2011-09-30,19054000000.0,11904000000.0,8978000000.0,19054000000.0,7766000000.0,,2823000000.0,10876000000.0,79000000.0,63000000.0,17000000.0,67000000.0,0.14,461000000.0,797000000.0,529000000.0,278000000.0,268000000.0,0.0,,112.6916,2.2516,0.14,357000000.0,0.008112284316250322,0.0033063923585598823,0.005792570798087532,0.007263699889665318,0.004146111052797313,0.010172546999742467,0.024641412283927914,0.03282456785582935,0.0,1.3259077745600356,22765000000.0,67000000.0,17000000.0,3660000000.0,542000000.0,32000000.0,0.1299999999999999,0.1299999999999999,0.0,0.53125,1.3844858,258.6,161.38,44.16548,2262814.0,29.1337,6.0027,3.1563
2011-12-31,25278000000.0,17490000000.0,14896000000.0,25278000000.0,7757000000.0,,5269000000.0,17431000000.0,260000000.0,176000000.0,21000000.0,86000000.0,0.3800000000000001,-919000000.0,4269000000.0,551000000.0,359000000.0,3718000000.0,0.0,1.1741,128.8207,1.6934,0.3800000000000001,619000000.0,0.022689183962872245,0.006962576153176675,0.010096953703172509,0.014915954334232115,0.01028562386264736,0.0335181126724249,0.21329814697951924,0.035511445126498765,0.0,1.174140708915145,48077000000.0,631000000.0,862000000.0,2092000000.0,1945000000.0,65000000.0,1.3700000000000003,1.3700000000000003,0.0,13.261538461538462,1.3844858,258.6,161.38,44.16548,2262814.0,29.1337,6.0027,3.1563
2012-03-31,20339000000.0,12154000000.0,10488000000.0,20339000000.0,7271000000.0,,2288000000.0,13185000000.0,192000000.0,130000000.0,21000000.0,43000000.0,0.28,460000000.0,-2438000000.0,386000000.0,457000000.0,-2824000000.0,0.0,,159.0414,1.7357,0.28,649000000.0,0.017879246321001237,0.006391661340282216,0.009859689040576413,0.014562002275312855,0.009439992133339889,0.02640627148947875,-0.21418278346605993,0.04922260144103147,0.0,1.1588482074752098,51405000000.0,560000000.0,732000000.0,1152000000.0,2070000000.0,74000000.0,1.2100000000000004,1.2100000000000004,0.0,9.891891891891891,1.3844858,258.6,161.38,44.16548,2262814.0,29.1337,6.0027,3.1563
2012-06-30,21022000000.0,11793000000.0,10964000000.0,21022000000.0,7505000000.0,,2335000000.0,12834000000.0,107000000.0,7000000.0,21000000.0,109000000.0,0.01,458000000.0,594000000.0,657000000.0,485000000.0,-63000000.0,0.0,,274.0451,1.9018,0.01,592000000.0,0.000932711525649567,0.0003329844924364951,0.0005454262116253701,0.008337229234844944,0.005089905812957853,0.014257161892071952,-0.004908835904628331,0.04612747389745987,0.0,1.075611090842758,54326000000.0,376000000.0,638000000.0,1099000000.0,2217000000.0,80000000.0,0.8100000000000004,0.8100000000000004,0.0,7.975,1.3844858,258.6,161.38,44.16548,2262814.0,29.1337,6.0027,3.1563
