report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-03-31,82490000000.0,38491000000.0,26566000000.0,65452000000.0,17038000000.0,,7563000000.0,12702000000.0,1527000000.0,1111000000.0,,443000000.0,1.0,612700000.0,,,753000000.0,,0.0,,12.0233,0.8841,1.0,2280000000.0,0.0652071839417772,0.013468299187780338,0.08746654070225161,0.12021728861596599,0.018511334707237242,0.08962319521070548,,0.17949929145016533,0.0,1.448882029661974,54645000000.0,3884000000.0,5457000000.0,,8592000000.0,,5.0,5.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2015-06-30,82242000000.0,38227000000.0,25606000000.0,65081000000.0,17161000000.0,,7821000000.0,25019000000.0,2657000000.0,1821000000.0,,726000000.0,2.0,611800000.0,,,1514000000.0,,0.0,,13.3775,0.9679,2.0,4171000000.0,0.10611269739525668,0.022141971255562852,0.07278468364043326,0.10619928854070906,0.032307093699083196,0.1548278072373405,,0.16671329789360087,0.0,1.4928922908693274,52273000000.0,3784000000.0,5241000000.0,,8320000000.0,,4.0,4.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2015-09-30,78969000000.0,35280000000.0,25833000000.0,63001000000.0,15968000000.0,,6046000000.0,35981000000.0,3370000000.0,2189000000.0,,870000000.0,3.0,605300000.0,,,2272000000.0,,0.0,,11.3157,0.7577,3.0,5642000000.0,0.1370866733466934,0.02771973812508706,0.060837664322837055,0.0936605430643951,0.042674973723866326,0.21104709418837675,,0.15680498040632557,0.0,1.3656950412263384,47314000000.0,3035000000.0,4346000000.0,,7329000000.0,,3.0,3.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2015-12-31,78497000000.0,34418000000.0,26303000000.0,63612000000.0,14885000000.0,,6460000000.0,-26691000000.0,-4298000000.0,-3019000000.0,,-1297000000.0,-3.0,-1228500000.0,,,-1493000000.0,,0.0,1.2769,15.7542,0.8418,-3.0,-5791000000.0,-0.20282163251595567,-0.03846006853765112,0.11310928777490539,0.16102806189352217,-0.05475368485419825,-0.28874706079946255,,0.2169645198756135,0.0,1.3085199406911758,47011000000.0,2102000000.0,3256000000.0,,6302000000.0,,3.0,3.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2016-03-31,78307000000.0,33748000000.0,26215000000.0,62554000000.0,15753000000.0,,5886000000.0,9461000000.0,494000000.0,271000000.0,,92000000.0,0.0,587700000.0,,,740000000.0,,0.0,,29.0568,1.021,0.0,1234000000.0,0.01720307243064813,0.003460737865069534,0.028643906563788183,0.052214353662403554,0.006308503709757748,0.031359106201993274,,0.1304301870838178,0.0,1.2873545679954224,43770000000.0,1262000000.0,2223000000.0,,5256000000.0,,2.0,2.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2016-06-30,78300000000.0,33606000000.0,27183000000.0,62997000000.0,15303000000.0,,6764000000.0,19803000000.0,1279000000.0,821000000.0,,276000000.0,1.0,588200000.0,,,1494000000.0,,0.0,,34.4406,1.0597,1.0,2773000000.0,0.053649611187348886,0.010485312899106003,0.04145836489420795,0.06458617381204868,0.016334610472541505,0.08357838332353133,,0.14002928849164267,0.0,1.2362873854982894,38554000000.0,262000000.0,845000000.0,,3858000000.0,,1.0,1.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2016-09-30,76402000000.0,31999000000.0,25290000000.0,60687000000.0,15715000000.0,,6113000000.0,28963000000.0,1760000000.0,1104000000.0,,372000000.0,1.0,588700000.0,,,2255000000.0,,0.0,,51.4227,1.2986,1.0,4015000000.0,0.07025135221126312,0.014449883510902857,0.03811759831509167,0.060767185719711354,0.023036046176801654,0.11199490932230353,,0.13862514242309154,0.0,1.2652827204428627,31536000000.0,-823000000.0,-765000000.0,,2231000000.0,,-1.0,-1.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2016-12-31,74704000000.0,31967000000.0,26132000000.0,61491000000.0,13213000000.0,,7168000000.0,-19690000000.0,-3035000000.0,-2263000000.0,,-548000000.0,-2.0,-1180300000.0,,,-1455000000.0,,0.0,1.2233,,1.4304,-2.0,-4490000000.0,-0.1712707182320442,-0.03029288926965089,0.114931437277806,0.15413915693245303,-0.040627007924609125,-0.22969802467267086,,0.22803453529710513,0.0,1.2232894535435481,38537000000.0,-67000000.0,498000000.0,,3532000000.0,,0.0,0.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2017-03-31,77549000000.0,35548000000.0,27635000000.0,63889000000.0,13660000000.0,,9472000000.0,9822000000.0,417000000.0,192000000.0,,90000000.0,0.0,593200000.0,,,710000000.0,,0.0,,,1.4048,0.0,1127000000.0,0.014055636896046853,0.0024758539761956955,0.019547953573610263,0.04245571166768479,0.005377245354550027,0.030527086383601756,,0.11474241498676441,0.0,1.2863397865026236,38898000000.0,-146000000.0,421000000.0,,3425000000.0,,0.0,0.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2017-06-30,78510000000.0,36991000000.0,28133000000.0,64431000000.0,14079000000.0,,10232000000.0,21153000000.0,1668000000.0,994000000.0,,451000000.0,1.0,594400000.0,,,1430000000.0,,0.0,,599.1123,1.5921,1.0,3098000000.0,0.07060160522764401,0.012660807540440707,0.046990970547912826,0.07885406325343923,0.021245701184562475,0.11847432346047304,,0.14645676736160357,0.0,1.3148615504923045,40248000000.0,27000000.0,810000000.0,,3750000000.0,,0.0,0.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2017-09-30,78560000000.0,37185000000.0,25903000000.0,62863000000.0,15697000000.0,,9591000000.0,32566000000.0,3245000000.0,2053000000.0,,921000000.0,3.0,596500000.0,,,2153000000.0,,0.0,,84.1271,1.7608,3.0,5398000000.0,0.13078932280053512,0.026132892057026475,0.06304120862248971,0.09964380028250322,0.04130600814663951,0.20672740014015417,,0.16575569612479274,0.0,1.4355480060224683,43851000000.0,976000000.0,2295000000.0,,5133000000.0,,2.0,2.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2017-12-31,76962000000.0,36244000000.0,26931000000.0,63196000000.0,13766000000.0,,8261000000.0,-18079000000.0,-924000000.0,-2485000000.0,,1877000000.0,-3.0,-1184800000.0,,,-1416000000.0,,0.0,1.3458,124.471,2.0644,-3.0,-2340000000.0,-0.18051721633008863,-0.03228866193705985,0.13745229271530504,0.05110902151667681,-0.012005925001949014,-0.06712189452273717,,0.12943193760716853,0.0,1.34580966172812,45462000000.0,754000000.0,4406000000.0,,7283000000.0,,1.0,1.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2018-03-31,78014000000.0,37357000000.0,27402000000.0,62742000000.0,15272000000.0,,7888000000.0,12859000000.0,2108000000.0,1665000000.0,,472000000.0,2.0,608000000.0,,,681000000.0,,0.0,,38.6136,1.7731,2.0,2789000000.0,0.10902304871660555,0.021342323172763862,0.12948129714596782,0.1639318765067268,0.027020791140051785,0.13803038239916188,,0.21689089353760013,0.0,1.3632946500255456,48499000000.0,2227000000.0,6097000000.0,,8945000000.0,,3.0,3.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2018-06-30,78987000000.0,38641000000.0,28300000000.0,64045000000.0,14942000000.0,,8654000000.0,26870000000.0,4275000000.0,3372000000.0,,962000000.0,5.0,606100000.0,,,1367000000.0,,0.0,,25.8623,1.5827,5.0,5642000000.0,0.2256726007227948,0.04269056933419423,0.1254931149981392,0.15909936732415333,0.05412283033916974,0.28610627760674606,,0.20997394864160773,0.0,1.3654063604240283,54216000000.0,4605000000.0,8704000000.0,,11489000000.0,,7.0,7.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2018-09-30,78209000000.0,38454000000.0,26033000000.0,62319000000.0,15890000000.0,,8007000000.0,40380000000.0,6410000000.0,5099000000.0,,1377000000.0,8.0,603800000.0,,,2065000000.0,,0.0,,23.6478,1.6867,8.0,8475000000.0,0.3208936438011328,0.06519710007799615,0.12627538385339276,0.15874195146111936,0.08195987674052858,0.40339836375078664,,0.2098811292719168,0.0,1.477125187262321,62030000000.0,7651000000.0,11869000000.0,,14566000000.0,,12.0,12.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2018-12-31,78509000000.0,38603000000.0,28218000000.0,64429000000.0,14080000000.0,,7857000000.0,-25387000000.0,-4500000000.0,-3989000000.0,,-1113000000.0,-5.0,-1218500000.0,,,-1347000000.0,,0.0,1.368,11.8975,1.3365,-5.0,-5847000000.0,-0.2833096590909091,-0.05080946133564305,0.15712766376491905,0.17725607594438098,-0.05731826924301672,-0.3196022727272727,,0.230314728010399,0.0,1.3680275001771918,54722000000.0,6147000000.0,8293000000.0,,11059000000.0,,10.0,10.0,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2019-03-31,78726000000.0,39126000000.0,27388000000.0,63248000000.0,15478000000.0,,7128000000.0,13466000000.0,2207000000.0,1881000000.0,,387000000.0,3.25,578800000.0,1121000000.0,,641000000.0,,0.0,,12.6012,1.4492,3.25,2848000000.0,0.1215273291122884,0.02389299596067373,0.13968513292737264,0.1638942521907025,0.02803394050250235,0.14258948184519965,,0.21149561859497995,0.0,1.428581860668906,55329000000.0,6363000000.0,8392000000.0,,11118000000.0,,11.25,11.25,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2019-06-30,79187000000.0,39789000000.0,27735000000.0,64309000000.0,14878000000.0,,7429000000.0,27898000000.0,4420000000.0,3501000000.0,,952000000.0,6.08,575800000.0,,,1288000000.0,,0.0,,12.245,1.3785,6.08,5708000000.0,0.23531388627503697,0.04421180244232008,0.12549286687217723,0.15843429636533085,0.05581724272923586,0.2970829412555451,,0.20460248046454943,0.0,1.4346133044889129,56357000000.0,6492000000.0,8537000000.0,,11184000000.0,,12.33,12.33,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2019-09-30,77993000000.0,39160000000.0,27201000000.0,63000000000.0,14993000000.0,,7906000000.0,40656000000.0,6440000000.0,4995000000.0,,1470000000.0,8.75,570800000.0,4478000000.0,,1933000000.0,,0.0,,11.5516,1.2693,8.75,8373000000.0,0.33315547255385847,0.06404420909568807,0.12286009445100354,0.1584022038567493,0.08257151282807432,0.4295337824318015,,0.20594746162927982,0.0,1.4396529539355172,56633000000.0,6388000000.0,8567000000.0,,11082000000.0,,13.08,13.08,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2019-12-31,78453000000.0,39193000000.0,26621000000.0,63824000000.0,14629000000.0,,8284000000.0,-28220000000.0,-4777000000.0,-4284000000.0,,-1063000000.0,-7.339999999999998,-1157900000.0,1313000000.0,,-1285000000.0,,0.0,1.4723,13.3327,1.51,-7.339999999999998,-6062000000.0,-0.29284298311572904,-0.05460594241138006,0.15180722891566265,0.16927710843373495,-0.06088995959364205,-0.32654316768063435,,0.21481218993621545,0.0,1.4722587430975547,53800000000.0,6093000000.0,8290000000.0,,10867000000.0,,10.74,10.74,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2020-03-31,75894000000.0,37586000000.0,26516000000.0,61655000000.0,14239000000.0,,7100000000.0,10635000000.0,1404000000.0,1092000000.0,,425000000.0,1.98,551100000.0,1130000000.0,305000000.0,614000000.0,825000000.0,0.0,,11.8567,1.2338,1.98,2018000000.0,0.07669077884682914,0.014388489208633094,0.10267983074753173,0.1320169252468265,0.018499486125385406,0.09860242994592316,0.07757404795486601,0.18975082275505406,0.0,1.4174837833760747,50969000000.0,5304000000.0,7487000000.0,,10037000000.0,,9.470000000000002,9.470000000000002,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2020-06-30,76566000000.0,37862000000.0,25231000000.0,62789000000.0,13777000000.0,,8784000000.0,20632000000.0,2188000000.0,1550000000.0,,652000000.0,2.83,548200000.0,2521000000.0,472000000.0,1222000000.0,2049000000.0,0.0,,16.538,1.4721,2.83,3410000000.0,0.11250635116498511,0.02024397252043988,0.07512601783637068,0.10604885614579294,0.02857665282240159,0.15881541699934673,0.09931174873982164,0.1652772392400155,0.0,1.5006143236494789,43703000000.0,3353000000.0,5255000000.0,,7739000000.0,,6.220000000000002,6.220000000000002,0.0,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2020-09-30,76741000000.0,38534000000.0,24978000000.0,61747000000.0,14994000000.0,2660000000.0,9315000000.0,30513000000.0,3173000000.0,2218000000.0,-43000000.0,839000000.0,4.05,547800000.0,4255000000.0,686000000.0,1815000000.0,3569000000.0,2660000000.0,,24.4352,1.856,4.05,4988000000.0,0.14792583700146725,0.028902412009225838,0.0726903287123521,0.10398846393340544,0.04134686803664273,0.1797326384955251,0.11696653885229247,0.16347130731163767,0.17740429505135388,1.542717591480503,33560000000.0,576000000.0,1988000000.0,,4354000000.0,,1.5200000000000014,1.5200000000000014,0.6109324758842444,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2020-12-31,78324000000.0,39464000000.0,25717000000.0,62946000000.0,15378000000.0,2015000000.0,9352000000.0,-20032000000.0,-2212000000.0,-1862000000.0,,-910000000.0,-3.3999999999999995,-1098500000.0,-1579000000.0,-485000000.0,-1219000000.0,-2064000000.0,2015000000.0,1.5345,33.1075,2.3775,-3.3999999999999995,-3431000000.0,-0.12108206528807387,-0.02377304529901435,0.09295127795527157,0.11042332268370607,-0.028241662836423063,-0.12717760018398205,0.10303514376996806,0.1712759584664537,0.1310313434776954,1.534549130925069,41748000000.0,2998000000.0,4553000000.0,4379000000.0,6985000000.0,,5.46,5.46,0.2884753042233357,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2021-03-31,80729000000.0,42581000000.0,26578000000.0,64112000000.0,16617000000.0,3625000000.0,11342000000.0,11887000000.0,1814000000.0,1530000000.0,267000000.0,475000000.0,2.77,551400000.0,1928000000.0,252000000.0,586000000.0,1676000000.0,3625000000.0,,36.9645,2.9537,2.77,2400000000.0,0.09207438165733887,0.018952297191839364,0.12871203836123496,0.15260368469756877,0.02247023993855987,0.08961565062740835,0.14099436359047698,0.20190123664507445,0.2181500872600349,1.6021145308149598,43000000000.0,3436000000.0,4963000000.0,5230000000.0,7367000000.0,,6.25,6.25,0.4920591828424053,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
2021-06-30,81697000000.0,42946000000.0,27508000000.0,64817000000.0,16880000000.0,3425000000.0,10831000000.0,24776000000.0,3603000000.0,2943000000.0,503000000.0,945000000.0,5.33,551800000.0,4046000000.0,419000000.0,1173000000.0,3627000000.0,3425000000.0,,27.1341,2.5962,5.33,4776000000.0,0.17434834123222748,0.03602335459074384,0.1187843073942525,0.1454229899903132,0.04410198660905541,0.17744397931543954,0.1463916693574427,0.19276719405876655,0.20290284360189573,1.5612185546022974,47144000000.0,4829000000.0,6378000000.0,6808000000.0,8733000000.0,,8.75,8.75,0.3921905416237261,,1.5844635,789.81,267.3,2.69519,322732.62,36.3274,12.5758,4.7749
