report_date,total_assets,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-09-30,9953079000.0,5027024000.0,4840152000.0,401730000.0,716543000.0,134149000.0,174672000.0,162594000.0,28110000.0,0.0,408510000.0,533841000.0,191420000.0,0.0,,31.5549,9.5411,0.0,325569000.0,0.03608812285234018,0.017549544216417853,0.24377043666604795,0.18721695697257526,0.013478140784374364,0.027715865121591222,0.4543607292235079,0.0,980738000.0,273344000.0,201099000.0,451036000.0,208751000.0,-0.030000000000000082,-0.030000000000000082,0.0,0.9633438881729908,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2013-12-31,9663630000.0,4807951000.0,4769526000.0,148768000.0,-495861000.0,-114382000.0,-125070000.0,-111277000.0,-12660000.0,0.3,-815725000.0,-379219000.0,-123380000.0,0.0,1.3685,34.457,9.3928,0.3,-237762000.0,-0.026222731567036223,-0.012942341542463856,0.25222794291142075,0.23067351536015132,-0.011836338932678507,-0.023981838027510492,0.4794932450827954,0.0,946673000.0,236281000.0,225502000.0,483357000.0,213911000.0,0.43,0.43,0.0,1.0541860867370074,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2014-03-31,9833697000.0,5000048000.0,4742330000.0,268911000.0,246878000.0,78595000.0,87000000.0,50636000.0,7730000.0,0.0,409444000.0,181513000.0,61666000.0,0.0,,35.2758,10.355,0.0,140261000.0,0.018345412487110767,0.008847130433243977,0.35240078095253524,0.3183556250455691,0.007992416280469084,0.01657307694740771,0.5681389188182017,0.0,952373000.0,255511000.0,226963000.0,483711000.0,210923000.0,0.3,0.3,0.0,1.0760467089885883,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2014-06-30,10190372000.0,5350290000.0,4626628000.0,192183000.0,502159000.0,85752000.0,176512000.0,103421000.0,7539000.0,0.0,409682000.0,326097000.0,129296000.0,0.0,,32.28,10.4866,0.0,215048000.0,0.03815132748948046,0.01732144812770329,0.35150619624461577,0.1707666296929857,0.008415001925346789,0.018534448846978836,0.42824683018725146,0.0,969719000.0,313114000.0,184114000.0,443116000.0,205374000.0,0.3,0.3,0.0,0.8964815409935045,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2014-09-30,10293211000.0,5366101000.0,4712475000.0,154190000.0,750136000.0,220763000.0,371220000.0,154998000.0,14651000.0,0.0,410683000.0,510005000.0,199914000.0,0.0,,20.8578,9.6444,0.0,420677000.0,0.07877389269969602,0.036064547787857455,0.49487026352554736,0.29429730075612953,0.021447437539170236,0.04684650846954095,0.5608009747565774,0.0,1003312000.0,509662000.0,270728000.0,538224000.0,197778000.0,0.3,0.3,0.0,1.3688479001708986,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2014-12-31,10285728000.0,5292483000.0,4901765000.0,187322000.0,-505276000.0,-74795000.0,-210731000.0,-105296000.0,-7482000.0,0.0,-818771000.0,-388272000.0,-117783000.0,0.0,1.4947,24.4403,10.6389,0.0,-192578000.0,-0.0429908410541917,-0.020487708794166053,0.4170611705285824,0.14802800845478511,-0.007271726415475891,-0.015258789436050076,0.3811342711706078,0.0,993897000.0,424001000.0,310315000.0,583408000.0,203759000.0,0.0,0.0,0.0,1.5229511334468662,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2015-03-31,11733888000.0,6435429000.0,5013174000.0,220977000.0,283456000.0,93966000.0,310342000.0,52578000.0,12717000.0,0.0,415396000.0,216540000.0,74569000.0,0.0,,18.0212,10.7751,0.0,168535000.0,0.061905291936804906,0.02644835198699698,1.0948506999322647,0.33150118536915785,0.008008087344961874,0.01874381379940134,0.5945719970648001,0.0,1030475000.0,647343000.0,325686000.0,611682000.0,205701000.0,0.0,0.0,0.0,1.5832980880015168,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2015-06-30,11467304000.0,6240324000.0,4973586000.0,145832000.0,577517000.0,186178000.0,437342000.0,108708000.0,9089000.0,0.0,413148000.0,339445000.0,154724000.0,0.0,,14.8684,8.6499,0.0,340902000.0,0.08793293209366441,0.038138170924918356,0.757279872280816,0.32237665731052073,0.016235551093788044,0.037433352916788815,0.5902891170303212,0.0,1105833000.0,908173000.0,426112000.0,737536000.0,210988000.0,0.0,0.0,0.0,2.019603010597759,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2015-09-30,11413984000.0,6231587000.0,5089658000.0,180913000.0,865899000.0,261165000.0,514914000.0,162739000.0,11933000.0,1.0,413262000.0,517284000.0,258432000.0,0.0,,20.9624,9.0955,1.0,519597000.0,0.10116868363257413,0.04511255666733018,0.5946582684585615,0.30161138885713,0.0228811429909136,0.051312877996910596,0.6000665204602385,0.0,1221596000.0,1051867000.0,466514000.0,836456000.0,218729000.0,1.0,1.0,0.0,2.1328401812288265,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2015-12-31,11344171000.0,6075511000.0,5181951000.0,189534000.0,-560103000.0,-197737000.0,-368483000.0,-105134000.0,26491000.0,1.0,-828955000.0,-579568000.0,-143198000.0,0.0,1.3753,14.2384,9.3758,1.0,-340935000.0,-0.07110893175176686,-0.032482144354135704,0.6578843534135685,0.35303685215040803,-0.017430713976367248,-0.038158793859687214,0.6087005425787757,0.0,1166769000.0,894115000.0,343572000.0,688099000.0,218891000.0,2.0,2.0,0.0,1.5696031358073197,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2016-03-31,11249361000.0,5845299000.0,5182619000.0,222000000.0,297202000.0,99259000.0,140713000.0,52451000.0,12112000.0,0.0,414145000.0,136956000.0,84856000.0,0.0,,19.7482,10.1012,0.0,184115000.0,0.027150944339145902,0.012508532706879972,0.4734591288080161,0.33397823702397694,0.00882352339835125,0.01915228574587482,0.6194944852322662,0.0,1180515000.0,724486000.0,348865000.0,703679000.0,218764000.0,2.0,2.0,0.0,1.5947093671719295,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2016-06-30,11392432000.0,5860973000.0,5314127000.0,337815000.0,588690000.0,152926000.0,344122000.0,102930000.0,11866000.0,0.0,416732000.0,215847000.0,167609000.0,0.0,,19.7454,11.1886,0.0,320535000.0,0.06475607376338578,0.030206193023579162,0.5845555385686864,0.25977339516553705,0.01342347270538898,0.028777257299270418,0.5444886103042348,0.0,1191688000.0,631266000.0,315613000.0,683312000.0,212986000.0,2.0,2.0,0.0,1.481848572206624,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2016-09-30,11206102000.0,5687284000.0,5301457000.0,170545000.0,873766000.0,229006000.0,300577000.0,149482000.0,-73292000.0,0.0,418234000.0,444526000.0,264436000.0,0.0,,21.8062,10.4748,0.0,493442000.0,0.05669705516804154,0.026822618605470482,0.3440017121288766,0.2620907657198838,0.020435830407397684,0.043196804199298416,0.5647301451418343,0.0,1199555000.0,416929000.0,283454000.0,657157000.0,199729000.0,1.0,1.0,0.0,1.4191930065238398,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2016-12-31,11230600000.0,5740773000.0,5256139000.0,142486000.0,-588866000.0,-180368000.0,-406562000.0,-112314000.0,-23231000.0,0.0,-829402000.0,-205233000.0,-161581000.0,0.0,1.2,36.9349,9.2138,0.0,-341949000.0,-0.0773499330972792,-0.0362012715260093,0.6904151368902263,0.30629718815486034,-0.016060406389685325,-0.034315683051761,0.5806906834492057,0.0,1170792000.0,378850000.0,300823000.0,656143000.0,192549000.0,0.0,0.0,0.0,1.5623192018654992,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2017-03-31,11248419000.0,5791842000.0,5211335000.0,167454000.0,293588000.0,92637000.0,76733000.0,46482000.0,-493000.0,0.0,424146000.0,157052000.0,92074000.0,0.0,,37.1198,8.0556,0.0,184711000.0,0.014724250120170743,0.0068216697831046304,0.26136286224232597,0.31553401365178413,0.00823555737032911,0.017776059301503357,0.6291503739934875,0.0,1167178000.0,314870000.0,294201000.0,656739000.0,186580000.0,0.0,0.0,0.0,1.576808875549362,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2017-06-30,11558320000.0,6036656000.0,5231323000.0,143099000.0,590764000.0,158548000.0,220149000.0,92572000.0,-1527000.0,0.0,424084000.0,300034000.0,187344000.0,0.0,,36.7227,6.6593,0.0,345892000.0,0.042082853610836114,0.019046799188809447,0.3726513463921295,0.2683778970959639,0.013717218419285847,0.0303074384816231,0.5854994549430906,0.0,1169252000.0,190897000.0,299823000.0,682096000.0,176222000.0,0.0,0.0,0.0,1.7013936965872594,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2017-09-30,11702241000.0,6277958000.0,5213332000.0,156588000.0,885609000.0,258393000.0,341179000.0,139830000.0,-2224000.0,0.0,424193000.0,493816000.0,275787000.0,0.0,,23.7814,6.9677,0.0,534180000.0,0.0654435589369716,0.02915501398407365,0.3852478915638843,0.2917687150875838,0.02208064250257707,0.04956388735649293,0.6031781519835503,0.0,1181095000.0,231499000.0,329210000.0,722834000.0,166570000.0,0.0,0.0,0.0,1.9764063156630847,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2017-12-31,11763726000.0,6225436000.0,5394244000.0,238513000.0,-569127000.0,-172099000.0,-211986000.0,-86928000.0,3364000.0,0.0,-848404000.0,-336721000.0,-194394000.0,0.0,1.3613,23.1935,6.4228,0.0,-366493000.0,-0.039298556016375975,-0.018020310911695835,0.3724757391583952,0.3023912061806943,-0.014629633502174395,-0.0319041926913206,0.6439564455736593,0.0,1200834000.0,426075000.0,337479000.0,698290000.0,191956000.0,0.0,0.0,0.0,1.7581060242972348,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2018-03-31,11372502000.0,5853954000.0,5424566000.0,218313000.0,304078000.0,103938000.0,144090000.0,49943000.0,52000.0,0.0,424521000.0,192279000.0,81382000.0,0.0,,17.2495,4.9073,0.0,185320000.0,0.02656249366308752,0.012670035142662538,0.47385868099632333,0.34181361361229684,0.00913941364881712,0.019160611189909017,0.6094488914028637,0.0,1211324000.0,493432000.0,348780000.0,698899000.0,195417000.0,0.0,0.0,0.0,1.784798661324245,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2018-06-30,11291783000.0,5786654000.0,5411210000.0,305577000.0,597481000.0,188287000.0,309476000.0,96377000.0,-668000.0,0.0,423236000.0,351986000.0,161142000.0,0.0,,23.6144,5.695,0.0,349429000.0,0.057191644752282764,0.027407186269874297,0.5179679353820457,0.3151347072124469,0.01667469167623926,0.034795729605762854,0.584837007369272,0.0,1218041000.0,582759000.0,378519000.0,702436000.0,199222000.0,0.0,0.0,0.0,1.8999859453273233,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2018-09-30,11109521000.0,5633350000.0,5378250000.0,146386000.0,880561000.0,290493000.0,409634000.0,140458000.0,-983000.0,0.0,422443000.0,516331000.0,236114000.0,0.0,,24.3323,5.7511,0.0,526607000.0,0.07616492353460698,0.03687233680011946,0.46519661897358616,0.32989537351756437,0.02614811205631638,0.05401255055082973,0.5980357976335541,0.0,1212993000.0,651214000.0,410619000.0,694863000.0,199850000.0,0.0,0.0,0.0,2.054635976982737,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2018-12-31,10999100000.0,5564365000.0,5333804000.0,143581000.0,-617358000.0,-312000.0,-365405000.0,-103439000.0,3199000.0,1.0,-848821000.0,-422660000.0,-168258000.0,0.0,1.0752,12.4015,5.3001,1.0,-168570000.0,-0.06850739172268047,-0.033221354474457,0.5918850974637082,0.0005053793746902122,-2.83659572146812e-05,-5.849483783056145e-05,0.2730506448446444,0.0,1164762000.0,497795000.0,582406000.0,892786000.0,183339000.0,1.0,1.0,0.0,3.176661812271257,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2019-03-31,11070200000.0,5649658000.0,5319877000.0,143673000.0,295010000.0,134103000.0,116169000.0,44395000.0,630000.0,0.24,420763000.0,155258000.0,71561000.0,0.0,,14.562,6.6384,0.24,205664000.0,0.02183678306848072,0.010493848349623313,0.3937798718687502,0.45457103149045797,0.012113873281422197,0.02520791364161239,0.6971424697467883,0.0,1155694000.0,469874000.0,612571000.0,913130000.0,177791000.0,1.24,1.24,0.0,3.4454556192383192,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2019-06-30,11040903000.0,5649752000.0,5293902000.0,113991000.0,579883000.0,241503000.0,217196000.0,88492000.0,286000.0,,420798000.0,313529000.0,140566000.0,0.0,,13.5848,6.6046,,382069000.0,0.04102758230129685,0.019671941688102865,0.3745514181308988,0.41646849450665047,0.021873482630904374,0.04561909155099585,0.6588725656727306,0.0,1138096000.0,377594000.0,665787000.0,945770000.0,169906000.0,,,0.0,3.918560851294245,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2019-09-30,11085131000.0,6086967000.0,4901881000.0,141310000.0,862754000.0,340971000.0,301186000.0,131638000.0,-3580000.0,,420986000.0,482459000.0,209440000.0,0.0,,15.4722,7.6866,,550411000.0,0.06144294404535728,0.02717026979654097,0.3490983524851812,0.39521230849118055,0.03075931173028086,0.06955921614580199,0.6379698036752075,0.0,1120289000.0,269146000.0,716265000.0,969574000.0,161086000.0,,,0.0,4.446475795537787,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2019-12-31,10997867000.0,6051017000.0,4864892000.0,123947000.0,-578763000.0,-238990000.0,-223946000.0,-87130000.0,-653000.0,,-840748000.0,-367618000.0,-143688000.0,0.0,0.8807,21.7798,7.7168,,-382678000.0,-0.04603308768211093,-0.02036267578067638,0.38693904067813595,0.41293240929361413,-0.021730577392870817,-0.04912544821138887,0.661199834820125,0.0,1158884000.0,410605000.0,477587000.0,755466000.0,177395000.0,,,0.0,2.692223568871727,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2020-03-31,11305134000.0,6414722000.0,4809591000.0,451796000.0,289744000.0,115308000.0,90100000.0,46060000.0,43000.0,,430505000.0,155249000.0,69397000.0,0.0,,10.8768,3.6256,,184705000.0,0.018733401655151135,0.00796983034433736,0.31096416146667405,0.39796510022640674,0.01019961373301723,0.02397459576084536,0.6374765310066818,0.0,1153618000.0,384536000.0,458792000.0,734507000.0,179060000.0,,,0.0,2.562224952529878,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2020-06-30,11559970000.0,5923653000.0,5556511000.0,201687000.0,528660000.0,179428000.0,837993000.0,94075000.0,94000.0,,431527000.0,237447000.0,142956000.0,0.0,,5.3843,5.0136,,322384000.0,0.15081280321410323,0.07249093206989292,1.5851265463625015,0.3394015056936405,0.015521493567889882,0.032291486510149986,0.6098134907123671,0.0,1102395000.0,1005333000.0,396717000.0,674822000.0,184643000.0,,,0.0,2.148562360880185,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2020-09-30,11524192000.0,5968822000.0,5474958000.0,324977000.0,788452000.0,252310000.0,799599000.0,141017000.0,482000.0,,431602000.0,465942000.0,214660000.0,0.0,,5.3574,4.4902,,466970000.0,0.14604659980953277,0.06938438720909891,1.0141378295698407,0.3200067981310213,0.021893942759717993,0.04608437178878815,0.5922617990695692,0.0,1028093000.0,1503746000.0,308056000.0,591381000.0,194022000.0,,,0.0,1.5877374730700642,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2020-12-31,11614498000.0,5928460000.0,5608044000.0,293188000.0,-548963000.0,-214434000.0,-726859000.0,-94248000.0,359000.0,,-862001000.0,-268725000.0,-138058000.0,0.0,2.0626,6.4864,6.1365,,-352492000.0,-0.12961007438600697,-0.0625820418583739,1.3240582698651822,0.39061648963591356,-0.018462614570169112,-0.03823686119438435,0.6421052056331665,0.0,1057893000.0,1000833000.0,332612000.0,621567000.0,186904000.0,,,0.0,1.7795873817574799,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2021-03-31,11699703000.0,5953384000.0,5663313000.0,253852000.0,282308000.0,104468000.0,137942000.0,47716000.0,1308000.0,,432264000.0,148371000.0,74876000.0,0.0,,7.7498,7.7367,,179344000.0,0.024357120999669274,0.011790213819957651,0.4886223557249529,0.37004973291582244,0.008929115551052877,0.018446446452809514,0.6352777817135894,0.0,1050457000.0,1048675000.0,321772000.0,616206000.0,188560000.0,,,0.0,1.706470089096309,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2021-06-30,11558922000.0,5770923000.0,5707269000.0,230062000.0,571324000.0,222237000.0,254639000.0,94528000.0,2583000.0,,432430000.0,293671000.0,147449000.0,0.0,,21.6509,8.2129,,369686000.0,0.044616610851880296,0.022029649477693508,0.44569981306579104,0.38898593442599994,0.019226446895307364,0.03893928952709255,0.6470689136111909,0.0,1093121000.0,465321000.0,364581000.0,663508000.0,189013000.0,,,0.0,1.9288673265860021,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2021-09-30,18590521000.0,8419313000.0,9914310000.0,,939931000.0,298494000.0,762378000.0,146654000.0,2897000.0,,474452000.0,417270000.0,261687000.0,0.0,,13.2736,10.5762,,560181000.0,0.07689672806276987,0.041008963654111684,0.8110999637207412,0.31757011950877245,0.01605624715950672,0.030107390226853912,0.5959809815826906,0.0,1244600000.0,428100000.0,410765000.0,756719000.0,194650000.0,,,0.0,2.110274852298998,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2021-12-31,18459199000.0,8335537000.0,9899389000.0,,-428978000.0,-200913000.0,-310900000.0,-84765000.0,-3408000.0,,-827761000.0,-240437000.0,-88692000.0,0.0,1.6865,18.0089,11.1394,,-289605000.0,-0.031405978692220296,-0.01684255096876089,0.7247457911594534,0.468352689415308,-0.010884166750680786,-0.02029549500479272,0.6751045508161257,0.0,1364585000.0,844059000.0,424286000.0,819606000.0,204133000.0,,,0.0,2.078478247025224,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2022-03-31,18543581000.0,8314939000.0,10011030000.0,,427249000.0,143308000.0,237302000.0,57019000.0,-153000.0,,616758000.0,194551000.0,130294000.0,0.0,,16.1802,10.1122,,273602000.0,0.023704054427965953,0.012796988887960745,0.5554185030275085,0.33542032866080435,0.007728172891740813,0.014315010543370662,0.6403806679477307,0.0,1509526000.0,943419000.0,463126000.0,913864000.0,213436000.0,,,0.0,2.169858880413801,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2022-06-30,18197569000.0,8212562000.0,9781053000.0,,854447000.0,276510000.0,117801000.0,113485000.0,-57000.0,,616943000.0,442333000.0,254905000.0,0.0,,17.2894,7.4209,,531415000.0,0.012043795284618129,0.006473447085157364,0.1378681182097895,0.3236128162425522,0.015194886745586732,0.02826996234454511,0.6219402724803293,0.0,1792649000.0,806581000.0,517399000.0,1075593000.0,232393000.0,,,0.0,2.226396664271299,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2022-09-30,17915569000.0,8062451000.0,9703064000.0,,1287850000.0,420833000.0,175755000.0,165876000.0,-1096000.0,,617856000.0,705756000.0,380324000.0,0.0,,44.2281,6.6487,,801157000.0,0.018113350586989842,0.009810182417315353,0.13647163877780796,0.32677175136856,0.02348979259324669,0.04337114544436685,0.6220887525721163,0.0,2140568000.0,219958000.0,639738000.0,1316569000.0,251615000.0,,,0.0,2.5425272738111797,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
2024-03-31,19466379000.0,8628084000.0,10620039000.0,,503754000.0,130695000.0,-10974000.0,74565000.0,72010000.0,,670118000.0,176091000.0,154719000.0,0.0,,36.4006,6.9778,,285414000.0,-0.0010333295386203384,-0.0005637412073401017,-0.021784442406412655,0.2594421086482688,0.006713883460298394,0.012306451981955999,0.5665741611977274,0.0,3073300000.0,519884000.0,971346000.0,1891588000.0,410945000.0,,,0.0,2.3636885714633347,1.0351335,23.905,17.93,5.32936,15564.199,26.6173,1.3268,7.2726
