report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-29,2287003000.0,1391235000.0,1217270000.0,2287003000.0,915171000.0,726357000.0,-612551000.0,-85059000.0,215280000.0,-16738000.0,-286769000.0,0.77,-552352000.0,-93021000.0,-16436000.0,-43629000.0,-109457000.0,0.0,1.1429,8.5985,2.852,0.77,-128688000.0,0.23523472662486028,0.09413192724277143,-0.3514482875711573,0.1388602744914301,-0.03719234299211676,-0.09294328600884424,0.1786904274093096,0.21008536432068514,0.0,1.1429140617940146,1326424000.0,439948000.0,211672000.0,247156000.0,300889000.0,34742000.0,1.5699999999999998,1.5699999999999998,0.0,6.092683207644925,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2013-03-30,2323263000.0,1461912000.0,1210625000.0,2323263000.0,1019673000.0,810152000.0,354266000.0,58136000.0,78609000.0,9262000.0,-27560000.0,0.27,292151000.0,75336000.0,6569000.0,21682000.0,68767000.0,0.0,,7.9072,2.824,0.27,79818000.0,0.07709236196309993,0.0338356010490418,0.22189258918439816,0.16410267990718838,0.025023426103717057,0.057014356563329614,0.1941112045750933,0.22530527908407808,0.0,1.207567991739804,1364860000.0,487453000.0,224458000.0,263415000.0,313418000.0,35467000.0,1.73,1.73,0.0,6.328643527786393,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2013-06-29,2563089000.0,1265499000.0,1361903000.0,,1040260000.0,577233000.0,716747000.0,103278000.0,88038000.0,18790000.0,643000.0,0.0,293274000.0,150231000.0,23739000.0,46977000.0,126492000.0,0.0,,9.0085,2.9613,0.0,150255000.0,0.08463076538557668,0.034348397578078636,0.12282995254950492,0.14409268542456405,0.04029434795280226,0.09928094899352086,0.1764806828629907,0.2096346409542,0.0,0.929213754577235,1439301000.0,508001000.0,231766000.0,279988000.0,323967000.0,37154000.0,1.4900000000000002,1.4900000000000002,0.0,6.237982451418421,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2013-09-28,2557387000.0,1274163000.0,1297690000.0,,1096206000.0,620403000.0,1083394000.0,151208000.0,126538000.0,28373000.0,3025000.0,0.0,294531000.0,248441000.0,35950000.0,72681000.0,212491000.0,0.0,,8.8268,2.7204,0.0,223889000.0,0.11543268327303445,0.049479410038449405,0.11679776701735473,0.1395687995318416,0.05912597506752009,0.1379375774261407,0.1961345549264626,0.206655196539763,0.0,0.9818700922408279,1541856000.0,508465000.0,227563000.0,298293000.0,325274000.0,39687000.0,1.04,1.04,0.0,5.733943104795021,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2013-12-28,2428601000.0,1221091000.0,1148210000.0,2428601000.0,1156105000.0,536260000.0,-694291000.0,-123615000.0,-128942000.0,-18844000.0,18645000.0,0.29000000000000004,-585392000.0,-106403000.0,-21329000.0,-43032000.0,-127732000.0,0.0,1.0635,24.5096,2.757,0.29000000000000004,-166647000.0,-0.11153139204484022,-0.05309311821908992,0.1857175161423668,0.1780449408101214,-0.050899674339259515,-0.10692367907759244,0.18397473105657425,0.24002471586121668,0.0,1.063473580616786,1460116000.0,164243000.0,189007000.0,280018000.0,287315000.0,37581000.0,0.5599999999999999,0.5599999999999999,0.0,5.029323328277587,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2014-03-29,2524220000.0,1297725000.0,1192694000.0,,1214202000.0,532761000.0,378550000.0,42312000.0,33070000.0,7268000.0,5356000.0,0.0,301034000.0,28098000.0,6252000.0,26017000.0,21846000.0,0.0,,37.9012,3.0309,0.0,68329000.0,0.027235995328619127,0.01310107676826901,0.08735966186765289,0.11177387399286752,0.01676240581248861,0.03484757890367501,0.0577096816800951,0.18050191520274733,0.0,1.0880619840462014,1484400000.0,118704000.0,173183000.0,233097000.0,275826000.0,35587000.0,0.2899999999999999,0.2899999999999999,0.0,4.866468092280889,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2014-06-28,2785833000.0,1414719000.0,1408047000.0,,1260484000.0,557416000.0,757338000.0,77809000.0,56333000.0,14637000.0,11856000.0,0.0,303395000.0,96963000.0,17715000.0,53609000.0,79248000.0,0.0,,38.2743,3.3803,0.0,131418000.0,0.044691562923448454,0.02022124082814727,0.07438290433069515,0.10274012396050376,0.027930245639275576,0.06172946265085475,0.10464020028045602,0.17352621946871807,0.0,1.0047384781900035,1524991000.0,86999000.0,147714000.0,185853000.0,256989000.0,31434000.0,0.2899999999999999,0.2899999999999999,0.0,4.699179232677992,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2014-09-27,2705941000.0,1351610000.0,1296044000.0,,1284727000.0,500483000.0,1157834000.0,131858000.0,93868000.0,22160000.0,20430000.0,0.0,305595000.0,184655000.0,27958000.0,84296000.0,156697000.0,0.0,,38.5664,3.3067,0.0,216154000.0,0.0730645499004847,0.034689595966800456,0.08107207078044003,0.1138833373350584,0.048729074285063866,0.10263503452484458,0.1353363262782057,0.18668824719260274,0.0,1.0428735444167019,1599431000.0,54329000.0,128364000.0,130059000.0,249254000.0,25221000.0,0.2899999999999999,0.2899999999999999,0.0,5.089568216962055,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2015-01-03,3209556000.0,1851735000.0,1393091000.0,,1333574000.0,932161000.0,-712790000.0,-45335000.0,-24373000.0,-9944000.0,-15538000.0,0.0,-603249000.0,7006000.0,-12115000.0,-48288000.0,-5109000.0,0.0,1.3292,33.8963,3.4069,0.0,-93623000.0,-0.018276451100576345,-0.007593885260141901,0.034193801821013205,0.06360218297114158,-0.014125006698745871,-0.03399511388194431,0.007167608973189859,0.13134724112291138,0.0,1.32922759532579,1580932000.0,158898000.0,206644000.0,252682000.0,322278000.0,34121000.0,0.0,0.0,0.0,6.056211717124351,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2015-04-04,3062565000.0,1733644000.0,1226436000.0,,1363190000.0,887736000.0,411366000.0,49285000.0,36259000.0,11754000.0,6053000.0,0.0,311847000.0,46688000.0,7520000.0,29433000.0,39168000.0,0.0,,33.3323,3.3479,0.0,78718000.0,0.026598639954811876,0.011839422183692428,0.08814291895781372,0.11980815137857771,0.016092719664725485,0.03615416779759241,0.09521448053558146,0.1913575745200138,0.0,1.4135625503491418,1613748000.0,162087000.0,213617000.0,270004000.0,332667000.0,38607000.0,0.0,0.0,0.0,5.533115756210014,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2015-07-04,2380653000.0,1067228000.0,527363000.0,,1397215000.0,647851000.0,827249000.0,125689000.0,94419000.0,19934000.0,17464000.0,0.0,312756000.0,168442000.0,24067000.0,58963000.0,144375000.0,0.0,,28.667,3.4206,0.0,184652000.0,0.06757657196637597,0.039660966969986805,0.1141361307175953,0.15193611596991957,0.05279601857137516,0.08995680693379329,0.17452423635447126,0.22321211630355553,0.0,2.0237066309164655,1683659000.0,200173000.0,261497000.0,335131000.0,385901000.0,43904000.0,0.0,0.0,0.0,5.956108782798834,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2015-10-03,2331140000.0,1042084000.0,509647000.0,,1384562000.0,616091000.0,1261012000.0,203590000.0,172043000.0,24111000.0,15403000.0,0.0,312899000.0,255349000.0,34093000.0,88006000.0,221256000.0,0.0,,26.7288,3.7626,0.0,291596000.0,0.12425806861664555,0.07380208824866803,0.136432484385557,0.16144969278642868,0.08733495199773501,0.14704289154259614,0.17545907572648,0.23123967099440768,0.0,2.044717225844555,1786837000.0,278348000.0,333229000.0,399690000.0,461343000.0,45855000.0,0.0,0.0,0.0,7.2670155926289395,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2016-01-02,2351015000.0,964761000.0,536307000.0,,1376115000.0,616686000.0,-797536000.0,-93134000.0,-50304000.0,-27488000.0,-23741000.0,0.0,-625200000.0,-92279000.0,-20872000.0,-58237000.0,-113151000.0,0.0,1.7979,24.1964,3.5883,0.0,-151371000.0,-0.03655508442245016,-0.02139671588654262,0.06307426874774305,0.11677717369498054,-0.039614379321271875,-0.06767893671677148,0.14187572723989889,0.18979832885286682,0.0,1.7988969004693207,1702091000.0,252417000.0,285430000.0,291648000.0,403595000.0,28311000.0,0.0,0.0,0.0,10.081946946416588,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2016-04-02,2539024000.0,1152244000.0,567900000.0,,1234052000.0,810400000.0,447862000.0,58036000.0,50562000.0,5357000.0,6880000.0,0.0,303434000.0,83191000.0,12116000.0,31231000.0,71075000.0,0.0,,26.5646,4.0753,0.0,89267000.0,0.04097234152207525,0.01991395118754293,0.1128963832609152,0.12958455952949793,0.022857601976192427,0.04702881240012576,0.1586984383582443,0.1993180935198789,0.0,2.0289558020778307,1738587000.0,266720000.0,294181000.0,323555000.0,414144000.0,21914000.0,0.0,0.0,0.0,13.424340604179976,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2016-07-02,2377873000.0,962179000.0,564471000.0,,1075393000.0,669573000.0,900883000.0,124942000.0,99897000.0,11253000.0,21397000.0,0.0,299318000.0,163557000.0,28287000.0,62759000.0,135270000.0,0.0,,27.6588,4.017,0.0,187701000.0,0.09289348173179479,0.04201107460322734,0.11088787334204331,0.13868837573802592,0.052543596735401765,0.11618264206666772,0.15015268353382183,0.20835224995920668,0.0,1.704567639435861,1812221000.0,272198000.0,293434000.0,314450000.0,417193000.0,13233000.0,0.0,0.0,0.0,22.1744124537142,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2016-10-01,2194087000.0,792290000.0,531321000.0,,926796000.0,524333000.0,1347103000.0,191784000.0,164609000.0,17306000.0,20310000.0,0.0,295369000.0,248017000.0,42452000.0,89726000.0,205565000.0,0.0,,29.7385,4.0742,0.0,281510000.0,0.17761082266216083,0.07502391655390146,0.1221948136111344,0.1423677328311198,0.08740947829324908,0.2069322698846348,0.15259783401863108,0.20897436944316805,0.0,1.4911701212637936,1898312000.0,264764000.0,281628000.0,298759000.0,407107000.0,6428000.0,0.0,0.0,0.0,43.81269446172993,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2016-12-31,2096908000.0,702034000.0,585562000.0,,741770000.0,465232000.0,-879765000.0,-129861000.0,-111982000.0,-10246000.0,-14520000.0,0.0,-606865000.0,-49886000.0,-29143000.0,-64128000.0,-79029000.0,0.0,1.1989,35.7748,4.0006,0.0,-193989000.0,-0.15096593283632392,-0.05340339204199707,0.12728626394548545,0.14760873642393138,-0.06192975562113359,-0.1750690914973644,0.08982967042335169,0.22050092922541814,0.0,1.1989063497972887,1816083000.0,203086000.0,244901000.0,332881000.0,364489000.0,23670000.0,0.0,0.0,0.0,10.346472327841148,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2017-04-01,2191198000.0,800004000.0,575826000.0,,840592000.0,544128000.0,476911000.0,79602000.0,68259000.0,6479000.0,5923000.0,0.0,277736000.0,92430000.0,14843000.0,28894000.0,77587000.0,0.0,,39.4486,4.7203,0.0,108496000.0,0.08120348516283762,0.031151452310562534,0.14312733403087788,0.16691164598845487,0.03632807258860222,0.09469754649104441,0.16268653899784236,0.22749737372381848,0.0,1.389315522397391,1845132000.0,220783000.0,266467000.0,339393000.0,383718000.0,24792000.0,0.0,0.0,0.0,10.748104227170055,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2017-07-01,2267699000.0,883450000.0,544725000.0,,951793000.0,655998000.0,955912000.0,162292000.0,137386000.0,12727000.0,14162000.0,0.0,278631000.0,254570000.0,27488000.0,58304000.0,227082000.0,0.0,,38.5171,4.9523,0.0,220596000.0,0.14434441102214451,0.0605838781954748,0.1437224347011022,0.16977713429688088,0.07156681728924341,0.17051186550016653,0.23755533982207566,0.23077019641975413,0.0,1.6218275276515672,1900161000.0,258272000.0,303817000.0,431205000.0,416613000.0,26266000.0,0.0,0.0,0.0,11.566930632757176,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2017-09-30,2305227000.0,931105000.0,520134000.0,,1010740000.0,678284000.0,1441310000.0,242677000.0,218543000.0,18952000.0,19552000.0,0.0,279554000.0,343884000.0,39676000.0,86605000.0,304208000.0,0.0,,43.6141,5.8681,0.0,329282000.0,0.21622078872905,0.09480324497327161,0.1516280328312438,0.16837252221936988,0.10527249594074684,0.24009834378771988,0.21106354635713345,0.22846022021633097,0.0,1.7901252369581684,1994368000.0,312206000.0,354710000.0,529848000.0,464385000.0,27912000.0,0.0,0.0,0.0,12.708154198910863,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2017-12-30,2418714000.0,979988000.0,642398000.0,,989202000.0,688087000.0,-931101000.0,-160616000.0,-220087000.0,-12494000.0,71308000.0,0.0,-555700000.0,-220144000.0,-24106000.0,-58279000.0,-244250000.0,0.0,1.5255,58.1732,6.1107,0.0,-218895000.0,-0.22248944098374246,-0.09099339566397681,0.23637285321356116,0.17250115723213702,-0.06640553616508607,-0.1623692633051692,0.2623238510107926,0.23509264838078792,0.0,1.5255153347301829,1943032000.0,204101000.0,323955000.0,364627000.0,439479000.0,25664000.0,0.0,0.0,0.0,12.622934850374065,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2018-03-31,2486673000.0,1069943000.0,866249000.0,,1142298000.0,746968000.0,517313000.0,85833000.0,72885000.0,6975000.0,5284000.0,0.0,281651000.0,157647000.0,13128000.0,29389000.0,144519000.0,0.0,,48.4187,5.0954,0.0,115222000.0,0.06380559188583014,0.029310247065054394,0.1408914912248484,0.16592082549636294,0.03451720431275041,0.07514063755692472,0.27936471729881135,0.22273169241832314,0.0,1.2351448601960868,1983434000.0,208727000.0,330186000.0,431559000.0,446205000.0,26160000.0,0.0,0.0,0.0,12.621788990825689,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2018-06-30,2527865000.0,1129054000.0,870115000.0,,1187988000.0,819540000.0,1035704000.0,178889000.0,148034000.0,13644000.0,20160000.0,0.0,281247000.0,362913000.0,31105000.0,59282000.0,331808000.0,0.0,,57.6417,6.1194,0.0,238171000.0,0.12460900278453992,0.058560880426763294,0.14293079876103598,0.1727221291025235,0.07076683288071159,0.15058148735509114,0.3203695264284004,0.22996049064211396,0.0,1.2975916976491613,2063226000.0,219375000.0,346783000.0,536285000.0,463780000.0,27077000.0,0.0,0.0,0.0,12.807290320197954,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2018-09-29,2273207000.0,888381000.0,541321000.0,,1257417000.0,544585000.0,1568172000.0,282519000.0,247352000.0,18821000.0,20401000.0,0.0,281391000.0,472867000.0,41761000.0,89003000.0,431106000.0,0.0,,54.5846,6.142,0.0,371522000.0,0.19671437558105226,0.10881191198161892,0.15773269768877393,0.18015817142507326,0.12428212652873231,0.22468202672621732,0.2749098950880388,0.23691406299819154,0.0,1.6411352968017128,2190088000.0,248184000.0,386625000.0,663183000.0,506020000.0,26946000.0,0.0,0.0,0.0,14.348140725896236,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2018-12-29,2468654000.0,951092000.0,708982000.0,,1288401000.0,533298000.0,-983167000.0,-151032000.0,-122494000.0,-16301000.0,-15232000.0,1.0,-563145000.0,-388676000.0,-24491000.0,-58953000.0,-413167000.0,0.0,1.3415,35.4781,5.7378,1.0,-209985000.0,-0.09507443722878203,-0.04961975230226674,0.12459124441727601,0.15361784925653527,-0.06117989803350328,-0.11722437346757725,0.42024091532771135,0.2135801954296676,0.0,1.3414896287917042,2138022000.0,345777000.0,396209000.0,494266000.0,514930000.0,23139000.0,0.9999999999999999,0.9999999999999999,0.0,17.122995807943298,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2019-03-30,2546311000.0,917947000.0,631439000.0,2546311000.0,1365837000.0,538898000.0,576742000.0,128396000.0,120555000.0,5391000.0,7691000.0,0.43,280615000.0,185414000.0,15275000.0,29740000.0,170139000.0,0.0,,46.285,8.2872,0.43,158136000.0,0.08826455865524217,0.04734496296799566,0.20902760679818705,0.22262294058695223,0.0504243197315646,0.0940053608153828,0.2950001907265294,0.27418845861754476,0.0,1.4537382074911434,2197451000.0,393447000.0,438772000.0,519886000.0,557844000.0,21555000.0,1.43,1.43,0.0,20.35592669914173,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2019-06-29,2612325000.0,979241000.0,610183000.0,,1430545000.0,633415000.0,1157161000.0,262071000.0,227790000.0,10367000.0,29045000.0,0.81,280877000.0,431774000.0,30562000.0,61197000.0,401212000.0,0.0,,48.2905,9.0947,0.81,323268000.0,0.15923301958344546,0.0871981855243892,0.1968524691032622,0.22647756016664924,0.1003209784387471,0.18319661387792766,0.34672098351050545,0.2793630272710539,0.0,1.604831665254522,2318908000.0,473203000.0,521954000.0,589290000.0,642941000.0,18278000.0,2.24,2.24,0.0,28.556406609038188,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2019-09-28,2662198000.0,1049949000.0,618982000.0,,1480262000.0,655216000.0,1736764000.0,382897000.0,329304000.0,14607000.0,44239000.0,1.17,280817000.0,570304000.0,47527000.0,91400000.0,522777000.0,0.0,,43.3489,8.0384,1.17,474297000.0,0.22246332068241972,0.12369628404799342,0.1896077993325518,0.22046576276339214,0.14382739375508508,0.2586683978917246,0.3010063543463591,0.27309237179029505,0.0,1.6962512641724639,2487500000.0,555155000.0,622332000.0,680961000.0,745716000.0,14064000.0,3.41,3.41,0.0,44.25,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2019-12-28,3357225000.0,1169343000.0,672391000.0,,2102894000.0,705210000.0,-1134348000.0,-281568000.0,311330000.0,-11536000.0,-590986000.0,1.1199999999999997,-561794000.0,-457892000.0,-18759000.0,-59548000.0,-476651000.0,0.0,1.7391,19.8576,8.4058,1.1199999999999997,-341116000.0,0.14804835621766954,0.09273432671328255,-0.274457221240748,0.24822012292523987,-0.08386926702857271,-0.13389547927760506,0.42019821077835023,0.30071547708463364,0.0,1.7390818734932503,2336319000.0,988979000.0,491796000.0,617477000.0,614585000.0,18829000.0,3.5299999999999994,3.5299999999999994,0.0,26.119071644803228,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2020-03-28,3767973000.0,1399507000.0,1012429000.0,3767973000.0,2157994000.0,946285000.0,617957000.0,139351000.0,123988000.0,4637000.0,6192000.0,0.44,279265000.0,217719000.0,22179000.0,33321000.0,195540000.0,0.0,,18.8232,7.857,0.44,172672000.0,0.05745521071884352,0.03290575595950396,0.20064179222826184,0.22550274533664963,0.036983014474891406,0.06457432226410267,0.31642978394936866,0.2794239728654259,0.0,1.3823260692848585,2377534000.0,992412000.0,502751000.0,642878000.0,629121000.0,18075000.0,3.5399999999999996,3.5399999999999996,0.0,27.814716459197786,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2020-06-27,3999497000.0,1639783000.0,1151887000.0,,2256631000.0,1189186000.0,1256375000.0,291301000.0,255276000.0,10551000.0,25570000.0,0.91,279207000.0,562843000.0,43535000.0,69902000.0,519308000.0,0.0,,25.7904,10.7636,0.91,361203000.0,0.1131226150841675,0.06382702624855076,0.20318455875037308,0.23185832255496966,0.07283440892692256,0.12908667832711684,0.4133383742911153,0.2874961695353696,0.0,1.423562380684911,2476748000.0,1019898000.0,531981000.0,760974000.0,667056000.0,18259000.0,3.6399999999999997,3.6399999999999997,0.0,29.135275754422477,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
2020-09-26,4140152000.0,1736482000.0,1117889000.0,,2395718000.0,1306564000.0,1922982000.0,460573000.0,416906000.0,15876000.0,29700000.0,1.49,279455000.0,769400000.0,63745000.0,107019000.0,705655000.0,0.0,,27.2692,11.6381,1.49,567592000.0,0.17402131636528173,0.10069823523387547,0.21680182133790124,0.23950978220284952,0.11124543253484413,0.19224841988915223,0.3669587130820777,0.29516240921651893,0.0,1.553358159888862,2662966000.0,1107500000.0,609657000.0,943852000.0,760351000.0,19528000.0,3.9599999999999995,3.9599999999999995,0.0,31.21963334698894,1.0836655,376.445,221.5601,2.38312,75993.29,68.5311,15.5429,14.3471
