report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-29,10477108000.0,1563014000.0,661349000.0,10477108000.0,2961031000.0,4971179000.0,560430000.0,-828039000.0,,-187355000.0,-79118000.0,-30857000.0,-40046000.0,-0.31,-530585000.0,-238975000.0,-8565000.0,-247540000.0,4971179000.0,2.3646,,2.6964,-0.31,-187355000.0,-0.026719747277215267,-0.007551511352178483,0.0955486396172161,,0.22626349725073336,-0.017882320197520157,-0.023619520915356504,0.2989472718072458,0.22626349725073336,1.6788675971308642,2.363372440269812,2002652000.0,-73634000.0,113717000.0,,319943000.0,113717000.0,140287000.0,-0.28,-0.28,43.7153547842451,0.8106025504857899,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2012-12-29,10468555000.0,1660236000.0,1551753000.0,10468555000.0,2984376000.0,4237085000.0,718471000.0,631362000.0,,63229000.0,3118000.0,72081000.0,-10471000.0,0.01,269379000.0,155025000.0,11233000.0,143792000.0,4237085000.0,,,2.4699,0.01,63229000.0,0.0010447745190284333,0.00029784435387691997,0.0049385297182915665,,0.10014698382227628,0.00603989757898774,0.008755707466951632,0.22774889841327162,0.10014698382227628,1.4197557546368151,1.0699099663412928,2161303000.0,-91328000.0,110187000.0,,358794000.0,110187000.0,182859000.0,-0.35000000000000003,-0.35000000000000003,38.453583453583455,0.6025790363066625,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2013-03-30,10309206000.0,1607248000.0,1010306000.0,10309206000.0,2990564000.0,4551019000.0,744996000.0,1244025000.0,,68771000.0,-47986000.0,148130000.0,-33115000.0,-0.18,267259000.0,169528000.0,25888000.0,143640000.0,4551019000.0,,,2.6528,-0.18,68771000.0,-0.01604580273152489,-0.00465467466650681,-0.03857317979944133,,0.05528104338739173,0.00667083381591172,0.009118907794291994,0.1154639175257732,0.05528104338739173,1.5217928792027189,1.5908526723586716,2461452000.0,-119853000.0,102065000.0,,303831000.0,102065000.0,272968000.0,-0.46,-0.46,44.58941850781365,0.37390829694323147,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2013-06-29,10333203000.0,1751345000.0,1258923000.0,,2996634000.0,4347300000.0,958444000.0,1870161000.0,,129923000.0,-58936000.0,215292000.0,-29088000.0,0.0,267983000.0,415824000.0,41116000.0,374708000.0,4347300000.0,,,2.1435,0.0,129923000.0,-0.01966740015630871,-0.0057035558093652084,-0.03151386431435582,,0.06947155886578749,0.012573352134860797,0.017691199294547037,0.20036135926265172,0.06947155886578749,1.4507277164979107,1.3911454473387173,2917509000.0,-182922000.0,74568000.0,,414600000.0,74568000.0,404646000.0,-0.48,-0.48,58.29980688767299,0.18427959253273232,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2013-09-28,9000823000.0,1624143000.0,1088406000.0,,1941513000.0,4242098000.0,822490000.0,-1253269000.0,,-1168205000.0,-1069034000.0,-154428000.0,52551000.0,-3.83,-535917000.0,-246555000.0,-29283000.0,-275838000.0,4242098000.0,1.4926,,2.2407,-3.83,-1168205000.0,-0.550619027531621,-0.11877069463536834,0.8529964437004346,,0.9321263032916317,-0.12978868710116842,-0.18891954878791697,0.2200948080579668,0.9321263032916317,2.184944422210925,1.492221652581849,2492279000.0,-1172838000.0,-906282000.0,,386302000.0,-906282000.0,281075000.0,-4.0,-4.0,-4.680770444519476,-3.2243422574046074,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2013-12-28,8484308000.0,1226939000.0,628257000.0,8484308000.0,1950531000.0,4224732000.0,442488000.0,612448000.0,,61285000.0,-5351000.0,61290000.0,3932000.0,-0.02,272708000.0,149266000.0,8417000.0,140849000.0,4224732000.0,,,2.4648,-0.02,61285000.0,-0.002743355527289748,-0.0006306937466202311,-0.008737068289879303,,0.10006563822561262,0.007223335126447555,0.009924273670611276,0.22997707560478603,0.10006563822561262,2.1659394288016953,1.9529253155953694,2473365000.0,-1181307000.0,-908226000.0,,383359000.0,-908226000.0,270284000.0,-4.029999999999999,-4.029999999999999,-4.651630761506497,-3.3602654985126756,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2014-03-29,8362395000.0,1264560000.0,550683000.0,,1980103000.0,4183958000.0,484522000.0,1237456000.0,587708000.0,111535000.0,-22116000.0,115739000.0,8947000.0,0.0,273648000.0,218315000.0,19777000.0,198538000.0,4183958000.0,,,2.3733,0.0,111535000.0,-0.011169115950028861,-0.002644696884086437,-0.01787215060575891,0.4749324420423837,0.09013249764032014,0.01333768615330895,0.018094402375317183,0.16044045202415277,0.09013249764032014,2.1130001823137485,2.296348352863626,2466796000.0,-1155437000.0,-865462000.0,,438257000.0,-865462000.0,237893000.0,-3.85,-3.85,-4.834363611573934,-3.638030543143346,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2014-06-28,8412000000.0,1432400000.0,597900000.0,,2031300000.0,4168500000.0,632500000.0,1870100000.0,900500000.0,187700000.0,-10800000.0,168100000.0,20300000.0,0.0,274713000.0,376700000.0,30900000.0,345800000.0,4168500000.0,,,2.8107,0.0,187700000.0,-0.005316792202038104,-0.0012838801711840227,-0.005775092241056628,0.4815250521362494,0.10036896422651195,0.022313361864003803,0.030275170166779573,0.18490989786642426,0.10036896422651195,2.052134101314429,2.3957183475497574,2466735000.0,-1107301000.0,-807685000.0,,409349000.0,-807685000.0,190701000.0,-3.85,-3.85,-5.161046695184385,-4.23534748113539,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2014-09-27,8414700000.0,1565800000.0,619600000.0,,2063000000.0,4153200000.0,736100000.0,-1189304000.0,-242708000.0,-80820000.0,55567000.0,-124529000.0,-2379000.0,0.02,-542709000.0,-235881000.0,-14794000.0,-250675000.0,4153200000.0,2.5258,393.1983,2.6879,0.02,-80820000.0,0.02693504604944256,0.0066035628126968286,-0.046722284630338416,0.20407566105890504,0.06795571191217721,-0.00960462048557881,-0.013001512177857855,0.21077453704015123,0.06795571191217721,2.013184682501212,2.527114267269206,2530700000.0,17300000.0,279700000.0,,434512000.0,279700000.0,220600000.0,0.0,0.0,14.848766535573828,1.2679057116953762,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2014-12-27,8078100000.0,1336600000.0,607800000.0,,2102400000.0,3815400000.0,544000000.0,652800000.0,338600000.0,103500000.0,29200000.0,52500000.0,14900000.0,0.0,283176000.0,153500000.0,10800000.0,142700000.0,3815400000.0,,144.5938,2.9188,0.0,103500000.0,0.013888888888888888,0.0036147113801512734,0.044730392156862746,0.5186887254901961,0.15854779411764705,0.01281241876183756,0.017489607624455034,0.2185968137254902,0.15854779411764705,1.8147831050228311,2.199078644290885,2571052000.0,51851000.0,321915000.0,1584100000.0,436363000.0,321915000.0,211810000.0,0.02,0.02,11.852197008527096,1.5198290921108542,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2015-03-28,8031800000.0,1416300000.0,1044200000.0,,2168600000.0,3358100000.0,670500000.0,1308300000.0,674600000.0,213300000.0,77000000.0,101900000.0,27900000.0,0.0,285378000.0,311300000.0,20000000.0,291300000.0,3358100000.0,,79.6958,3.5689,0.0,213300000.0,0.035506778566817304,0.00958689210388705,0.05885500267522739,0.5156309714897195,0.1630360009172208,0.02655693617868971,0.03859445962328333,0.22265535427654207,0.1630360009172208,1.5485105598081712,1.3563493583604673,2641896000.0,150967000.0,423680000.0,1670992000.0,529125000.0,423680000.0,197971000.0,0.02,0.02,7.926029078549849,2.1401114304620372,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2015-06-27,8130500000.0,1628800000.0,1189200000.0,,2237100000.0,3270800000.0,885000000.0,2002200000.0,1053300000.0,329400000.0,106500000.0,154300000.0,45300000.0,0.0,287790000.0,553600000.0,27900000.0,525700000.0,3270800000.0,,78.5505,3.9706,0.0,329400000.0,0.04760627598229851,0.01309882541049136,0.05319148936170213,0.5260713215462991,0.16451902906802518,0.04051411352315356,0.059805007353074674,0.26256118269903106,0.16451902906802518,1.4620714317643377,1.3696602758156744,2773996000.0,268267000.0,565380000.0,1823792000.0,709025000.0,565380000.0,184171000.0,0.02,0.02,5.785135660971382,3.0698644194797224,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2015-09-26,7670100000.0,1266400000.0,944000000.0,,2079200000.0,3248000000.0,491300000.0,-1258300000.0,-633800000.0,-191100000.0,-81100000.0,-103200000.0,-42500000.0,0.0,-566807000.0,-232300000.0,-106800000.0,-339100000.0,3248000000.0,1.3425,80.8579,3.9338,0.0,-191100000.0,-0.03900538668718738,-0.010573525768894799,0.06445203846459509,0.5036954621314472,0.15187157275689422,-0.02491492940118121,-0.03587250337888572,0.2694905825319876,0.15187157275689422,1.5621392843401307,1.3415254237288134,2705000000.0,131600000.0,455100000.0,1432700000.0,620600000.0,455100000.0,205500000.0,0.0,0.0,7.1368929905515275,2.2145985401459853,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2015-12-26,7679500000.0,1387700000.0,915400000.0,,2166300000.0,3239100000.0,650300000.0,695200000.0,379100000.0,126100000.0,84900000.0,39200000.0,29800000.0,0.0,291971000.0,164300000.0,9100000.0,155200000.0,3239100000.0,,59.3604,4.0468,0.0,126100000.0,0.039191247749619164,0.011055407253076372,0.12212313003452244,0.5453107019562716,0.18138665132336018,0.016420339865876685,0.023328523328523327,0.22324510932105868,0.18138665132336018,1.4952222683838803,1.5159493117762726,2747400000.0,187300000.0,477700000.0,1473200000.0,633100000.0,477700000.0,192200000.0,0.0,0.0,6.780615449026586,2.4854318418314256,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2016-03-26,7286300000.0,1092600000.0,841000000.0,,2044400000.0,3098000000.0,316300000.0,1388400000.0,764100000.0,262100000.0,153800000.0,78300000.0,52800000.0,0.0,289914000.0,314400000.0,19400000.0,295000000.0,3098000000.0,,47.1076,3.5231,0.0,262100000.0,0.07522989630209352,0.021108106995319984,0.11077499279746471,0.5503457216940363,0.18877845001440507,0.03597161796796728,0.05096841941505911,0.21247479112647652,0.18877845001440507,1.5153590295441206,1.299167657550535,2827500000.0,264100000.0,526500000.0,1562700000.0,636800000.0,526500000.0,168600000.0,0.0,0.0,5.884140550807217,3.122775800711744,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2016-06-25,7306700000.0,1220000000.0,910800000.0,,2042700000.0,3088800000.0,441500000.0,2105800000.0,1157200000.0,401600000.0,238700000.0,117400000.0,69100000.0,0.0,287377000.0,560500000.0,27000000.0,533500000.0,3088800000.0,,34.8194,3.2691,0.0,401600000.0,0.11685514270328487,0.03266864658464149,0.1133535948333175,0.5495298698831798,0.19071136860100674,0.054963252904868136,0.07826171684692584,0.25334789628644694,0.19071136860100674,1.5121163166397416,1.339481774264383,2931100000.0,396300000.0,598700000.0,1666600000.0,644600000.0,598700000.0,131700000.0,0.0,0.0,5.15917821947553,4.545937737281701,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2016-09-24,7317000000.0,1326600000.0,901900000.0,,2142700000.0,3049400000.0,548400000.0,-1356700000.0,-737100000.0,-241200000.0,-146600000.0,-79600000.0,-67200000.0,1.0,-583106000.0,-252000000.0,-8200000.0,-260200000.0,3049400000.0,1.4712,31.8527,3.7185,1.0,-241200000.0,-0.06841835067904979,-0.02003553368867022,0.10805631311269993,0.5433036043340459,0.17778432962335078,-0.03296432964329643,-0.04645519154099497,0.19178889953563794,0.17778432962335078,1.4231576982312035,1.47089477769154,2832700000.0,330800000.0,548600000.0,1563300000.0,723500000.0,548600000.0,155300000.0,1.0,1.0,5.558512577469924,3.5325177076625884,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2016-12-31,7337800000.0,2338100000.0,1290700000.0,,2228600000.0,2615600000.0,646000000.0,734400000.0,404800000.0,146000000.0,86500000.0,40400000.0,29600000.0,0.0,284224000.0,169600000.0,11500000.0,158100000.0,2615600000.0,,33.6154,3.8894,0.0,146000000.0,0.038813604953782645,0.011788274414674699,0.11778322440087145,0.55119825708061,0.19880174291938998,0.019896971844422035,0.030139135460963626,0.2152777777777778,0.19880174291938998,1.1736516198510276,1.8114976369411948,2871900000.0,332400000.0,568500000.0,1589000000.0,726400000.0,568500000.0,156500000.0,1.0,1.0,4.600879507475813,3.63258785942492,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2017-04-01,8706600000.0,2051800000.0,2375400000.0,,2797100000.0,2233800000.0,1134600000.0,1449800000.0,793500000.0,1145800000.0,613300000.0,77900000.0,470400000.0,2.0,285117000.0,253400000.0,24500000.0,228900000.0,2233800000.0,,15.2089,4.1526,2.0,1145800000.0,0.21926280790819064,0.0704408150138975,0.42302386536073944,0.5473168712925921,0.7903159056421576,0.13160131394574232,0.22775248961418434,0.15788384604773073,0.7903159056421576,0.7986128490222015,0.8637703123684433,2933300000.0,791900000.0,1452200000.0,1618400000.0,660300000.0,1452200000.0,156100000.0,3.0,3.0,1.538217876325575,9.303010890454837,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2017-07-01,8118000000.0,1536000000.0,1812800000.0,,2865600000.0,2207600000.0,588400000.0,2255900000.0,1203100000.0,1260900000.0,672800000.0,117100000.0,485400000.0,2.0,285957000.0,-158300000.0,35800000.0,-194100000.0,2207600000.0,,16.3746,4.199,2.0,1260900000.0,0.23478503629257397,0.08287755604828775,0.2982401702203112,0.5333126468371825,0.5589343499268584,0.15532150776053216,0.24854135456910825,-0.08604104791879073,0.5589343499268584,0.7703796761585706,0.8473080317740512,3083400000.0,1226000000.0,2311500000.0,1664300000.0,-67300000.0,2311500000.0,155800000.0,5.0,5.0,0.955050832792559,14.836328626444159,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2017-09-30,7979600000.0,1478600000.0,1865500000.0,,2784700000.0,2172100000.0,540600000.0,-1381300000.0,-780400000.0,-1182500000.0,-617100000.0,-82200000.0,-510400000.0,-2.0,-569645000.0,-256400000.0,-14000000.0,-270400000.0,2172100000.0,0.7926,13.7433,3.3945,-2.0,-1182500000.0,-0.2216037634215535,-0.07733470349390947,0.4467530587128068,0.5649750235285601,0.8560776080503874,-0.1481903854829816,-0.23856116849580375,0.1957576196336784,0.8560776080503874,0.7800122095737423,0.7926025194317877,3058800000.0,755500000.0,1370200000.0,1621000000.0,-77500000.0,1370200000.0,153200000.0,2.0,2.0,1.5852430302145673,8.943864229765014,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2017-12-30,8048300000.0,1638400000.0,1309900000.0,,3194000000.0,2757700000.0,664400000.0,791100000.0,424500000.0,134100000.0,406700000.0,41000000.0,-310900000.0,1.0,280802000.0,169100000.0,10200000.0,158900000.0,2757700000.0,,10.9869,3.7935,1.0,134100000.0,0.12733249843456482,0.05053241057117652,0.5140942990772343,0.5365946150929086,0.1695108077360637,0.01666190375607271,0.02253137758959625,0.20085956263430665,0.1695108077360637,0.8634001252348152,1.2507825024811055,3115500000.0,1075700000.0,1358300000.0,1640700000.0,-76700000.0,1358300000.0,153800000.0,3.0,3.0,2.030258411249356,8.831599479843954,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2018-03-31,7234400000.0,1635200000.0,1299600000.0,,2445600000.0,2739200000.0,614200000.0,1580400000.0,839600000.0,-470100000.0,-274700000.0,79900000.0,-320500000.0,0.0,276985000.0,266500000.0,24600000.0,241900000.0,2739200000.0,,,3.1756,0.0,-470100000.0,-0.11232417402682368,-0.0379713590622581,-0.173816755251835,0.5312579093900278,-0.2974563401670463,-0.06498120092889528,-0.09066887825952785,0.15306251581878005,-0.2974563401670463,1.1200523388943409,1.2582333025546322,3246100000.0,187700000.0,-257600000.0,1686800000.0,-63700000.0,-257600000.0,155800000.0,1.0,1.0,-10.633540372670808,-1.6534017971758665,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2018-06-30,7091400000.0,1595400000.0,1235200000.0,,2449500000.0,2721900000.0,575400000.0,2404500000.0,1275700000.0,-336900000.0,-161800000.0,114400000.0,-328100000.0,0.0,275900000.0,500500000.0,37900000.0,462600000.0,2721900000.0,,,3.3734,0.0,-336900000.0,-0.06605429679526434,-0.022816369123163267,-0.06729049698482013,0.5305468912455812,-0.1401122894572676,-0.04750824942888569,-0.06514676876667827,0.19238927011852777,-0.1401122894572676,1.1112063686466627,1.2916126943005182,3394700000.0,-646900000.0,-1855400000.0,1759400000.0,593000000.0,-1855400000.0,153100000.0,-1.0,-1.0,-1.467015198878948,-12.118876551273678,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2018-09-29,7230900000.0,1723200000.0,1402600000.0,,2428800000.0,2704600000.0,666700000.0,-1558100000.0,-843100000.0,435000000.0,-81500000.0,-86600000.0,652200000.0,-1.0,-558582000.0,-203200000.0,-14300000.0,-217500000.0,2704600000.0,1.2281,,3.4707,-1.0,435000000.0,-0.03355566534914361,-0.011271072757194817,0.05230729734933573,0.541107759450613,-0.27918618830627046,0.060158486495457,0.0847391592316983,0.13959309415313523,-0.27918618830627046,1.1135540184453228,1.2285755026379581,3217900000.0,-111300000.0,-237900000.0,1696700000.0,645900000.0,-237900000.0,148700000.0,0.0,0.0,-11.368642286675074,-1.5998655010087424,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2018-12-29,6931500000.0,1401900000.0,1077700000.0,,2394400000.0,2807900000.0,311100000.0,830700000.0,434100000.0,140500000.0,98600000.0,36100000.0,5700000.0,0.0,272372000.0,104600000.0,9500000.0,95100000.0,2807900000.0,,,3.6491,0.0,140500000.0,0.041179418643501504,0.014224915242011109,0.11869507644155532,0.5225713253882268,0.1691344649091128,0.020269782875279523,0.027007285239221114,0.11448176236908632,0.1691344649091128,1.1726946207818243,1.3008258327920572,3257500000.0,-419400000.0,-231500000.0,1706300000.0,582100000.0,-231500000.0,143800000.0,-1.0,-1.0,-12.12915766738661,-1.609874826147427,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2019-03-30,6525300000.0,1511000000.0,1045200000.0,6525300000.0,2159800000.0,2799700000.0,401000000.0,1649100000.0,476500000.0,-182700000.0,-174000000.0,70900000.0,-75400000.0,-0.64,269913000.0,238100000.0,23000000.0,215100000.0,2799700000.0,,,3.9226,-0.64,-182700000.0,-0.08056301509399018,-0.02666544066939451,-0.1055120975077315,0.2889454854162877,-0.11078770238311807,-0.027998712702864238,-0.036838390966831336,0.13043478260869565,-0.11078770238311807,1.296277433095657,1.4456563337160353,3326200000.0,-318700000.0,55900000.0,1343200000.0,555300000.0,55900000.0,134800000.0,-1.6400000000000001,-1.6400000000000001,50.08407871198569,0.4146884272997033,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
2019-06-29,6522400000.0,1591800000.0,1015200000.0,,2216500000.0,2791600000.0,427900000.0,2501400000.0,921400000.0,-37300000.0,-80100000.0,106000000.0,-54900000.0,0.0,269586000.0,401800000.0,37800000.0,364000000.0,2791600000.0,,,3.9,0.0,-37300000.0,-0.0361380554928942,-0.012280755550104256,-0.032022067642120414,0.3683537219157272,-0.014911649476293276,-0.005718753832944928,-0.007447934346358899,0.1455185096346046,-0.014911649476293276,1.2594631175276336,1.5679669030732861,3423100000.0,-237000000.0,355500000.0,988900000.0,456700000.0,355500000.0,126400000.0,-1.6400000000000001,-1.6400000000000001,7.852601969057665,2.8125,0.7678936,75.78,51.9,2.78557,16888.484,31.0564,2.9587,4.0928
