report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-06-30,2203519000.0,860796000.0,397027000.0,,921153000.0,548924000.0,181511000.0,1166191000.0,218464000.0,101362000.0,57224000.0,27322000.0,0.56,102885000.0,108584000.0,155349000.0,77728000.0,-46765000.0,548924000.0,,12.0448,1.0087,0.56,179090000.0,0.0621221447468553,0.025969369903322822,0.04906914905019847,0.1873312347634307,0.08691715165011563,0.046000057181263244,0.06895012982313171,-0.040100635316170335,0.1535683262861744,0.5959096914410527,2.1681044362222215,,,,,,,,,,0.93620044,249.51,172.715,1.11527,18234.326,23.5586,4.0357,2.0284
2010-09-30,2190032000.0,813017000.0,426063000.0,,966312000.0,549011000.0,172820000.0,1808955000.0,384916000.0,89020000.0,150544000.0,-86243000.0,1.46,102822000.0,211041000.0,230926000.0,116770000.0,-19885000.0,549011000.0,,11.4769,1.0255,1.46,205790000.0,0.1557923320832195,0.06874054808331567,0.08322152845150929,0.21278362369434287,0.04921073216304441,0.04064780788591217,0.05874655106535042,-0.010992534363762504,0.11376181275930027,0.5681508663868399,1.908208410493284,,,,,,,,,,0.93620044,249.51,172.715,1.11527,18234.326,23.5586,4.0357,2.0284
2010-12-31,2224274000.0,798041000.0,405558000.0,,1009001000.0,549099000.0,196556000.0,2435606000.0,532200000.0,185382000.0,205435000.0,-52331000.0,2.0,102608000.0,349920000.0,320200000.0,156298000.0,29720000.0,549099000.0,1.9765,12.9016,1.088,2.0,341680000.0,0.20360237502242318,0.09236047357474843,0.08434656508482899,0.21850824804997196,0.07611329582863567,0.08334494760987181,0.11897952634619087,0.012202302014365214,0.14028541562141003,0.5442006499498019,1.9677604682930678,,,,,,,,,,0.93620044,249.51,172.715,1.11527,18234.326,23.5586,4.0357,2.0284
2011-03-31,2220947000.0,772104000.0,387311000.0,,1020496000.0,549186000.0,173014000.0,629500000.0,133141000.0,65903000.0,37417000.0,21583000.0,0.37,101909000.0,63950000.0,64731000.0,39296000.0,-781000.0,549186000.0,,13.2546,1.1787,0.37,105199000.0,0.03666550383343002,0.016847317833338663,0.05943923749007148,0.21150277998411438,0.10469102462271644,0.029673378068004325,0.04198493707642695,-0.0012406671961874504,0.16711517077045274,0.5381559555353476,1.9934987645587139,6040252000.0,450620000.0,441667000.0,1268721000.0,-37711000.0,831759000.0,4.39,4.39,0.6602705831857545,0.93620044,249.51,172.715,1.11527,18234.326,23.5586,4.0357,2.0284
2011-06-30,2259181000.0,742288000.0,425735000.0,,1021205000.0,549273000.0,119181000.0,1294981000.0,270042000.0,133762000.0,76785000.0,43753000.0,0.76,101518000.0,165183000.0,145150000.0,79934000.0,20033000.0,549273000.0,,12.6813,1.1126,0.76,213696000.0,0.07519058367320959,0.03398798060004931,0.05929430624850866,0.2085297004357593,0.10329263518152004,0.0592081820801432,0.08517279452497901,0.015469725038436858,0.16501863733908065,0.5378675192542144,1.7435446932951248,6169042000.0,470181000.0,474067000.0,1320299000.0,29087000.0,866365000.0,4.59,4.59,0.6339972182625107,0.93620044,249.51,172.715,1.11527,18234.326,23.5586,4.0357,2.0284
2011-09-30,2232743000.0,669911000.0,421980000.0,2232743000.0,973551000.0,549361000.0,40117000.0,1965805000.0,407789000.0,204942000.0,118562000.0,66429000.0,1.17,101030000.0,236817000.0,214958000.0,121033000.0,21859000.0,549361000.0,,13.6395,0.9128,1.17,325975000.0,0.12178303961477108,0.05310149891859475,0.0603121876279692,0.20744122636782386,0.104253473767744,0.09178933715165606,0.13457245067344667,0.011119617662993023,0.1658226528063567,0.5642857949917365,1.5875420636049102,6325892000.0,438199000.0,589989000.0,1343172000.0,70831000.0,986550000.0,4.3,4.3,0.5568506411231058,0.93620044,249.51,172.715,1.11527,18234.326,23.5586,4.0357,2.0284
2011-12-31,2412499000.0,812063000.0,376500000.0,2412499000.0,928910000.0,793448000.0,156313000.0,-1270175000.0,-269026000.0,-131858000.0,-74737000.0,-46288000.0,-0.7299999999999998,-204081000.0,-120436000.0,-144626000.0,-76290000.0,-265062000.0,793448000.0,2.157,15.8472,0.9562,-0.7299999999999998,-208148000.0,-0.08045666426241509,-0.030979080198582466,0.05883992363257032,0.2118023107052178,0.10381089219989371,-0.05465618845852371,-0.07655667404802022,0.2086814808983014,0.16387348200051174,0.8541710176443358,2.156873837981408,2620111000.0,158027000.0,272749000.0,541946000.0,-223951000.0,436722000.0,1.57,1.57,1.8168262647633964,0.93620044,249.51,172.715,1.11527,18234.326,23.5586,4.0357,2.0284
2012-03-31,2492359000.0,865196000.0,320746000.0,2492359000.0,921944000.0,789785000.0,84017000.0,671357000.0,145019000.0,169110000.0,17844000.0,141583000.0,0.18,97729000.0,34945000.0,34813000.0,42638000.0,132000.0,789785000.0,,21.0244,1.0939,0.18,211748000.0,0.01935475473564555,0.007159482241522991,0.026579003421428538,0.21600877029657842,0.2518928081482728,0.0678513809607685,0.09879484427733595,0.00019661670318474374,0.3154029823179024,0.8566518139930408,2.697449071851247,2661968000.0,138454000.0,375956000.0,553824000.0,-223038000.0,543271000.0,1.3800000000000001,1.3800000000000001,1.4537588054580495,0.93620044,249.51,172.715,1.11527,18234.326,23.5586,4.0357,2.0284
2012-06-30,2831491000.0,1285686000.0,689948000.0,2831491000.0,922720000.0,786110000.0,515121000.0,1383825000.0,303127000.0,252968000.0,62998000.0,167031000.0,0.65,97596000.0,150045000.0,69322000.0,85082000.0,80723000.0,786110000.0,,19.1265,1.0188,0.65,338050000.0,0.06827423270331194,0.02224905535634759,0.04552454248188897,0.21905009665239464,0.18280346142033854,0.0893409161462989,0.1480357905701562,0.058333243003992556,0.2442866691958882,0.8519485867868909,1.8634534776533884,2750812000.0,124667000.0,495162000.0,586909000.0,-162348000.0,667625000.0,1.27,1.27,1.1774723834487923,0.93620044,249.51,172.715,1.11527,18234.326,23.5586,4.0357,2.0284
2012-09-30,2455150000.0,924833000.0,307257000.0,2455150000.0,940096000.0,782370000.0,140906000.0,2107298000.0,465679000.0,345040000.0,102789000.0,188722000.0,1.05,97520000.0,251811000.0,94396000.0,127994000.0,157415000.0,782370000.0,,24.6086,1.268,1.05,473034000.0,0.109338833480836,0.04186668838971142,0.04877762898270677,0.22098393297957858,0.16373574121932447,0.14053723805062826,0.2003174518393977,0.07469992378866207,0.22447418447699377,0.8322235175982028,3.009965598830946,2892305000.0,108894000.0,635260000.0,644799000.0,-26792000.0,814684000.0,1.1500000000000004,1.1500000000000004,0.9603355411423324,0.93620044,249.51,172.715,1.11527,18234.326,23.5586,4.0357,2.0284
