report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2024-03-31,108.0,,,,108.0,,108.0,,,,,,,0.0,,0.0,1.5148,,,,,,,,,,,,,0.0,,,,,,,,,,1.0778397,52.65,32.729,6.84318,20597.928,29.4677,1.0984,0.6606
2024-06-30,26762.0,,,12300.0,14462.0,,26762.0,,,,-12300.0,,-5.04,0.0,,0.0,,,,-5.04,,-0.8505047711243258,-0.45960690531350423,,,,,,,0.0,,,,,,,,,,1.0778397,52.65,32.729,6.84318,20597.928,29.4677,1.0984,0.6606
2024-09-30,45029000000.0,10545000000.0,7126000000.0,27037000000.0,17965000000.0,745000000.0,,13570000000.0,2753000000.0,606000000.0,173000000.0,164000000.0,0.5,702000000.0,872000000.0,745000000.0,,,,0.5,1478000000.0,0.009629835791817422,0.003841968509182971,0.012748710390567429,0.20287398673544585,0.044657332350773765,0.01345799373736925,0.03238909673971138,0.10891672807663964,0.04146952407458948,1.4797923098512489,,,,,,,,,1.0778397,52.65,32.729,6.84318,20597.928,29.4677,1.0984,0.6606
2024-12-31,43759000000.0,10055000000.0,7333000000.0,26372000000.0,17360000000.0,1053000000.0,855000000.0,7539000000.0,1442000000.0,401000000.0,146012300.0,77000000.0,5.36,781000000.0,592000000.0,1053000000.0,1.3712,,,5.36,993000000.0,0.00841084677419355,0.003336737585411001,0.019367595171773444,0.19127205199628597,0.053190078259716146,0.009163829155145227,0.021778091565741595,0.1317150815758058,0.06065668202764977,1.3711986908495841,,,,,,,,,1.0778397,52.65,32.729,6.84318,20597.928,29.4677,1.0984,0.6606
2025-03-31,44649000000.0,10630000000.0,7445000000.0,26760000000.0,17864000000.0,1300000000.0,797000000.0,7656000000.0,1577000000.0,553000000.0,384000000.0,8000000.0,0.73,235000000.0,603000000.0,1300000000.0,1.3712,,,0.73,1156000000.0,0.021495745633676667,0.008600416582678223,0.050156739811912224,0.20598223615464994,0.07223092998955068,0.012385495755784005,0.028856188687121687,0.1509926854754441,0.07277205553067621,1.4278038952316991,,703000000.0,,,,1.5500000000000003,1.5500000000000003,,1.0778397,52.65,32.729,6.84318,20597.928,29.4677,1.0984,0.6606
2025-06-30,45746000000.0,10979000000.0,7591000000.0,27422000000.0,18297000000.0,1034000000.0,778000000.0,15596000000.0,3092000000.0,804000000.0,356000000.0,92000000.0,0.68,1064000000.0,1216000000.0,1034000000.0,,42.9082,0.5076,0.68,2020000000.0,0.019456741542329344,0.007782101167315175,0.022826365734803795,0.1982559630674532,0.051551679917927674,0.01757530713067809,0.04159122652733951,0.12952038984354963,0.05651199650215882,1.4463180081675668,44361000000.0,1059012300.0,2364000000.0,8864000000.0,5647000000.0,7.27,7.27,0.1831060740216044,1.0778397,52.65,32.729,6.84318,20597.928,29.4677,1.0984,0.6606
2025-09-30,45569000000.0,10883000000.0,7345000000.0,27110000000.0,18433000000.0,798000000.0,851000000.0,23599000000.0,4661000000.0,1330000000.0,602000000.0,183000000.0,1.14,2197000000.0,1875000000.0,798000000.0,,24.1356,0.4972,1.14,3205000000.0,0.032658818423479626,0.013210735368342514,0.02550955548963939,0.19750836899868637,0.05635832026780796,0.029186508371919506,0.06915917008995892,0.13581083944234926,0.043291922096240436,1.4816882232811437,54390000000.0,1488012300.0,3088000000.0,10772000000.0,7374000000.0,7.91,7.91,0.10821806346623271,1.0778397,52.65,32.729,6.84318,20597.928,29.4677,1.0984,0.6606
2025-12-31,45157000000.0,10439000000.0,7064000000.0,26803000000.0,18327000000.0,346000000.0,892000000.0,-15672000000.0,-3287000000.0,-968000000.0,-643000000.0,-23000000.0,-1.2199999999999998,-104000000.0,-1144000000.0,346000000.0,1.4778,28.798,0.6456,-1.2199999999999998,-2112000000.0,-0.03508484749277023,-0.014239209867794584,0.04102858601327208,0.20973711077080143,0.061766207248596224,-0.02143632216489138,-0.05183955443688749,0.13476263399693722,0.018879249195176515,1.4777746319365799,31179000000.0,699000000.0,1719000000.0,6043000000.0,4269000000.0,1.3300000000000005,1.3300000000000005,0.08104942609510424,1.0778397,52.65,32.729,6.84318,20597.928,29.4677,1.0984,0.6606
