report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2014-08-03,1297920000.0,974102000.0,114900000.0,171253000.0,1126667000.0,725073000.0,775326000.0,393051000.0,137689000.0,67729000.0,73493000.0,0.0,145715000.0,123985000.0,52102000.0,26097000.0,71883000.0,0.0,,22.996,3.341,0.0,163786000.0,0.060114479256071225,0.05218272312623274,0.08735551239091685,0.5069493348604329,0.177588524053108,0.10608435034516765,0.1222091354410842,0.09271325868086457,0.21124791378078384,0.0,8.477824194952133,1715055000.0,215235000.0,388084000.0,901467000.0,197212000.0,440173000.0,1.91,1.91,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2014-11-02,1284487000.0,944657000.0,147750000.0,199226000.0,1085261000.0,633582000.0,1194722000.0,604139000.0,218845000.0,128180000.0,96012000.0,0.0,144949000.0,166841000.0,89373000.0,41709000.0,77468000.0,0.0,,25.2688,3.5033,0.0,260554000.0,0.11810983717280912,0.0997908114289985,0.10728855750542804,0.5056732863377422,0.1831765046596614,0.1703754105724698,0.20165195284820886,0.06484186279318536,0.21808755509649944,0.0,6.3936175972927245,1839582000.0,173560000.0,369718000.0,944320000.0,251819000.0,426793000.0,0.9099999999999999,0.9099999999999999,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2015-02-01,1296213000.0,951012000.0,159881000.0,206645000.0,1089568000.0,664479000.0,-557453000.0,-278754000.0,-50302000.0,24143000.0,-77866000.0,1.0,-292227000.0,-47352000.0,-47189000.0,-21902000.0,-94541000.0,0.0,5.9482,38.9208,5.1765,1.0,-72204000.0,0.022158323298775293,0.018625796840488408,-0.04330948079927815,0.50004933151315,0.09023540998075175,-0.03880689362010719,-0.04616692120179741,0.16959456671683532,0.12952482092660728,0.0,5.948249010201337,1797213000.0,239033000.0,376033000.0,914180000.0,100338000.0,434397000.0,1.0,1.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2015-05-03,1337716000.0,972792000.0,143482000.0,192705000.0,1145011000.0,655881000.0,423544000.0,205877000.0,68036000.0,47810000.0,20755000.0,0.0,142337000.0,20940000.0,27936000.0,16096000.0,-6996000.0,0.0,,34.3276,5.0078,0.0,84132000.0,0.04175505737499465,0.035740022545891655,0.11288083410460306,0.4860817294070982,0.16063502257144477,0.05085982375930317,0.05941951649372801,-0.01651776438811552,0.19863815801900156,0.0,6.7798887665351755,1836139000.0,267862000.0,374268000.0,924313000.0,47814000.0,436268000.0,1.0,1.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2015-08-02,1294221000.0,918269000.0,148108000.0,198753000.0,1095468000.0,541262000.0,876554000.0,417902000.0,134615000.0,95478000.0,40508000.0,0.0,141977000.0,32161000.0,65118000.0,32791000.0,-32957000.0,0.0,,32.8028,4.6097,0.0,167406000.0,0.0871572697696327,0.07377256280032544,0.10892426479144468,0.47675556782582706,0.15357296869331497,0.10401237501168657,0.12288355296549054,-0.037598368155299045,0.19098195889813976,0.0,6.199995948902153,1937367000.0,295611000.0,371194000.0,949164000.0,-57026000.0,439888000.0,1.0,1.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2015-11-01,1321559000.0,928504000.0,208328000.0,261600000.0,1059959000.0,403446000.0,1356247000.0,642699000.0,202793000.0,148631000.0,52643000.0,1.0,141470000.0,25940000.0,108061000.0,52498000.0,-82121000.0,0.0,,27.6663,3.6651,1.0,255291000.0,0.1402233482615837,0.11246641277460938,0.10958991983023741,0.4738804952195286,0.1495251233735448,0.15344982706031285,0.1913215511165998,-0.060550180018831376,0.18823341176054215,0.0,4.456933297492416,2098892000.0,316062000.0,355142000.0,987724000.0,-216615000.0,434625000.0,2.0,2.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2016-01-31,1314077000.0,917039000.0,225504000.0,286595000.0,1027482000.0,501482000.0,-595822000.0,-269312000.0,-36368000.0,-25872000.0,-11458000.0,0.0,-285174000.0,219699000.0,-57628000.0,-28002000.0,162071000.0,0.0,4.0666,31.6742,4.0897,0.0,-64370000.0,-0.025180003153339913,-0.01968834398593081,0.043422364397420705,0.4520007653292426,0.06103836380664024,-0.027675699369215045,-0.03539526726502265,-0.27201244667031427,0.10803562137685416,0.0,4.066619660848588,2060523000.0,266047000.0,369076000.0,997166000.0,39997000.0,442459000.0,1.0,1.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2016-05-01,1401655000.0,971193000.0,202428000.0,265430000.0,1136225000.0,550046000.0,495516000.0,239131000.0,57589000.0,45336000.0,11767000.0,0.0,137496000.0,39734000.0,26644000.0,19185000.0,13090000.0,0.0,,34.7617,4.2965,0.0,76774000.0,0.039900547866839754,0.03234462117996226,0.09149250478289299,0.4825898659175486,0.11622026332146691,0.041086429970285124,0.05068450350942815,0.026416906820365033,0.15493747931449237,0.0,4.797720671053412,2132495000.0,263573000.0,358629000.0,1030420000.0,60083000.0,435101000.0,1.0,1.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2016-07-31,1415501000.0,962683000.0,197438000.0,259299000.0,1156202000.0,535350000.0,1010036000.0,493292000.0,131548000.0,98961000.0,32679000.0,0.0,137309000.0,99988000.0,71261000.0,39683000.0,28727000.0,0.0,,39.8082,4.8904,0.0,171231000.0,0.08559144509350443,0.06991234905521083,0.09797769584450455,0.4883905128134047,0.13024090230447233,0.09293387994780647,0.11377596648336537,0.028441560498833705,0.16952960092511554,0.0,4.87587495821473,2265977000.0,267056000.0,355562000.0,1105810000.0,121767000.0,438926000.0,1.0,1.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2016-10-30,1478940000.0,1022910000.0,212708000.0,274471000.0,1204469000.0,480386000.0,1554452000.0,771718000.0,224523000.0,167246000.0,57997000.0,1.0,137321000.0,97331000.0,106168000.0,63641000.0,-8837000.0,0.0,,27.5623,3.4736,1.0,288164000.0,0.138854549183084,0.11308504739881266,0.10759161427950172,0.4964566290885791,0.14443868321440612,0.15181346099233234,0.18640828448054703,-0.005684961645647469,0.18537979944057456,0.0,4.808986968050097,2464182000.0,285671000.0,377292000.0,1234829000.0,195051000.0,471799000.0,1.0,1.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2017-01-29,1657541000.0,1162737000.0,241449000.0,297568000.0,1359973000.0,734846000.0,-715612000.0,-304524000.0,7492000.0,-8162000.0,16905000.0,1.0,-274824000.0,148066000.0,-54562000.0,-34812000.0,93504000.0,0.0,4.8157,30.2237,3.9112,1.0,-27320000.0,-0.006001589737443317,-0.004924161755274832,0.011405622040994282,0.42554345092033113,-0.010469360491439495,0.004519948526160137,0.005508932897932532,-0.13066298496950862,0.03817711273706981,0.0,4.815662935029758,2344392000.0,303381000.0,421152000.0,1199617000.0,126484000.0,508849000.0,2.0,2.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2017-04-30,1609334000.0,1132681000.0,205973000.0,261647000.0,1347687000.0,698289000.0,520307000.0,256895000.0,45423000.0,31246000.0,15084000.0,0.0,137192000.0,19400000.0,19879000.0,23163000.0,-479000.0,0.0,,24.4327,2.9834,0.0,68586000.0,0.023184908662026122,0.01941548491487783,0.060053007166922606,0.4937373512176465,0.08730038227431113,0.02822471904526966,0.03370441356190273,-0.0009206103319770827,0.1318183303319002,0.0,5.49917222160186,2369183000.0,289291000.0,408986000.0,1217381000.0,112915000.0,500661000.0,2.0,2.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2017-07-30,1686923000.0,1171022000.0,224291000.0,289114000.0,1397809000.0,721212000.0,1101361000.0,554317000.0,114135000.0,79957000.0,35897000.0,0.0,136747000.0,102038000.0,49889000.0,51569000.0,52149000.0,0.0,,29.6326,3.4597,0.0,165704000.0,0.05720166346045848,0.04739813257629424,0.07259835784996926,0.5033018238343286,0.1036308712583794,0.06765868981571772,0.08165278661104629,0.04734959745260637,0.1504538475577036,0.0,5.220994154914821,2460508000.0,270287000.0,391573000.0,1278406000.0,136337000.0,495134000.0,2.0,2.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2017-10-29,1720449000.0,1188348000.0,240577000.0,299173000.0,1421276000.0,650054000.0,1720379000.0,876279000.0,199723000.0,138901000.0,63593000.0,1.0,136357000.0,131309000.0,107128000.0,80129000.0,24181000.0,0.0,,30.3807,3.3286,1.0,279852000.0,0.09772978647356319,0.08073531967527081,0.08073860469117561,0.5093522996967529,0.11609244242111767,0.11608771896173616,0.14052372656683149,0.014055623789874207,0.16266880728025626,0.0,4.9395744397843515,2626435000.0,241942000.0,366773000.0,1382967000.0,169355000.0,486822000.0,2.0,2.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2018-01-28,1998483000.0,1436282000.0,292598000.0,401523000.0,1596960000.0,990501000.0,-692866000.0,-288701000.0,96720000.0,8558000.0,86762000.0,0.0,-274098000.0,236590000.0,-19032000.0,-46626000.0,217558000.0,0.0,4.9087,41.85,4.0862,0.0,50094000.0,0.0053589319707444145,0.004282248085172603,-0.01235159468064532,0.41667652908354574,-0.13959409178686788,0.048396708903703456,0.06056507363991584,-0.31399722312828166,-0.0722996943131861,0.0,4.908721180595903,2649181000.0,258662000.0,456001000.0,1398790000.0,293409000.0,564236000.0,1.0,1.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2018-04-29,2011705000.0,1452855000.0,267341000.0,375471000.0,1636234000.0,966571000.0,649706000.0,344733000.0,104305000.0,75153000.0,32070000.0,0.0,135931000.0,35837000.0,34314000.0,26773000.0,1523000.0,0.0,,44.7531,4.8733,0.0,131078000.0,0.04593047204739664,0.03735786310617113,0.11567231947988782,0.5305984553013209,0.16054184508069805,0.05184905341488936,0.06374699462301847,0.0023441371943617576,0.20174971448624454,0.0,5.4344638495404745,2778580000.0,302569000.0,514883000.0,1486628000.0,295411000.0,626728000.0,1.0,1.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2018-07-29,1881157000.0,1308037000.0,449161000.0,560942000.0,1320215000.0,777841000.0,,740927000.0,238513000.0,170923000.0,72099000.0,1.0,135230000.0,210026000.0,84007000.0,55429000.0,126019000.0,0.0,,46.1219,5.5205,1.0,293942000.0,0.12946603394144135,0.09086057144618977,,,,0.12679058685691838,0.18066224061989902,,,0.0,2.912178483884398,,393535000.0,639261000.0,1673238000.0,369281000.0,754966000.0,2.0,2.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2018-10-28,1981011000.0,1363467000.0,443671000.0,574254000.0,1406757000.0,703607000.0,,1147704000.0,374416000.0,265336000.0,115633000.0,1.0,134512000.0,316876000.0,156746000.0,87115000.0,160130000.0,0.0,,46.7067,5.8979,1.0,461531000.0,0.1886153756476776,0.13393969039041176,,,,0.18900248408514642,0.26615541987706476,,,0.0,3.0731487971943174,,519970000.0,813954000.0,1944663000.0,505230000.0,936645000.0,2.0,2.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2019-02-03,2084711000.0,1429282000.0,500477000.0,638736000.0,1445975000.0,881320000.0,,-417077000.0,-11398000.0,-27611000.0,11647000.0,1.0,-271702000.0,180040000.0,-49260000.0,-46833000.0,130780000.0,0.0,2.8558,40.1316,5.9044,1.0,-58231000.0,-0.019095074257853697,-0.01324452166271488,,,,-0.005467424501525631,-0.0078825705838621,,,0.0,2.855839529089249,,483801000.0,705836000.0,1816287000.0,418452000.0,828320000.0,3.0,3.0,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2019-05-05,2463020000.0,1171584000.0,502942000.0,1096300000.0,1366720000.0,,782315000.0,421720000.0,128812000.0,96603000.0,34588000.0,0.74,131337000.0,-62803000.0,68434000.0,32823000.0,-131237000.0,0.0,,45.8143,6.7665,0.74,161635000.0,0.07068236361507843,0.039221362392510006,0.12348350728287198,0.5390667442142871,0.16465490243699787,0.052298397901762876,0.09424900491688129,-0.16775467682455278,0.20661114768347788,0.0,2.3294614488350547,,505251000.0,730343000.0,1893274000.0,285692000.0,858877000.0,3.74,3.74,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2019-08-04,2694744000.0,1333013000.0,552609000.0,1187365000.0,1507379000.0,,,907516000.0,296794000.0,221593000.0,79430000.0,1.69,131060000.0,50042000.0,135764000.0,70422000.0,-85722000.0,0.0,,42.5241,6.3472,1.69,367216000.0,0.14700549762203136,0.08223155891617163,,,,0.11013810588315624,0.19689407906040882,,,0.0,2.4122173182123348,,555921000.0,788624000.0,2059863000.0,73951000.0,932151000.0,4.43,4.43,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2019-11-03,2855144000.0,1451676000.0,574769000.0,1206408000.0,1648736000.0,,2581805000.0,1412560000.0,472623000.0,347575000.0,131202000.0,2.65,130975000.0,95106000.0,214217000.0,114444000.0,-119111000.0,0.0,,45.2205,6.8271,2.65,587067000.0,0.21081301069425304,0.12173641679719131,0.1346248070632755,0.547121103259154,0.18305913885827937,0.1655338574866977,0.28665777905013295,-0.04613477780080215,0.22738626658481179,0.0,2.5256685729397375,,638160000.0,886831000.0,2324719000.0,-205290000.0,1057687000.0,6.08,6.08,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2020-02-02,3281354000.0,1807938000.0,620418000.0,1329136000.0,1952218000.0,,615176000.0,-518410000.0,-9119000.0,-20175000.0,6577000.0,-0.15000000000000036,-262417000.0,586971000.0,-135367000.0,-55756000.0,451604000.0,0.0,2.9141,49.7227,8.067,-0.15000000000000036,-64875000.0,-0.010334399129605402,-0.006148376554312641,-0.032795492672015814,-0.8427019259528981,-0.014823400132644967,-0.002779035727324757,-0.004671097182794135,0.7341053617176223,-0.10545762513492074,0.0,2.914064388847519,,645596000.0,889110000.0,2223386000.0,115534000.0,1051043000.0,4.93,4.93,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2020-05-03,3201786000.0,1694545000.0,631496000.0,1365999000.0,1835787000.0,,651962000.0,334402000.0,32751000.0,28632000.0,5293000.0,0.22,130803000.0,-121243000.0,52101000.0,43532000.0,-173344000.0,0.0,,49.291,7.3973,0.22,76283000.0,0.015596580649062228,0.00894250896218548,0.04391666998996874,0.5129163969679215,0.05023452287096487,0.010228978451401811,0.017840305002704563,-0.2658805267791681,0.11700528558412913,0.0,2.68338200083611,,577625000.0,793049000.0,2136068000.0,73427000.0,965691000.0,4.409999999999999,4.409999999999999,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2020-08-02,3494027000.0,1489755000.0,763309000.0,1492925000.0,2001102000.0,,1554904000.0,823903000.0,157160000.0,115433000.0,42557000.0,0.88,130802000.0,60062000.0,104723000.0,84176000.0,-44661000.0,0.0,,79.3138,11.0597,0.88,241336000.0,0.05768471572163738,0.0330372375485364,0.07423802369792605,0.5298738700267026,0.10107376403945195,0.04497961807393017,0.07853672626382863,-0.028722673554122957,0.1552095820706616,0.0,1.9517063207691774,5403847000.0,471465000.0,653415000.0,2052455000.0,114488000.0,839811000.0,3.6,3.6,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
2020-11-01,3627920000.0,1600813000.0,730878000.0,1464967000.0,2162953000.0,,2672330000.0,1451257000.0,362080000.0,259076000.0,103254000.0,1.98,130842000.0,85404000.0,170830000.0,133209000.0,-85426000.0,0.0,,73.8001,10.1021,1.98,495289000.0,0.1197788393922568,0.0714117180092174,0.09694760751853251,0.5430680342622356,0.13549224833759305,0.09980374429425125,0.1674007710754695,-0.03196686038026741,0.1853397596853682,0.0,2.1902602075859448,5494372000.0,382966000.0,542872000.0,2091152000.0,148173000.0,748033000.0,2.9299999999999997,2.9299999999999997,0.0,1.0434139,340.25,143.96,2.87464,17204.412,10.8945,4.2337,1.5496
