report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-09-30,1415505000.0,248754000.0,305040000.0,638341000.0,777164000.0,,,46766000.0,234822000.0,97033000.0,52775000.0,31771000.0,,18129000.0,0.37,86147000.0,75363000.0,-10023000.0,65340000.0,0.0,,17.7571,2.4648,0.37,52775000.0,0.040880689275365305,0.02244499312966044,0.13529822589024879,0.41321937467528597,0.22474470024103363,0.037283513657669874,0.06790715987873859,0.2782533152771035,0.22474470024103363,0.0,0.815479937057435,,,,,,,,,,,,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2010-12-31,1397646000.0,239063000.0,249258000.0,578499000.0,819147000.0,,,46871000.0,477457000.0,199852000.0,107764000.0,67816000.0,,34618000.0,0.79,86335000.0,85829000.0,15452000.0,70377000.0,0.0,,19.2884,2.7109,0.79,107764000.0,0.08278855931841293,0.04852158558032578,0.1420358273101033,0.4185759136424851,0.22570409481900988,0.07710393046594059,0.13155636289945516,0.14739966112131564,0.22570409481900988,0.0,0.9590986046586268,,,,,,,,,,,,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2011-03-31,1384786000.0,231754000.0,207152000.0,535264000.0,849522000.0,,,54383000.0,717642000.0,295142000.0,158267000.0,100897000.0,,50391000.0,1.17,86553000.0,115158000.0,24216000.0,90942000.0,0.0,,22.3058,3.0885,1.17,158267000.0,0.11876914311812996,0.07286107745167845,0.14059517140858535,0.41126634171355636,0.22053753821543332,0.11428986139374604,0.18630123763716538,0.12672335231215565,0.22053753821543332,0.0,1.118763033907469,,,,,,,,,,,,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2011-09-30,1481778000.0,322974000.0,327799000.0,572615000.0,909163000.0,124148000.0,33161000.0,108055000.0,248338000.0,104426000.0,57797000.0,36475000.0,1456000.0,19995000.0,0.42,87134000.0,78463000.0,10652000.0,67811000.0,157309000.0,,17.6838,2.5649,0.42,57797000.0,0.04011931853803993,0.024615698168011672,0.14687643453680066,0.4204994805466743,0.23273522376760705,0.03900516811560166,0.05419457801048692,0.2730592982145302,0.23273522376760705,0.17302617902400338,0.9852806140348201,1678259000.0,236959000.0,376603000.0,696453000.0,294470000.0,376603000.0,,2.75,2.75,0.41770511652854597,,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2011-12-31,1463602000.0,308773000.0,277361000.0,519155000.0,944447000.0,118107000.0,28914000.0,95202000.0,504196000.0,211836000.0,118585000.0,74999000.0,2904000.0,40916000.0,0.86,87253000.0,96261000.0,18913000.0,77348000.0,147021000.0,,20.2476,2.9484,0.86,118585000.0,0.07941049100690668,0.05124275588582142,0.14874969257986972,0.4201461336464391,0.23519623321089417,0.08102270972573145,0.10864725305735029,0.15340859507017113,0.23519623321089417,0.155668872895991,1.1132531249887332,1947633000.0,280187000.0,442413000.0,811256000.0,306478000.0,442413000.0,,3.24,3.24,0.3323161841989272,,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2012-03-31,1444035000.0,292963000.0,221707000.0,465244000.0,978791000.0,112483000.0,28567000.0,89771000.0,760500000.0,315219000.0,175083000.0,111657000.0,4368000.0,59378000.0,1.28,87366000.0,118017000.0,26555000.0,91462000.0,141050000.0,,20.1047,2.9526,1.28,175083000.0,0.11407644737231952,0.0773229180733154,0.1468205128205128,0.4144891518737673,0.23022090729783037,0.12124567617820897,0.15634630273404884,0.12026561472715319,0.23022090729783037,0.1441063516113246,1.3213971593138691,2230676000.0,324028000.0,509732000.0,926623000.0,327563000.0,509732000.0,,3.73,3.73,0.2767140379650483,,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2012-06-30,1619492000.0,468649000.0,402243000.0,636436000.0,983056000.0,106166000.0,25503000.0,157313000.0,-485925000.0,-207751000.0,-115230000.0,-68147000.0,-2985000.0,-43605000.0,-0.78,-174466000.0,-28191000.0,-14679000.0,-42870000.0,131669000.0,1.1651,20.0794,3.001,-0.78,-115230000.0,-0.06932158493514103,-0.04207924460262848,0.14024180686319906,0.42753717137418323,0.2371353603951227,-0.07115194147300512,-0.10337078651685393,0.08822349127951844,0.2371353603951227,0.13393845315017658,1.1650892619635393,1027109000.0,154984000.0,236235000.0,423730000.0,193751000.0,236235000.0,5743000.0,1.78,1.78,0.5573644887506085,41.134424516803065,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2012-09-30,1602684000.0,450729000.0,355371000.0,586669000.0,1016015000.0,101231000.0,31474000.0,223688000.0,271001000.0,115928000.0,67516000.0,42475000.0,1341000.0,23887000.0,0.49,86605000.0,101849000.0,6794000.0,95055000.0,132705000.0,,21.4962,3.1812,0.49,67516000.0,0.04180548515523885,0.02650241719515513,0.15673373898989304,0.4277770192729916,0.249135612045712,0.042126832238919214,0.058774984330385124,0.3507551632650802,0.249135612045712,0.13061322913539664,1.2683336569388048,1049772000.0,160984000.0,245954000.0,435232000.0,220995000.0,245954000.0,5628000.0,1.85,1.85,0.5395521113704188,43.70184790334044,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2012-12-31,1569508000.0,408936000.0,299756000.0,522945000.0,1046563000.0,98927000.0,30376000.0,192854000.0,549696000.0,238165000.0,126943000.0,82981000.0,2602000.0,41738000.0,0.96,86622000.0,119168000.0,18957000.0,100211000.0,129303000.0,,22.6794,3.2627,0.96,126943000.0,0.07928906334353499,0.052870708527767936,0.15095798404936547,0.4332667510769589,0.23093309756665503,0.0808807600853261,0.10795702911726336,0.18230258179066247,0.23093309756665503,0.12355013506114777,1.3642295733863543,1095272000.0,168966000.0,254312000.0,461561000.0,243858000.0,254312000.0,5326000.0,1.95,1.95,0.5084423857309132,47.74915508824634,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2013-03-31,1563441000.0,392764000.0,260791000.0,483601000.0,1079840000.0,95055000.0,37581000.0,182051000.0,831238000.0,352755000.0,192652000.0,128976000.0,3636000.0,60551000.0,1.49,86650000.0,152425000.0,28413000.0,124012000.0,132636000.0,,25.5158,3.75,1.49,192652000.0,0.11943991702474441,0.08249495823635174,0.15516133766743098,0.4243730435807795,0.231765150293899,0.12322307013823995,0.15889139248941836,0.14918952213445488,0.231765150293899,0.1228293080456364,1.506048905061908,1166010000.0,186285000.0,271881000.0,499097000.0,276408000.0,271881000.0,4594000.0,2.16,2.16,0.4878457854723206,59.181758815846756,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2013-06-30,1629155000.0,447885000.0,412258000.0,556986000.0,1072169000.0,,7929000.0,127905000.0,-522549000.0,-229856000.0,-121564000.0,-77787000.0,-1242000.0,-42971000.0,-0.94,-173258000.0,-64268000.0,-7908000.0,-72176000.0,7929000.0,1.0504,24.6032,3.7236,-0.94,-121564000.0,-0.07255106237915851,-0.04774683808477401,0.14886068100790548,0.43987453808159616,0.23263655657172821,-0.07461782335014164,-0.11254904647541242,0.13812293201211753,0.23263655657172821,0.007395289362031546,1.0864191841031587,1129386000.0,176645000.0,265547000.0,476992000.0,247102000.0,265547000.0,6337000.0,2.0,2.0,0.029859120984232546,41.90421335016569,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2013-09-30,1615142000.0,430459000.0,365243000.0,510361000.0,1104781000.0,,11447000.0,181787000.0,295661000.0,128725000.0,77344000.0,49788000.0,280000.0,27407000.0,0.0,85854000.0,97690000.0,7351000.0,90339000.0,11447000.0,,25.2455,3.9049,0.0,77344000.0,0.045065945196378285,0.03082577259460778,0.16839556113251325,0.43538038496791936,0.2615968964455914,0.047886811190595006,0.0692905033738627,0.3055492608088317,0.2615968964455914,0.01036132953046803,1.1785550989341342,1154046000.0,183958000.0,275375000.0,489789000.0,242386000.0,275375000.0,5276000.0,1.51,1.51,0.041568769859282796,52.19389689158454,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2013-12-31,1582144000.0,382711000.0,289546000.0,436697000.0,1145447000.0,5689000.0,3989000.0,155501000.0,598185000.0,261541000.0,160816000.0,103770000.0,546000.0,56760000.0,1.21,85920000.0,131316000.0,21866000.0,109450000.0,9678000.0,,27.0548,4.3999,1.21,160816000.0,0.09059345390925988,0.06558821447352453,0.17347476115248628,0.43722427008366976,0.26883990738651087,0.10164435095667651,0.1392195649821448,0.18297015137457476,0.26883990738651087,0.008449103275839039,1.3217623451886746,1202535000.0,204747000.0,309248000.0,513165000.0,251625000.0,309248000.0,3220000.0,1.76,1.76,0.03129527110927152,96.03975155279502,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2014-03-31,1514472000.0,278985000.0,254448000.0,399932000.0,1114540000.0,,11832000.0,52244000.0,899114000.0,386072000.0,232199000.0,150527000.0,808000.0,81208000.0,1.0,85769000.0,161436000.0,27696000.0,133740000.0,11832000.0,,25.4352,4.0768,1.0,232199000.0,0.13505751251637446,0.09939239550153453,0.16741703499222568,0.4293916010650485,0.2582531247428024,0.15332010099889598,0.20614770253521927,0.14874643259920323,0.2582531247428024,0.010616038903942434,1.0964322769288812,1270411000.0,226298000.0,348795000.0,546482000.0,261353000.0,348795000.0,392000.0,1.27,1.27,0.03392250462305939,889.7831632653061,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2014-06-30,1624292000.0,384381000.0,428816000.0,586131000.0,1038161000.0,,5407000.0,70377000.0,-582907000.0,-257709000.0,-158360000.0,-102949000.0,-529000.0,-55240000.0,-0.20999999999999996,-172147000.0,-48783000.0,-23728000.0,-72511000.0,5407000.0,0.874,26.9151,4.2836,-0.20999999999999996,-158360000.0,-0.09916477309396134,-0.06338084531598998,0.17661307893025818,0.4421099763770207,0.2716728397497371,-0.09749478542035546,-0.1517486162856661,0.12439548675860815,0.2716728397497371,0.005208248046304957,0.8963774672586844,1210053000.0,201136000.0,311999000.0,518629000.0,261018000.0,311999000.0,1105000.0,2.0,2.0,0.017330183750588944,282.35203619909504,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2014-09-30,1558054000.0,302119000.0,389152000.0,546135000.0,1011919000.0,,9964000.0,39402000.0,318819000.0,138348000.0,82639000.0,52762000.0,266000.0,29668000.0,0.0,82589000.0,93148000.0,21485000.0,71663000.0,9964000.0,,24.0109,3.8035,0.0,82639000.0,0.05214053694020964,0.033864038088538655,0.1654920189825575,0.4339390061445522,0.25920349790947217,0.053039881801272615,0.08086933631345271,0.2247764405509082,0.25920349790947217,0.009846637922600524,0.7763521708741058,1233211000.0,204110000.0,317294000.0,528252000.0,242342000.0,317294000.0,1091000.0,2.0,2.0,0.031403052058973695,290.82859761686524,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
2014-12-31,1620971000.0,306781000.0,405259000.0,698909000.0,922062000.0,,77888000.0,49332000.0,612767000.0,257624000.0,151289000.0,99969000.0,603000.0,50802000.0,1.0,82112000.0,126898000.0,27389000.0,99509000.0,77888000.0,,26.0458,4.1672,1.0,151289000.0,0.10841895664282879,0.06167229395220519,0.16314357659599815,0.42042734024515027,0.246894822991447,0.09333232981959579,0.15129656482824141,0.16239288342877473,0.246894822991447,0.08447154312833627,0.7569998445438596,1247793000.0,200309000.0,307767000.0,524335000.0,232401000.0,307767000.0,1148000.0,1.79,1.79,0.2530745661490673,268.0897212543554,0.7029233,193.39,144.12,1.02824,11364.922,22.3998,6.1569,4.6114
