report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2011-10-02,776484000.0,536671000.0,82410000.0,153780000.0,622704000.0,74654000.0,301802000.0,199847000.0,64562000.0,61080000.0,5610000.0,0.58,104676000.0,81819000.0,18202000.0,14047000.0,63617000.0,0.0,0.58,78609000.0,0.09808833731596392,0.07866227765156783,0.2023843447028184,0.6621791770763613,0.21392171026036938,0.08314659413458617,0.10368007913872401,0.21079051828682382,0.2604654707390938,0.0,6.512207256400922,,,,,,,,,
2012-01-01,776365000.0,538357000.0,83072000.0,155243000.0,621122000.0,74198000.0,454463000.0,300453000.0,97968000.0,91105000.0,9789000.0,0.88,103340000.0,134097000.0,23480000.0,21047000.0,110617000.0,0.0,0.88,119015000.0,0.14667810832654454,0.11734815454071217,0.2004673647799711,0.661116526537914,0.21556870416293517,0.12618806875631952,0.15772746738965937,0.24340155304172176,0.2618805051236294,0.0,6.48060718412943,,,,,,,,,
2012-04-01,913418000.0,686889000.0,81217000.0,153575000.0,759843000.0,164516000.0,558608000.0,380904000.0,129467000.0,229436000.0,13983000.0,2.23,102711000.0,166163000.0,32731000.0,27626000.0,133432000.0,0.0,2.23,157093000.0,0.30195185057965923,0.2511840143285987,0.4107280955518002,0.6818806748202675,0.2317671784149171,0.1417390504675844,0.17038651405619318,0.23886517915962535,0.28122225245610516,0.0,8.457453488801606,,,,,,,,,
2012-07-01,880792000.0,649312000.0,79975000.0,153341000.0,727451000.0,117052000.0,130371000.0,87058000.0,20041000.0,18386000.0,2678000.0,0.19,98369000.0,27016000.0,9486000.0,6572000.0,17530000.0,0.0,0.19,26613000.0,0.02527455457480985,0.020874394862805293,0.14102829617016055,0.6677712067867854,0.1537228371340252,0.022753385589333236,0.027549621898932026,0.1344624187894547,0.20413282094944427,0.0,8.118937167864958,1445244000.0,400007000.0,312038000.0,968262000.0,325196000.0,381330000.0,3.88,3.88,0.0
2012-09-30,858348000.0,620297000.0,76774000.0,149650000.0,708698000.0,103465000.0,248238000.0,165945000.0,33026000.0,30260000.0,4837000.0,0.31,96159000.0,68808000.0,22029000.0,13524000.0,46779000.0,0.0,0.31,46550000.0,0.04269801805564571,0.03525376653758149,0.12189914517519478,0.6684915282913978,0.13304167774474496,0.03847623574587463,0.04660094991096349,0.1884441544002127,0.18752165260757822,0.0,8.079519108031365,1391680000.0,369187000.0,280502000.0,934360000.0,308358000.0,349271000.0,3.61,3.61,0.0
2012-12-30,865498000.0,624561000.0,75731000.0,148968000.0,716530000.0,99856000.0,367624000.0,246242000.0,47450000.0,43501000.0,6459000.0,0.46,94963000.0,101529000.0,31728000.0,21071000.0,69801000.0,0.0,0.46,68521000.0,0.06071064714666518,0.050261236883274135,0.11833014166648533,0.6698202511261506,0.1290720954018236,0.05482392795823907,0.0662219306937602,0.18987062868583118,0.1863888103061824,0.0,8.247098282077353,1304841000.0,321583000.0,229984000.0,880149000.0,267542000.0,298777000.0,3.19,3.19,0.0
2013-03-31,825163000.0,579218000.0,74007000.0,90886000.0,734277000.0,95532000.0,-261695000.0,-173887000.0,-42667000.0,-19011000.0,-25678000.0,-0.17999999999999994,-195493000.0,-100188000.0,-16478000.0,-12537000.0,-116666000.0,0.0,-0.17999999999999994,-55204000.0,-0.025890774190121712,-0.023039084399082362,0.07264563709662011,0.6644643573625786,0.16304094461109306,-0.05170735963682327,-0.058107498941135295,0.4458090525229752,0.21094785914900935,0.0,7.826529922845136,484538000.0,73136000.0,57850000.0,325358000.0,17444000.0,86480000.0,0.78,0.78,0.0
2013-12-29,822118000.0,583119000.0,62736000.0,88364000.0,733754000.0,108998000.0,345187000.0,233809000.0,30413000.0,28513000.0,3668000.0,0.32,88209000.0,78033000.0,21043000.0,23620000.0,56990000.0,0.0,0.32,54033000.0,0.03885907265922912,0.0346823691976091,0.08260160434778831,0.6773401084050095,0.08810586725456057,0.03699347295643691,0.04144849636254112,0.16509891739839566,0.15653254612717166,0.0,9.294806809487376,699354000.0,83263000.0,68222000.0,472109000.0,56904000.0,113900000.0,0.9100000000000001,0.9100000000000001,0.0
