report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,4049152000.0,1505484000.0,402457000.0,911118000.0,3136300000.0,,,659824000.0,,129142000.0,42290000.0,23744000.0,2864000.0,16066000.0,0.11,210342000.0,3626000.0,43799000.0,-40173000.0,0.0,,24.5583,1.2143,0.11,42290000.0,0.007570704333131397,0.005863943857874439,,,,0.010444162135676803,0.013484041705194018,,,0.0,3.7407325503097226,,,,,,,,,,,,1.0988817,583.73,227.08,1.18605,85499.266,83.1399,6.3753,3.0021
2010-06-30,3960302000.0,1425373000.0,420355000.0,793584000.0,3164647000.0,,,519818000.0,,285179000.0,107115000.0,56730000.0,4391000.0,38834000.0,0.27,210667000.0,33375000.0,82370000.0,-48995000.0,0.0,,26.5403,1.2867,0.27,107115000.0,0.017926169964612167,0.01432466513917373,,,,0.027047179735282815,0.03384737697443033,,,0.0,3.390879137871561,,,,,,,,,,,,1.0988817,583.73,227.08,1.18605,85499.266,83.1399,6.3753,3.0021
2010-09-30,4130962000.0,1621262000.0,504397000.0,892887000.0,3235084000.0,,,441247000.0,,475173000.0,201676000.0,119510000.0,4660000.0,70323000.0,0.57,210798000.0,-21332000.0,114044000.0,-135376000.0,0.0,,24.627,1.0565,0.57,201676000.0,0.03694185375093815,0.02893030727467355,,,,0.04882058948980891,0.06234026689878841,,,0.0,3.214257816759418,,,,,,,,,,,,1.0988817,583.73,227.08,1.18605,85499.266,83.1399,6.3753,3.0021
2010-12-31,4341212000.0,1596364000.0,500395000.0,974293000.0,3365555000.0,,,539221000.0,,-255071000.0,-94898000.0,-46808000.0,-7002000.0,-34525000.0,-0.22999999999999998,-420011000.0,224589000.0,-90560000.0,134029000.0,0.0,3.1902,27.5182,1.1614,-0.22999999999999998,-94898000.0,-0.013907958717061525,-0.010782242378395712,,,,-0.021859793993013934,-0.028196835291653233,,,0.0,3.190207735888648,,153176000.0,256183000.0,634423000.0,-90515000.0,256183000.0,4913000.0,0.72,0.72,0.0,52.143903928353346,1.0988817,583.73,227.08,1.18605,85499.266,83.1399,6.3753,3.0021
2011-03-31,4324562000.0,1562324000.0,482711000.0,964784000.0,3357125000.0,,,503019000.0,,70891000.0,-26916000.0,-17594000.0,255000.0,-10645000.0,-0.08,214167000.0,-4188000.0,37488000.0,-41676000.0,0.0,,42.5522,1.2758,-0.08,-26916000.0,-0.005240793834009755,-0.004068388891175569,,,,-0.006223982914339071,-0.008017574561566817,,,0.0,3.2365618351353085,,111838000.0,186977000.0,576172000.0,-92018000.0,186977000.0,2304000.0,0.53,0.53,0.0,81.15321180555556,1.0988817,583.73,227.08,1.18605,85499.266,83.1399,6.3753,3.0021
2011-06-30,4292855000.0,1476580000.0,503960000.0,989574000.0,3298587000.0,,,380382000.0,,224981000.0,30814000.0,14207000.0,510000.0,12965000.0,0.07,215606000.0,51970000.0,89692000.0,-37722000.0,0.0,,39.3675,1.1255,0.07,30814000.0,0.004306995692397987,0.0033094525671144262,,,,0.00717797363293193,0.009341575650422438,,,0.0,2.929954758314152,,69315000.0,110676000.0,515974000.0,-80745000.0,110676000.0,-1577000.0,0.32999999999999996,0.32999999999999996,0.0,70.18135700697528,1.0988817,583.73,227.08,1.18605,85499.266,83.1399,6.3753,3.0021
2011-09-30,4463955000.0,1576877000.0,651708000.0,1160958000.0,3294697000.0,,,257838000.0,,194690000.0,93981000.0,51994000.0,738000.0,37341000.0,0.25,210692000.0,40785000.0,43077000.0,-2292000.0,0.0,,39.7621,1.0142,0.25,93981000.0,0.015781117353128375,0.011647518848196274,,,,0.021053303628732818,0.028524929606576873,,,0.0,2.4196066336457434,,1799000.0,2981000.0,235491000.0,52339000.0,2981000.0,-5499000.0,0.010000000000000009,0.010000000000000009,0.0,0.5420985633751592,1.0988817,583.73,227.08,1.18605,85499.266,83.1399,6.3753,3.0021
2011-12-31,4699114000.0,1765154000.0,781076000.0,1309851000.0,3381952000.0,,,315349000.0,,130037000.0,119804000.0,83908000.0,318000.0,32293000.0,0.38,-427297000.0,129463000.0,1748000.0,127715000.0,0.0,2.2599,34.1884,1.0803,0.38,119804000.0,0.02481052362659198,0.017856132028292993,,,,0.025495018848233943,0.035424512234354597,,,0.0,2.2599004450271165,,132515000.0,217683000.0,620599000.0,46025000.0,217683000.0,1821000.0,0.62,0.62,0.0,119.54036243822075,1.0988817,583.73,227.08,1.18605,85499.266,83.1399,6.3753,3.0021
2012-03-31,4755334000.0,1770113000.0,762656000.0,1284620000.0,3461606000.0,,,177367000.0,,195515000.0,79475000.0,45707000.0,584000.0,29470000.0,0.22,211592000.0,-60218000.0,35344000.0,-95562000.0,0.0,,22.6784,0.9502,0.22,79475000.0,0.01320398681999049,0.009611732845684446,,,,0.016712811339855412,0.02295899648891295,,,0.0,2.3209848214660345,,195816000.0,324074000.0,745223000.0,-7861000.0,324074000.0,2150000.0,0.9199999999999999,0.9199999999999999,0.0,150.7320930232558,1.0988817,583.73,227.08,1.18605,85499.266,83.1399,6.3753,3.0021
2012-06-30,4897303000.0,1824501000.0,783971000.0,1351149000.0,3536534000.0,,,172868000.0,,235407000.0,111147000.0,65538000.0,959000.0,40468000.0,0.31,213087000.0,86299000.0,49975000.0,36324000.0,0.0,,22.1707,1.008,0.31,111147000.0,0.018531703639778383,0.013382467860371311,,,,0.022695553042154017,0.03142822888172431,,,0.0,2.3272557275715555,,247147000.0,404407000.0,755649000.0,66185000.0,404407000.0,2599000.0,1.1600000000000001,1.1600000000000001,0.0,155.60100038476338,1.0988817,583.73,227.08,1.18605,85499.266,83.1399,6.3753,3.0021
