report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-03-31,760290000.0,390157000.0,32481000.0,760290000.0,719509000.0,,150713000.0,231100000.0,171993000.0,118653000.0,84150000.0,,35748000.0,2.28,36901000.0,93575000.0,17108000.0,9279000.0,76467000.0,0.0,,22.3104,8.0225,2.28,127932000.0,0.11695475664654646,0.11068145049915164,0.3641280830809174,0.7442362613587191,0.5134270878407615,0.15606281813518527,0.16490829162665097,0.3308827347468628,0.5535785374296841,0.0,12.01185308334103,305060000.0,107236000.0,152805000.0,225342000.0,97881000.0,165119000.0,2.9200000000000004,2.9200000000000004,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2013-06-30,778098000.0,409516000.0,32084000.0,,737541000.0,,163786000.0,-145658000.0,-107312000.0,-72694000.0,-48289000.0,,-24365000.0,-1.3599999999999994,-73793000.0,-59826000.0,-7904000.0,-6341000.0,-67730000.0,0.0,12.757,22.7972,8.2645,-1.3599999999999994,-79035000.0,-0.06547297031622648,-0.0620603060282895,0.3315231569841684,0.7367394856444548,0.49907317140150215,-0.09342524977573519,-0.09856265617775825,0.4649933405648849,0.5426066539427975,0.0,12.763869841665628,310575000.0,112561000.0,158469000.0,231110000.0,85300000.0,170790000.0,3.0,3.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2013-09-30,779290000.0,280636000.0,20276000.0,,726763000.0,,83856000.0,85668000.0,61114000.0,39391000.0,27428000.0,,12226000.0,0.0,36928000.0,32585000.0,3811000.0,4090000.0,28774000.0,0.0,,25.8076,9.1809,0.0,43481000.0,0.03773995098814882,0.03519614007622323,0.320166223093804,0.7133818928888266,0.45980996404725216,0.05054729304880083,0.054200612854534425,0.33587804080870337,0.5075524116356166,0.0,13.840797001380944,321218000.0,114321000.0,160057000.0,236641000.0,87326000.0,173363000.0,2.3000000000000007,2.3000000000000007,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2013-12-31,802165000.0,279141000.0,22109000.0,802165000.0,748528000.0,,98402000.0,169685000.0,119707000.0,75135000.0,52483000.0,,23389000.0,1.42,36968000.0,63907000.0,7458000.0,8946000.0,56449000.0,0.0,,30.6147,10.5696,1.42,84081000.0,0.0701149455998974,0.06542668902283195,0.309296637887851,0.7054660105489584,0.4427910540118455,0.0936652683674805,0.10037700660496335,0.3326693579279253,0.4955122727406665,0.0,12.625672802930934,340795000.0,115772000.0,160485000.0,245502000.0,93960000.0,176459000.0,2.3400000000000007,2.3400000000000007,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2014-03-31,830566000.0,319531000.0,24364000.0,,777041000.0,,123603000.0,265240000.0,187818000.0,120904000.0,84124000.0,,37817000.0,2.0,36995000.0,98841000.0,11719000.0,13864000.0,87122000.0,0.0,,28.002,9.1364,2.0,134768000.0,0.10826198360189489,0.10128514771854374,0.31716181571407026,0.7081058663851606,0.45582868345649225,0.14556820288815098,0.15559539329327537,0.3284647866083547,0.5080983260443372,0.0,13.114882613692332,374935000.0,115746000.0,162736000.0,261327000.0,104615000.0,183295000.0,2.0600000000000005,2.0600000000000005,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2014-06-30,862491000.0,469413000.0,26391000.0,,795265000.0,,318568000.0,-162830000.0,-117228000.0,-75680000.0,-53087000.0,,-22988000.0,-0.41999999999999993,-73886000.0,,-9167000.0,-7725000.0,,0.0,17.7803,30.8803,9.5714,-0.41999999999999993,-83405000.0,-0.06675384934581555,-0.06155078719662002,0.32602714487502304,0.7199410428053798,0.4647792175888964,-0.08774584314502992,-0.0951632474709688,,0.5122213351348032,0.0,17.786859156530635,357763000.0,110948000.0,159750000.0,251411000.0,,178925000.0,3.0,3.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2014-09-30,1018260000.0,268111000.0,40618000.0,,793413000.0,,98239000.0,108477000.0,73066000.0,35216000.0,23907000.0,,10691000.0,0.0,37148000.0,,4905000.0,8559000.0,,0.0,,32.2379,9.0971,0.0,43775000.0,0.03013184810432902,0.023478286488716044,0.220387731961614,0.673562137595988,0.3246402463194963,0.034584487262585194,0.044385458771157016,,0.4035417646136969,0.0,6.60079275198188,380572000.0,107427000.0,155575000.0,263363000.0,,179219000.0,3.0,3.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2014-12-31,1118998000.0,273530000.0,44280000.0,,820682000.0,,92968000.0,220425000.0,148809000.0,69796000.0,57116000.0,,20045000.0,1.0,37181000.0,,8047000.0,18454000.0,,0.0,,29.6611,8.3864,1.0,88250000.0,0.0695957752210966,0.051042093015358385,0.25911761370080527,0.675100374276965,0.31664284904162415,0.06237365929161625,0.08504633950787271,,0.40036293523874333,0.0,6.177280939476061,431312000.0,112060000.0,150236000.0,292465000.0,,183388000.0,2.58,2.58,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2015-03-31,1104305000.0,294738000.0,38513000.0,,820066000.0,,106447000.0,334583000.0,228189000.0,109222000.0,81406000.0,,34514000.0,2.0,37210000.0,,12971000.0,27727000.0,,0.0,,34.4196,8.7197,2.0,136949000.0,0.09926761992327447,0.07371695319680704,0.24330584638191421,0.6820101439702555,0.32644216831100203,0.09890564653786771,0.13318684105913425,,0.4093124874844209,0.0,7.652948355100875,500655000.0,109342000.0,138554000.0,332836000.0,,185569000.0,2.58,2.58,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2015-06-30,1063360000.0,248283000.0,39768000.0,,846935000.0,,54532000.0,-211239000.0,-142787000.0,-214086978.0,-54694000.0,1544000.0,-18823000.0,-1.0,-74308000.0,,-6018000.0,-17514000.0,,0.0,6.2387,33.9689,8.0885,-1.0,-231600978.0,-0.06457874571248089,-0.05143507372855853,0.2589199911001283,0.6759499902953526,1.013482254697286,-0.20133066694252183,-0.2527785225548596,,1.0963930808231435,0.0,6.2432860591430295,452246000.0,107735000.0,147022.0,307277000.0,,37373022.0,2.0,2.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2015-09-30,1128320000.0,240997000.0,45040000.0,,837947000.0,,48842000.0,112381000.0,75391000.0,31028000.0,22707000.0,,9139000.0,0.0,37315000.0,,6121000.0,10685000.0,,0.0,,32.2774,7.5352,0.0,41713000.0,0.027098372570102884,0.02012461003970505,0.20205372794333562,0.670851834384816,0.27609649317945206,0.027499290981281906,0.03702859488726614,,0.37117484272252427,0.0,5.350732682060391,456150000.0,106535000.0,-4040978.0,309602000.0,,35311022.0,2.0,2.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2015-12-31,1133453000.0,258383000.0,35829000.0,,856343000.0,,62452000.0,233288000.0,156978000.0,67054000.0,48559000.0,,18662000.0,1.0,37309000.0,,11008000.0,21275000.0,,0.0,,33.7421,7.1952,1.0,88329000.0,0.05670508195898139,0.04284165289606186,0.20815044065704194,0.6728935907547752,0.2874301292822605,0.059159047618207374,0.07830273616996927,,0.3786264188470903,0.0,7.211560467777499,469013000.0,97978000.0,-6782978.0,317771000.0,,35390022.0,2.0,2.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2016-03-31,1121924000.0,236739000.0,46616000.0,,852962000.0,,65713000.0,364261000.0,246967000.0,110581000.0,78850000.0,,30861000.0,2.0,37307000.0,,13844000.0,32103000.0,,0.0,,33.4157,7.2932,2.0,142684000.0,0.09244257071241158,0.0702810529055444,0.2164656661020532,0.6779946247333642,0.30357628184186614,0.09856371732844649,0.12964352456498648,,0.3917081433367832,0.0,5.07849236313712,498691000.0,95422000.0,-5423978.0,336549000.0,,41125022.0,2.0,2.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2016-06-30,1129581000.0,253891000.0,54147000.0,,879280000.0,,64237000.0,-210907000.0,-142677000.0,-58070000.0,-45640000.0,1748000.0,-15657000.0,-1.0,-74605000.0,,-14075000.0,-21299000.0,,0.0,4.6932,40.1586,8.4083,-1.0,-79369000.0,-0.05190610499499591,-0.04040436232549945,0.2163986970560484,0.6764924824685762,0.27533462616224214,-0.05140844259951256,-0.06604267127649896,,0.37632226526383666,0.0,4.688920900511571,499023000.0,104476000.0,150593000.0,336659000.0,,193357000.0,2.0,2.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2016-09-30,1517478000.0,310151000.0,107016000.0,,895369000.0,,69589000.0,130581000.0,84470000.0,25442000.0,16281000.0,,7845000.0,0.0,37473000.0,,2442000.0,13644000.0,,0.0,,40.6016,7.8958,0.0,39086000.0,0.018183564541546557,0.010728985856796606,0.12468123233854848,0.6468781828903133,0.19483692114473009,0.016765976178896826,0.0284151003664411,,0.2993237913632152,0.0,2.898174104806758,517223000.0,98050000.0,145007000.0,345738000.0,,190730000.0,2.0,2.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2016-12-31,1520025000.0,294106000.0,120326000.0,,890573000.0,,58936000.0,262388000.0,169551000.0,41587000.0,22595000.0,,15071000.0,0.0,37475000.0,,5295000.0,29250000.0,,0.0,,46.5735,7.2479,0.0,70837000.0,0.025371305889578956,0.014864887090672851,0.08611293199384118,0.6461842767199719,0.15849429089744957,0.027359418430617916,0.046696901882271304,,0.26997042547677486,0.0,2.4442431394711037,546323000.0,72086000.0,119540000.0,358311000.0,,173238000.0,1.0,1.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2017-03-31,1533431000.0,306042000.0,142200000.0,,907925000.0,,59840000.0,406425000.0,263734000.0,73892000.0,43984000.0,,23712000.0,1.0,37486000.0,,9311000.0,45288000.0,,0.0,,51.1842,7.008,1.0,119180000.0,0.0484445301098659,0.028683390384047276,0.10822168911853355,0.6489118533554776,0.18180968198314573,0.04818736545693937,0.08138557700250572,,0.2932398351479363,0.0,2.152194092827004,588487000.0,37220000.0,82851000.0,375078000.0,,149734000.0,0.0,0.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2017-06-30,1558219000.0,348025000.0,135522000.0,,949627000.0,,91612000.0,-236391000.0,-143214000.0,-20337000.0,-6774000.0,7361000.0,-10753000.0,1.0,-74934000.0,,-1869000.0,-28146000.0,,0.0,2.5683,54.4254,7.7916,1.0,-48483000.0,-0.007133327085266109,-0.004347270826501281,0.02865591329619148,0.6058352475348047,0.08603119408099293,-0.013051438854230374,-0.021415776931363577,,0.20509664073505338,0.0,2.568033234456398,563003000.0,76086000.0,120584000.0,374541000.0,,180620000.0,2.0,2.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2017-09-30,1527380000.0,307158000.0,107031000.0,,959810000.0,,72464000.0,144613000.0,97868000.0,26031000.0,15863000.0,,7104000.0,0.0,37705000.0,,,,,0.0,,59.0206,7.9478,0.0,26031000.0,0.016527229347475022,0.010385758619335071,0.10969276621050666,0.6767579678175545,0.1800045639050431,0.017042910081315716,0.027120992696471176,,0.1800045639050431,0.0,2.8698040754547747,577035000.0,75668000.0,121173000.0,387939000.0,,167565000.0,2.0,2.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2017-12-31,1555422000.0,346086000.0,111679000.0,,997819000.0,,121458000.0,298766000.0,199702000.0,50179000.0,64710000.0,,-20011000.0,1.0,37816000.0,83878000.0,11608000.0,31038000.0,72270000.0,0.0,,41.3847,8.2162,1.0,81217000.0,0.0648514409928053,0.04160285761677538,0.21659091061231867,0.6684227790310812,0.16795418488047503,0.032260698382818295,0.05028867961022991,0.2418949947450513,0.2718415080698607,0.0,3.098935341469748,613413000.0,117783000.0,129765000.0,418090000.0,,177945000.0,3.0,3.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2018-03-31,1617808000.0,393504000.0,70889000.0,,1058292000.0,,86608000.0,,309962000.0,93263000.0,84449000.0,,-14767000.0,2.0,37933000.0,105528000.0,15116000.0,47311000.0,90412000.0,0.0,,46.6093,8.7665,2.0,140574000.0,0.079797447207387,0.05219964297370269,,,,0.057647755481491,0.08812596145487257,,,0.0,5.550988164595354,,158248000.0,149136000.0,464318000.0,,199339000.0,4.0,4.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2018-06-30,1593202000.0,398366000.0,79510000.0,,1079061000.0,,121990000.0,,-175389000.0,-33295000.0,-38872000.0,10188000.0,27476000.0,0.0,-75399000.0,-19039000.0,-5790000.0,-13886000.0,-24829000.0,0.0,5.0113,44.1649,8.6599,0.0,-47181000.0,-0.03602391338395142,-0.02439866382291762,,,,-0.020898166083145764,-0.03085553087360214,,,0.0,5.010262860017608,,126150000.0,136178000.0,432143000.0,,200641000.0,3.0,3.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2018-09-30,1872198000.0,383112000.0,83442000.0,,1109469000.0,,94674000.0,162970000.0,107603000.0,25763000.0,17403000.0,,183000.0,0.0,38813000.0,39448000.0,4190000.0,19052000.0,35258000.0,0.0,,60.3067,11.6329,0.0,44815000.0,0.015685882165252026,0.009295491182022414,0.10678652512732405,0.6602626250230104,0.15808430999570472,0.013760830852292332,0.023221018343009135,0.216346566852795,0.2749892618273302,0.0,4.591356870640684,,127690000.0,135910000.0,441878000.0,173111000.0,219425000.0,3.0,3.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2018-12-31,1844832000.0,379934000.0,87432000.0,,1096425000.0,,85886000.0,337480000.0,220621000.0,59364000.0,34958000.0,,4394000.0,0.0,38782000.0,86011000.0,8794000.0,38930000.0,77217000.0,0.0,,56.6956,8.0162,0.0,98294000.0,0.031883621770754954,0.018949150925395918,0.10358539765319426,0.6537305914424558,0.17590375725968946,0.03217853983452152,0.0541432382515904,0.22880466990636483,0.29125874125874124,0.0,4.345479915820294,,97938000.0,145095000.0,462797000.0,178058000.0,236502000.0,2.0,2.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2019-03-31,1872618000.0,423433000.0,98047000.0,1872618000.0,1146266000.0,509765000.0,95561000.0,522341000.0,345231000.0,103455000.0,79612000.0,,9617000.0,2.05,38813000.0,125673000.0,13719000.0,58252000.0,111954000.0,509765000.0,,62.1957,10.7451,2.05,161707000.0,0.06945333805591372,0.04251374279217651,0.15241384459577173,0.6609303118078037,0.19806027097241075,0.05524618475311035,0.062471656629616235,0.21433125104098663,0.3095812888515357,0.4447178927055326,4.318673697308434,,93101000.0,155287000.0,498066000.0,199600000.0,257635000.0,2.05,2.05,1.9786325615696625,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2019-06-30,1884410000.0,412607000.0,101985000.0,,1165589000.0,,100886000.0,-308785000.0,-199964000.0,-41863000.0,-35901000.0,21705000.0,1748000.0,-0.04999999999999982,-77516000.0,-69513000.0,-1292000.0,-38063000.0,-70805000.0,0.0,4.0451,82.3831,11.0982,-0.04999999999999982,-79926000.0,-0.030800736794873666,-0.01905158643819551,0.11626536263095681,0.6475832699127224,0.13557329533494178,-0.02221544143790364,-0.03591574731745066,0.22930194148031802,0.2588402934080347,0.0,4.045761631612492,714006000.0,96072000.0,146719000.0,473491000.0,153624000.0,224890000.0,2.0,2.0,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2019-09-30,1925028000.0,391945000.0,88268000.0,,1174224000.0,,99891000.0,183243000.0,118414000.0,33327000.0,14398000.0,,3408000.0,0.37,39253000.0,40539000.0,10525000.0,20085000.0,30014000.0,0.0,,79.5538,10.0972,0.37,53412000.0,0.012261714970908447,0.007479371728619013,0.07857326064297135,0.646212952200084,0.18187325027422602,0.017312475454902474,0.028382148550872746,0.1637934327641438,0.2914818028519507,0.0,4.440397426020755,734279000.0,93067000.0,154283000.0,484302000.0,148380000.0,233487000.0,2.37,2.37,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2019-12-31,1998415000.0,465074000.0,104953000.0,,1323348000.0,,110293000.0,368177000.0,239816000.0,70317000.0,134018000.0,,34111000.0,3.4,39370000.0,110957000.0,25089000.0,40638000.0,85868000.0,0.0,,42.8587,11.2341,3.4,110955000.0,0.10127192544969275,0.0670621467513004,0.36400426968550453,0.651360622743952,0.1909869437797581,0.03518638521027915,0.053135683130967816,0.2332247804724358,0.30136320302463215,0.0,4.431259706725868,764976000.0,192127000.0,165236000.0,503497000.0,157031000.0,246148000.0,5.77,5.77,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2020-03-31,1999022000.0,491928000.0,104985000.0,1999022000.0,1291268000.0,407348000.0,156216000.0,562857000.0,369880000.0,118109000.0,170451000.0,,44501000.0,4.33,39354000.0,160426000.0,34371000.0,61746000.0,126055000.0,407348000.0,,38.9098,9.6385,4.33,179855000.0,0.13200280654364546,0.08526719565867709,0.30283180274918853,0.6571473749105012,0.20983837813156805,0.05908339177857973,0.0695324899800779,0.2239556405978783,0.3195394212028988,0.31546355984969815,4.685697956850979,805492000.0,282966000.0,179890000.0,528146000.0,171132000.0,264296000.0,8.05,8.05,1.5412567727093864,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2020-06-30,2027589000.0,520920000.0,106668000.0,,1381192000.0,,146625000.0,-375586000.0,-244916000.0,-64334000.0,-89571000.0,19197000.0,-34839000.0,-2.2799999999999994,-78576000.0,-106705000.0,-18241000.0,-39732000.0,-124946000.0,0.0,4.8819,44.038,13.6657,-2.2799999999999994,-104066000.0,-0.06485050593979692,-0.04417611261453874,0.23848333004957586,0.6520903335055087,0.17128966468398715,-0.031729310032753186,-0.046578607463698025,0.33266948182307116,0.2770763553487084,0.0,4.8835639554505565,738691000.0,229296000.0,157419000.0,483194000.0,116991000.0,240156000.0,5.820000000000001,5.820000000000001,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2020-09-30,2053096000.0,541893000.0,105424000.0,,1439285000.0,,169404000.0,204199000.0,137731000.0,49092000.0,33395000.0,,5944000.0,0.83,40025000.0,,,,,0.0,,38.4835,12.5745,0.83,49092000.0,0.02320249290446298,0.01626567876027229,0.16354144731364992,0.6744939985014619,0.24041253874896548,0.02391120532113452,0.034108602535286615,,0.24041253874896548,0.0,5.14012938230384,759647000.0,248293000.0,173184000.0,502511000.0,,235836000.0,6.28,6.28,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2020-12-31,2067866000.0,541933000.0,117568000.0,,1521916000.0,,165526000.0,428452000.0,288631000.0,100087000.0,79668000.0,,16168000.0,1.98,40135000.0,155278000.0,22383000.0,41972000.0,132895000.0,0.0,,70.0995,15.3447,1.98,142059000.0,0.05234717290573199,0.03852667435897684,0.18594381634348772,0.6736600599367024,0.23360143026523392,0.04840110529405677,0.06576381350876133,0.31017476870221167,0.331563395666259,0.0,4.609528102885139,819922000.0,193943000.0,202954000.0,551326000.0,,266940000.0,4.86,4.86,0.0,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
2021-03-31,2084642000.0,566606000.0,137640000.0,2084642000.0,1539453000.0,202931000.0,186136000.0,672004000.0,456906000.0,168714000.0,125450000.0,,16121000.0,3.11,40305000.0,230144000.0,32985000.0,63075000.0,197159000.0,202931000.0,,80.4037,17.4766,3.11,231789000.0,0.081489983779953,0.06017819846285358,0.18668043642597365,0.6799155957405015,0.25106100558925243,0.08093188182911022,0.09682940155556984,0.29338962268081736,0.34492205403539267,0.131820198473094,4.116579482708515,929069000.0,148942000.0,253559000.0,638352000.0,,318874000.0,3.64,3.64,0.6363987029359559,1.472903,72.16,46.01,2.00405,8312.348,103.9082,4.2035,6.8382
