report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-10-27,15128000000.0,5773000000.0,3671000000.0,15128000000.0,6106000000.0,2492000000.0,,550000000.0,12937000000.0,4878000000.0,1203000000.0,609000000.0,,351000000.0,2.54,240000000.0,703000000.0,620000000.0,2492000000.0,,11.743,0.6592,2.54,1823000000.0,0.099737962659679,0.04025647805393971,0.04707428306407977,0.3770580505526784,0.09298910102805906,0.07952141723955579,0.13991625959525472,0.14091365849887919,0.4081231575499509,1.5725960228820486,19073000000.0,902000000.0,1807000000.0,6844000000.0,2696000000.0,,4.049999999999999,4.049999999999999,0.9243323442136498,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2013-02-02,13905000000.0,4719000000.0,2535000000.0,13905000000.0,6048000000.0,2492000000.0,,537000000.0,-6348000000.0,-2578000000.0,-412000000.0,-171000000.0,,-83000000.0,-0.6299999999999999,,-437000000.0,-399000000.0,2492000000.0,1.8615,10.5358,0.5394,-0.6299999999999999,-811000000.0,-0.028273809523809524,-0.012297734627831715,0.026937618147448016,0.40611216131064903,0.06490233144297416,-0.02962962962962963,-0.048243559718969556,0.12775677378701952,0.41203703703703703,1.8615384615384616,19279000000.0,986000000.0,1890000000.0,6990000000.0,2723000000.0,,4.17,4.17,0.9151670951156813,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2013-05-04,14050000000.0,4911000000.0,2699000000.0,14050000000.0,6021000000.0,2492000000.0,,518000000.0,4199000000.0,1528000000.0,317000000.0,147000000.0,,87000000.0,0.66,,305000000.0,214000000.0,2492000000.0,,10.9284,0.5568,0.66,531000000.0,0.024414549078226207,0.010462633451957295,0.03500833531793284,0.3638961657537509,0.07549416527744701,0.022562277580071174,0.03723716668624457,0.1264586806382472,0.4138847367546919,1.8195628010374212,19235000000.0,979000000.0,1886000000.0,6994000000.0,2732000000.0,,4.199999999999999,4.199999999999999,0.9121522693997072,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2013-08-03,14097000000.0,4882000000.0,2683000000.0,,6053000000.0,2492000000.0,,592000000.0,8488000000.0,3204000000.0,768000000.0,378000000.0,,223000000.0,1.0,,762000000.0,439000000.0,2492000000.0,,12.1318,0.6097,1.0,1207000000.0,0.06244837270774822,0.026814215790593742,0.04453345900094251,0.3774740810556079,0.09048067860508954,0.05447967652692062,0.08987712112346401,0.14220075400565504,0.4116966793325624,1.8196049198658217,19276000000.0,963000000.0,1876000000.0,7032000000.0,2750000000.0,,3.57,3.57,0.9061818181818182,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2013-11-02,15245000000.0,5987000000.0,3641000000.0,,5924000000.0,2792000000.0,,598000000.0,12932000000.0,4869000000.0,1133000000.0,555000000.0,,327000000.0,2.0,,1014000000.0,665000000.0,2792000000.0,,13.6108,0.6589,2.0,1798000000.0,0.0936866981769075,0.036405378812725486,0.04291679554593257,0.3765078874110733,0.08761212496133622,0.07431944899967202,0.12999082147774207,0.13903495205691307,0.4713031735313977,1.6443284811864873,19271000000.0,909000000.0,1806000000.0,7023000000.0,2725000000.0,,3.03,3.03,1.0245871559633029,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2014-02-01,14378000000.0,5292000000.0,2736000000.0,14378000000.0,5978000000.0,2792000000.0,,971000000.0,-6588000000.0,-2657000000.0,-476000000.0,-191000000.0,,-122000000.0,0.3899999999999997,,-197000000.0,-429000000.0,2792000000.0,1.9268,11.9114,0.5564,0.3899999999999997,-905000000.0,-0.03195048511207762,-0.01328418417026012,0.02899210686095932,0.4033090467516697,0.07225258044930176,-0.033106134371957155,-0.05427594070695553,0.13737097753491195,0.4670458347273336,1.9342105263157894,19031000000.0,889000000.0,1742000000.0,6944000000.0,2631000000.0,,4.049999999999999,4.049999999999999,1.0611934625617636,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2014-05-03,14133000000.0,5115000000.0,2621000000.0,,5857000000.0,2792000000.0,,717000000.0,4070000000.0,1496000000.0,280000000.0,125000000.0,,70000000.0,0.0,,179000000.0,216000000.0,2792000000.0,,13.3121,0.6106,0.0,496000000.0,0.021341983950828067,0.008844548220476898,0.030712530712530713,0.3675675675675676,0.0687960687960688,0.01981178801386825,0.03237368481905423,0.12186732186732187,0.47669455352569573,1.95154521175124,18902000000.0,867000000.0,1705000000.0,6912000000.0,2596000000.0,,3.3899999999999992,3.3899999999999992,1.0755007704160247,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2014-08-02,14101000000.0,5077000000.0,2684000000.0,,5809000000.0,2792000000.0,,746000000.0,8312000000.0,3150000000.0,731000000.0,357000000.0,,204000000.0,1.0,,730000000.0,438000000.0,2792000000.0,,12.8498,0.5909,1.0,1169000000.0,0.061456360819418146,0.025317353379192966,0.04294995187680462,0.3789701636188643,0.0879451395572666,0.051840295014537977,0.08499011742820602,0.1406400384985563,0.48063349974178,1.8915797317436662,18726000000.0,846000000.0,1668000000.0,6858000000.0,2558000000.0,,3.3899999999999992,3.3899999999999992,1.09147771696638,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2014-11-01,15047000000.0,6078000000.0,3655000000.0,,5805000000.0,2793000000.0,,631000000.0,12686000000.0,4778000000.0,1035000000.0,498000000.0,,282000000.0,2.0,,930000000.0,665000000.0,2793000000.0,,13.5174,0.5987,2.0,1700000000.0,0.08578811369509044,0.03309629826543497,0.039255872615481635,0.3766356613589784,0.08158600031530822,0.06878447531069316,0.12037683182135381,0.1340059908560618,0.4811369509043928,1.6629274965800274,18480000000.0,789000000.0,1570000000.0,6767000000.0,2460000000.0,,3.3899999999999992,3.3899999999999992,1.1353658536585365,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2015-01-31,14431000000.0,5698000000.0,2859000000.0,,5991000000.0,2793000000.0,,1407000000.0,-6045000000.0,-2499000000.0,-357000000.0,-113000000.0,,-74000000.0,1.0,,185000000.0,-433000000.0,2793000000.0,1.9517,14.3153,0.6524,1.0,-790000000.0,-0.01886162577199132,-0.007830365186057793,0.01869313482216708,0.4133995037220844,0.05905707196029777,-0.024738410366571963,-0.04064207650273224,0.130686517783292,0.46619929894842266,1.993004547044421,19023000000.0,867000000.0,1689000000.0,6925000000.0,2575000000.0,,3.9999999999999996,3.9999999999999996,1.0846601941747573,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2015-05-02,14563000000.0,5829000000.0,2985000000.0,,6017000000.0,2793000000.0,,1195000000.0,4123000000.0,1523000000.0,280000000.0,127000000.0,,69000000.0,0.0,,102000000.0,227000000.0,2793000000.0,,17.0666,0.7775,0.0,507000000.0,0.021106863885657304,0.008720730618691204,0.03080281348532622,0.3693912199854475,0.06791171477079797,0.0192268076632562,0.03178206583427923,0.12296871210283775,0.4641848097058335,1.9527638190954775,19076000000.0,869000000.0,1689000000.0,6952000000.0,2586000000.0,,3.9999999999999996,3.9999999999999996,1.080046403712297,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2015-08-01,14355000000.0,5626000000.0,3178000000.0,,5677000000.0,2791000000.0,,934000000.0,8390000000.0,3184000000.0,704000000.0,257000000.0,,148000000.0,1.0,,353000000.0,459000000.0,2791000000.0,,15.6781,0.6304,1.0,1163000000.0,0.04527038929011802,0.017903169627307557,0.03063170441001192,0.37949940405244337,0.08390941597139452,0.04904214559386973,0.08313651393481342,0.13861740166865316,0.4916329047031883,1.7702957835116426,19154000000.0,769000000.0,1662000000.0,6986000000.0,2580000000.0,,3.9999999999999996,3.9999999999999996,1.081782945736434,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2015-10-31,14898000000.0,6203000000.0,3939000000.0,,5474000000.0,2792000000.0,400000000.0,501000000.0,12817000000.0,4827000000.0,1012000000.0,377000000.0,,218000000.0,1.0,,407000000.0,695000000.0,3192000000.0,,12.1783,0.4743,1.0,1707000000.0,0.06887102667153817,0.02530541012216405,0.029414059452289927,0.37660919091831163,0.07895763439182336,0.06792858101758625,0.11677821370874683,0.13318249200280877,0.5831202046035806,1.5747651688245747,19285000000.0,648000000.0,1639000000.0,7035000000.0,2587000000.0,,2.9999999999999996,2.9999999999999996,1.2338616157711635,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2016-01-30,13606000000.0,5076000000.0,2714000000.0,,5491000000.0,2792000000.0,,707000000.0,-6126000000.0,-2595000000.0,-443000000.0,-88000000.0,,-51000000.0,1.0,,612000000.0,-447000000.0,2792000000.0,1.8703,13.8431,0.4851,1.0,-890000000.0,-0.01602622473137862,-0.006467734822872262,0.01436500163238655,0.4236043095004897,0.0723147241266732,-0.032559165074231955,-0.05348303754678257,0.14528240287300032,0.5084684028410126,1.8703021370670596,19204000000.0,673000000.0,1553000000.0,6939000000.0,2487000000.0,,2.9999999999999996,2.9999999999999996,1.1226377161238439,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2016-04-30,13304000000.0,4855000000.0,2647000000.0,,5297000000.0,2793000000.0,,423000000.0,3972000000.0,1412000000.0,106000000.0,17000000.0,,10000000.0,0.0,,140000000.0,234000000.0,2793000000.0,,14.8234,0.438,0.0,340000000.0,0.003209363790824995,0.0012778111846061336,0.0042799597180261835,0.3554884189325277,0.026686807653575024,0.007967528562838245,0.013102595797280594,0.08559919436052367,0.5272795922220125,1.8341518700415564,19053000000.0,563000000.0,1379000000.0,6828000000.0,2320000000.0,,2.9999999999999996,2.9999999999999996,1.2038793103448275,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2016-07-30,13360000000.0,4955000000.0,2803000000.0,,5215000000.0,2793000000.0,0.0,700000000.0,8154000000.0,3062000000.0,408000000.0,157000000.0,,94000000.0,0.0,,846000000.0,468000000.0,2793000000.0,,13.1899,0.3985,0.0,876000000.0,0.030105465004793865,0.011751497005988024,0.019254353691439786,0.3755212165808192,0.05003679175864607,0.03053892215568862,0.05094905094905095,0.10743193524650478,0.5355704697986577,1.7677488405280057,18817000000.0,463000000.0,1083000000.0,6706000000.0,2033000000.0,,1.9999999999999996,1.9999999999999996,1.3738317757009346,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2016-10-29,14076000000.0,5654000000.0,3526000000.0,,5107000000.0,2794000000.0,0.0,597000000.0,12481000000.0,4669000000.0,709000000.0,303000000.0,,173000000.0,1.0,,1280000000.0,700000000.0,2794000000.0,,13.1172,0.4164,1.0,1409000000.0,0.059330330918347364,0.02152600170502984,0.024276900889351815,0.3740886146943354,0.05680634564538098,0.05036942313157147,0.08973547652195925,0.11289159522474161,0.547092226355982,1.603516732841747,18481000000.0,389000000.0,780000000.0,6548000000.0,1735000000.0,,1.9999999999999996,1.9999999999999996,1.6103746397694525,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2017-01-28,13574000000.0,5247000000.0,2974000000.0,,5177000000.0,2795000000.0,,1074000000.0,-5921000000.0,-2401000000.0,-40000000.0,79000000.0,,42000000.0,2.0,,-118000000.0,-464000000.0,2795000000.0,1.7643,12.6038,0.3561,2.0,-504000000.0,0.01525980297469577,0.0058199499042286724,-0.013342340820807297,0.4055058267184597,0.006755615605472049,-0.002946810078090467,-0.005017561465127948,0.08512075662894782,0.5398879660034769,1.7642905178211163,18686000000.0,556000000.0,1183000000.0,6742000000.0,2121000000.0,,2.9999999999999996,2.9999999999999996,1.3177746346063177,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2017-04-29,13244000000.0,4944000000.0,2839000000.0,,4994000000.0,2795000000.0,,625000000.0,3843000000.0,1398000000.0,185000000.0,66000000.0,,43000000.0,0.0,,46000000.0,238000000.0,2795000000.0,,10.8285,0.3313,0.0,423000000.0,0.013215859030837005,0.0049833887043189366,0.01717408274785324,0.36377829820452773,0.04813947436898257,0.0139685895499849,0.02375144434458852,0.11007025761124122,0.5596716059271125,1.741458259950687,18557000000.0,605000000.0,1262000000.0,6728000000.0,2204000000.0,,2.9999999999999996,2.9999999999999996,1.2681488203266789,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2017-07-29,13038000000.0,4740000000.0,2615000000.0,,5028000000.0,2796000000.0,,552000000.0,7987000000.0,3031000000.0,591000000.0,274000000.0,,167000000.0,1.0,,376000000.0,482000000.0,2796000000.0,,10.4746,0.3527,1.0,1073000000.0,0.05449482895783612,0.021015493173799662,0.03430574683861275,0.37949167397020156,0.07399524226868662,0.04532903819604234,0.07553680981595091,0.13434330787529736,0.5560859188544153,1.812619502868069,18390000000.0,722000000.0,1445000000.0,6697000000.0,2401000000.0,,3.9999999999999996,3.9999999999999996,1.1645147855060392,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2017-10-28,13900000000.0,5700000000.0,3505000000.0,,5029000000.0,2796000000.0,,736000000.0,12319000000.0,4626000000.0,849000000.0,391000000.0,,233000000.0,2.0,,869000000.0,724000000.0,2796000000.0,,10.8634,0.3459,2.0,1573000000.0,0.07774905547822629,0.028129496402877697,0.031739589252374384,0.37551749330302786,0.06891793165029629,0.06107913669064748,0.10849840255591055,0.1276889357902427,0.5559753430105389,1.6262482168330956,18228000000.0,810000000.0,1585000000.0,6654000000.0,2565000000.0,,5.0,5.0,1.0900584795321637,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2018-02-03,13340000000.0,5331000000.0,2651000000.0,,5426000000.0,2797000000.0,,1308000000.0,-5054000000.0,-2136000000.0,-209000000.0,128000000.0,,-185000000.0,2.0,,400000000.0,-453000000.0,2797000000.0,1.986,11.9579,0.5114,2.0,-662000000.0,0.02359012163656469,0.009595202398800599,-0.025326474079936684,0.4226355362089434,0.041353383458646614,-0.015667166416791604,-0.025416514654019215,0.13098535813217255,0.5154810173239955,2.010939268200679,19095000000.0,859000000.0,1416000000.0,6919000000.0,2407000000.0,,5.0,5.0,1.1620274200249272,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2018-05-05,12916000000.0,4983000000.0,2830000000.0,,5356000000.0,2301000000.0,,822000000.0,4208000000.0,,210000000.0,75000000.0,,22000000.0,0.0,,387000000.0,243000000.0,2301000000.0,,11.7029,0.5022,0.0,453000000.0,0.014002987303958178,0.005806751316196965,0.01782319391634981,,0.04990494296577947,0.016258903685351503,0.02742588481128379,0.10765209125475285,0.42961165048543687,1.7607773851590105,19460000000.0,868000000.0,1441000000.0,,2437000000.0,,5.0,5.0,0.9441936807550266,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2018-08-04,12915000000.0,5042000000.0,2770000000.0,,5487000000.0,2273000000.0,,1066000000.0,8778000000.0,,662000000.0,368000000.0,,117000000.0,2.0,,1047000000.0,483000000.0,2273000000.0,,12.7288,0.594,2.0,1145000000.0,0.06706761436121743,0.028493999225706543,0.04192298929141034,,0.07541581225791752,0.05125822686798297,0.08530927835051547,0.1304397357028936,0.4142518680517587,1.820216606498195,20251000000.0,962000000.0,1512000000.0,,2509000000.0,,6.0,6.0,0.9059386209645277,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2018-11-03,14118000000.0,6337000000.0,4007000000.0,,5453000000.0,2272000000.0,,1047000000.0,13406000000.0,,920000000.0,529000000.0,,152000000.0,3.0,,1423000000.0,725000000.0,2272000000.0,,13.2567,0.6452,3.0,1645000000.0,0.09701081973225748,0.037469896585918684,0.039459943308966135,,0.06862598836341936,0.06516503754072815,0.11909385113268608,0.12270625093241833,0.4166513845589584,1.5814824057898678,21338000000.0,1100000000.0,1583000000.0,,2581000000.0,,7.0,7.0,0.8802789616427741,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2019-02-02,12469000000.0,4835000000.0,2730000000.0,,5527000000.0,1861000000.0,,934000000.0,-6163000000.0,,-431000000.0,-171000000.0,,-50000000.0,-1.0,,-750000000.0,-487000000.0,1861000000.0,1.7711,13.8503,0.5477,-1.0,-918000000.0,-0.030939026596707074,-0.013714010746651696,0.02774622748661366,,0.06993347395748824,-0.0345657229930227,-0.05833784515430428,0.14895343177024176,0.33671069296182377,1.771062271062271,20229000000.0,801000000.0,1361000000.0,,2325000000.0,,3.9999999999999996,3.9999999999999996,0.8004301075268817,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2019-05-04,14466000000.0,4635000000.0,2792000000.0,14466000000.0,5442000000.0,1855000000.0,,543000000.0,4087000000.0,,118000000.0,62000000.0,,4000000.0,0.38,,136000000.0,230000000.0,1855000000.0,,14.2848,0.5591,0.38,348000000.0,0.01139287026828372,0.004285911793170193,0.015170051382432102,,0.028872033276241743,0.008157057928936817,0.016171029190078113,0.08514803034010276,0.3408673281881661,1.6601002865329513,20108000000.0,788000000.0,1269000000.0,,2220000000.0,,4.38,4.38,0.8355855855855856,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2019-08-03,14542000000.0,4678000000.0,2840000000.0,,5455000000.0,1855000000.0,,625000000.0,8517000000.0,,494000000.0,303000000.0,,86000000.0,1.89,,676000000.0,458000000.0,1855000000.0,,10.8861,0.4013,1.89,952000000.0,0.055545371219065075,0.020836198597166827,0.03557590700951039,,0.05800164377128097,0.03397056800990235,0.06757865937072503,0.11177644710578842,0.3400549954170486,1.6471830985915492,19847000000.0,723000000.0,1101000000.0,,2027000000.0,,4.27,4.27,0.9151455352738036,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2019-11-02,15739000000.0,5781000000.0,4075000000.0,,5355000000.0,1856000000.0,,490000000.0,13142000000.0,,698000000.0,426000000.0,,124000000.0,2.67,,1045000000.0,687000000.0,1856000000.0,,12.3312,0.4311,2.67,1385000000.0,0.07955182072829131,0.0270665226507402,0.03241515751027241,,0.053112159488662304,0.04434843382679967,0.09679656080987381,0.10538730786790443,0.3465919701213819,1.4186503067484661,19583000000.0,620000000.0,879000000.0,,1767000000.0,,3.9399999999999995,3.9399999999999995,1.050367855121675,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2020-02-01,14555000000.0,4649000000.0,2769000000.0,,5450000000.0,1856000000.0,,723000000.0,-5772000000.0,,-211000000.0,-100000000.0,,-4000000.0,-0.5699999999999994,,-200000000.0,-458000000.0,1856000000.0,1.6789,9.7158,0.3361,-0.5699999999999994,-669000000.0,-0.01834862385321101,-0.006870491240123669,0.017325017325017324,,0.036555786555786556,-0.014496736516660941,-0.028880372296742403,0.11590436590436591,0.3405504587155963,1.6789454676778621,19974000000.0,691000000.0,1099000000.0,,2016000000.0,,4.37,4.37,0.9206349206349206,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2020-05-02,15869000000.0,6170000000.0,3287000000.0,15869000000.0,4790000000.0,3449000000.0,,2039000000.0,2428000000.0,,-718000000.0,-541000000.0,,-235000000.0,-3.52,,53000000.0,227000000.0,3449000000.0,,30.9964,0.1489,-3.52,-491000000.0,-0.11294363256784969,-0.034091625181170836,-0.2228171334431631,,-0.2957166392092257,-0.04524544709811582,-0.08714649836145164,-0.20222405271828667,0.7200417536534447,1.8770915728627928,18315000000.0,88000000.0,263000000.0,,1177000000.0,,0.4700000000000002,0.4700000000000002,2.9303313508920987,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
2020-08-01,15235000000.0,5688000000.0,2566000000.0,,4837000000.0,3450000000.0,,2428000000.0,5835000000.0,,-600000000.0,-494000000.0,,-242000000.0,-3.21,,304000000.0,446000000.0,3450000000.0,,,0.1763,-3.21,-154000000.0,-0.10212941906140169,-0.03242533639645553,-0.08466152527849186,,-0.10282776349614396,-0.03938299967180833,-0.0724025582237239,-0.026392459297343615,0.7132520157122183,2.2166796570537803,15633000000.0,-709000000.0,-831000000.0,,71000000.0,,-4.63,-4.63,48.59154929577465,,1.5225219,25.22,6.04,4.66146,1438.5835,5.3084,0.498,0.0927
