report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2011-09-30,8264000000.0,2775000000.0,828000000.0,3135000000.0,5129000000.0,1151000000.0,251000000.0,1186000000.0,844000000.0,427000000.0,108000000.0,67000000.0,16000000.0,0.3,226300000.0,1000000.0,,50000000.0,,1402000000.0,0.3,158000000.0,0.01306297523883798,0.008107454017424976,0.07938388625592417,0.5059241706161137,0.12796208530805686,0.013068731848983543,0.016536518144235186,,0.1872037914691943,0.27334763111717686,3.351449275362319,,,,,,,,
2011-12-31,8363000000.0,2905000000.0,837000000.0,3145000000.0,5218000000.0,1151000000.0,251000000.0,1347000000.0,1759000000.0,884000000.0,251000000.0,162000000.0,47000000.0,0.72,226500000.0,190000000.0,,100000000.0,,1402000000.0,0.72,351000000.0,0.0310463779225757,0.01937103910080115,0.09209778283115407,0.5025582717453099,0.1426947129050597,0.030013153174698076,0.037915407854984894,,0.19954519613416713,0.26868532004599466,3.4707287933094384,,,,,,,,
2012-03-31,8410000000.0,3034000000.0,838000000.0,3159000000.0,5251000000.0,1151000000.0,251000000.0,1440000000.0,2633000000.0,1324000000.0,414000000.0,193000000.0,85000000.0,0.85,226600000.0,349000000.0,,147000000.0,,1402000000.0,0.85,561000000.0,0.036754903827842314,0.022948870392390013,0.07330041777440183,0.5028484618306115,0.15723509304975314,0.04922711058263971,0.06222756651134827,,0.21306494492973793,0.2669967625214245,3.620525059665871,,,,,,,,
2012-06-30,8488000000.0,3118000000.0,933000000.0,3257000000.0,5231000000.0,1151000000.0,251000000.0,1648000000.0,-1638000000.0,-831000000.0,-199000000.0,-129000000.0,-22000000.0,-0.5700000000000001,-453400000.0,114000000.0,,-99000000.0,,1402000000.0,-0.5700000000000001,-298000000.0,-0.024660676734849934,-0.015197926484448633,0.07875457875457875,0.5073260073260073,0.12148962148962149,-0.023444863336475025,-0.03000150761344791,,0.18192918192918192,0.2680175874593768,3.341907824222937,3598000000.0,293000000.0,574000000.0,1804000000.0,772000000.0,1.2999999999999998,1.2999999999999998,1.8160621761658031
2012-09-30,8253000000.0,2885000000.0,565000000.0,2911000000.0,5342000000.0,1151000000.0,2000000.0,1461000000.0,837000000.0,436000000.0,143000000.0,84000000.0,37000000.0,0.37,224400000.0,79000000.0,,45000000.0,,1153000000.0,0.37,188000000.0,0.0157244477723699,0.010178117048346057,0.1003584229390681,0.5209080047789725,0.17084826762246116,0.017327032594208168,0.02201693610469592,,0.22461170848267623,0.21583676525645826,5.106194690265487,3591000000.0,310000000.0,609000000.0,1813000000.0,802000000.0,1.3699999999999999,1.3699999999999999,1.4376558603491272
2012-12-31,8412000000.0,3013000000.0,595000000.0,2939000000.0,5473000000.0,1151000000.0,2000000.0,1558000000.0,1746000000.0,907000000.0,314000000.0,192000000.0,81000000.0,0.86,224700000.0,258000000.0,,91000000.0,,1153000000.0,0.86,405000000.0,0.035081308240453135,0.02282453637660485,0.10996563573883161,0.5194730813287515,0.17983963344788087,0.03732762719923918,0.04738907334741926,,0.23195876288659795,0.2106705645898045,5.063865546218487,3578000000.0,340000000.0,672000000.0,1836000000.0,856000000.0,1.5099999999999998,1.5099999999999998,1.34696261682243
2013-12-31,8631000000.0,2829000000.0,1072000000.0,3273000000.0,5358000000.0,999000000.0,456000000.0,1309000000.0,1752000000.0,889000000.0,268000000.0,175000000.0,52000000.0,0.81,215500000.0,297000000.0,37000000.0,93000000.0,260000000.0,1455000000.0,0.81,361000000.0,0.032661440836132885,0.0202757502027575,0.09988584474885845,0.507420091324201,0.15296803652968036,0.031050863167651488,0.03933656245413181,0.14840182648401826,0.2060502283105023,0.2715565509518477,2.638992537313433,2697000000.0,322000000.0,526000000.0,1401000000.0,656000000.0,1.47,1.47,2.2179878048780486
