report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-09-30,1511867000.0,1278457000.0,438272000.0,,960391000.0,287019000.0,,895770000.0,438160000.0,262555000.0,169596000.0,,173344000.0,,32612000.0,16408000.0,,0.0,,26.5011,4.0235,,454568000.0,0.2733834448677674,0.173662762663647,,,,0.28981385267354864,0.45623084764434485,,,0.0,2.9170401029497666,,302409000.0,523735000.0,1190652000.0,,545764000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2013-12-31,1420509000.0,1183043000.0,316014000.0,1420509000.0,992279000.0,211349000.0,,-563179000.0,-259282000.0,-157759000.0,-97331000.0,,-345508000.0,296140000.0,-23079000.0,-9056000.0,273061000.0,0.0,3.7436,33.3782,5.0319,,-268338000.0,-0.15898653503702084,-0.11105807847750349,,,,-0.182527530624586,-0.26129949338845226,,,0.0,3.7436411045080282,,338661000.0,572916000.0,1172931000.0,,595629000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2014-06-30,1769019000.0,1487353000.0,404841000.0,,1255631000.0,373051000.0,,666107000.0,364677000.0,236254000.0,128755000.0,,173869000.0,,15074000.0,12995000.0,,0.0,,29.3519,5.043,,377672000.0,0.18815559666812942,0.1335508550219076,,,,0.20614645744336269,0.29043325626716765,,,0.0,3.67391889655445,,511419000.0,830287000.0,1586999000.0,,860947000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2014-09-30,1862878000.0,1617479000.0,370611000.0,,1386440000.0,408323000.0,,1008027000.0,554584000.0,357854000.0,196023000.0,,174016000.0,,19300000.0,19124000.0,,0.0,,35.4112,6.4025,,573708000.0,0.2581099795158824,0.1920973890936497,,,,0.2977028017937836,0.40000577017397076,,,0.0,4.364357776752444,,698904000.0,1098139000.0,2006725000.0,,1137610000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2014-12-31,1938875000.0,1693429000.0,355716000.0,,1515150000.0,370323000.0,,1339810000.0,747505000.0,483185000.0,262603000.0,,174285000.0,,27952000.0,25651000.0,,0.0,4.6474,37.6103,7.3727,,773156000.0,0.3189024189024189,0.24920894848816968,,,,0.3855354264715363,0.49335379335379337,,,0.0,4.760620832349402,,919534000.0,1407484000.0,2450765000.0,,1456198000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2015-03-31,2084946000.0,1841895000.0,549287000.0,,1468354000.0,362787000.0,,368957000.0,7629000.0,4414000.0,4448000.0,,173778000.0,,4687000.0,6470000.0,,0.0,,60.0207,9.2149,,14099000.0,0.003006087087991043,0.0021170812097771356,,,,0.003659087573491112,0.005195613591817777,,,0.0,3.353247027510209,,1081707000.0,1674395000.0,3382901000.0,,1738635000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2015-06-30,5791581000.0,3922379000.0,491927000.0,,4854820000.0,1696295000.0,,763464000.0,373767000.0,233417000.0,140568000.0,,177998000.0,,15827000.0,13249000.0,,0.0,,56.989,10.6846,,387016000.0,0.04807943445895008,0.040302811961017204,,,,0.06453626393207658,0.0769888481962256,,,0.0,7.973498100327894,,1078870000.0,1683485000.0,3480258000.0,,1747979000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2015-09-30,5603738000.0,3750647000.0,504606000.0,,4654557000.0,1240717000.0,,1228940000.0,665205000.0,407991000.0,254070000.0,,188131000.0,,25627000.0,21757000.0,,0.0,,52.0718,10.3519,,686962000.0,0.08765409898299667,0.07280693708378229,,,,0.1187073699733999,0.14291478222309878,,,0.0,7.43282283603445,,1129007000.0,1794106000.0,3701171000.0,,1861233000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2015-12-31,5675189000.0,3582602000.0,514189000.0,,4809410000.0,2175417000.0,,-729060000.0,-152948000.0,-99089000.0,-54271000.0,,-347321000.0,,-10536000.0,-10616000.0,,0.0,8.7734,55.2325,11.0916,,-163564000.0,-0.020603150906244216,-0.017460035251689415,,,,-0.026950291875741935,-0.031801821845091185,,,0.0,6.967480829033682,,546733000.0,893653000.0,1632301000.0,,924513000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2016-03-31,5883484000.0,3792872000.0,540655000.0,,4991846000.0,2528109000.0,,423098000.0,254713000.0,163877000.0,91444000.0,,206908000.0,,8205000.0,9024000.0,,0.0,,38.3256,9.7499,,263737000.0,0.03282893743116274,0.02785373428397188,,,,0.043292885643948384,0.05102581289567026,,,0.0,7.015327704358602,,706196000.0,1140737000.0,1686442000.0,,1174151000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2016-06-30,4038056000.0,1292825000.0,497356000.0,,3192411000.0,434769000.0,,940912000.0,543237000.0,348097000.0,195526000.0,,205948000.0,,17813000.0,19329000.0,,0.0,,49.3354,11.2145,,562566000.0,0.10903890507832481,0.08620410415308752,,,,0.13452933787941523,0.1701651197167282,,,0.0,2.5993956039537074,,820876000.0,1310207000.0,1863890000.0,,1349701000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2016-09-30,4236431000.0,1550024000.0,472642000.0,,3398400000.0,341526000.0,,1443887000.0,833610000.0,539738000.0,293221000.0,,202093000.0,,67527000.0,29874000.0,,0.0,,41.1948,9.5033,,863484000.0,0.1588212099811676,0.12740393977855416,,,,0.19677176377946437,0.24529484463276835,,,0.0,3.2794884923472734,,952623000.0,1478612000.0,2078837000.0,,1526223000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2016-12-31,4153471000.0,1432270000.0,470589000.0,,3329709000.0,377582000.0,,-865897000.0,-546222000.0,-339027000.0,-213191000.0,,-15130000.0,,6274000.0,-17382000.0,,0.0,3.0436,36.4848,8.527,,-563604000.0,-0.10181880758949205,-0.08162498305634011,,,,-0.1315097661690668,-0.16404496609163144,,,0.0,3.043568804200693,,712685000.0,1085338000.0,1942000000.0,,1126183000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2017-03-31,4349747000.0,1616816000.0,469824000.0,,3530226000.0,576337000.0,,480874000.0,264262000.0,177980000.0,86940000.0,,582032000.0,,19093000.0,11183000.0,,0.0,,35.995,8.4082,,275445000.0,0.05041603568723362,0.040917322317826764,,,,0.06075341853215831,0.07485696383177734,,,0.0,3.4413227080779185,,726788000.0,1094887000.0,1999776000.0,,1137891000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2017-06-30,4684131000.0,1880079000.0,561171000.0,,3776017000.0,777655000.0,,1064371000.0,614303000.0,400613000.0,211797000.0,,577719000.0,533222000.0,40477000.0,22775000.0,492745000.0,0.0,,36.8646,8.8403,,637078000.0,0.10609406684344906,0.08552557560836792,,,,0.13114556360614169,0.1626854434182897,,,0.0,3.3502782574295535,,779304000.0,1165953000.0,2123235000.0,,1212403000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2017-09-30,4708906000.0,1934297000.0,597684000.0,,3768154000.0,465559000.0,,1634080000.0,931675000.0,619356000.0,314422000.0,,577964000.0,790057000.0,67738000.0,35104000.0,722319000.0,0.0,,39.5414,9.4579,,966779000.0,0.16436589375062696,0.13152863956086616,,,,0.19785381147977896,0.24724971431634693,,,0.0,3.2363205305813776,,858922000.0,1264018000.0,2313428000.0,,1315698000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2017-12-31,4791012000.0,2086377000.0,560351000.0,,3895212000.0,528622000.0,,-1041635000.0,-611453000.0,-377271000.0,-232214000.0,,-1160574000.0,-335548000.0,-43873000.0,-20175000.0,-379421000.0,0.0,3.7233,43.0937,10.4974,,-631628000.0,-0.09685506206080696,-0.07874557609123083,,,,-0.12762501951570984,-0.15697553817353202,,,0.0,3.7233394782912854,,820678000.0,1198787000.0,2137690000.0,,1247674000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2018-03-31,4740132000.0,2038548000.0,534022000.0,,3875607000.0,511360000.0,,515257000.0,279915000.0,216050000.0,65670000.0,,574129000.0,148911000.0,13049000.0,13991000.0,135862000.0,0.0,,36.6851,9.0583,,293906000.0,0.055746106351856624,0.04557889949056271,,,,0.05905215297801834,0.07222481536440614,,,0.0,3.8173483489444253,,858748000.0,1214440000.0,2172073000.0,971505000.0,1266135000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2018-06-30,4542070000.0,1828679000.0,614212000.0,,3605160000.0,659687000.0,,1135514000.0,637535000.0,486165000.0,153651000.0,,570231000.0,501300000.0,34619000.0,28185000.0,466681000.0,0.0,,35.7516,9.0333,,665720000.0,0.13485254468595015,0.10703599900485902,,,,0.14036221370432425,0.1768395854830299,,,0.0,2.9772765755146433,,944300000.0,1237672000.0,2243216000.0,945441000.0,1294777000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2018-09-30,4871359000.0,2152671000.0,656362000.0,,3893267000.0,713714000.0,2882953000.0,1743173000.0,977108000.0,753897000.0,228480000.0,,566791000.0,821360000.0,49862000.0,42469000.0,771498000.0,0.0,,33.1784,8.5811,,1019577000.0,0.19364122727775926,0.15476112518087867,0.2615016616642727,0.6046484281915105,0.33892609418190306,0.2005822194586767,0.250973796556979,0.26760686004940076,0.3536571702695119,0.0,3.2797008358192583,,1078841000.0,1283105000.0,2352309000.0,994620000.0,1347575000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2018-12-31,4526891000.0,1804170000.0,601145000.0,,3610901000.0,637513000.0,924230000.0,-1098569000.0,-610939000.0,-463108000.0,-147533000.0,,-1146897000.0,-309690000.0,-35589000.0,-27666000.0,-345279000.0,0.0,3.0012,27.4086,7.1488,,-638605000.0,-0.12825275464489333,-0.10230155751485953,-0.5010744078854831,-1.1886316176709262,-0.6610248531209764,-0.13495774473032374,-0.16919295211915253,-0.3735855793471322,-0.6909589604319272,0.0,3.0012226667442965,,993004000.0,1283619000.0,2295375000.0,1028762000.0,1340598000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2019-03-31,4655851000.0,1907300000.0,630972000.0,4655851000.0,3698820000.0,618344000.0,945991000.0,573532000.0,311461000.0,261485000.0,52718000.0,,548273000.0,123396000.0,8485000.0,14870000.0,114911000.0,0.0,,27.8676,7.4159,,326331000.0,0.07069416732904008,0.056162664999373904,0.2764138348039252,0.6062763810649361,0.3292430900505396,0.06689668548241771,0.08420550337675259,0.12147155734039752,0.3449620556643774,0.0,3.0227965741744485,,1038439000.0,1315165000.0,2353650000.0,1007811000.0,1373023000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2019-06-30,5084332000.0,2326768000.0,705500000.0,,4057586000.0,888247000.0,2050037000.0,1234816000.0,690452000.0,553958000.0,142208000.0,,548299000.0,454785000.0,21077000.0,32444000.0,433708000.0,0.0,,33.1895,8.823,,722896000.0,0.1365240317765292,0.10895393927855222,0.2702185375190789,0.6023383968191793,0.3367997748333323,0.13579994382742905,0.1701632448455806,0.21156105962965546,0.3526258306557394,0.0,3.298041105598866,6803211000.0,1106232000.0,1368082000.0,2452952000.0,974838000.0,1430199000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2019-09-30,5137366000.0,2360760000.0,714216000.0,,4107978000.0,717617000.0,3183613000.0,1907817000.0,1085894000.0,852881000.0,241848000.0,,548387000.0,821069000.0,44392000.0,47843000.0,776677000.0,0.0,,28.9707,7.7013,,1133737000.0,0.20761576619933214,0.16601523037291874,0.267897197303818,0.5992615936673208,0.3410885682399211,0.21137174186149088,0.2643378323837177,0.24396087087218202,0.35611646264794117,0.0,3.3053866057327195,7103871000.0,1205216000.0,1476868000.0,2617596000.0,980017000.0,1544359000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2019-12-31,5150352000.0,2316309000.0,661097000.0,,4171281000.0,797957000.0,-1978822000.0,-1197580000.0,-684868000.0,-560489000.0,-128647000.0,,-1098351000.0,-285488000.0,27707000.0,-30343000.0,-313195000.0,0.0,3.5037,30.8437,8.1341,,-715211000.0,-0.1343685548875753,-0.10882537737226504,0.28324376826212766,0.605198446348383,0.34609884062336077,-0.13297498889396298,-0.16418649330984894,0.15827345764298154,0.36143271097653046,0.0,3.5037354578828825,4200819000.0,1107835000.0,1402939000.0,2518585000.0,1012101000.0,1467753000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2020-03-31,4881497000.0,2048722000.0,701541000.0,4881497000.0,3870946000.0,701836000.0,1062097000.0,637196000.0,364988000.0,278835000.0,87025000.0,,540518000.0,191132000.0,11119000.0,16546000.0,180013000.0,0.0,,26.8452,6.9971,,381534000.0,0.072032779584112,0.05712079716529581,0.2625325182163211,0.5999414366107804,0.3436484614870393,0.07476968643020779,0.09428909625709064,0.16948828590985568,0.35922707624633154,0.0,2.920316845344748,4316925000.0,1125185000.0,1456466000.0,2582249000.0,1077203000.0,1522956000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2020-06-30,,,,,,,2155993000.0,1296664000.0,772252000.0,590204000.0,181125000.0,,535897000.0,440458000.0,29116000.0,32057000.0,411342000.0,0.0,,31.9046,8.4753,,804309000.0,,,0.2737504249781887,0.6014231029507053,0.3581885469943548,,,0.19079004430904925,0.37305733367408894,,,4422881000.0,1161431000.0,1538266000.0,2644097000.0,1054837000.0,1604369000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2020-09-30,5697683000.0,2825847000.0,773763000.0,,4629321000.0,1074730000.0,3402355000.0,2033195000.0,1230852000.0,937858000.0,287503000.0,,535011000.0,949236000.0,42062000.0,45879000.0,907174000.0,0.0,,35.4601,9.5705,,1276731000.0,0.20259083351532547,0.1646034010667143,0.2756496603088155,0.5975846141863503,0.36176471884915007,0.21602676035153237,0.2658817567414314,0.26663120103575316,0.37524920239069703,0.0,3.6520833898751945,4641623000.0,1246408000.0,1683224000.0,2769475000.0,1185334000.0,1747363000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2020-12-31,6202716000.0,3140955000.0,749988000.0,,5160860000.0,1180413000.0,-2021807000.0,-1243175000.0,-734939000.0,-397303000.0,-339090000.0,,-1076619000.0,-216663000.0,-33575000.0,-33509000.0,-250238000.0,0.0,4.188,34.6353,10.6166,,-768448000.0,-0.07698387478055983,-0.06405306965529294,0.19650886558410371,0.6148831218805751,0.3635060121960207,-0.11848664359290349,-0.14240630437562732,0.12376947948048454,0.38007979990177104,0.0,4.1880070081121294,4598638000.0,1409594000.0,1633153000.0,2723880000.0,1248291000.0,1694126000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2021-03-31,6534366000.0,3433872000.0,788861000.0,6534366000.0,5459437000.0,1178879000.0,1243816000.0,714935000.0,414146000.0,315194000.0,98193000.0,,534982000.0,175473000.0,8400000.0,13777000.0,167073000.0,0.0,,33.2708,10.0637,,427923000.0,0.05773379196426298,0.04823635529445397,0.25340886433363136,0.5747916090482836,0.33296403969718996,0.06337967600835337,0.07585873781490655,0.13432292236150684,0.3440404368491803,0.0,4.352949378914663,4780357000.0,1445953000.0,1682311000.0,2801619000.0,1235351000.0,1740515000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2021-06-30,7071543000.0,3950675000.0,887527000.0,,5905498000.0,1584239000.0,2705751000.0,1551775000.0,940123000.0,718956000.0,221278000.0,,535324000.0,586586000.0,15522000.0,27489000.0,571064000.0,0.0,,31.3871,9.3785,,967612000.0,0.12174350071746701,0.10166890026688659,0.2657140291179787,0.5735099053830156,0.34745362747717734,0.13294453558438377,0.15919453363628266,0.2110556366790588,0.35761309891412774,0.0,4.4513293680079595,5330115000.0,1574705000.0,1850182000.0,3056730000.0,1395073000.0,1903818000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2021-09-30,7449408000.0,4383673000.0,932240000.0,,6244997000.0,1712671000.0,4116308000.0,2340933000.0,1384587000.0,1056161000.0,326247000.0,,535554000.0,927982000.0,28131000.0,40716000.0,899851000.0,0.0,,30.7487,8.8433,,1425303000.0,0.16912113808861717,0.141777843286339,0.2565796825699146,0.5686972403425594,0.336366229154864,0.1858653734632336,0.22171139553790017,0.21860633363684157,0.34625761726284815,0.0,4.702300909637003,6044068000.0,1693008000.0,2003917000.0,3364468000.0,1387750000.0,2052390000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2021-12-31,7804784000.0,4682110000.0,965076000.0,,6566951000.0,1326462000.0,-2524523000.0,-1499130000.0,-941389000.0,-712836000.0,-221774000.0,,-1070221000.0,-534300000.0,-8185000.0,-31827000.0,-542485000.0,0.0,4.8515,36.9054,9.174,,-973216000.0,-0.10854900546692065,-0.09133321306521744,0.2823646288823671,0.5938270318788935,0.37289777118291256,-0.12061691905887466,-0.14335252387295108,0.21488613888643518,0.38550490528309705,0.0,4.851545370520042,5541352000.0,1377475000.0,1797467000.0,3108513000.0,1095503000.0,1847622000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2022-03-31,,,,,,,1518574000.0,776667000.0,399489000.0,294203000.0,97986000.0,,535554000.0,-351000.0,21511000.0,14599000.0,-21862000.0,0.0,,31.1804,7.2722,,414088000.0,,,0.1937363605593142,0.5114449476943501,0.26306851032613493,,,-0.014396400833940263,0.2726821346868839,,,5816110000.0,1356484000.0,1782810000.0,3170245000.0,906568000.0,1833787000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2022-06-30,,,,,,,3173833000.0,1556527000.0,772439000.0,567563000.0,190796000.0,,535209000.0,130663000.0,99446000.0,30432000.0,31217000.0,0.0,,39.8275,8.1258,,802871000.0,,,0.17882572901598792,0.4904249845533776,0.2433773295570372,,,0.009835741199993824,0.2529657357523222,,,6284192000.0,1205091000.0,1615126000.0,3174997000.0,366721000.0,1669046000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2022-09-30,8204805000.0,4696691000.0,1121717000.0,,6815760000.0,1303048000.0,4798119000.0,2390252000.0,1190369000.0,889950000.0,288487000.0,,534599000.0,589186000.0,136158000.0,46040000.0,453028000.0,0.0,,37.6169,7.3217,,1236409000.0,0.1305723793091306,0.10846692883011845,0.1854789345574797,0.4981643848349739,0.24809076223411716,0.14508193674316452,0.17464948883176637,0.0944178333217663,0.2576861891086903,0.0,4.187055201980535,6966003000.0,1038880000.0,1420908000.0,3224316000.0,-80102000.0,1480152000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
2022-12-31,8293105000.0,4764897000.0,1001978000.0,,7025041000.0,1307141000.0,-3179476000.0,-1548879000.0,-777576000.0,-560092000.0,-196929000.0,,-1072141000.0,168201000.0,-68389000.0,-29830000.0,99812000.0,0.0,4.7555,44.4541,8.3936,,-807406000.0,-0.07972793326046068,-0.06753706844420757,0.176158587138258,0.4871491402985901,0.2445610534566073,-0.09376174544998526,-0.11068632909046368,-0.03139259425137979,0.2539431025741349,0.0,4.755490639515039,6311050000.0,1191624000.0,1584721000.0,3174567000.0,562195000.0,1645962000.0,,,0.0,0.4793395,87.38,54.73,5.85977,73370.305,38.5059,9.0753,8.8458
