report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-07-03,7850400000.0,2724600000.0,1751800000.0,6115600000.0,1579400000.0,3124900000.0,,144800000.0,4320900000.0,448100000.0,234400000.0,91700000.0,112600000.0,1.37,,161200000.0,213500000.0,-52300000.0,3124900000.0,,,,1.37,448100000.0,0.14841078890717993,0.029858351166819525,0.05424795760142563,0.10370524659214515,0.057079894018139204,0.09525327891503518,-0.012103959823184985,0.10370524659214515,1.978536152969482,1.5553145336225596,,,,,,,,,,,1.1234554,68.29,43.51,1.84258,15695.894,17.2104,2.6186,1.1926
2013-06-30,7815600000.0,2619500000.0,1767400000.0,6608200000.0,1026600000.0,3472600000.0,,169500000.0,4193400000.0,346500000.0,167100000.0,119200000.0,48900000.0,1.0,,-57500000.0,201100000.0,-258600000.0,3472600000.0,,,,1.0,346500000.0,0.16277030976037404,0.021380316290495933,0.03984833309486336,0.082629846902275,0.0443344081068632,0.07701369132290185,-0.061668335956503076,0.082629846902275,3.382622248197935,1.4821206291727962,,,,,,,,,,,1.1234554,68.29,43.51,1.84258,15695.894,17.2104,2.6186,1.1926
2013-09-30,7709200000.0,2425400000.0,1570200000.0,6392400000.0,1129400000.0,3417500000.0,,168200000.0,6471300000.0,558100000.0,282300000.0,166000000.0,93000000.0,1.0,,451900000.0,309600000.0,142300000.0,3417500000.0,,,,1.0,558100000.0,0.24995572870550736,0.03661858558605303,0.04362338324602476,0.0862423315253504,0.0723940227260935,0.12274296773625987,0.021989399347889915,0.0862423315253504,3.0259429785726937,1.5446439943956185,,,,,,,,,,,1.1234554,68.29,43.51,1.84258,15695.894,17.2104,2.6186,1.1926
2014-03-31,7744500000.0,2404300000.0,1821300000.0,6462400000.0,1079600000.0,3357700000.0,,175400000.0,2006800000.0,217400000.0,93500000.0,73300000.0,39600000.0,0.0,,-136200000.0,61400000.0,-197600000.0,3357700000.0,1.2823,,,0.0,217400000.0,0.08660615042608373,0.012073084124217186,0.0465915885987642,0.10833167231413195,0.028071534637484668,0.04899375746512519,-0.09846521825792307,0.10833167231413195,3.1101333827343463,1.3201010267391424,16992400000.0,777300000.0,1570100000.0,-366200000.0,1570100000.0,450200000.0,3.37,3.37,2.1385262085217502,3.4875610839626834,1.1234554,68.29,43.51,1.84258,15695.894,17.2104,2.6186,1.1926
2014-06-30,7771400000.0,2419800000.0,1973600000.0,6364800000.0,1206900000.0,3129200000.0,,155300000.0,4298700000.0,473300000.0,246600000.0,113900000.0,99800000.0,1.0,,210000000.0,135300000.0,74700000.0,3129200000.0,,,,1.0,473300000.0,0.20432513049962714,0.03173173430784672,0.05736618047316631,0.11010305441179892,0.06090279743675528,0.10915338668388644,0.017377346639681764,0.11010305441179892,2.5927583064048387,1.226084312930685,16970200000.0,789500000.0,1595300000.0,-239200000.0,1595300000.0,472400000.0,3.0,3.0,1.96151194132765,3.3770110076206605,1.1234554,68.29,43.51,1.84258,15695.894,17.2104,2.6186,1.1926
2014-09-30,7614900000.0,2378800000.0,2021900000.0,6200200000.0,1214500000.0,3009000000.0,,189500000.0,6537600000.0,701300000.0,394000000.0,154000000.0,139600000.0,2.0,,650000000.0,250000000.0,400000000.0,3009000000.0,,,,2.0,701300000.0,0.32441333882256074,0.0517406663252308,0.06026676456191875,0.10727178169358786,0.09209575962914812,0.1660471173197585,0.06118453255017132,0.10727178169358786,2.4775627830382874,1.1765171373460606,19314400000.0,1016400000.0,1950100000.0,419400000.0,1950100000.0,507200000.0,4.0,4.0,1.5429977949848726,3.844834384858044,1.1234554,68.29,43.51,1.84258,15695.894,17.2104,2.6186,1.1926
2014-12-31,7571000000.0,2313500000.0,2006800000.0,6331400000.0,1033100000.0,2993800000.0,,191400000.0,-4273100000.0,-553400000.0,-264100000.0,-148200000.0,-129100000.0,0.0,142430000.0,288700000.0,-55900000.0,232800000.0,2993800000.0,1.153,,,0.0,-553400000.0,-0.25563836995450584,-0.03488310659093911,0.061805246776345045,0.12950785144274649,-0.07309470347378154,-0.13742581141821253,-0.0544803538414734,0.12950785144274649,2.897880166489207,1.1528303767191548,8570000000.0,470000000.0,838600000.0,509900000.0,838600000.0,193000000.0,3.0,3.0,3.56999761507274,4.345077720207254,1.1234554,68.29,43.51,1.84258,15695.894,17.2104,2.6186,1.1926
2015-03-31,7660500000.0,2467900000.0,2039300000.0,6507100000.0,940700000.0,3152100000.0,,228800000.0,1923100000.0,125900000.0,20700000.0,98400000.0,500000.0,0.0,141076000.0,-180500000.0,105500000.0,-286000000.0,3152100000.0,1.153,,,0.0,125900000.0,0.022004889975550123,0.002702173487370276,0.010763870833549998,0.06546721439342727,0.016434958553619216,0.0307613369820172,-0.14871821538141541,0.06546721439342727,3.350802593813118,1.2101701564262246,8486300000.0,397200000.0,747100000.0,421500000.0,747100000.0,218100000.0,3.0,3.0,4.219113907107483,3.4254928931682715,1.1234554,68.29,43.51,1.84258,15695.894,17.2104,2.6186,1.1926
2015-06-30,7852900000.0,2505100000.0,2192300000.0,6510100000.0,1138600000.0,2982100000.0,,227300000.0,4095400000.0,399700000.0,181100000.0,134400000.0,78900000.0,1.0,141302000.0,211700000.0,227700000.0,-16000000.0,2982100000.0,,,,1.0,399700000.0,0.15905497979975408,0.02306154414292809,0.044220344777066954,0.09759730429262099,0.05089839422378994,0.09699808285000121,-0.003906822288421156,0.09759730429262099,2.619093623748463,1.1426812023901838,8283000000.0,331700000.0,673500000.0,330800000.0,673500000.0,238600000.0,3.0,3.0,4.427765404602821,2.822715842414082,1.1234554,68.29,43.51,1.84258,15695.894,17.2104,2.6186,1.1926
2015-09-30,7727000000.0,2382600000.0,2279600000.0,6483600000.0,1033700000.0,2879400000.0,,244400000.0,6192400000.0,475800000.0,225600000.0,192900000.0,47900000.0,1.0,141141000.0,597000000.0,356800000.0,240200000.0,2879400000.0,,,,1.0,475800000.0,0.21824513882170843,0.02919632457616151,0.036431755054583036,0.07683612169756476,0.061576290927915105,0.12159157701055429,0.03878948388347006,0.07683612169756476,2.7855277159717517,1.0451833655027198,7937800000.0,163300000.0,448000000.0,171000000.0,448000000.0,277500000.0,2.0,2.0,6.427232142857143,1.6144144144144144,1.1234554,68.29,43.51,1.84258,15695.894,17.2104,2.6186,1.1926
