report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-12-31,8201000000.0,1119000000.0,1030000000.0,5924000000.0,2277000000.0,2508000000.0,66000000.0,153000000.0,,-2908000000.0,-1635000000.0,-415000000.0,-211000000.0,-70000000.0,-181000000.0,0.04999999999999982,-413300000.0,-86000000.0,-22000000.0,-108000000.0,2574000000.0,1.0864,15.4577,1.6084,0.04999999999999982,-415000000.0,-0.09266578831796222,-0.025728569686623584,0.07255845942228335,0.562242090784044,0.14270976616231087,-0.05060358492866723,-0.08554937126365698,0.037138927097661624,0.14270976616231087,1.1304347826086956,1.0864077669902912,5997000000.0,624000000.0,1046000000.0,3498000000.0,643000000.0,1046000000.0,123000000.0,3.0500000000000003,3.0500000000000003,2.4608030592734225,8.504065040650406,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2014-03-31,8227000000.0,1173000000.0,1105000000.0,6001000000.0,2226000000.0,2523000000.0,152000000.0,120000000.0,,1398000000.0,844000000.0,260000000.0,155000000.0,26000000.0,81000000.0,0.0,199500000.0,129000000.0,37000000.0,92000000.0,2675000000.0,,16.0652,1.7975,0.0,260000000.0,0.06963162623539983,0.018840403549288925,0.11087267525035766,0.6037195994277539,0.1859799713876967,0.031603257566549164,0.05305039787798409,0.06580829756795423,0.1859799713876967,1.201707097933513,1.0615384615384615,6015000000.0,673000000.0,1109000000.0,3552000000.0,704000000.0,1109000000.0,115000000.0,3.0500000000000003,3.0500000000000003,2.412082957619477,9.643478260869566,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2014-06-30,8226000000.0,1189000000.0,1063000000.0,5957000000.0,2269000000.0,2537000000.0,72000000.0,135000000.0,,3029000000.0,1810000000.0,608000000.0,365000000.0,53000000.0,194000000.0,1.0,198600000.0,438000000.0,71000000.0,367000000.0,2609000000.0,,15.8019,1.9062,1.0,608000000.0,0.16086381665932128,0.04437150498419645,0.12050181578078574,0.59755694948828,0.20072631231429514,0.07391198638463409,0.12464124641246413,0.12116209970287224,0.20072631231429514,1.149845747025121,1.118532455315146,6053000000.0,777000000.0,1235000000.0,3637000000.0,856000000.0,1235000000.0,103000000.0,3.0500000000000003,3.0500000000000003,2.1125506072874494,11.990291262135923,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2014-09-30,8261000000.0,1241000000.0,1024000000.0,5898000000.0,2363000000.0,2539000000.0,2000000.0,266000000.0,,4612000000.0,2735000000.0,924000000.0,553000000.0,80000000.0,291000000.0,2.0,197800000.0,769000000.0,103000000.0,666000000.0,2541000000.0,,17.699,2.0656,2.0,924000000.0,0.23402454506982648,0.06694104829923737,0.11990459670424979,0.5930182133564614,0.20034692107545535,0.1118508655126498,0.18841761827079934,0.14440589765828274,0.20034692107545535,1.075327972915785,1.2119140625,6131000000.0,862000000.0,1377000000.0,3754000000.0,1017000000.0,1377000000.0,89000000.0,3.0500000000000003,3.0500000000000003,1.8453159041394336,15.47191011235955,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2014-12-31,8273000000.0,1211000000.0,1038000000.0,5979000000.0,2294000000.0,2588000000.0,3000000.0,237000000.0,,-2918000000.0,-1759000000.0,-612000000.0,-370000000.0,-50000000.0,-195000000.0,0.0,-398500000.0,-314000000.0,-41000000.0,-355000000.0,2591000000.0,1.1667,19.6745,2.2596,0.0,-612000000.0,-0.16129032258064516,-0.04472380031427536,0.12679917751884853,0.6028101439342015,0.20973269362577107,-0.07397558322253113,-0.12528147389969294,0.12165867032213845,0.20973269362577107,1.1294681778552746,1.1666666666666667,6121000000.0,703000000.0,1180000000.0,3630000000.0,770000000.0,1180000000.0,109000000.0,3.0000000000000004,3.0000000000000004,2.1957627118644067,10.825688073394495,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2015-03-31,8252000000.0,1194000000.0,1555000000.0,6031000000.0,2221000000.0,,504000000.0,93000000.0,,1451000000.0,849000000.0,270000000.0,157000000.0,27000000.0,87000000.0,0.0,194600000.0,101000000.0,20000000.0,81000000.0,504000000.0,,21.4536,2.4498,0.0,270000000.0,0.07068887888338586,0.01902569074163839,0.1082012405237767,0.5851137146795313,0.18607856650585802,0.03271934076587494,0.09908256880733946,0.055823569951757405,0.18607856650585802,0.22692480864475462,0.7678456591639872,6174000000.0,705000000.0,1190000000.0,3635000000.0,759000000.0,1190000000.0,110000000.0,3.0000000000000004,3.0000000000000004,0.4235294117647059,10.818181818181818,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2015-06-30,8267000000.0,1259000000.0,1563000000.0,6005000000.0,2262000000.0,,505000000.0,127000000.0,,3106000000.0,1830000000.0,639000000.0,377000000.0,55000000.0,208000000.0,1.0,193500000.0,349000000.0,42000000.0,307000000.0,505000000.0,,19.5485,2.2551,1.0,639000000.0,0.16666666666666666,0.04560299987903713,0.1213779781068899,0.5891822279459111,0.20573084352865423,0.07729527035200194,0.23093603180339717,0.09884095299420477,0.20573084352865423,0.22325375773651635,0.8055022392834293,6251000000.0,717000000.0,1221000000.0,3655000000.0,699000000.0,1221000000.0,112000000.0,3.0000000000000004,3.0000000000000004,0.4135954135954136,10.901785714285714,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2015-09-30,8225000000.0,1222000000.0,1589000000.0,6028000000.0,2197000000.0,,505000000.0,207000000.0,,4736000000.0,2787000000.0,976000000.0,579000000.0,83000000.0,314000000.0,3.0,192800000.0,723000000.0,71000000.0,652000000.0,505000000.0,,20.6989,2.4163,3.0,976000000.0,0.26354119253527536,0.0703951367781155,0.12225506756756757,0.5884712837837838,0.20608108108108109,0.11866261398176292,0.3612139156180607,0.13766891891891891,0.20608108108108109,0.22985889849795174,0.7690371302706105,6375000000.0,743000000.0,1273000000.0,3707000000.0,685000000.0,1273000000.0,115000000.0,4.0,4.0,0.396700706991359,11.069565217391304,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2015-12-31,8869000000.0,1817000000.0,1583000000.0,6686000000.0,2183000000.0,,507000000.0,911000000.0,,-3011000000.0,-1743000000.0,-587000000.0,-349000000.0,-48000000.0,-189000000.0,-1.0,-388500000.0,-182000000.0,46000000.0,-228000000.0,507000000.0,1.1478,22.9147,2.7868,-1.0,-587000000.0,-0.15987173614292258,-0.039350546848573684,0.11590833610096314,0.5788774493523746,0.19495184324144801,-0.06618559025820273,-0.21821561338289963,0.07572235137827964,0.19495184324144801,0.23224919835089328,1.147820593809223,6282000000.0,764000000.0,1298000000.0,3723000000.0,812000000.0,1298000000.0,117000000.0,3.0000000000000004,3.0000000000000004,0.39060092449922956,11.094017094017094,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2016-03-31,8364000000.0,1283000000.0,1176000000.0,6262000000.0,2102000000.0,,8000000.0,275000000.0,,1487000000.0,885000000.0,313000000.0,182000000.0,33000000.0,99000000.0,0.0,189000000.0,177000000.0,27000000.0,150000000.0,8000000.0,,21.2142,2.6493,0.0,313000000.0,0.08658420551855375,0.021759923481587756,0.12239408204438466,0.5951580363147276,0.2104909213180901,0.03742228598756576,0.14834123222748816,0.10087424344317418,0.2104909213180901,0.003805899143672693,1.090986394557823,6318000000.0,789000000.0,1341000000.0,3759000000.0,881000000.0,1341000000.0,123000000.0,3.0000000000000004,3.0000000000000004,0.005965697240865026,10.902439024390244,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2016-06-30,8406000000.0,1325000000.0,1170000000.0,6264000000.0,2142000000.0,,9000000.0,245000000.0,,3182000000.0,1910000000.0,725000000.0,442000000.0,66000000.0,241000000.0,2.0,187700000.0,407000000.0,68000000.0,339000000.0,9000000.0,,21.611,2.8178,2.0,725000000.0,0.20634920634920634,0.05258148941232453,0.13890634820867379,0.6002514142049026,0.2278441231929604,0.08624791815369974,0.33705253370525334,0.106536769327467,0.2278441231929604,0.004201680672268907,1.1324786324786325,6394000000.0,854000000.0,1427000000.0,3839000000.0,913000000.0,1427000000.0,134000000.0,4.0,4.0,0.006306937631394534,10.649253731343284,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2016-09-30,8673000000.0,1602000000.0,1483000000.0,6544000000.0,2129000000.0,,368000000.0,620000000.0,,4862000000.0,2907000000.0,1098000000.0,682000000.0,99000000.0,343000000.0,3.0,187100000.0,683000000.0,110000000.0,573000000.0,368000000.0,,19.5263,2.6419,3.0,1098000000.0,0.3203381869422264,0.07863484376801567,0.14027149321266968,0.5979020979020979,0.2258329905388729,0.12659979245935662,0.43972767320784945,0.11785273549979432,0.2258329905388729,0.1728511038046031,1.0802427511800405,6520000000.0,957000000.0,1549000000.0,3959000000.0,834000000.0,1549000000.0,150000000.0,4.0,4.0,0.23757262750161395,10.326666666666666,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2016-12-31,9791000000.0,2736000000.0,1051000000.0,7657000000.0,2134000000.0,,10000000.0,1787000000.0,,-3091000000.0,-1844000000.0,-703000000.0,-459000000.0,-51000000.0,-249000000.0,-1.0,-377200000.0,-328000000.0,-25000000.0,-353000000.0,10000000.0,2.6032,19.7077,2.592,-1.0,-703000000.0,-0.21508903467666354,-0.046879787560004084,0.1484956324813976,0.5965706890973795,0.2274344872209641,-0.0718006332346032,-0.3278917910447761,0.1142025234551925,0.2274344872209641,0.004686035613870665,2.603235014272122,6440000000.0,847000000.0,1433000000.0,3858000000.0,709000000.0,1433000000.0,147000000.0,4.0,4.0,0.006978367062107467,9.748299319727892,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2017-03-31,10008000000.0,1247000000.0,1147000000.0,7815000000.0,2193000000.0,,10000000.0,73000000.0,,1510000000.0,903000000.0,285000000.0,177000000.0,40000000.0,71000000.0,0.0,184600000.0,97000000.0,16000000.0,81000000.0,10000000.0,,21.3743,2.7847,0.0,285000000.0,0.08071135430916553,0.017685851318944845,0.11721854304635762,0.5980132450331126,0.18874172185430463,0.028477218225419664,0.12936904221516116,0.05364238410596026,0.18874172185430463,0.004559963520291838,1.0871839581517,6463000000.0,842000000.0,1405000000.0,3876000000.0,640000000.0,1405000000.0,154000000.0,4.0,4.0,0.0071174377224199285,9.123376623376624,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2017-06-30,10319000000.0,1555000000.0,1580000000.0,8164000000.0,2155000000.0,,312000000.0,286000000.0,,3307000000.0,1982000000.0,658000000.0,365000000.0,84000000.0,165000000.0,1.0,184100000.0,410000000.0,41000000.0,369000000.0,312000000.0,,21.7497,2.551,1.0,658000000.0,0.16937354988399073,0.03537164453919953,0.11037193831267009,0.5993347444814031,0.19897187783489567,0.06376586878573505,0.2667207134171058,0.11158149380102812,0.19897187783489567,0.14477958236658933,0.9841772151898734,6588000000.0,765000000.0,1338000000.0,3948000000.0,670000000.0,1338000000.0,172000000.0,3.0000000000000004,3.0000000000000004,0.23318385650224216,7.77906976744186,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2017-09-30,10039000000.0,1266000000.0,1359000000.0,7910000000.0,2129000000.0,,82000000.0,66000000.0,,5047000000.0,3015000000.0,1025000000.0,568000000.0,124000000.0,279000000.0,3.0,183500000.0,732000000.0,85000000.0,647000000.0,82000000.0,,21.7351,2.4048,3.0,1025000000.0,0.2667919210897135,0.056579340571770095,0.11254210422032891,0.5973845849019219,0.20309094511591044,0.10210180296842315,0.4635911352329263,0.12819496730731128,0.20309094511591044,0.03851573508689526,0.9315673289183223,6773000000.0,651000000.0,1265000000.0,4056000000.0,744000000.0,1265000000.0,197000000.0,3.0000000000000004,3.0000000000000004,0.06482213438735178,6.4213197969543145,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2017-12-31,10022000000.0,1117000000.0,1238000000.0,7571000000.0,2451000000.0,,79000000.0,61000000.0,,-3174000000.0,-1905000000.0,-580000000.0,-34000000.0,-84000000.0,-420000000.0,1.0,-369400000.0,-201000000.0,60000000.0,-261000000.0,79000000.0,0.9023,15.9853,2.571,1.0,-580000000.0,-0.0138718890248878,-0.003392536419876272,0.010712035286704474,0.6001890359168242,0.18273471959672338,-0.0578726801037717,-0.22924901185770752,0.08223062381852551,0.18273471959672338,0.03223174214606283,0.9022617124394184,6690000000.0,1076000000.0,1388000000.0,3995000000.0,836000000.0,1388000000.0,164000000.0,5.0,5.0,0.0569164265129683,8.463414634146341,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2018-03-31,10179000000.0,1246000000.0,1624000000.0,7693000000.0,2486000000.0,,383000000.0,13000000.0,,1594000000.0,913000000.0,259000000.0,159000000.0,41000000.0,54000000.0,0.0,180800000.0,103000000.0,41000000.0,62000000.0,383000000.0,,21.5074,3.4641,0.0,259000000.0,0.06395816572807723,0.015620394930739759,0.09974905897114178,0.5727728983688833,0.16248431618569636,0.025444542685921997,0.09027535726734054,0.03889585947302384,0.16248431618569636,0.15406275140788414,0.7672413793103449,6774000000.0,1058000000.0,1362000000.0,4005000000.0,817000000.0,1362000000.0,165000000.0,5.0,5.0,0.2812041116005874,8.254545454545454,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2018-06-30,10246000000.0,1416000000.0,1526000000.0,7524000000.0,2722000000.0,,264000000.0,64000000.0,,3480000000.0,2009000000.0,621000000.0,394000000.0,84000000.0,137000000.0,2.0,181000000.0,418000000.0,79000000.0,339000000.0,264000000.0,,25.2719,4.2216,2.0,621000000.0,0.14474650991917706,0.03845403084130392,0.1132183908045977,0.5772988505747126,0.17844827586206896,0.060609018153425724,0.20797052913596786,0.09741379310344828,0.17844827586206896,0.09698750918442321,0.927916120576671,6947000000.0,1087000000.0,1325000000.0,4032000000.0,787000000.0,1325000000.0,165000000.0,6.0,6.0,0.19924528301886793,8.030303030303031,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2018-09-30,49058000000.0,2385000000.0,5967000000.0,26765000000.0,22293000000.0,,1765000000.0,94000000.0,,4629000000.0,2324000000.0,690000000.0,320000000.0,221000000.0,110000000.0,0.0,994100000.0,1063000000.0,104000000.0,959000000.0,1765000000.0,,38.7536,5.1161,0.0,690000000.0,0.014354281613062396,0.006522891271556117,0.06912940159861741,0.502052279109959,0.14906027219701878,0.014064984304292878,0.028680688336520075,0.20717217541585656,0.14906027219701878,0.07917283452204728,0.3996983408748115,6529000000.0,839000000.0,990000000.0,3341000000.0,1099000000.0,990000000.0,262000000.0,3.0000000000000004,3.0000000000000004,1.7828282828282829,3.7786259541984735,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2018-12-31,48918000000.0,2159000000.0,5702000000.0,26385000000.0,22533000000.0,,1458000000.0,83000000.0,,-2261000000.0,-1364000000.0,-333000000.0,-287000000.0,55000000.0,-99000000.0,-2.0,-258300000.0,29000000.0,-44000000.0,-15000000.0,1458000000.0,0.3786,60.7795,4.7859,-2.0,-333000000.0,-0.012736874805840324,-0.005866961036837156,0.12693498452012383,0.6032728881026095,0.14727996461742593,-0.006807310192567153,-0.013880205076903839,0.006634232640424591,0.14727996461742593,0.06470509918785781,0.3786390740091196,7442000000.0,586000000.0,1237000000.0,3882000000.0,1345000000.0,1237000000.0,401000000.0,4.440892098500626e-16,4.440892098500626e-16,1.1786580436540015,3.084788029925187,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
2019-03-31,49291000000.0,2162000000.0,6656000000.0,26617000000.0,22674000000.0,13246000000.0,2018000000.0,85000000.0,,2504000000.0,1398000000.0,498000000.0,230000000.0,,85000000.0,0.16,1417700000.0,591000000.0,62000000.0,529000000.0,15264000000.0,,53.5007,4.3286,0.16,498000000.0,0.01014377701331922,0.004666166237244121,0.09185303514376997,0.5583067092651757,0.1988817891373802,0.010103264287598142,0.01312668037324055,0.21126198083067094,0.1988817891373802,0.673193966657846,0.32481971153846156,8352000000.0,657000000.0,1476000000.0,4367000000.0,1812000000.0,1476000000.0,,0.16000000000000045,0.16000000000000045,10.341463414634147,,0.35745555,36.12,25.03,11.12494,34387.938,16.5406,1.4914,2.0712
