report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,13169842000.0,3485959000.0,2451380000.0,,7553585000.0,1231235000.0,,299973000.0,5180160000.0,,148891000.0,14809000.0,137255000.0,0.77,192929735.0,829397000.0,481005000.0,292680000.0,348392000.0,1231235000.0,,13.1936,0.5187,0.77,,0.01971130264635931,0.011305450741170623,0.02874254849271065,,,,0.06725506548060292,,0.1630000853899175,1.4220394226925241,,,,,,,,,,,0.6075859,42.91,18.945,2.95183,5867.4565,56.2912,0.8715,2.1765
2010-06-30,13547316000.0,3715779000.0,2723651000.0,,7666968000.0,,,398820000.0,10772091000.0,,421180000.0,28702000.0,309943000.0,2.18,192821487.0,1447743000.0,992256000.0,580892000.0,455487000.0,0.0,,10.2297,0.4655,2.18,,0.05493436257983599,0.031089553089335187,0.039099186963793754,,,,0.0422839911025631,,0.0,1.364263997112699,,,,,,,,,,,0.6075859,42.91,18.945,2.95183,5867.4565,56.2912,0.8715,2.1765
2010-09-30,13732622000.0,3456856000.0,2751689000.0,,7966919000.0,,,462392000.0,16835874000.0,,624012000.0,41453000.0,467110000.0,3.24,192866485.0,2200881000.0,1611656000.0,866172000.0,589225000.0,0.0,,12.6326,0.583,3.24,,0.07832538525871796,0.04544012061207248,0.03706442564252976,,,,0.034998183046511276,,0.0,1.2562669691233275,,,,,,,,,,,0.6075859,42.91,18.945,2.95183,5867.4565,56.2912,0.8715,2.1765
2010-12-31,14233243000.0,3550693000.0,2930910000.0,,8199550000.0,939350000.0,,535825000.0,-9443054000.0,,-396002000.0,-31792000.0,-298158000.0,-2.0600000000000005,-385459893.0,-1349463000.0,-768545000.0,-574962000.0,-2118008000.0,939350000.0,1.2115,17.9688,0.711,-2.0600000000000005,,-0.04829557719630955,-0.027822331144068853,0.04193579746552334,,,,0.224292691749936,,0.11456116494197853,1.2114643574862414,23345071000.0,798081000.0,,-724904000.0,,53172000.0,4.13,4.13,,,0.6075859,42.91,18.945,2.95183,5867.4565,56.2912,0.8715,2.1765
2011-03-31,14884121000.0,3921489000.0,3180961000.0,,8531237000.0,974392000.0,,689419000.0,7351667000.0,,268903000.0,11719000.0,191461000.0,1.38,194597368.0,522900000.0,526767000.0,277340000.0,-3867000.0,974392000.0,,15.4682,0.668,1.38,,0.03151981359795772,0.018066434692381228,0.03657714638054199,,,,-0.0005260031500338631,,0.11421462092777401,1.2328000877722172,25516578000.0,918093000.0,,-1077163000.0,,50082000.0,4.74,4.74,,,0.6075859,42.91,18.945,2.95183,5867.4565,56.2912,0.8715,2.1765
2011-06-30,15567036000.0,4213517000.0,3343068000.0,,8829166000.0,1184529000.0,,801246000.0,16073158000.0,,580516000.0,24319000.0,432509000.0,2.98,194642191.0,917942000.0,1258731000.0,548156000.0,-340789000.0,1184529000.0,,13.2715,0.5215,2.98,,0.06574981147709762,0.0372913636224648,0.036117109033582576,,,,-0.021202367325699155,,0.1341609162179078,1.260374302885852,30817645000.0,1077429000.0,,-1873439000.0,,45699000.0,5.539999999999999,5.539999999999999,,,0.6075859,42.91,18.945,2.95183,5867.4565,56.2912,0.8715,2.1765
2011-09-30,15491082000.0,4460630000.0,3463870000.0,15491082000.0,8888352000.0,974541000.0,,1278981000.0,20928041000.0,,986630000.0,41648000.0,596778000.0,5.07,194548846.0,1876747000.0,1853939000.0,793445000.0,22808000.0,974541000.0,,7.3627,0.3239,5.07,,0.11100257955580517,0.06369019284773007,0.04714392522453487,,,,0.0010898296691983736,,0.10964248490608833,1.2877590671705348,34909812000.0,1440047000.0,,-2439856000.0,,45894000.0,7.369999999999999,7.369999999999999,,,0.6075859,42.91,18.945,2.95183,5867.4565,56.2912,0.8715,2.1765
2011-12-31,14138138000.0,3447671000.0,2824928000.0,14138138000.0,8778397000.0,249553000.0,,513873000.0,-16607317000.0,,-963347000.0,-21855000.0,-410697000.0,-4.9399999999999995,-389276003.0,-1172204000.0,-1016030000.0,-525535000.0,-2188234000.0,249553000.0,1.2205,12.886,0.4072,-4.9399999999999995,,-0.1097406508272524,-0.06813818057229318,0.05800738313118248,,,,0.13176324628475508,,0.028428083168259535,1.220445618437001,27745549000.0,872702000.0,,-2510082000.0,,55831000.0,4.49,4.49,,,0.6075859,42.91,18.945,2.95183,5867.4565,56.2912,0.8715,2.1765
2012-03-31,14936948000.0,3804603000.0,3245889000.0,14936948000.0,9119083000.0,249565000.0,,936649000.0,6994519000.0,,290071000.0,11739000.0,198538000.0,1.49,194884733.0,991006000.0,567264000.0,340374000.0,423742000.0,249565000.0,,12.4073,0.3919,1.49,,0.0318092290639311,0.019419696714482772,0.04147118622452809,,,,0.060582007140162174,,0.02736733507086184,1.1721297308688006,27388401000.0,893870000.0,,-2082473000.0,,55851000.0,4.6000000000000005,4.6000000000000005,,,0.6075859,42.91,18.945,2.95183,5867.4565,56.2912,0.8715,2.1765
2012-06-30,15000768000.0,3443953000.0,2550753000.0,15000768000.0,9304628000.0,791528000.0,,671642000.0,14184858000.0,,585508000.0,23337000.0,402864000.0,3.01,194820285.0,1347118000.0,,663098000.0,,791528000.0,,11.1459,0.5055,3.01,,0.06292653505330896,0.039031868235013034,0.04127697295242575,,,,,,0.08506820476863772,1.3501711063360506,25500101000.0,898862000.0,,,,54869000.0,4.630000000000001,4.630000000000001,,,0.6075859,42.91,18.945,2.95183,5867.4565,56.2912,0.8715,2.1765
