report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-06-30,7834000000.0,2435000000.0,1558000000.0,7008000000.0,772000000.0,,,711000000.0,,372000000.0,113000000.0,216000000.0,23000000.0,0.22,560376000.0,169000000.0,,192000000.0,,0.0,,14.2954,0.2387,0.22,564000000.0,0.14637305699481865,0.014424304314526423,,,0.047485320398263975,0.48186528497409326,,,0.0,1.5629011553273426,,,,,,,,,,,1.4939468,247.21,109.8239,0.96631,16363.828,11.6303,4.1385,0.7679
2010-09-30,8535000000.0,2444000000.0,1696000000.0,6771000000.0,1711000000.0,,,398000000.0,,469000000.0,1045000000.0,323000000.0,-979000000.0,1.9,560200000.0,297000000.0,,293000000.0,,0.0,,2.105,0.2658,1.9,762000000.0,0.6107539450613676,0.12243702401874634,,,0.0549502050380785,0.2741087083576856,,,0.0,1.4410377358490567,,,,,,,,,,,1.4939468,247.21,109.8239,0.96631,16363.828,11.6303,4.1385,0.7679
2010-12-31,8500000000.0,2311000000.0,1725000000.0,6681000000.0,1766000000.0,,,405000000.0,,634000000.0,1119000000.0,424000000.0,-977000000.0,2.04,560631000.0,472000000.0,,394000000.0,,0.0,1.3397,2.8418,0.3836,2.04,1028000000.0,0.6336353340883352,0.13164705882352942,,,0.07458823529411765,0.35900339750849375,,,0.0,1.3397101449275362,,,,,,,,,,,1.4939468,247.21,109.8239,0.96631,16363.828,11.6303,4.1385,0.7679
2011-03-31,8524000000.0,2393000000.0,1657000000.0,6616000000.0,1844000000.0,,,267000000.0,,259000000.0,73000000.0,118000000.0,51000000.0,0.14,565181000.0,-2000000.0,,101000000.0,,0.0,,3.2095,0.4226,0.14,360000000.0,0.039587852494577004,0.008564054434537775,,,0.03038479587048334,0.14045553145336226,,,0.0,1.4441762220881111,,2350000000.0,1734000000.0,,2714000000.0,1081000000.0,4.3,4.3,0.0,1.6040703052728955,1.4939468,247.21,109.8239,0.96631,16363.828,11.6303,4.1385,0.7679
2011-06-30,8435000000.0,2314000000.0,1662000000.0,6545000000.0,1810000000.0,3989000000.0,,264000000.0,,422000000.0,128000000.0,216000000.0,69000000.0,0.25,563951000.0,176000000.0,,205000000.0,,3989000000.0,,2.638,0.3565,0.25,627000000.0,0.0707182320441989,0.015174866627148785,,,0.05002963841138115,0.07277116744266253,,,2.2038674033149173,1.3922984356197352,,2365000000.0,1784000000.0,,2777000000.0,1081000000.0,4.33,4.33,1.4364422038170688,1.6503237742830712,1.4939468,247.21,109.8239,0.96631,16363.828,11.6303,4.1385,0.7679
2011-09-30,8293000000.0,2176000000.0,1679000000.0,6516000000.0,1698000000.0,3966000000.0,,185000000.0,,501000000.0,134000000.0,275000000.0,73000000.0,0.27,497862000.0,324000000.0,,308000000.0,,3966000000.0,,8.1836,0.2209,0.27,809000000.0,0.07891637220259129,0.01615820571566381,,,0.06041239599662366,0.08845338983050847,,,2.335689045936396,1.2960095294818343,,1454000000.0,1816000000.0,,2824000000.0,1033000000.0,2.7,2.7,1.4043909348441925,1.7579864472410456,1.4939468,247.21,109.8239,0.96631,16363.828,11.6303,4.1385,0.7679
2011-12-31,8462000000.0,2357000000.0,1815000000.0,6954000000.0,1423000000.0,4294000000.0,,113000000.0,,-532000000.0,-277000000.0,-234000000.0,-132000000.0,-0.54,-1141813000.0,-1000000.0,,-201000000.0,,4294000000.0,1.2986,26.2728,0.2489,-0.54,-733000000.0,-0.19465917076598735,-0.03273457811392106,,,-0.06286929803828882,-0.09305579849571453,,,3.0175685172171467,1.2986225895316805,,58000000.0,650000000.0,,1063000000.0,375000000.0,0.12,0.12,4.039510818438382,1.7333333333333334,1.4939468,247.21,109.8239,0.96631,16363.828,11.6303,4.1385,0.7679
2012-03-31,8545000000.0,2482000000.0,1840000000.0,6998000000.0,1460000000.0,4295000000.0,,104000000.0,,205000000.0,58000000.0,98000000.0,42000000.0,0.13,484873000.0,-42000000.0,,104000000.0,,4295000000.0,,33.0754,0.2545,0.13,309000000.0,0.03972602739726028,0.006787595084844939,,,0.02399063779988297,0.035621198957428324,,,2.941780821917808,1.3489130434782608,,43000000.0,596000000.0,,1012000000.0,355000000.0,0.10999999999999999,0.10999999999999999,4.2440711462450595,1.6788732394366197,1.4939468,247.21,109.8239,0.96631,16363.828,11.6303,4.1385,0.7679
2012-06-30,8485000000.0,2564000000.0,1872000000.0,7240000000.0,1176000000.0,4511000000.0,,82000000.0,,385000000.0,52000000.0,200000000.0,72000000.0,0.12,434718000.0,201000000.0,,204000000.0,,4511000000.0,,534.8525,0.242,0.12,589000000.0,0.04421768707482993,0.006128461991750147,,,0.04537418974661167,0.06769825918762089,,,3.8358843537414966,1.3696581196581197,,-33000000.0,559000000.0,,974000000.0,339000000.0,-0.020000000000000018,-0.020000000000000018,4.631416837782341,1.648967551622419,1.4939468,247.21,109.8239,0.96631,16363.828,11.6303,4.1385,0.7679
2012-09-30,8470000000.0,2484000000.0,1829000000.0,7185000000.0,1224000000.0,4508000000.0,,83000000.0,,538000000.0,92000000.0,303000000.0,90000000.0,0.86,106904000.0,337000000.0,,314000000.0,,4508000000.0,,81.833,0.3014,0.86,852000000.0,0.07516339869281045,0.010861865407319952,,,0.06351829988193625,0.09385903698534542,,,3.683006535947712,1.3581191908146528,,-75000000.0,596000000.0,,1017000000.0,367000000.0,0.57,0.57,4.4326450344149455,1.6239782016348774,1.4939468,247.21,109.8239,0.96631,16363.828,11.6303,4.1385,0.7679
