report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-09-30,2585300000.0,771200000.0,131600000.0,1188800000.0,1262600000.0,593000000.0,329400000.0,766300000.0,241200000.0,107200000.0,39300000.0,57000000.0,0.58,150300000.0,5000000.0,25500000.0,145300000.0,593000000.0,0.58,266700000.0,0.08490416600665295,0.04146520713263451,0.13989299230066554,0.31475923267649747,0.09329671604842765,0.1299849105410649,0.18961242333289835,0.34803601722562966,0.4696657690479962,5.860182370820668,,,,,,,,,,
2011-12-31,2644000000.0,835900000.0,148800000.0,1209500000.0,1313200000.0,595200000.0,360000000.0,981900000.0,311800000.0,142900000.0,51000000.0,79400000.0,0.78,224600000.0,7300000.0,33300000.0,217300000.0,595200000.0,0.78,345100000.0,0.10881815412732257,0.05404689863842663,0.14553416844892555,0.317547611773093,0.11792738275340393,0.16338293858729827,0.22130563193807923,0.35146145228638354,0.4532439841608285,5.61760752688172,,,,,,,,,,
2012-03-31,2573000000.0,770800000.0,91300000.0,1103400000.0,1336500000.0,538100000.0,252100000.0,218400000.0,56500000.0,22600000.0,11800000.0,17200000.0,0.12,-4900000.0,1800000.0,8100000.0,-6700000.0,538100000.0,0.12,64600000.0,0.016909839132061354,0.008783521181500194,0.10347985347985347,0.2586996336996337,0.021958802953750484,0.030139763149471886,-0.030677655677655676,0.2957875457875458,0.4026187803965582,8.44249726177437,,,,,,,,,,
2012-06-30,2588200000.0,790800000.0,104000000.0,1119600000.0,1360900000.0,540400000.0,304100000.0,424400000.0,108600000.0,46000000.0,22800000.0,28400000.0,0.25,66200000.0,2800000.0,16100000.0,63400000.0,540400000.0,0.25,124700000.0,0.03380116099639944,0.017772969631404064,0.10838831291234684,0.25589066918001885,0.04195966308631481,0.05711881344343344,0.14938737040527805,0.29382657869934026,0.39709016092291866,7.6038461538461535,2391000000.0,318700000.0,718100000.0,419300000.0,801100000.0,124900000.0,1.73,1.73,0.6745724628635626,5.749399519615692
2012-09-30,2624400000.0,834000000.0,136800000.0,1156600000.0,1390900000.0,542800000.0,352700000.0,633400000.0,156500000.0,71100000.0,33900000.0,45400000.0,0.38,141500000.0,4400000.0,26000000.0,137100000.0,542800000.0,0.38,182500000.0,0.05111798116327558,0.02709190672153635,0.11225134196400378,0.2470792548152826,0.05963267794543515,0.080932926513937,0.21645089990527314,0.288127565519419,0.390250916672658,6.0964912280701755,2258100000.0,282600000.0,633400000.0,411100000.0,716900000.0,119500000.0,1.5299999999999998,1.5299999999999998,0.7571488352629376,5.300418410041841
2012-12-31,2660400000.0,888400000.0,159500000.0,1182400000.0,1417900000.0,545100000.0,387000000.0,-426200000.0,-107100000.0,-37400000.0,-23500000.0,-26300000.0,-0.19999999999999996,6100000.0,-1800000.0,-11700000.0,4300000.0,545100000.0,-0.19999999999999996,-118800000.0,-0.026377036462373934,-0.014058036385505939,0.08775222900046926,0.25129047395588927,-0.040257104194857916,-0.05455934793683138,-0.01008916001877053,0.27874237447207884,0.38444178009732705,5.569905956112852,850000000.0,102300000.0,214500000.0,198100000.0,253000000.0,45000000.0,0.55,0.55,2.1545454545454548,4.766666666666667
