report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2011-09-10,13532000000.0,3651000000.0,3877000000.0,13532000000.0,1498000000.0,6046000000.0,215000000.0,19542000000.0,4332000000.0,496000000.0,134000000.0,,87000000.0,0.63,213000000.0,580000000.0,267000000.0,478000000.0,313000000.0,6046000000.0,0.63,974000000.0,0.08945260347129506,0.009902453443689034,0.006857025892948521,0.22167638931532085,0.02538123017091393,0.03665385752290866,0.06574761399787911,0.016016784361887217,0.04984136731143179,4.036048064085447,0.9417075058034563,,,,,,,,,
2011-12-03,12785000000.0,3785000000.0,3759000000.0,12785000000.0,745000000.0,6203000000.0,196000000.0,27869000000.0,6141000000.0,-212000000.0,-616000000.0,,10000000.0,-2.91,212000000.0,518000000.0,412000000.0,680000000.0,106000000.0,6203000000.0,-2.91,468000000.0,-0.8268456375838926,-0.04818146265154478,-0.022103412393699094,0.22035236284043203,-0.007607018551078259,-0.01658193195150567,-0.03051237766263673,0.0038035092755391293,0.016792852273135025,8.326174496644295,1.0069167331737163,,,,,,,,,
2012-02-25,12053000000.0,3225000000.0,3590000000.0,12053000000.0,21000000.0,5868000000.0,157000000.0,36100000000.0,8019000000.0,-519000000.0,-1040000000.0,514000000.0,12000000.0,-4.91,212000000.0,1056000000.0,661000000.0,884000000.0,395000000.0,5868000000.0,-4.91,365000000.0,-49.523809523809526,-0.08628557205674936,-0.028808864265927978,0.22213296398891966,-0.014376731301939057,-0.04305981913216626,-0.0881304126337239,0.010941828254847645,0.010110803324099723,279.42857142857144,0.8983286908077994,,,,,,,,,
2012-06-16,11935000000.0,3256000000.0,3372000000.0,11935000000.0,64000000.0,6030000000.0,151000000.0,10590000000.0,2325000000.0,209000000.0,41000000.0,,13000000.0,0.19,214000000.0,227000000.0,226000000.0,276000000.0,1000000.0,6030000000.0,0.19,485000000.0,0.640625,0.0034352744030163385,0.003871576959395656,0.21954674220963172,0.019735599622285174,0.017511520737327188,0.03429602888086643,9.442870632672332e-05,0.04579792256846081,94.21875,0.9655990510083037,94101000000.0,-1481000000.0,-26000000.0,20817000000.0,815000000.0,2292000000.0,-7.0,-7.0,2.630890052356021
2012-09-08,11854000000.0,3312000000.0,3392000000.0,11854000000.0,-27000000.0,6064000000.0,148000000.0,8039000000.0,1720000000.0,-41000000.0,-111000000.0,,-71000000.0,-0.52,212000000.0,,,,,6064000000.0,-0.52,-41000000.0,4.111111111111111,-0.00936392778808841,-0.013807687523323797,0.21395695982087323,-0.0051001368329394205,-0.0034587481019065294,-0.006791452708298824,,-0.0051001368329394205,-224.59259259259258,0.9764150943396226,82598000000.0,-1726000000.0,-563000000.0,18205000000.0,,1277000000.0,-8.15,-8.15,4.748629600626468
2012-12-01,11857000000.0,3465000000.0,3274000000.0,11857000000.0,7000000.0,6180000000.0,155000000.0,26542000000.0,5724000000.0,325000000.0,-54000000.0,,-43000000.0,-0.26,212000000.0,357000000.0,438000000.0,679000000.0,-81000000.0,6180000000.0,-0.26,1004000000.0,-7.714285714285714,-0.004554271738213714,-0.0020345113405169164,0.21565820209479317,0.012244744179036997,0.027409968794804757,0.052529497333117826,-0.003051767010775375,0.037826840479240446,882.8571428571429,1.0583384239462432,81271000000.0,-1164000000.0,-26000000.0,17788000000.0,,1813000000.0,-5.5,-5.5,3.408714837286266
2013-02-23,11034000000.0,2970000000.0,4350000000.0,11034000000.0,-1415000000.0,2815000000.0,72000000.0,-28074000000.0,-7475000000.0,-650000000.0,-1342000000.0,272000000.0,-62000000.0,-6.32,-426000000.0,314000000.0,-436000000.0,-590000000.0,-122000000.0,2815000000.0,-6.32,-1240000000.0,0.9484098939929329,-0.12162407105310857,0.047802236945216216,0.2662605969936596,0.02315309539075301,-0.058908827261192676,-0.4642857142857143,0.004345657904110565,0.044168981976205744,-1.989399293286219,0.6827586206896552,17097000000.0,-1466000000.0,-157000000.0,2294000000.0,,208000000.0,-6.91,-6.91,13.533653846153847
2013-11-30,4711000000.0,1845000000.0,1573000000.0,4711000000.0,-983000000.0,2957000000.0,72000000.0,13202000000.0,1942000000.0,299000000.0,156000000.0,,-19000000.0,0.61,257000000.0,-273000000.0,64000000.0,235000000.0,-337000000.0,2957000000.0,0.61,534000000.0,-0.15869786368260427,0.03311398853746551,0.011816391455840024,0.14709892440539313,0.02264808362369338,0.06346847803014222,0.1514690982776089,-0.02552643538857749,0.04044841690652931,-3.0081383519837233,1.1729179910998093,19709000000.0,-1351000000.0,-67000000.0,1911000000.0,,257000000.0,-6.49,-6.49,11.505836575875486
