report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda
2011-10-30,2533962000.0,1259859000.0,672205000.0,1387822000.0,1146140000.0,271252000.0,4475476000.0,1306559000.0,333155000.0,188243000.0,110356000.0,1.65,114399000.0,329559000.0,177685000.0,0.0,1.65,510840000.0,0.16424084317797127,0.07428801221170642,0.04206100088571584,0.2919374386098819,0.07444012659212115,0.13147592584261328,0.2906756591690369,0.11414204880106607,0.0,1.8742184303895388,,,,,,,,
2012-01-29,2544084000.0,1263888000.0,681306000.0,1390255000.0,1153829000.0,342892000.0,6113304000.0,1804423000.0,503119000.0,290243000.0,166960000.0,2.55,113993000.0,575420000.0,236974000.0,0.0,2.55,740093000.0,0.2515476730087387,0.11408546258692716,0.04747727251908297,0.2951633028555426,0.08229903175107929,0.19776037269209665,0.43604294917184433,0.1210626855788621,0.0,1.8550959480761948,,,,,,,,
2012-04-29,2466400000.0,1236472000.0,675694000.0,1366924000.0,1099476000.0,268928000.0,1629893000.0,497374000.0,154351000.0,94683000.0,48172000.0,0.85,111030000.0,149553000.0,59709000.0,0.0,0.85,214060000.0,0.08611647730373378,0.03838915017839766,0.0580915434326057,0.3051574551212871,0.0947000815390949,0.06258149529678884,0.1403859656781958,0.13133377467109805,0.0,1.8299289323273553,,,,,,,,
2012-07-29,2521482000.0,1301737000.0,707352000.0,1384715000.0,1136767000.0,282011000.0,3249560000.0,986189000.0,290411000.0,173203000.0,96505000.0,1.57,110507000.0,253371000.0,119777000.0,0.0,1.57,410188000.0,0.15236455667696194,0.06869095238435174,0.05330044682972464,0.3034838562759266,0.08936933000160022,0.11517472660919253,0.25547099801454476,0.12622878174275903,0.0,1.8402959205600606,15468233000.0,746372000.0,1281036000.0,4594545000.0,1875181000.0,6.619999999999999,6.619999999999999,0.0
2012-10-28,2569007000.0,1362055000.0,743248000.0,1411996000.0,1157011000.0,298090000.0,4879071000.0,1468701000.0,429965000.0,255519000.0,144840000.0,2.32,110117000.0,386590000.0,179497000.0,0.0,2.32,609462000.0,0.22084405420518907,0.09946216573173992,0.05237042051652866,0.3010206246230071,0.08812435810013833,0.16736622360312758,0.37161703734882384,0.12491353374443619,0.0,1.8325713624523712,15871828000.0,813648000.0,1377846000.0,4756687000.0,1973803000.0,7.289999999999999,7.289999999999999,0.0
2013-02-03,2536981000.0,1317136000.0,754892000.0,1413389000.0,1123592000.0,335155000.0,-3000287000.0,-890125000.0,-223510000.0,-133876000.0,-66188000.0,-1.1900000000000004,-222043000.0,-136507000.0,-120577000.0,0.0,-1.1900000000000004,-344087000.0,-0.11915001174803666,-0.052769807893713036,0.04462106458482139,0.29667995095135896,0.07449620652957534,-0.08810077805076191,-0.19892452064450442,0.11468469516416263,0.0,1.744800580745325,6758237000.0,389529000.0,651217000.0,2062139000.0,889623000.0,3.55,3.55,0.0
2013-05-05,2474184000.0,1280409000.0,769570000.0,1422923000.0,1051261000.0,252988000.0,1710596000.0,529746000.0,167518000.0,102415000.0,55547000.0,0.98,104583000.0,147246000.0,58916000.0,0.0,0.98,226434000.0,0.09742109713953052,0.041393445273269894,0.05987094556517144,0.3096850454461486,0.09792961049832924,0.06770636298674634,0.15934958112210004,0.13237140739251116,0.0,1.663797965097392,6838940000.0,397261000.0,664384000.0,2094511000.0,901997000.0,3.6799999999999993,3.6799999999999993,0.0
2014-02-02,2521968000.0,1318243000.0,794345000.0,1428186000.0,1093782000.0,285622000.0,6916627000.0,2115937000.0,693318000.0,419520000.0,239444000.0,4.02,104316000.0,615180000.0,235431000.0,0.0,4.02,928749000.0,0.38354992128230303,0.16634628195123807,0.060653841822032616,0.3059203568444561,0.10023932185442413,0.2749114976875202,0.6338721975677054,0.13427773393013676,0.0,1.6595345850984144,10506007000.0,643578000.0,1067291000.0,3224259000.0,1420558000.0,6.129999999999999,6.129999999999999,0.0
