report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-09-30,6522786000.0,547096000.0,661686000.0,6522786000.0,3057639000.0,1789532000.0,174000.0,,962565000.0,630962000.0,84201000.0,334000000.0,6.09,103613000.0,778986000.0,304899000.0,1789532000.0,,6.09,1267464000.0,0.2063559498030997,0.09673197924935756,,,0.14756961212586156,0.198582843477154,,0.5852659519321934,0.8268211810435766,,,,,,,,
2011-12-31,6849576000.0,411023000.0,701477000.0,6849576000.0,2980739000.0,2080141000.0,342000.0,,868785000.0,548137000.0,118360000.0,285848000.0,5.28,103653000.0,1199458000.0,428377000.0,2080141000.0,0.5863,5.28,1297162000.0,0.18389298761146144,0.08002495336937644,,,0.12683777798800977,0.17166678522312326,,0.6978608324982496,0.5859393821892949,,,,,,,,
2012-03-31,7346609000.0,474491000.0,867811000.0,7346609000.0,3025723000.0,2281752000.0,606000.0,,87339000.0,31117000.0,35837000.0,19117000.0,0.3,103770000.0,345905000.0,135869000.0,2281752000.0,0.5863,0.3,223208000.0,0.010284153572551089,0.004235559562241573,,,0.011888341954771241,0.016455847648834898,,0.7541179413978081,0.5467676717626303,,,,,,,,
2012-06-30,7758309000.0,515068000.0,699085000.0,7758309000.0,3355565000.0,2523366000.0,710000.0,,646633000.0,350414000.0,77736000.0,216680000.0,3.38,103825000.0,610965000.0,277319000.0,2523366000.0,,3.38,923952000.0,0.10442771932595554,0.0451662855913576,,,0.08334715722201835,0.10999159541079832,,0.7519943735257699,0.736774498093937,1560630000.0,2565322000.0,3711786000.0,316134000.0,15.05,15.05,0.6798252916520511,8.114666565443768
2012-09-30,8933017000.0,496868000.0,700168000.0,8933017000.0,3382438000.0,3600983000.0,291000.0,,711227000.0,356402000.0,129073000.0,220835000.0,3.43,103898000.0,845636000.0,434940000.0,3600983000.0,,3.43,1146167000.0,0.10536837630135423,0.03989715904492289,,,0.07961778198787711,0.10184506991630607,,1.0646116795045468,0.7096411147038997,1286070000.0,2313984000.0,3590489000.0,361006000.0,12.39,12.39,1.0029227216682741,6.409821443410912
2012-12-31,8589437000.0,458882000.0,740086000.0,8589437000.0,3466196000.0,3101103000.0,2880000.0,,-594636000.0,-306244000.0,-59941000.0,-205591000.0,-2.959999999999999,-207521000.0,-565028000.0,-273000000.0,3101103000.0,0.6203,-2.959999999999999,-867636000.0,-0.08835161081485295,-0.0356535591331539,,,-0.06922875154681267,-0.09054498660712722,,0.8946704110211886,0.6200387522531166,431689000.0,850563000.0,1425691000.0,182705000.0,4.15,4.15,2.175157870814924,4.655389836074546
2013-12-31,9591164000.0,520875000.0,756868000.0,9591164000.0,3757949000.0,3630421000.0,21000.0,,617437000.0,251003000.0,218581000.0,118237000.0,2.39,103913000.0,1362020000.0,772608000.0,3630421000.0,0.6882,2.39,1390045000.0,0.06679255093669446,0.02617023335228133,,,0.06437560654786009,0.08356877091970218,,0.9660644676125195,0.6881979420453764,651575000.0,1380661000.0,2592528000.0,365449000.0,6.240000000000001,6.240000000000001,1.400340131331272,3.7779854370924535
2019-03-31,26168000000.0,1027000000.0,1660000000.0,26168000000.0,18059000000.0,4567000000.0,0.0,1104000000.0,-846000000.0,-695000000.0,47000000.0,-194000000.0,-3.49,,623000000.0,465000000.0,4567000000.0,1.0391,-3.49,-381000000.0,-0.03848496594495819,-0.02655915622133904,-0.6295289855072463,-0.7663043478260869,-0.032329562824824215,-0.03739061256961018,-0.3451086956521739,0.2528932942023368,0.6186746987951808,-393839000.0,-111972000.0,1287576000.0,334713000.0,-0.629999999999999,-0.629999999999999,3.5469750911790836,-0.33453137464036353
