report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-03-31,953740000.0,713670000.0,368460000.0,668758000.0,284982000.0,278542000.0,,12873000.0,,370362000.0,104761000.0,6932000.0,3440000.0,,1896000.0,0.07,47580000.0,-39986000.0,4882000.0,-44868000.0,278542000.0,,26.9737,1.123,0.07,6932000.0,0.012070937813616298,0.0036068530207394047,0.009288209913544046,0.28286109266069415,0.018716823000199806,0.007268228238303941,0.012301161973580539,-0.12114633790723671,0.018716823000199806,0.9774020815349741,1.9368995277642078,1962382000.0,81761000.0,145780000.0,567605000.0,71373000.0,145780000.0,,1.7,1.7,1.9107010563863356,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2013-06-30,990009000.0,748001000.0,319840000.0,643400000.0,346609000.0,300426000.0,,26936000.0,,1160754000.0,332927000.0,118925000.0,69973000.0,,45312000.0,1.0,47758000.0,-32978000.0,10500000.0,-43478000.0,300426000.0,,29.9766,1.2513,1.0,118925000.0,0.20187877406530125,0.07067915544202123,0.0602823681848178,0.2868196017416266,0.10245495600273616,0.12012517057925735,0.18379994899812221,-0.037456687635795356,0.10245495600273616,0.8667576433387477,2.3386724612306153,2004007000.0,83140000.0,150550000.0,573564000.0,3894000.0,150550000.0,,1.28,1.28,1.9955230820325474,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2013-09-30,826874000.0,583932000.0,207529000.0,491043000.0,335831000.0,260432000.0,,24222000.0,,1738911000.0,495484000.0,172300000.0,102305000.0,,64808000.0,2.0,47720000.0,53846000.0,14407000.0,39439000.0,260432000.0,,27.7504,1.2778,2.0,172300000.0,0.30463238950543575,0.12372501735451834,0.058832798228316455,0.2849392522101476,0.09908500205013368,0.2083751575209766,0.28896644601459426,0.022680286685172503,0.09908500205013368,0.7754852887315347,2.813736875328267,2095762000.0,95476000.0,167684000.0,590579000.0,-67480000.0,167684000.0,,1.41,1.41,1.55311180553899,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2013-12-31,823761000.0,577749000.0,263906000.0,537579000.0,286182000.0,246418000.0,,8006000.0,,-1190327000.0,-341895000.0,-132671000.0,-78388000.0,,-50426000.0,-1.0200000000000005,-95528000.0,124206000.0,-11047000.0,113159000.0,246418000.0,2.1891,27.4773,1.2842,-1.0200000000000005,-132671000.0,-0.27390960996848157,-0.09515866859441027,0.06585417284494093,0.28722779538731796,0.11145760786741794,-0.1610552089744477,-0.24910063837776944,-0.0950654736051522,0.11145760786741794,0.8610534554933573,2.189222677771631,2079700000.0,97330000.0,165486000.0,591277000.0,64252000.0,165486000.0,,2.05,2.05,1.4890564760765261,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2014-03-31,1013200000.0,761039000.0,398075000.0,751522000.0,261678000.0,324226000.0,,7257000.0,,406344000.0,114100000.0,8646000.0,4188000.0,,2604000.0,0.0,46375000.0,-37345000.0,5870000.0,-43215000.0,324226000.0,,28.22,1.3072,0.0,8646000.0,0.01600440235709536,0.0041334386103434664,0.010306538302522001,0.2807965664560077,0.021277538243458745,0.008533359652585866,0.014756683688795433,-0.10635077668182624,0.021277538243458745,1.2390265899311368,1.9117980280097973,2115682000.0,98078000.0,167200000.0,600616000.0,65905000.0,167200000.0,,1.9799999999999995,1.9799999999999995,1.9391507177033493,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2014-06-30,1055448000.0,801041000.0,322749000.0,784131000.0,271317000.0,430971000.0,,27563000.0,,1254584000.0,361076000.0,131145000.0,78051000.0,,49400000.0,1.0,46160000.0,-50888000.0,11921000.0,-62809000.0,430971000.0,,24.2098,1.174,1.0,131145000.0,0.28767456517652784,0.0739505878072629,0.062212653756145465,0.2878053601831364,0.1045326578371795,0.1242552925392819,0.18673962818672682,-0.05006360674135809,0.1045326578371795,1.5884408275191013,2.4819317798041203,2209512000.0,106156000.0,179420000.0,628765000.0,46574000.0,179420000.0,,1.9799999999999995,1.9799999999999995,2.402023185820979,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2014-09-30,909236000.0,651890000.0,232351000.0,653432000.0,252660000.0,391120000.0,,14455000.0,,1870120000.0,537320000.0,189602000.0,112887000.0,,71111000.0,2.0,45730000.0,37220000.0,14687000.0,22533000.0,391120000.0,,22.0155,1.0745,2.0,189602000.0,0.4467941106625505,0.12415588472079855,0.060363506085171006,0.28731846084743223,0.10138493786494984,0.20852891878456198,0.2945136537326416,0.012048959425063632,0.10138493786494984,1.5480091823003246,2.8056259710524163,2340721000.0,116738000.0,196722000.0,670601000.0,29668000.0,196722000.0,,1.9799999999999995,1.9799999999999995,1.988186374681022,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2014-12-31,892937000.0,637213000.0,291908000.0,645472000.0,244352000.0,319309000.0,,14830000.0,,-1284486000.0,-369156000.0,-140523000.0,-84434000.0,,-52556000.0,-1.0,-92824000.0,172828000.0,-15150000.0,157678000.0,319309000.0,2.1829,24.8859,1.2263,-1.0,-140523000.0,-0.3455424960712415,-0.09455762276621979,0.06573368647069723,0.2873958922090237,0.10940018030558527,-0.15737168467652254,-0.24930410299807862,-0.12275571707282135,0.10940018030558527,1.3067582831325302,2.1829240719678804,2246562000.0,110692000.0,188870000.0,643340000.0,74187000.0,188870000.0,,2.0,2.0,1.6906284746121671,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2015-03-31,1084414000.0,817192000.0,408183000.0,840014000.0,241489000.0,394559000.0,,5048000.0,,450430000.0,124801000.0,15599000.0,8419000.0,,5292000.0,0.0,44756000.0,-57653000.0,8797000.0,-66450000.0,394559000.0,,26.5123,1.33,0.0,15599000.0,0.03486287160077685,0.00776364008579749,0.0186910285726972,0.2770707990142752,0.034631352263392756,0.014384727604033146,0.02452487862551254,-0.14752569766667406,0.034631352263392756,1.633859099172219,2.0020236021588356,2290648000.0,114923000.0,195823000.0,654041000.0,50952000.0,195823000.0,,2.0,2.0,2.0148756785464426,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2015-06-30,1111582000.0,845134000.0,320778000.0,850077000.0,258739000.0,491820000.0,,38944000.0,,1302285000.0,373061000.0,144731000.0,86343000.0,,54785000.0,1.0,44606000.0,-56646000.0,16200000.0,-72846000.0,491820000.0,,25.766,1.3354,1.0,144731000.0,0.3337069401984239,0.0776757810040105,0.06630115527707069,0.2864664800715665,0.11113619522608338,0.13020272008722703,0.19283094333689957,-0.05593706446745528,0.11113619522608338,1.9008344316086867,2.6346382856679695,2338349000.0,123215000.0,209409000.0,666026000.0,40915000.0,209409000.0,,2.0,2.0,2.3486096586106613,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2015-09-30,942396000.0,676183000.0,249679000.0,678717000.0,261222000.0,393067000.0,,29504000.0,,1948064000.0,557349000.0,210243000.0,125789000.0,,78489000.0,2.0,44407000.0,77983000.0,21299000.0,56684000.0,393067000.0,,25.1333,1.3353,2.0,210243000.0,0.48154060530889436,0.1334778585647647,0.06457128718563661,0.28610404996961086,0.10792407230973931,0.22309411330268805,0.3213304824015076,0.02909760664947353,0.10792407230973931,1.5047239512751607,2.708209340793579,2416293000.0,136117000.0,230050000.0,686055000.0,75066000.0,230050000.0,,2.0,2.0,1.7086155183655727,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2015-12-31,936031000.0,661744000.0,304845000.0,677623000.0,255743000.0,328015000.0,,13237000.0,,-1337640000.0,-379567000.0,-154351000.0,-92276000.0,,-58429000.0,-1.0,-89515000.0,182366000.0,-17201000.0,165165000.0,328015000.0,2.1709,26.8431,1.4562,-1.0,-154351000.0,-0.36081534978474483,-0.09858220507654127,0.06898418109506295,0.283758709368739,0.11539053856044974,-0.1648994531164032,-0.2644092243703727,-0.12347492598905535,0.11539053856044974,1.282596200091498,2.1707556299102824,2363139000.0,128275000.0,216222000.0,675644000.0,82553000.0,216222000.0,,2.0,2.0,1.5170287944797476,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2016-03-31,1193241000.0,907674000.0,494071000.0,984237000.0,206235000.0,444461000.0,,9965000.0,,515250000.0,143023000.0,29530000.0,16371000.0,,10228000.0,0.0,43317000.0,-39753000.0,13405000.0,-53158000.0,444461000.0,,27.0723,1.5186,0.0,29530000.0,0.07938031856862317,0.013719776641935702,0.03177292576419214,0.27757981562348377,0.057311984473556524,0.02474772489379765,0.04538217539373225,-0.10316933527413877,0.057311984473556524,2.1551191601813464,1.837132719791285,2427959000.0,136227000.0,230153000.0,693866000.0,95845000.0,230153000.0,,2.0,2.0,1.9311544928808229,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2016-06-30,1195663000.0,893394000.0,387165000.0,927062000.0,266090000.0,493783000.0,,30551000.0,,1434139000.0,413759000.0,171950000.0,101806000.0,,63437000.0,2.0,43230000.0,-13757000.0,25779000.0,-39536000.0,493783000.0,,27.5253,1.5853,2.0,171950000.0,0.3825998722236837,0.08514606540471688,0.07098754025934724,0.28850690205063806,0.11989772260568884,0.1438114251256416,0.22628781388468863,-0.0275677601682961,0.11989772260568884,1.8556991995189598,2.307527798225563,2559813000.0,151690000.0,257372000.0,734564000.0,129155000.0,257372000.0,,3.0,3.0,1.9185575742505012,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2016-09-30,1037521000.0,736225000.0,327874000.0,763069000.0,271985000.0,388891000.0,,30292000.0,,2125568000.0,613310000.0,246116000.0,146340000.0,,90244000.0,3.0,43201000.0,143170000.0,30388000.0,112782000.0,388891000.0,,26.7091,1.5643,3.0,246116000.0,0.5380443774472857,0.1410477474672802,0.0688474798265687,0.28853934571841505,0.11578834457425027,0.23721543949471866,0.3724087423359299,0.05305969980729857,0.11578834457425027,1.4298251741823997,2.2454509964193563,2737317000.0,172241000.0,293245000.0,790525000.0,185253000.0,293245000.0,,4.0,4.0,1.3261641289706558,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2016-12-31,994095000.0,695557000.0,296220000.0,786598000.0,205210000.0,436937000.0,,21956000.0,,-1504154000.0,-429005000.0,-191737000.0,-115562000.0,,-70978000.0,-2.0,-86764000.0,75718000.0,-35220000.0,40498000.0,436937000.0,2.3484,29.0513,1.6826,-2.0,-191737000.0,-0.5631401978461089,-0.11624844708000745,0.07682856941509979,0.28521348213015424,0.12747165516296868,-0.19287593238070808,-0.29858739509800714,-0.026924104845647452,0.12747165516296868,2.129218848983968,2.348109513199649,2570803000.0,148955000.0,255859000.0,741087000.0,60586000.0,255859000.0,,3.0,3.0,1.707725739567496,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2017-03-31,1280869000.0,967052000.0,524685000.0,1055791000.0,222654000.0,480442000.0,,13409000.0,,546441000.0,153621000.0,30998000.0,22281000.0,,5119000.0,0.0,42877000.0,-32424000.0,19121000.0,-51545000.0,480442000.0,,31.8271,1.8936,0.0,30998000.0,0.10007006386590854,0.017395221525386282,0.040774758848622264,0.2811300762570891,0.05672707575017248,0.0242007574545094,0.04408786282385336,-0.09432857344159754,0.05672707575017248,2.1577964015917073,1.8431096753290068,2601994000.0,154865000.0,257327000.0,751685000.0,62199000.0,257327000.0,,3.0,3.0,1.867048541350111,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2017-06-30,1279136000.0,955270000.0,386435000.0,975877000.0,303259000.0,538579000.0,,26666000.0,,1534603000.0,443285000.0,185184000.0,117185000.0,,60772000.0,2.0,42937000.0,-41345000.0,34495000.0,-75840000.0,538579000.0,,29.5902,1.82,2.0,185184000.0,0.3864188696790532,0.09161261976834363,0.07636176913507924,0.2888597246323642,0.12067225204173326,0.14477272158707127,0.21997581482422984,-0.049419947699828555,0.12067225204173326,1.7759703751578684,2.472006935189618,2702458000.0,170244000.0,270561000.0,781211000.0,25895000.0,270561000.0,,3.0,3.0,1.9906010104930127,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2017-09-30,1121924000.0,798313000.0,305558000.0,911380000.0,210544000.0,555964000.0,8609000.0,36398000.0,,2278005000.0,659891000.0,267112000.0,165968000.0,,89951000.0,3.0,42691000.0,112020000.0,37709000.0,74311000.0,564573000.0,,27.096,1.6776,3.0,267112000.0,0.7882817843301163,0.14793158894898406,0.07285673209672498,0.2896793466212761,0.11725698582751136,0.23808386307806945,0.34460862037602064,0.032621087311046286,0.11725698582751136,2.6814965042936394,2.612639826154118,2854895000.0,189872000.0,291557000.0,827792000.0,-12576000.0,291557000.0,,3.0,3.0,1.9364069461546112,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2017-12-31,1101062000.0,782248000.0,321566000.0,877916000.0,223146000.0,508815000.0,,29940000.0,,-1570861000.0,-451508000.0,-198923000.0,-113801000.0,,-77860000.0,-1.0,-86056000.0,137060000.0,-51935000.0,85125000.0,508815000.0,2.4322,27.484,1.8896,-1.0,-198923000.0,-0.5099844944565441,-0.10335566934468722,0.07244498399285487,0.28742708616484847,0.1266331012101007,-0.18066466738476125,-0.2717672116410574,-0.05419002699793298,0.1266331012101007,2.2801887553440348,2.4326203640932187,2788188000.0,191633000.0,284371000.0,805289000.0,32051000.0,284371000.0,,4.0,4.0,1.7892647281192526,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2018-03-31,1379666000.0,1050906000.0,534085000.0,1129881000.0,249785000.0,547324000.0,20786000.0,8803000.0,,585900000.0,166073000.0,33541000.0,31339000.0,,-1279000.0,0.0,41862000.0,-44149000.0,14639000.0,-58788000.0,568110000.0,,29.0054,2.0587,0.0,33541000.0,0.12546389895309967,0.022714917958404426,0.053488649940262846,0.2834493940945554,0.05724697047277692,0.024310956419887134,0.041008931464307764,-0.1003379416282642,0.05724697047277692,2.274395980543267,1.9676755572614846,2827647000.0,200691000.0,286914000.0,817741000.0,24808000.0,286914000.0,,4.0,4.0,1.980070683201238,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2018-06-30,1404281000.0,1070334000.0,404965000.0,1090480000.0,313801000.0,635658000.0,21462000.0,42167000.0,,1643704000.0,474728000.0,195583000.0,148388000.0,,37783000.0,3.0,41840000.0,-36809000.0,24620000.0,-61429000.0,657120000.0,,27.8731,2.1434,3.0,195583000.0,0.472872935395362,0.10566830997499788,0.09027659481269133,0.2888159912003621,0.11898918540077776,0.13927625596301596,0.20144069393905376,-0.03737230060886875,0.11898918540077776,2.094065984493357,2.643028409862581,2936748000.0,231894000.0,297313000.0,849184000.0,39219000.0,297313000.0,,5.0,5.0,2.21019598873914,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2018-09-30,1283758000.0,952906000.0,289688000.0,911020000.0,372738000.0,571360000.0,9343000.0,35693000.0,,2455015000.0,709732000.0,287920000.0,217649000.0,,55989000.0,5.0,41831000.0,51260000.0,27976000.0,23284000.0,580703000.0,,27.7132,2.2739,5.0,287920000.0,0.5839195359743306,0.16954052087698773,0.08865485546931486,0.2890947713150429,0.11727830583519856,0.22427903078306036,0.3019798812931267,0.009484259770306902,0.11727830583519856,1.557938820297367,3.2894217226809532,3113758000.0,283575000.0,318121000.0,899025000.0,-11808000.0,318121000.0,,7.0,7.0,1.8254154865601453,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2018-12-31,1240871000.0,915244000.0,305610000.0,1017281000.0,223590000.0,657593000.0,,16358000.0,,-1686522000.0,-480360000.0,-203155000.0,-162915000.0,,-33719000.0,-3.0,-83840000.0,148354000.0,-35655000.0,112699000.0,657593000.0,2.9948,25.5339,1.9963,-3.0,-203155000.0,-0.7286327653293976,-0.13129084328669136,0.09659820624931072,0.28482284844194145,0.1204579602282093,-0.1637196775490764,-0.23054802464414315,-0.0668233204191822,0.1204579602282093,2.941066237309361,2.994810379241517,2998097000.0,234461000.0,313889000.0,870173000.0,15766000.0,313889000.0,,5.0,5.0,2.09498580708467,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2019-03-31,1678350000.0,1173566000.0,597623000.0,1453473000.0,224877000.0,677243000.0,21734000.0,28581000.0,,597456000.0,174631000.0,38386000.0,32637000.0,,-802000.0,0.8,40696000.0,28804000.0,6739000.0,22065000.0,698977000.0,,28.1964,2.2082,0.8,38386000.0,0.14513267252764844,0.019445884350701582,0.05462661685546718,0.29229098042366297,0.06424908277764388,0.02287127238061191,0.04154985528016331,0.03693158994135133,0.06424908277764388,3.1082636285613914,1.963722949083285,3009653000.0,235759000.0,318734000.0,878731000.0,96619000.0,318734000.0,,5.8,5.8,2.1929790985586726,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2019-06-30,1690582000.0,1183189000.0,503627000.0,1347413000.0,343169000.0,668363000.0,23974000.0,60694000.0,,1718784000.0,504945000.0,210909000.0,164027000.0,,33976000.0,4.02,40773000.0,97441000.0,19193000.0,78248000.0,692337000.0,,30.4104,2.4748,4.02,210909000.0,0.4779773231265062,0.09702398345658478,0.09543200309055705,0.293780370308311,0.12270826351653262,0.12475526179741651,0.20367723605657523,0.045525208519511466,0.12270826351653262,2.017481182740865,2.3493359172562234,3084733000.0,251398000.0,334060000.0,908948000.0,236296000.0,334060000.0,,6.819999999999999,6.819999999999999,2.0724929653355684,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2019-09-30,1481408000.0,973092000.0,363633000.0,1075438000.0,405970000.0,535720000.0,11840000.0,36693000.0,40020216.0,2617283000.0,762875000.0,315448000.0,243551000.0,,53569000.0,5.97,40811000.0,243253000.0,26926000.0,216327000.0,547560000.0,,30.9346,2.5479,5.97,315448000.0,0.5999236396778087,0.1644050794919428,0.09305489700578806,0.2914759313379562,0.12052498717181138,0.21293796172290144,0.3308212641448093,0.08265327058632942,0.12052498717181138,1.3487696135182403,2.676027753256718,3247001000.0,277300000.0,361588000.0,962091000.0,429339000.0,361588000.0,,7.789999999999999,7.789999999999999,1.5143201654922176,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
2019-12-31,1483266000.0,973568000.0,390846000.0,1073086000.0,410180000.0,499662000.0,,,40074160.0,-1734006000.0,-517526000.0,-223497000.0,-178640000.0,,-30582000.0,-4.389999999999999,-81415000.0,-70722000.0,-19496000.0,-90218000.0,499662000.0,2.4913,32.5171,2.6577,-4.389999999999999,-223497000.0,-0.43551611487639574,-0.12043692769874048,0.1030215581722324,0.2984568680846548,0.12889055747211947,-0.15067897464109606,-0.2456437491344651,0.05202865503348893,0.12889055747211947,1.218153005997367,2.490924814377018,3199517000.0,261575000.0,341246000.0,924925000.0,226422000.0,341246000.0,,6.4,6.4,1.4642281521248601,,1.2030634,345.0,200.985,0.68764,7552.1714,18.5829,7.1892,1.4278
