report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-06-30,408692000.0,331097000.0,73807000.0,74739000.0,333953000.0,235801000.0,198286000.0,156728000.0,66041000.0,47533000.0,,18111000.0,0.61,77644000.0,61241000.0,8849000.0,5955000.0,52392000.0,0.0,,123.6615,3.0898,0.61,71996000.0,0.1423344003497498,0.11630518825912912,0.23971939521700977,0.790413846665927,0.3330593183583309,0.16159112485686042,0.19775537276203536,0.2642244031348658,0.3630916958332913,0.0,4.4859837142818435,,,,,,,,,,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2010-09-30,445235000.0,357942000.0,80036000.0,85833000.0,359402000.0,264924000.0,294233000.0,231661000.0,87964000.0,64348000.0,,23136000.0,0.83,77852000.0,97004000.0,11932000.0,8694000.0,85072000.0,0.0,,19.6736,3.9161,0.83,96658000.0,0.17904185285557678,0.14452592451177468,0.2186974268691819,0.7873386057988057,0.29896034775161184,0.1975675766729929,0.24475100305507483,0.2891314026638752,0.32850835902159176,0.0,4.472262481883153,,,,,,,,,,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2010-12-31,476943000.0,388611000.0,92974000.0,99196000.0,377747000.0,294664000.0,387126000.0,303417000.0,102734000.0,74253000.0,19000.0,27750000.0,0.95,78080000.0,129529000.0,18031000.0,11386000.0,111498000.0,0.0,4.1785,20.096,3.852,0.95,114120000.0,0.1965680733400927,0.15568527056692308,0.19180576866446583,0.7837680755102989,0.2653761307687936,0.21540100179686042,0.27196509833301125,0.2880147548860061,0.29478774352536385,0.0,4.179781444274743,,,,,,,,,,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2011-03-31,496982000.0,417941000.0,87994000.0,94877000.0,402105000.0,308608000.0,104856000.0,82226000.0,21023000.0,15841000.0,,5271000.0,0.2,79361000.0,17248000.0,2825000.0,2979000.0,14423000.0,0.0,,21.0491,3.9333,0.2,24002000.0,0.03939518285025056,0.03187439384122564,0.15107385366598,0.7841802090486,0.20049401083390556,0.04230133083290743,0.05228236405913878,0.13755054551003282,0.2289044022278172,0.0,4.7496533854581,984501000.0,201975000.0,277762000.0,774032000.0,263385000.0,306776000.0,2.59,2.59,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2011-06-30,547049000.0,286573000.0,109451000.0,117267000.0,429782000.0,168607000.0,224942000.0,173363000.0,37618000.0,27003000.0,,10398000.0,0.34,79903000.0,46944000.0,8522000.0,6109000.0,38422000.0,0.0,,33.0395,4.2876,0.34,43727000.0,0.0628295275279095,0.04936120895934368,0.12004427808057189,0.770700891785438,0.16723422037680824,0.06876532083963229,0.08752809563918451,0.17080847507357452,0.19439233224564553,0.0,2.6182766717526564,1011157000.0,181445000.0,249339000.0,790667000.0,249415000.0,278507000.0,2.3200000000000003,2.3200000000000003,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2011-09-30,585920000.0,327134000.0,120187000.0,129044000.0,456876000.0,202229000.0,350836000.0,265733000.0,63930000.0,46267000.0,,17328000.0,0.58,80040000.0,88479000.0,21029000.0,9099000.0,67450000.0,0.0,,21.1835,2.6825,0.58,73029000.0,0.10126817779879005,0.0789647050791917,0.1318764322931512,0.757427972043918,0.1822218928502206,0.1091104587657018,0.13992855829590523,0.1922550707453055,0.20815708764208918,0.0,2.7218750780034444,1067760000.0,163364000.0,225305000.0,824739000.0,231793000.0,254878000.0,2.07,2.07,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2011-12-31,649264000.0,384816000.0,148117000.0,158483000.0,490781000.0,240675000.0,-200893000.0,-160039000.0,-32211000.0,-22395000.0,51000.0,-9772000.0,-0.29000000000000015,-159010000.0,-22202000.0,-1972000.0,-6075000.0,-24174000.0,0.0,2.5982,28.2031,3.9207,-0.29000000000000015,-38286000.0,-0.04563135084691543,-0.034492902732940686,0.11147725406061934,0.7966380112796364,0.16033908598109442,-0.04961156016658863,-0.0656321251230182,0.12033271443006974,0.1905790644771097,0.0,2.5980542409041503,479741000.0,66716000.0,90360000.0,361283000.0,96121000.0,102472000.0,0.8299999999999998,0.8299999999999998,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2012-03-31,670436000.0,385496000.0,135828000.0,147414000.0,523022000.0,224361000.0,135079000.0,100760000.0,28006000.0,20984000.0,,6210000.0,0.26,81856000.0,15424000.0,12559000.0,2753000.0,2865000.0,0.0,,31.8519,4.4905,0.26,30759000.0,0.04012068325997759,0.03129903525467009,0.15534613078272713,0.7459338609258286,0.2073305251001266,0.04177281649553425,0.05354650473593845,0.021209810555304673,0.22771119122883646,0.0,2.838118797302471,509964000.0,71859000.0,97343000.0,379817000.0,84563000.0,109229000.0,0.8899999999999999,0.8899999999999999,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2012-06-30,744163000.0,435135000.0,143836000.0,157868000.0,586295000.0,262799000.0,280705000.0,209560000.0,64018000.0,49476000.0,,14271000.0,0.6,82446000.0,42755000.0,25778000.0,5905000.0,16977000.0,0.0,,31.7302,5.2854,0.6,69923000.0,0.0843875523413981,0.06648543397078328,0.17625621203754832,0.7465488680287135,0.22806148803904455,0.08602685164406185,0.10919076574079602,0.06047986320158173,0.24909780730660303,0.0,3.0252162184710363,565727000.0,94332000.0,123743000.0,416014000.0,63118000.0,135425000.0,1.15,1.15,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2012-09-30,768164000.0,484246000.0,151688000.0,165999000.0,602165000.0,304907000.0,417201000.0,309910000.0,68521000.0,49132000.0,,18765000.0,0.59,83016000.0,83020000.0,31485000.0,9214000.0,51535000.0,0.0,,44.4167,5.6609,0.59,77735000.0,0.08159225461459899,0.06396030014424003,0.11776577716736057,0.7428313930215891,0.16423977890752897,0.08920100395228102,0.11379107055375187,0.12352559078238068,0.18632505674722735,0.0,3.192381730921365,632092000.0,97197000.0,128334000.0,460191000.0,47203000.0,140131000.0,1.1599999999999997,1.1599999999999997,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2012-12-31,756312000.0,485793000.0,155771000.0,174995000.0,581317000.0,306386000.0,-272944000.0,-203842000.0,-74953000.0,-60901000.0,,-13641000.0,-0.74,-164278000.0,-7421000.0,-31489000.0,-4432000.0,-38910000.0,0.0,3.1181,38.4085,4.0329,-0.74,-79385000.0,-0.10476383797480548,-0.08052364632585494,0.22312635558942492,0.7468271879946069,0.27460944369541007,-0.09910328012777796,-0.1289365354875223,0.1425567149305352,0.2908472067530336,0.0,3.1186356895699454,560041000.0,58691000.0,85592000.0,416388000.0,32467000.0,99032000.0,0.7099999999999999,0.7099999999999999,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2013-03-31,726245000.0,527331000.0,143855000.0,165127000.0,561118000.0,328745000.0,153580000.0,112849000.0,-38075000.0,-41983000.0,,2920000.0,0.0,81248000.0,10418000.0,5608000.0,3855000.0,4810000.0,0.0,,,4.5828,0.0,-34220000.0,-0.07482026953332455,-0.057808315375665234,-0.2733624169813778,0.7347896861570516,-0.2479163953639797,-0.052427211202831,-0.06785560256487941,0.031319182185180365,-0.22281547076442246,0.0,3.6657120016683464,578542000.0,-4276000.0,19511000.0,428477000.0,34412000.0,34053000.0,0.44999999999999996,0.44999999999999996,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2013-06-30,703894000.0,442093000.0,160654000.0,183696000.0,520198000.0,164497000.0,317408000.0,236540000.0,-174000.0,-12663000.0,,11166000.0,0.0,80909000.0,63726000.0,9389000.0,7087000.0,54337000.0,0.0,,,5.1651,0.0,6913000.0,-0.02434265414323008,-0.01798992461933189,-0.03989502470007057,0.7452238128843633,-0.0005481903417683234,-0.00024719631080816147,-0.0003344880218685962,0.1711897620727896,0.021779539268071378,0.0,2.7518331320726532,615245000.0,-66415000.0,-44681000.0,455457000.0,71772000.0,-28957000.0,-0.15000000000000002,-0.15000000000000002,-0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2013-09-30,759206000.0,482259000.0,163268000.0,183522000.0,575684000.0,175839000.0,481914000.0,361630000.0,41290000.0,21874000.0,,18542000.0,0.0,82549000.0,118864000.0,15172000.0,12647000.0,103692000.0,0.0,,122.2987,6.1472,0.0,53937000.0,0.03799653976834513,0.02881167957049865,0.04538984134098615,0.7504035989823911,0.08567918757288645,0.05438576618203755,0.07172337601878809,0.21516702150176173,0.11192245919396407,0.0,2.9537876375039813,679958000.0,-93673000.0,-71912000.0,507177000.0,123929000.0,-52755000.0,-0.74,-0.74,-0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2013-12-31,832147000.0,544676000.0,175338000.0,198177000.0,633970000.0,242953000.0,-292696000.0,-212913000.0,91171000.0,97067000.0,,-3784000.0,0.0,-162117000.0,-7032000.0,-10757000.0,-9702000.0,-17789000.0,0.0,3.1072,71.4861,6.9515,0.0,81469000.0,0.1531097686010379,0.11664645789746282,-0.33163077049225137,0.7274202585617843,-0.31148700358050674,0.1095611712834391,0.14380964398946322,0.06077636865553339,-0.27833998414737476,0.0,3.1064344295018764,660206000.0,64295000.0,94212000.0,498106000.0,145050000.0,108099000.0,0.0,0.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2014-03-31,885641000.0,552177000.0,170855000.0,188888000.0,696753000.0,182766000.0,180646000.0,137251000.0,41804000.0,32444000.0,,9961000.0,0.0,82817000.0,17993000.0,4996000.0,4776000.0,12997000.0,0.0,,30.4911,6.1497,0.0,46580000.0,0.04656456448698463,0.03663335369523317,0.17959988042912658,0.7597787938841712,0.23141392557820267,0.04720197009849363,0.05999830642996873,0.07194734453018611,0.2578523742568338,0.0,3.2318457171285595,687272000.0,138722000.0,174091000.0,522508000.0,153237000.0,188899000.0,0.0,0.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2014-06-30,885433000.0,554512000.0,187113000.0,209637000.0,675796000.0,167471000.0,373177000.0,282727000.0,90536000.0,68044000.0,,23000000.0,0.0,82651000.0,87723000.0,9960000.0,9130000.0,77763000.0,0.0,,31.5725,6.3903,0.0,99666000.0,0.10068718962527153,0.0768482764929701,0.18233706793291118,0.757621718380286,0.2426087352650351,0.10225053730773531,0.1339694227252011,0.20838100954774813,0.26707433737877734,0.0,2.963514026283583,743041000.0,219429000.0,264801000.0,568695000.0,176663000.0,281652000.0,0.0,0.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2014-09-30,948289000.0,615672000.0,198560000.0,225833000.0,722456000.0,180676000.0,563053000.0,427781000.0,142083000.0,106291000.0,,34301000.0,1.0,82443000.0,155294000.0,16957000.0,13469000.0,138337000.0,0.0,,28.0982,5.6325,1.0,155552000.0,0.14712453076727164,0.11208713799274272,0.18877618980806424,0.7597526342990802,0.25234391789050054,0.14983090597908444,0.19666664821110214,0.2456909029878182,0.2762652894132524,0.0,3.100684931506849,824180000.0,303846000.0,365594000.0,634846000.0,211308000.0,383267000.0,1.0,1.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2014-12-31,987997000.0,657160000.0,201811000.0,235226000.0,752771000.0,199871000.0,-355223000.0,-269316000.0,-80847000.0,-60947000.0,,-22725000.0,0.0,-165628000.0,-34111000.0,-7821000.0,-9519000.0,-41932000.0,0.0,3.2567,30.8099,5.8942,0.0,-90366000.0,-0.0809635333986033,-0.06168743427358585,0.17157391272524583,0.7581603668681364,0.2275950600045605,-0.08182919583763919,-0.10739919577135676,0.11804415817669464,0.2543923113086709,0.0,3.256314076041445,761653000.0,145832000.0,193576000.0,578443000.0,187165000.0,211432000.0,1.0,1.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2015-03-31,1028405000.0,657312000.0,200575000.0,234871000.0,793534000.0,189978000.0,198086000.0,151090000.0,48924000.0,36177000.0,,11295000.0,0.0,81824000.0,35645000.0,15612000.0,4308000.0,20033000.0,0.0,,29.0429,5.573,0.0,53232000.0,0.04558972898451736,0.03517777529280779,0.18263279585634523,0.7627495128378583,0.24698363337136395,0.04757269752675259,0.06165331290152659,0.10113284129115636,0.2687317629716386,0.0,3.2771382275956626,779093000.0,149565000.0,200696000.0,592282000.0,194201000.0,218084000.0,1.0,1.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2015-06-30,1028581000.0,657906000.0,222925000.0,258780000.0,769801000.0,161753000.0,407574000.0,309724000.0,91249000.0,67527000.0,,22444000.0,0.0,81729000.0,98585000.0,26172000.0,8638000.0,72413000.0,0.0,,34.851,6.3608,0.0,99887000.0,0.0877200731098037,0.06565063908433075,0.16568034271077153,0.759920897800154,0.22388327027729935,0.08871348002733863,0.11853582938967344,0.17766834979660134,0.24507696761815032,0.0,2.9512436918246046,813490000.0,149048000.0,201409000.0,619279000.0,188851000.0,218305000.0,1.0,1.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2015-09-30,1079562000.0,711733000.0,244511000.0,281303000.0,798259000.0,174040000.0,615210000.0,467300000.0,129295000.0,95143000.0,,31306000.0,1.0,81576000.0,158642000.0,36663000.0,13141000.0,121979000.0,0.0,,33.7435,5.5852,1.0,142436000.0,0.1191881331748217,0.08813111243263472,0.15465125729425724,0.7595780302660881,0.2101640090375644,0.11976616442594311,0.161971239910856,0.1982721347182263,0.2315241949903285,0.0,2.9108424569855753,865647000.0,137900000.0,188621000.0,658798000.0,172493000.0,205189000.0,1.0,1.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2015-12-31,1158633000.0,732010000.0,271672000.0,310707000.0,847926000.0,167714000.0,-375384000.0,-288004000.0,-80834000.0,-54827000.0,,-22964000.0,0.0,-163608000.0,-54875000.0,-24996000.0,-8083000.0,-79871000.0,0.0,2.6941,36.325,6.1909,0.0,-88917000.0,-0.06466012364286507,-0.047320419839586826,0.1460557722225774,0.7672250282377512,0.2153368284210302,-0.06976669920501143,-0.09533143222403842,0.21277145536304157,0.2368694456876159,0.0,2.694462440001178,845486000.0,144020000.0,188634000.0,640110000.0,134554000.0,206638000.0,1.0,1.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2016-03-31,1207560000.0,783003000.0,274750000.0,315530000.0,892030000.0,154418000.0,238720000.0,180627000.0,53334000.0,40546000.0,,12361000.0,0.0,81320000.0,30680000.0,20207000.0,4792000.0,10473000.0,0.0,,39.2718,6.5771,0.0,58126000.0,0.04545362824120265,0.03357679949650535,0.1698475201072386,0.7566479557640751,0.22341655495978552,0.04416674947828679,0.05978946896404829,0.04387148123324397,0.24349028150134047,0.0,2.849874431301183,886120000.0,148389000.0,193044000.0,669647000.0,124994000.0,211532000.0,1.0,1.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2016-06-30,1251273000.0,825407000.0,298989000.0,341415000.0,909858000.0,167706000.0,508082000.0,385843000.0,118470000.0,90694000.0,,27500000.0,1.0,81440000.0,106847000.0,39025000.0,9885000.0,67822000.0,0.0,,38.6525,6.8275,1.0,128355000.0,0.09967929061457942,0.07248138495755922,0.17850268263784191,0.7594108824953453,0.23317102357493474,0.09467957831744152,0.1302071312226743,0.13348632701020702,0.25262654453415,0.0,2.7606600911739227,986628000.0,171556000.0,220265000.0,745766000.0,120403000.0,240000000.0,2.0,2.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2016-09-30,1358893000.0,911768000.0,343051000.0,386583000.0,972310000.0,419948000.0,786671000.0,595045000.0,180549000.0,142061000.0,,39172000.0,1.0,81523000.0,166674000.0,56368000.0,16786000.0,110306000.0,0.0,,39.3105,7.3789,1.0,197335000.0,0.14610669436702287,0.10454171152548435,0.1805850222011489,0.7564089689336457,0.22951017642699426,0.13286476565851763,0.18569077763264802,0.14021871913417427,0.25084819448028467,0.0,2.6578205572932303,1158089000.0,218474000.0,271519000.0,873511000.0,108730000.0,294899000.0,2.0,2.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2016-12-31,1396151000.0,952978000.0,354335000.0,400762000.0,995389000.0,389275000.0,-453599000.0,-346221000.0,-103432000.0,-83619000.0,,-27833000.0,0.0,-162799000.0,-56547000.0,-45024000.0,-7461000.0,-101571000.0,0.0,2.6898,40.7525,7.155,0.0,-110893000.0,-0.08400635329504344,-0.05989251878915676,0.18434564450097993,0.7632754922299212,0.2280251940590698,-0.074083677195375,-0.10391113423998055,0.2239224513281555,0.2444736430194952,0.0,2.6894831162600363,1079874000.0,189682000.0,248921000.0,815294000.0,87030000.0,272923000.0,2.0,2.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2017-03-31,1459293000.0,918167000.0,365554000.0,414418000.0,1044875000.0,261027000.0,310341000.0,235625000.0,61673000.0,69420000.0,,-7223000.0,0.0,81534000.0,47621000.0,59569000.0,7867000.0,-11948000.0,0.0,,42.1689,8.0017,0.0,69540000.0,0.06643856920684292,0.047570981290254936,0.22368942550291454,0.7592454751386378,0.19872656207204334,0.04226224616989186,0.05902428520157914,-0.038499585939337694,0.2240760969385289,0.0,2.5117137276571997,1151495000.0,218556000.0,257260000.0,870292000.0,64609000.0,284337000.0,2.0,2.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2017-06-30,1551187000.0,1003222000.0,424796000.0,472899000.0,1078288000.0,358182000.0,666823000.0,506542000.0,145242000.0,138599000.0,,8164000.0,1.0,81668000.0,158088000.0,78045000.0,16743000.0,80043000.0,0.0,,50.7546,9.7362,1.0,161985000.0,0.12853616102562582,0.08935028465297866,0.20784975923146023,0.7596348656240112,0.2178119231040321,0.0936328115178892,0.1346968527888653,0.12003635147557898,0.24292053513451095,0.0,2.3616559477961188,1310236000.0,266461000.0,284032000.0,990991000.0,76830000.0,317967000.0,2.0,2.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2017-09-30,1697623000.0,1101003000.0,461369000.0,515665000.0,1181958000.0,362613000.0,1052090000.0,799030000.0,244005000.0,221154000.0,,26508000.0,2.0,81757000.0,276213000.0,126150000.0,26715000.0,150063000.0,0.0,,55.8251,11.1542,2.0,270720000.0,0.1871081713563426,0.13027274017847307,0.21020445018962255,0.7594692469275443,0.23192407493655487,0.14373332595046132,0.20644134563157066,0.14263323479930423,0.25731638928228573,0.0,2.3863827001814166,1575655000.0,345554000.0,347488000.0,1194976000.0,116587000.0,391352000.0,3.0,3.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2017-12-31,1777856000.0,1157003000.0,497816000.0,627486000.0,1150370000.0,449511000.0,-555841000.0,-424250000.0,-97309000.0,-197755000.0,,102713000.0,-1.0,-163127000.0,-43383000.0,-68069000.0,-13586000.0,-111452000.0,0.0,2.3163,77.7948,12.2231,-1.0,-110895000.0,-0.1719055608195624,-0.11123229327909571,0.35577620218731615,0.7632578381227725,0.17506625096025663,-0.05473390420821484,-0.08458930604935803,0.20051057766519562,0.19950849253653472,0.0,2.324157921802433,1473413000.0,231418000.0,353611000.0,1116947000.0,106706000.0,391350000.0,2.0,2.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2018-03-31,1782731000.0,1168776000.0,517985000.0,655271000.0,1127460000.0,498003000.0,436924000.0,327408000.0,98192000.0,95866000.0,,2902000.0,1.0,81628000.0,77332000.0,57578000.0,11434000.0,19754000.0,0.0,,75.388,12.1563,1.0,109626000.0,0.08502829368669398,0.0537747983290805,0.21941115617361373,0.7493477126456775,0.22473473647590886,0.05507953807949713,0.08709133805190428,0.04521152420100521,0.2509040473858154,0.0,2.256389663793353,1599996000.0,257864000.0,390130000.0,1208730000.0,138408000.0,431436000.0,3.0,3.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2018-06-30,1916589000.0,1260999000.0,566646000.0,697630000.0,1218959000.0,547993000.0,927200000.0,692990000.0,220883000.0,201971000.0,,10605000.0,2.0,81575000.0,217121000.0,115295000.0,24066000.0,101826000.0,0.0,,92.4832,15.7304,2.0,244949000.0,0.16569138092421484,0.10538044411190924,0.21782894736842107,0.7474007765314926,0.2382258412424504,0.11524797439617988,0.1812062587831092,0.10982096635030199,0.2641814063848145,0.0,2.2253735136222614,1860373000.0,321236000.0,465771000.0,1395178000.0,160191000.0,514400000.0,4.0,4.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
2018-09-30,1928405000.0,1224182000.0,618209000.0,735422000.0,1192983000.0,420860000.0,1432472000.0,1064771000.0,346091000.0,302843000.0,,35206000.0,3.0,81538000.0,313386000.0,169033000.0,38185000.0,144353000.0,0.0,,100.4052,16.9635,3.0,384276000.0,0.2538535754491053,0.15704325595505095,0.21141285833161136,0.743310165922964,0.24160402437185508,0.17947008019580948,0.2901055589224658,0.10077195226154508,0.26826074087312,0.0,1.9802073408830994,2240755000.0,402925000.0,567857000.0,1660919000.0,154481000.0,627956000.0,5.0,5.0,0.0,1.7909333,208.305,122.0,1.10312,12160.727,29.6349,2.7669,3.0138
