report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-06-30,646155000.0,417758000.0,138736000.0,297703000.0,348452000.0,134177000.0,319380000.0,107201000.0,36536000.0,-106085000.0,-107844000.0,,289000.0,,,-65785000.0,74790000.0,7835000.0,-140575000.0,134177000.0,,,17.1452,,-98250000.0,-0.3094945645311262,-0.16690113053369549,-1.0059980783761346,0.3408177162526469,-0.9895896493502859,-0.16417887349010687,-0.21980651805009646,-1.3113217227451237,-0.9165026445648828,0.38506594882508927,3.0111722984661515,,,,,,,,,,,,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2011-09-30,700250000.0,412121000.0,154181000.0,406132000.0,294118000.0,225000000.0,213328000.0,164867000.0,53760000.0,-170561000.0,-172922000.0,,377000.0,,,-87276000.0,143634000.0,12115000.0,-230910000.0,225000000.0,,,12.6123,,-158446000.0,-0.5879340944790866,-0.24694323455908604,-1.0488575639758109,0.3260810228851135,-1.0345369297676308,-0.24357158157800785,-0.3285592100447297,-1.4005835006399097,-0.9610534552093506,0.7649990820011016,2.672968783442837,,,,,,,,,,,,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2011-12-31,713448000.0,372838000.0,191339000.0,489403000.0,224045000.0,268335000.0,255266000.0,204242000.0,61595000.0,-251488000.0,-254411000.0,43000.0,489000.0,,,-114364000.0,197896000.0,16919000.0,-312260000.0,268335000.0,1.9486,,14.3394,,-234569000.0,-1.135535271931978,-0.35659361298931386,-1.245635079954172,0.3015785195992989,-1.231323625894772,-0.3524966080218881,-0.510759982127625,-1.5288726119015676,-1.1484856199998041,1.1976835010823719,1.948572951672163,,,,,,,,,,,,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2012-03-31,761100000.0,358897000.0,235722000.0,607226000.0,153874000.0,340323000.0,218570000.0,30167000.0,10210000.0,-88763000.0,-89873000.0,65000.0,59000.0,,,-50087000.0,67987000.0,4163000.0,-118074000.0,340323000.0,,,20.6411,,-84600000.0,-0.5840687835501774,-0.11808303770857968,-2.9791825504690554,0.33844929890277453,-2.9423873769350615,-0.11662462225725923,-0.17961056016123125,-3.914011999867405,-2.804388901780091,2.211699182447977,1.5225435046368179,506477000.0,-625050000.0,-616897000.0,162101000.0,-801819000.0,-575865000.0,,,,-0.5909770519132088,,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2012-06-30,776869000.0,317126000.0,286526000.0,714654000.0,62215000.0,396155000.0,210554000.0,56820000.0,14972000.0,-194938000.0,-195476000.0,149000.0,168000.0,,,-111068000.0,129273000.0,8511000.0,-240341000.0,396155000.0,,,20.7884,,-186427000.0,-3.141943261271398,-0.2516202860456525,-3.4402675114396337,0.26349876803942274,-3.430799014431538,-0.25092776259575295,-0.42528524990728017,-4.229866244280183,-3.2810102076733543,6.367515872378044,1.1067965908852948,456096000.0,-712682000.0,-705750000.0,140537000.0,-901585000.0,-664042000.0,,,,-0.5965812403432313,,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2012-09-30,809177000.0,284541000.0,385806000.0,837052000.0,-27875000.0,414207000.0,85693000.0,106924000.0,6210000.0,-303400000.0,-306282000.0,228000.0,284000.0,,,-206020000.0,197745000.0,16033000.0,-403765000.0,414207000.0,,,22.4607,,-287367000.0,10.987695067264575,-0.3785105112972811,-2.8644831843178333,0.05807863529235719,-2.837529460177322,-0.37494886780024644,-0.7853348933042047,-3.776186824286409,-2.687581833825895,-14.85944394618834,0.737523522184725,398153000.0,-846042000.0,-838589000.0,92987000.0,-1074440000.0,-792963000.0,485000.0,,,-0.5223535019918962,-1729.0494845360824,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2012-12-31,1114190000.0,524768000.0,539108000.0,989490000.0,124700000.0,401495000.0,201890000.0,219345000.0,-1325000.0,192818000.0,195418000.0,-188000.0,-375000.0,,,101094000.0,-155777000.0,118000.0,-54683000.0,401495000.0,0.9734,,9.3252,,192936000.0,1.5671050521251002,0.17539019377305487,0.8909161366796599,-0.006040712120175979,0.8790626638400693,0.17305665999515343,0.36643829758929675,-0.24930132895666643,0.8796006291458661,3.2196872493985564,0.973400506021057,413256000.0,-396213000.0,-394283000.0,30067000.0,-816863000.0,-365458000.0,254000.0,,,-1.0986077743543718,-1552.2952755905512,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2013-03-31,1143778000.0,525993000.0,535623000.0,975195000.0,168583000.0,388785000.0,214417000.0,561792000.0,96320000.0,-5584000.0,11248000.0,118000.0,151000.0,0.0,124265292.0,64079000.0,57727000.0,17850000.0,6352000.0,388785000.0,,,5.3242,0.0,12266000.0,0.06672084373869251,0.009834076193107404,0.02002164502164502,0.17145135566188197,-0.009939621781727045,-0.004882066275098839,-0.010018515594723772,0.01130667578035999,0.02183370357712463,2.3061933884199473,0.982020936367557,944881000.0,-295092000.0,-311104000.0,116177000.0,-692437000.0,-268592000.0,307000.0,,,-1.4474928516113659,-1013.3680781758958,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2013-06-30,1887844000.0,1129542000.0,486545000.0,1258418000.0,629426000.0,578740000.0,746057000.0,966931000.0,196803000.0,-17376000.0,-19254000.0,-20234000.0,452000.0,,,25886000.0,98242000.0,40048000.0,-72356000.0,578740000.0,,,10.5427,,22672000.0,-0.030589775446200188,-0.010198935929028034,-0.019912485999518063,0.2035336544179471,-0.017970258477595608,-0.009204150342930878,-0.01438212960801744,-0.074830572191811,0.023447381457415265,0.9194726623939907,2.321557101604168,1854992000.0,-118870000.0,-133542000.0,298008000.0,-524452000.0,-59493000.0,-20076000.0,,,-9.727867144033752,-6.651823072325165,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2013-09-30,2166209000.0,1218766000.0,1169459000.0,1524546000.0,564165000.0,582500000.0,795116000.0,1398277000.0,299673000.0,-47930000.0,-57750000.0,26705000.0,1230000.0,,,128232000.0,174790000.0,68498000.0,-46558000.0,582500000.0,,,13.7772,,20568000.0,-0.10236367020286619,-0.026659477455776428,-0.04130082952090323,0.21431590450246982,-0.0342779005876518,-0.022126212198361285,-0.041799479359708375,-0.033296693001458225,0.014709531802353897,1.0324993574574814,1.0421622305698617,3146345000.0,129662000.0,121928000.0,591471000.0,-167245000.0,248442000.0,6401000.0,,,2.344611619613431,19.048273707233246,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2013-12-31,2416930000.0,1265939000.0,675160000.0,1749810000.0,667120000.0,0.0,845889000.0,-913504000.0,-136534000.0,9607000.0,-8258000.0,26345000.0,755000.0,,,39797000.0,-66535000.0,-20313000.0,-26738000.0,0.0,1.875,,9.159,,-10706000.0,-0.012378582563856577,-0.003416731142399656,0.009039916628717554,0.14946185238378815,-0.010516647984026342,0.003974877220275308,0.014400707518887156,0.029269713104704522,0.011719707850211931,0.0,1.8750207358255822,2013496000.0,-74014000.0,-61283000.0,456262000.0,-139300000.0,44800000.0,32934000.0,,,0.0,-1.860782170401409,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2014-03-31,4500410000.0,3156047000.0,1413470000.0,3518412000.0,912056000.0,1519967000.0,2393908000.0,620542000.0,155128000.0,-43967000.0,-49800000.0,11883000.0,809000.0,0.0,123472782.0,60640000.0,141364000.0,44268000.0,-80724000.0,1519967000.0,,,12.3921,0.0,301000.0,-0.054601910409009975,-0.011065658462228997,-0.08025242449342672,0.24998791379149196,-0.07085257726310226,-0.009769554329494425,-0.01807836521282899,-0.13008627941380277,0.00048505983478958715,1.6665281517801538,2.232836211592747,2072246000.0,-135062000.0,-99666000.0,515070000.0,-226376000.0,32835000.0,44699000.0,,,46.29106136744328,-2.2297143112821316,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2014-06-30,5054463000.0,3441694000.0,1575850000.0,4036047000.0,952333000.0,,2674910000.0,1389891000.0,368123000.0,-72722000.0,-111702000.0,43122000.0,1958000.0,,,,317049000.0,98983000.0,,0.0,,,12.2264,,26261000.0,-0.11729300570283714,-0.0220996770576815,-0.08036745327511294,0.26485746004542804,-0.05232208856665738,-0.01438768074867696,-0.07636194482392189,,0.018894287393759656,0.0,2.1840238601389728,2495206000.0,-227510000.0,-155012000.0,686390000.0,,36424000.0,108055000.0,,,0.0,-1.4345657304150663,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2014-09-30,5437533000.0,3362914000.0,1839777000.0,4417278000.0,958094000.0,,2370735000.0,2241695000.0,619974000.0,-111851000.0,-186411000.0,72183000.0,5685000.0,,,,601224000.0,163955000.0,,0.0,,,10.5867,,52104000.0,-0.1945644164351306,-0.03428227470067768,-0.08315627237425252,0.27656483152257555,-0.04989572622502169,-0.020570174010897956,-0.11674324231234096,,0.02324312629505798,0.0,1.8278921847593486,3338624000.0,-356171000.0,-218933000.0,1006691000.0,,67960000.0,153533000.0,,,0.0,-1.4259670559423707,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2014-12-31,5849251000.0,3198657000.0,2107166000.0,4879345000.0,-22000.0,,1905713000.0,-3414695000.0,-261554000.0,41851000.0,53873000.0,-26302000.0,952000.0,,,,-89752000.0,-75275000.0,,0.0,1.5092,,8.7189,,-33424000.0,-2448.7727272727275,0.009210239054538778,-0.015776811691820207,0.07659659208216253,-0.012256145863686216,0.007154933170075963,-1902.3181818181818,,0.009788282701676138,-0.0,1.5179900397026147,837433000.0,-294040000.0,-186689000.0,881671000.0,,45242000.0,100886000.0,,,0.0,-1.8504946176872905,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2015-03-31,6120030000.0,2921417000.0,2192381000.0,5239756000.0,825997000.0,,1510076000.0,939880000.0,260073000.0,-102446000.0,-154181000.0,26574000.0,3040000.0,,,,426060000.0,77112000.0,,0.0,,,6.7488,,-25334000.0,-0.18666048423904688,-0.02519285036184463,-0.16404328212112185,0.276708728773886,-0.10899902115163639,-0.016739460427481565,-0.12402708484413381,,-0.02695450483040388,0.0,1.3325316174515287,1156771000.0,-398421000.0,-245168000.0,986616000.0,,19607000.0,115577000.0,,,0.0,-2.1212524983344436,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2015-06-30,6468185000.0,2628621000.0,2384388000.0,5701978000.0,715934000.0,,1150673000.0,1894856000.0,473443000.0,-272634000.0,-338408000.0,50926000.0,6207000.0,,,,831225000.0,168501000.0,,0.0,,,9.1564,,-104133000.0,-0.4726804426106317,-0.05231884987828889,-0.17859299070747328,0.24985698121651462,-0.14388111814301457,-0.04215000034785647,-0.3808088455081055,,-0.05495562723499833,0.0,1.102430057524195,1661736000.0,-625127000.0,-445080000.0,1091936000.0,,-110787000.0,123381000.0,,,-0.0,-3.6073625598755075,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2015-09-30,7547497000.0,2998795000.0,2553771000.0,6186660000.0,1314656000.0,,1426036000.0,2831645000.0,704939000.0,-456296000.0,-568266000.0,80234000.0,7991000.0,,,,1223628000.0,278867000.0,,0.0,,,8.5107,,-177429000.0,-0.4322545213348587,-0.07529198090439784,-0.20068405467493278,0.2489503451174141,-0.16114166853542727,-0.06045659905528945,-0.34708395199961056,,-0.06265933759351897,0.0,1.1742615136596037,2251686000.0,-1006982000.0,-789525000.0,1176901000.0,,-340320000.0,131432000.0,,,-0.0,-6.007098727859273,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2015-12-31,8092460000.0,2791568000.0,2816274000.0,6961471000.0,-3556000.0,,1196908000.0,-4252685000.0,-514952000.0,114747000.0,172192000.0,-38883000.0,-4199000.0,,,,-846063000.0,-101890000.0,,0.0,0.9897,,7.768,,12857000.0,-48.42294713160855,0.021278078606505314,-0.04049018443642075,0.1210886769182293,-0.026982247685873748,0.01417949548097859,-32.268560179977506,,-0.003023266477531254,-0.0,0.9912274160823841,1413696000.0,-888663000.0,-716629000.0,923503000.0,,-294039000.0,118851000.0,,,-0.0,-6.029642156986479,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2016-03-31,9191702000.0,3239543000.0,3187699000.0,8178711000.0,970365000.0,,1441789000.0,1147048000.0,252468000.0,-248224000.0,-282267000.0,40625000.0,3846000.0,,,,216859000.0,156460000.0,,0.0,,,7.1341,,-91764000.0,-0.2908874495679461,-0.03070889373915734,-0.2460812450743125,0.22010238455583375,-0.21640245220775417,-0.02700522710592663,-0.25580477449207256,,-0.08000013948849569,0.0,1.0162637689443075,1620864000.0,-1016749000.0,-862407000.0,915898000.0,,-360469000.0,132902000.0,,,-0.0,-6.489044559148846,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2016-06-30,11868952000.0,5203705000.0,3766404000.0,9311512000.0,2520294000.0,,3246301000.0,2417065000.0,527244000.0,-486264000.0,-575455000.0,86993000.0,7495000.0,,,,511579000.0,339692000.0,,0.0,,,6.7789,,-146572000.0,-0.2283285204027784,-0.04848406160880927,-0.2380800681818652,0.21813397653766034,-0.2011795297188946,-0.04096941330624641,-0.19293939516580208,,-0.060640487533434144,0.0,1.3816109477368865,2143073000.0,-1253796000.0,-1076037000.0,969699000.0,,-402908000.0,168969000.0,,,-0.0,-6.368250980949168,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2016-09-30,12592397000.0,5172412000.0,4082390000.0,9900639000.0,2680488000.0,,3084257000.0,4715501000.0,1163979000.0,-400642000.0,-553577000.0,133706000.0,15628000.0,-3.0,140581000.0,,759190000.0,620160000.0,,0.0,,,5.1539,-3.0,219518000.0,-0.20652097677736292,-0.04396120929160667,-0.11739516119284038,0.2468410037448831,-0.08496276429588287,-0.03181618241546864,-0.14946606737280674,,0.04655242359189405,0.0,1.2670058470650771,4026929000.0,-1239107000.0,-1020383000.0,1428739000.0,,-5961000.0,222441000.0,,,-0.0,-4.587207394320291,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2016-12-31,22664076000.0,6259796000.0,5827005000.0,16750167000.0,4752911000.0,,3393216000.0,-1279482000.0,-344434000.0,467790000.0,736385000.0,-62514000.0,-271000.0,,,,-206826000.0,-169213000.0,,0.0,1.0743,,4.9934,,298577000.0,0.15493347129790563,0.032491287092401205,-0.5755336925412002,0.2691980035670685,-0.36560889484963444,0.020640153165741238,0.0984217882472447,,-0.2333577182015847,0.0,1.0742733187975642,7000132000.0,-674914000.0,-667340000.0,1599257000.0,,279759000.0,198810000.0,,,0.0,-3.3566721995875457,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2017-03-31,25053726000.0,7027889000.0,6245439000.0,18885353000.0,4987719000.0,,4006593000.0,2696270000.0,667946000.0,-257549000.0,-330277000.0,99346000.0,25278000.0,,,,552624000.0,376602000.0,,0.0,,,5.3026,,119053000.0,-0.0662180447615433,-0.013182749743491248,-0.12249403805998657,0.24772964131930408,-0.09552047829037894,-0.010279868152146312,-0.05163662989033665,,0.04415470260767653,0.0,1.125283426833566,8549354000.0,-722924000.0,-676665000.0,2014735000.0,,490576000.0,257531000.0,,,0.0,-2.627508921256082,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2017-06-30,26043705000.0,6359444000.0,6546355000.0,19459902000.0,5105752000.0,,3035924000.0,5485827000.0,1334561000.0,-498465000.0,-666674000.0,207787000.0,40925000.0,,,,1511692000.0,765773000.0,,0.0,,,5.8992,,267308000.0,-0.1305731261526216,-0.02559827797158661,-0.12152661759111251,0.24327435043066434,-0.0908641486506957,-0.019139557908523383,-0.09762812608211288,,0.04872701964535156,0.0,0.9714480806494606,11618116000.0,-814143000.0,-688866000.0,2822052000.0,,904456000.0,378325000.0,,,0.0,-1.8208312958435209,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
2017-09-30,28107074000.0,7068733000.0,6468940000.0,21929057000.0,4711480000.0,,3530030000.0,8470502000.0,1783701000.0,-1033945000.0,-1286050000.0,324896000.0,40640000.0,-7.0,164897000.0,,2628126000.0,1166397000.0,,0.0,,,5.2995,-7.0,132452000.0,-0.2729609379642915,-0.045755385281299646,-0.15182689290434026,0.2105779563005829,-0.12206419407019796,-0.03678593509946998,-0.21945227402005316,,0.015636853636301604,0.0,1.092718899850671,15373117000.0,-1546616000.0,-1322169000.0,3441774000.0,,817390000.0,569515000.0,,,0.0,-2.3215701078988262,1.9223375,498.83,214.25,67.11897,1353088.8,356.6391,18.2097,14.269
