report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2023-09-30,3543302000.0,2819484000.0,842476000.0,1736826000.0,1806476000.0,261309000.0,1538710000.0,1233631000.0,-61206000.0,-5425000.0,5010000.0,8393000.0,0.0,322395000.0,439728000.0,17191000.0,32434000.0,422537000.0,0.0,,,14.8638,0.0,-28772000.0,-0.003003084458359812,-0.0015310577534740195,-0.0035256806025826828,0.8017306704967148,-0.03977747593763607,-0.017273718130715363,-0.033881435457764175,0.27460470134073345,-0.01869878014700626,0.0,3.34666388122629,2348799000.0,-101197000.0,-205469000.0,1876138000.0,555196000.0,-155037000.0,-1118000.0,-0.040000000000000015,-0.040000000000000015,-0.0,-183.78264758497318,1.3254585,201.69,81.63,4.73632,39536.215,366.9561,12.7774,11.5362
2023-12-31,3936072000.0,3178137000.0,1003052000.0,1910718000.0,2025354000.0,330339000.0,-883239000.0,-686394000.0,119688000.0,106134000.0,-4596000.0,-7111000.0,0.0,-612177000.0,-200506000.0,-9422000.0,-19069000.0,-209928000.0,0.0,3.1685,822.3836,18.7375,0.0,100619000.0,0.05240269108511401,0.026964445772333433,-0.12016453077819254,0.7771328032389874,-0.13551032053611764,0.030407980341823015,0.05909485452913417,0.23767972202314436,-0.11392046773296922,0.0,3.168466839206741,2128359000.0,48568000.0,-33464000.0,1718451000.0,613524000.0,11001000.0,6302000.0,0.0,0.0,0.0,-5.310060298317994,1.3254585,201.69,81.63,4.73632,39536.215,366.9561,12.7774,11.5362
2024-03-31,4141466000.0,3333663000.0,972793000.0,1939111000.0,2202355000.0,282218000.0,611253000.0,501155000.0,11996000.0,42631000.0,1374000.0,3600000.0,0.0,355979000.0,212270000.0,14158000.0,12895000.0,198112000.0,0.0,,354.703,18.101,0.0,24891000.0,0.019357006477157407,0.010293697932084919,0.06974362498016369,0.8198814566145278,0.019625261552908533,0.002896558851382578,0.005446896617484465,0.32410802073773054,0.04072127253363174,0.0,3.4268986310551166,2257898000.0,115285000.0,13502000.0,1837806000.0,686588000.0,60587000.0,5495000.0,0.0,0.0,0.0,2.4571428571428573,1.3254585,201.69,81.63,4.73632,39536.215,366.9561,12.7774,11.5362
2024-06-30,4412391000.0,3592090000.0,1790879000.0,2005083000.0,2407308000.0,410963000.0,1256532000.0,1022935000.0,24614000.0,86455000.0,,7523000.0,0.0,356650000.0,376694000.0,18573000.0,25335000.0,358121000.0,0.0,,267.7254,18.2364,0.0,49949000.0,0.03591355987684168,0.01959368514712318,0.06880445543766493,0.8140938710673504,0.019588836575590594,0.005578381426306055,0.010224699124499232,0.2850074649909433,0.03975147469383987,0.0,2.0057692339906827,2523256000.0,229795000.0,95092000.0,2071327000.0,768842000.0,146687000.0,,0.0,0.0,0.0,,1.3254585,201.69,81.63,4.73632,39536.215,366.9561,12.7774,11.5362
2024-09-30,4631471000.0,3789434000.0,1780263000.0,2002326000.0,2629145000.0,337418000.0,1946548000.0,1575195000.0,44892000.0,138152000.0,,11962000.0,0.0,357331000.0,605375000.0,26958000.0,39227000.0,578417000.0,0.0,,201.8931,15.2956,0.0,84119000.0,0.052546360128482836,0.029828967945605186,0.07097281957598785,0.8092248431582473,0.02306236476059157,0.009692816817810151,0.017074752438530398,0.2971501344945,0.043214449373968684,0.0,2.1285810017958022,2931094000.0,373372000.0,201190000.0,2412891000.0,924722000.0,259578000.0,,0.0,0.0,0.0,,1.3254585,201.69,81.63,4.73632,39536.215,366.9561,12.7774,11.5362
2024-12-31,5785339000.0,4911115000.0,1862713000.0,3070976000.0,2714363000.0,1246983000.0,-1130058000.0,-930541000.0,-27218000.0,-83492000.0,,-2891000.0,0.0,-711324000.0,-323736000.0,-24970000.0,-22524000.0,-348706000.0,0.0,2.6365,264.1855,18.0842,0.0,-49742000.0,-0.030759334694733166,-0.01443165214691827,0.07388293344235429,0.8234453452831625,0.024085489417357338,-0.004704650842413902,-0.010027398693542463,0.3085735422429645,0.04401720973613744,0.0,2.6365387475150492,2684275000.0,183746000.0,54284000.0,2168744000.0,785944000.0,109217000.0,,0.0,0.0,0.0,,1.3254585,201.69,81.63,4.73632,39536.215,366.9561,12.7774,11.5362
2025-03-31,6010381000.0,5076338000.0,1854823000.0,3093707000.0,2916674000.0,1079854000.0,761553000.0,603925000.0,-12420000.0,24642000.0,,7200000.0,0.0,363078000.0,271541000.0,8748000.0,11255000.0,262793000.0,0.0,,206.427,12.0712,0.0,-1165000.0,0.008448664471929327,0.004099906478474493,0.03235756408286751,0.7930176888542229,-0.01630877955966295,-0.0020664247407943025,-0.004258275007765695,0.34507512937379275,-0.001529768775121364,0.0,2.736831492816296,2834575000.0,165757000.0,29868000.0,2271514000.0,850625000.0,83161000.0,,0.0,0.0,0.0,,1.3254585,201.69,81.63,4.73632,39536.215,366.9561,12.7774,11.5362
2025-06-30,5822415000.0,4644676000.0,1353192000.0,2626658000.0,3195757000.0,489030000.0,1588313000.0,1264707000.0,-47920000.0,27289000.0,,10600000.0,0.0,361289000.0,471596000.0,23900000.0,24077000.0,447696000.0,0.0,,372.3816,15.3814,0.0,-23843000.0,0.008539134859127275,0.004686886798690921,0.017181122360643022,0.7962580423380027,-0.030170375738283323,-0.008230261841521086,-0.014994882276718786,0.2818688759709201,-0.01501152480650854,0.0,3.4323850569616137,3166356000.0,106591000.0,-42666000.0,2513286000.0,940200000.0,9369000.0,,0.0,0.0,0.0,,1.3254585,201.69,81.63,4.73632,39536.215,366.9561,12.7774,11.5362
2025-09-30,6052470000.0,4838105000.0,1320694000.0,2613352000.0,3439118000.0,540602000.0,2473964000.0,1973901000.0,-53729000.0,61174000.0,,12400000.0,0.0,361905000.0,723066000.0,40686000.0,39125000.0,682380000.0,0.0,,465.1329,15.4627,0.0,-14604000.0,0.01778770021848625,0.010107278516043863,0.024727118098727387,0.7978697345636395,-0.021717777623279887,-0.008877202200093515,-0.015622900987985872,0.2758245471639846,-0.005903077005162565,0.0,3.6633050502235944,3693772000.0,29613000.0,-141287000.0,2911992000.0,1044163000.0,-89354000.0,,0.0,0.0,-0.0,,1.3254585,201.69,81.63,4.73632,39536.215,366.9561,12.7774,11.5362
2025-12-31,6643844000.0,5382280000.0,1591401000.0,2911638000.0,3732206000.0,401305000.0,-1396672000.0,-1102332000.0,69696000.0,-5364000.0,,-10920000.0,0.0,-722800000.0,-416068000.0,-23756000.0,-18701000.0,-439824000.0,0.0,3.3821,442.6144,13.9147,0.0,50995000.0,-0.001437219703306838,-0.0008073639296768558,0.00384055812674701,0.789256174678092,-0.0499014800898135,0.010490312535935522,0.01867421037316804,0.3149085826879897,-0.036511793749713604,0.0,3.382101682731128,3427158000.0,107741000.0,-44373000.0,2740201000.0,953045000.0,11383000.0,,0.0,0.0,0.0,,1.3254585,201.69,81.63,4.73632,39536.215,366.9561,12.7774,11.5362
