report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-06-30,19987547000.0,1791956000.0,1194987000.0,,2849158000.0,13046639000.0,1013208000.0,2995087000.0,-1060240000.0,-980217000.0,555344000.0,-539847000.0,-2.22,,349844000.0,79095000.0,327900000.0,270749000.0,13046639000.0,,,0.7091,-2.22,-732340000.0,-0.3440374314095603,-0.04904138561875552,-0.3272749673047895,-0.35399305596131264,-0.053045028486987424,-0.0666993922984799,0.0903977079797682,-0.24451376537643146,4.57912091923298,1.4995610830912804,,,,,,,,,,,1.351247,40.16,25.3,4.96778,9383.808,45.583,4.1072,0.5351
2010-09-30,19136372000.0,1288801000.0,1318957000.0,,2540371000.0,12623851000.0,552757000.0,4552792000.0,-1266141000.0,-1298208000.0,840483000.0,-732783000.0,-2.94,,380398000.0,128539000.0,486757000.0,251859000.0,12623851000.0,,,0.8251,-2.94,-779384000.0,-0.5110308691132122,-0.0678398183312908,-0.28514546678170233,-0.27810209647179135,-0.06616410884989067,-0.08349528251432879,0.055319680758532344,-0.17118814125486076,4.96929424875343,0.9771364798094252,,,,,,,,,,,1.351247,40.16,25.3,4.96778,9383.808,45.583,4.1072,0.5351
2010-12-31,18961045000.0,1455645000.0,1246221000.0,,2998545000.0,12047698000.0,498964000.0,6019233000.0,-1158931000.0,-1437397000.0,1113580000.0,-778628000.0,-3.19,,504014000.0,207491000.0,633423000.0,296523000.0,12047698000.0,1.1685,,1.1828,-3.19,-525508000.0,-0.47936482527359103,-0.07580789982830588,-0.2388006910515011,-0.19253798615205625,-0.06112168395781983,-0.07702461006378801,0.04926258877169234,-0.0873048110947026,4.017847989608294,1.1680472404172293,,,,,,,,,,,1.351247,40.16,25.3,4.96778,9383.808,45.583,4.1072,0.5351
2011-03-31,18760349000.0,1366411000.0,1172440000.0,,2919162000.0,12081108000.0,431275000.0,1504954000.0,169705000.0,-89871000.0,269914000.0,-54583000.0,-0.18,,23978000.0,34459000.0,152397000.0,-10481000.0,12081108000.0,,,1.0527,-0.18,322102000.0,-0.030786575051333226,-0.004790475912788189,-0.0597167753964573,0.11276424395695815,0.009045940456651419,0.011313463024332228,-0.00696433246464676,0.21402780417208767,4.138553461575617,1.1654421548224216,15072066000.0,-3805693000.0,-3315607000.0,808650000.0,-1715130000.0,2779321000.0,-8.53,-8.53,-7.043843906875864,-1.1929557614971427,1.351247,40.16,25.3,4.96778,9383.808,45.583,4.1072,0.5351
2011-09-30,27853023000.0,2721807000.0,2015347000.0,27853023000.0,6248856000.0,13099074000.0,1815125000.0,5552423000.0,3966039000.0,3228328000.0,812680000.0,-212437000.0,5.83,,481040000.0,176324000.0,579384000.0,304716000.0,13099074000.0,,1.4695,0.6459,5.83,4545423000.0,0.5166270434140265,0.11590583901790481,0.5814268833624527,0.7142897794350322,0.14239168940477304,0.20498518446159356,0.05487982453786392,0.8186377370744268,2.0962355349523176,1.3505401303100657,17629402000.0,402852000.0,1710672000.0,842617000.0,3562633000.0,3036657000.0,-0.47999999999999954,-0.47999999999999954,3.676795785588917,0.5633405419183003,1.351247,40.16,25.3,4.96778,9383.808,45.583,4.1072,0.5351
2011-12-31,27766276000.0,2812720000.0,1744764000.0,27766276000.0,6086578000.0,13470167000.0,1865913000.0,7849312000.0,4057146000.0,3114637000.0,1086832000.0,-403313000.0,5.62,,675126000.0,301244000.0,817146000.0,373882000.0,13470167000.0,1.612,1.7437,0.6919,5.62,4874292000.0,0.5117221860953725,0.11217337895798486,0.3968038217871834,0.5168791863541671,0.1461177581033913,0.207455074962628,0.04763245492088988,0.6209833422343257,2.213093629951017,1.612091950544601,20925922000.0,4815697000.0,7033959000.0,964640000.0,9216309000.0,3283006000.0,8.08,8.08,1.4615576582772996,2.1425361391359017,1.351247,40.16,25.3,4.96778,9383.808,45.583,4.1072,0.5351
2012-03-31,27391028000.0,2593677000.0,1892387000.0,27391028000.0,5878407000.0,13359953000.0,1634892000.0,2287590000.0,192606000.0,-217253000.0,284342000.0,27129000.0,-0.44,,291694000.0,113757000.0,236809000.0,177937000.0,13359953000.0,,2.2453,0.7777,-0.44,429415000.0,-0.03695780166293351,-0.007931538750571903,-0.09497025253651223,0.08419603163154236,0.007031718561274882,0.010011560236943273,0.07778360632805704,0.18771501886264585,2.2727165710029946,1.3705848750810485,17194279000.0,6035841000.0,8385496000.0,846054000.0,10171232000.0,2453768000.0,10.83,10.83,1.313503909850842,3.417395613603242,1.351247,40.16,25.3,4.96778,9383.808,45.583,4.1072,0.5351
2012-06-30,27263008000.0,2677417000.0,1929384000.0,27263008000.0,5725785000.0,13225319000.0,1731921000.0,4611355000.0,367981000.0,-362705000.0,560665000.0,-24175000.0,-0.74,,512256000.0,216230000.0,472452000.0,296026000.0,13225319000.0,,,0.591,-0.74,840433000.0,-0.06334589929590441,-0.013303924497252834,-0.07865475548943857,0.07979888774557586,0.013497446796773121,0.019417391197895383,0.0641950142637034,0.18225293866987036,2.309782676087209,1.3877056096660902,20300680000.0,5763007000.0,8583772000.0,1152561000.0,10689563000.0,2744519000.0,10.27,10.27,1.2372179293016936,3.127605237930581,1.351247,40.16,25.3,4.96778,9383.808,45.583,4.1072,0.5351
2012-09-30,27831361000.0,3347817000.0,2025854000.0,27831361000.0,5553270000.0,13825451000.0,2443159000.0,6866333000.0,505382000.0,-543864000.0,836436000.0,-26760000.0,-1.11,,887262000.0,316757000.0,700866000.0,570505000.0,13825451000.0,,,0.5704,-1.11,1206248000.0,-0.09793581079256006,-0.019541408700781828,-0.07920734400734715,0.07360289691746671,0.0181587238942429,0.02607922370108946,0.08308728982413174,0.17567572094158557,2.489605403663067,1.6525460373748553,21614590000.0,1990815000.0,5123115000.0,1418350000.0,7350388000.0,2768275000.0,3.33,3.33,1.8809144496861934,1.8506524821414057,1.351247,40.16,25.3,4.96778,9383.808,45.583,4.1072,0.5351
2012-12-31,26284738000.0,2507092000.0,1925671000.0,26284738000.0,4365548000.0,13589283000.0,1543509000.0,-4604434000.0,-985443000.0,-643869000.0,-565085000.0,-93495000.0,-1.33,,-781861000.0,-223981000.0,-482430000.0,-1005842000.0,13589283000.0,1.3017,,0.6216,-1.33,-1467873000.0,-0.14748870015860552,-0.024495926114994945,0.13983673128988275,0.21402044203478646,-0.0374910718151347,-0.05488456003846541,0.2184507368332351,0.3187955349126516,3.1128470011095972,1.301931638374364,9160844000.0,-1767691000.0,80526000.0,38626000.0,1008223000.0,1116358000.0,-3.62,-3.62,13.478449708050698,0.0721327746117285,1.351247,40.16,25.3,4.96778,9383.808,45.583,4.1072,0.5351
