report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-10-31,4068000000.0,1950000000.0,1153000000.0,1844000000.0,2224000000.0,499000000.0,,417000000.0,622000000.0,-77000000.0,-11000000.0,-23000000.0,0.0,288000000.0,-190000000.0,47000000.0,-237000000.0,499000000.0,,23.3124,5.0396,0.0,-77000000.0,-0.0049460431654676255,-0.002704031465093412,-0.017684887459807074,-0.12379421221864952,-0.018928220255653883,-0.028277634961439587,-0.38102893890675243,-0.12379421221864952,0.2243705035971223,1.6912402428447528,4146000000.0,866000000.0,1225000000.0,809000000.0,1225000000.0,2.0,2.0,0.4073469387755102,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2014-01-31,4718000000.0,2541000000.0,1790000000.0,2483000000.0,2235000000.0,499000000.0,,625000000.0,1404000000.0,-123000000.0,-48000000.0,-40000000.0,0.0,286000000.0,142000000.0,93000000.0,49000000.0,499000000.0,,27.5318,5.3456,0.0,-123000000.0,-0.021476510067114093,-0.010173802458668928,-0.03418803418803419,-0.0876068376068376,-0.02607036880033913,-0.044989027066569126,0.0349002849002849,-0.0876068376068376,0.2232662192393736,1.4195530726256984,3935000000.0,766000000.0,1078000000.0,862000000.0,1078000000.0,2.0,2.0,0.46289424860853434,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2014-04-30,5610000000.0,3438000000.0,1683000000.0,2372000000.0,3238000000.0,499000000.0,,1574000000.0,3792000000.0,1371000000.0,936000000.0,465000000.0,3.0,291000000.0,1530000000.0,121000000.0,1409000000.0,499000000.0,,23.3272,5.1085,3.0,1371000000.0,0.2890673255095738,0.16684491978609625,0.2468354430379747,0.3615506329113924,0.24438502673796791,0.36687182231736687,0.3715717299578059,0.3615506329113924,0.15410747374922792,2.0427807486631018,3934000000.0,828000000.0,1178000000.0,858000000.0,1178000000.0,3.0,3.0,0.4235993208828523,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2014-07-31,5201000000.0,2621000000.0,1421000000.0,2123000000.0,3078000000.0,,,849000000.0,-1312000000.0,143000000.0,30000000.0,51000000.0,0.0,-574000000.0,-36000000.0,-157000000.0,-193000000.0,0.0,1.8445,25.6562,5.4844,0.0,143000000.0,0.009746588693957114,0.005768121515093251,-0.022865853658536585,-0.10899390243902439,0.02749471255527783,0.04645873944119558,0.14710365853658536,-0.10899390243902439,0.0,1.844475721323012,4506000000.0,907000000.0,1314000000.0,1028000000.0,1314000000.0,3.0,3.0,0.0,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2014-10-31,5038000000.0,2437000000.0,1360000000.0,2111000000.0,2927000000.0,499000000.0,,542000000.0,672000000.0,-114000000.0,-84000000.0,-37000000.0,0.0,286000000.0,-118000000.0,55000000.0,-173000000.0,499000000.0,,30.1324,5.9368,0.0,-114000000.0,-0.02869832593098736,-0.0166732830488289,-0.125,-0.16964285714285715,-0.02262802699483922,-0.03327495621716287,-0.25744047619047616,-0.16964285714285715,0.17048172189955585,1.7919117647058824,4556000000.0,834000000.0,1277000000.0,1092000000.0,1277000000.0,3.0,3.0,0.39075959279561473,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2015-01-31,5245000000.0,2578000000.0,2109000000.0,2891000000.0,2354000000.0,499000000.0,,482000000.0,1480000000.0,-212000000.0,-150000000.0,-74000000.0,0.0,285000000.0,247000000.0,116000000.0,131000000.0,499000000.0,,31.3119,6.0015,0.0,-212000000.0,-0.0637213254035684,-0.028598665395614873,-0.10135135135135136,-0.14324324324324325,-0.040419447092469016,-0.07430774623203645,0.08851351351351351,-0.14324324324324325,0.21197960917587086,1.222380275011854,4632000000.0,732000000.0,1188000000.0,1174000000.0,1188000000.0,3.0,3.0,0.42003367003367004,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2015-04-30,5295000000.0,2867000000.0,2126000000.0,2974000000.0,2321000000.0,499000000.0,,1193000000.0,3674000000.0,694000000.0,351000000.0,325000000.0,1.0,288000000.0,1722000000.0,183000000.0,1539000000.0,499000000.0,,86.2233,7.0342,1.0,694000000.0,0.15122791900043084,0.06628895184135977,0.09553620032661948,0.18889493739793142,0.13106704438149197,0.24609929078014184,0.4188894937397931,0.18889493739793142,0.21499353726841877,1.3485418626528691,4514000000.0,147000000.0,511000000.0,1304000000.0,511000000.0,1.0,1.0,0.9765166340508806,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2015-07-31,4968000000.0,2560000000.0,1744000000.0,2636000000.0,2332000000.0,,,808000000.0,-1634000000.0,370000000.0,248000000.0,85000000.0,0.0,-573000000.0,-347000000.0,-212000000.0,-559000000.0,0.0,1.4679,79.8836,7.264,0.0,370000000.0,0.10634648370497427,0.0499194847020934,-0.15177478580171358,-0.22643818849449204,0.07447665056360708,0.15866209262435677,0.34210526315789475,-0.22643818849449204,0.0,1.4678899082568808,4192000000.0,365000000.0,738000000.0,938000000.0,738000000.0,1.0,1.0,0.0,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2015-10-31,3833000000.0,1427000000.0,1887000000.0,2782000000.0,1051000000.0,500000000.0,,474000000.0,713000000.0,-29000000.0,-31000000.0,-9000000.0,0.0,272000000.0,-197000000.0,70000000.0,-267000000.0,500000000.0,,64.6895,6.5711,0.0,-29000000.0,-0.029495718363463368,-0.008087659796504044,-0.043478260869565216,-0.04067321178120617,-0.007565875293503783,-0.018697614442295292,-0.3744740532959327,-0.04067321178120617,0.47573739295908657,0.7562268150503445,4233000000.0,418000000.0,823000000.0,844000000.0,823000000.0,1.0,1.0,0.6075334143377886,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2016-01-31,4349000000.0,1467000000.0,2349000000.0,3708000000.0,641000000.0,1000000000.0,245000000.0,334000000.0,1636000000.0,13000000.0,-7000000.0,-10000000.0,0.0,267000000.0,109000000.0,394000000.0,-285000000.0,1245000000.0,,50.0829,5.9319,0.0,13000000.0,-0.0109204368174727,-0.0016095654173373189,-0.004278728606356968,0.007946210268948655,0.0029891929179121637,0.006892895015906681,-0.17420537897310515,0.007946210268948655,1.9422776911076443,0.6245210727969349,4389000000.0,561000000.0,1048000000.0,428000000.0,1048000000.0,1.0,1.0,1.1879770992366412,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2016-04-30,4940000000.0,2311000000.0,2865000000.0,3692000000.0,1248000000.0,500000000.0,500000000.0,1289000000.0,3940000000.0,1298000000.0,1019000000.0,419000000.0,3.0,267000000.0,1711000000.0,449000000.0,1262000000.0,1000000000.0,,25.4111,5.8882,3.0,1298000000.0,0.8165064102564102,0.2062753036437247,0.25862944162436546,0.32944162436548224,0.26275303643724696,0.5774021352313167,0.3203045685279188,0.32944162436548224,0.8012820512820513,0.8066317626527051,4655000000.0,1229000000.0,1652000000.0,151000000.0,1652000000.0,3.0,3.0,0.6053268765133172,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2016-07-31,4250000000.0,1614000000.0,2251000000.0,3089000000.0,1161000000.0,488000000.0,512000000.0,638000000.0,-1595000000.0,-40000000.0,-2000000.0,-3000000.0,0.0,-541000000.0,-222000000.0,-497000000.0,-719000000.0,1000000000.0,0.717,28.9482,6.0376,0.0,-40000000.0,-0.0017226528854435831,-0.00047058823529411766,0.0012539184952978057,0.025078369905956112,-0.009411764705882352,-0.01850994909763998,0.4507836990595611,0.025078369905956112,0.8613264427217916,0.717014660151044,4694000000.0,979000000.0,1242000000.0,-9000000.0,1242000000.0,3.0,3.0,0.8051529790660226,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2016-10-31,3933000000.0,1262000000.0,2181000000.0,2997000000.0,936000000.0,475000000.0,625000000.0,360000000.0,778000000.0,-61000000.0,-30000000.0,-42000000.0,0.0,258000000.0,-205000000.0,86000000.0,-291000000.0,1100000000.0,,28.6206,5.8937,0.0,-61000000.0,-0.03205128205128205,-0.007627765064836003,-0.038560411311053984,-0.07840616966580977,-0.015509788965166539,-0.029960707269155205,-0.3740359897172236,-0.07840616966580977,1.1752136752136753,0.5786336542870243,4759000000.0,980000000.0,1210000000.0,-33000000.0,1210000000.0,3.0,3.0,0.9090909090909091,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2017-01-31,4373000000.0,1679000000.0,2803000000.0,3588000000.0,785000000.0,463000000.0,687000000.0,392000000.0,1794000000.0,-39000000.0,-17000000.0,-45000000.0,-0.07,257000000.0,87000000.0,132000000.0,-45000000.0,1150000000.0,,31.4095,6.2728,-0.07,-39000000.0,-0.02165605095541401,-0.0038874914246512693,-0.00947603121516165,-0.021739130434782608,-0.008918362680082323,-0.020155038759689922,-0.02508361204013378,-0.021739130434782608,1.464968152866242,0.5990010702818409,4917000000.0,970000000.0,1158000000.0,207000000.0,1158000000.0,2.93,2.93,0.9930915371329879,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2017-04-30,4969000000.0,2255000000.0,2494000000.0,3272000000.0,1697000000.0,450000000.0,50000000.0,1350000000.0,4335000000.0,1405000000.0,947000000.0,430000000.0,3.63,261000000.0,1889000000.0,178000000.0,1711000000.0,500000000.0,,35.5204,6.3307,3.63,1405000000.0,0.558043606364172,0.190581605956933,0.21845444059976932,0.32410611303344866,0.2827530690279734,0.6395084205735093,0.39469434832756634,0.32410611303344866,0.2946375957572186,0.9041700080192462,5312000000.0,898000000.0,1265000000.0,656000000.0,1265000000.0,3.56,3.56,0.3952569169960474,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2017-07-31,4068000000.0,1415000000.0,1944000000.0,2714000000.0,1354000000.0,438000000.0,50000000.0,529000000.0,-1730000000.0,90000000.0,71000000.0,53000000.0,0.16000000000000014,-515000000.0,-172000000.0,-294000000.0,-466000000.0,488000000.0,0.7279,35.7538,6.7778,0.16000000000000014,90000000.0,0.05243722304283604,0.017453294001966567,-0.041040462427745665,-0.05202312138728324,0.022123893805309734,0.048859934853420196,0.26936416184971096,-0.05202312138728324,0.3604135893648449,0.727880658436214,5177000000.0,971000000.0,1395000000.0,909000000.0,1395000000.0,3.72,3.72,0.34982078853046594,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2017-10-31,4064000000.0,1415000000.0,2117000000.0,2861000000.0,1203000000.0,425000000.0,450000000.0,529000000.0,886000000.0,-57000000.0,-17000000.0,-42000000.0,-0.07,256000000.0,-78000000.0,50000000.0,-128000000.0,875000000.0,,38.2647,7.2752,-0.07,-57000000.0,-0.014131338320864505,-0.004183070866141733,-0.019187358916478554,-0.06433408577878104,-0.014025590551181102,-0.02743022136669875,-0.14446952595936793,-0.06433408577878104,0.7273482959268496,0.6683986773736419,5285000000.0,984000000.0,1399000000.0,1072000000.0,1399000000.0,3.6500000000000004,3.6500000000000004,0.6254467476769121,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2018-01-31,4898000000.0,1902000000.0,3032000000.0,3741000000.0,1157000000.0,413000000.0,690000000.0,478000000.0,2051000000.0,-37000000.0,-38000000.0,-2000000.0,-0.15,256000000.0,174000000.0,77000000.0,97000000.0,1103000000.0,,36.2837,7.5958,-0.15,-37000000.0,-0.032843560933448576,-0.007758268681094325,-0.018527547537786446,-0.01803998049731838,-0.007554103715802368,-0.016371681415929203,0.04729400292540224,-0.01803998049731838,0.9533275713050994,0.6273087071240105,5542000000.0,963000000.0,1401000000.0,1214000000.0,1401000000.0,3.57,3.57,0.7872947894361171,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2018-04-30,5787000000.0,2845000000.0,2703000000.0,3423000000.0,2364000000.0,400000000.0,50000000.0,1614000000.0,4976000000.0,1578000000.0,1162000000.0,415000000.0,4.47,260000000.0,2149000000.0,97000000.0,2052000000.0,450000000.0,,33.6846,7.859,4.47,1578000000.0,0.49153976311336717,0.20079488508726456,0.2335209003215434,0.31712218649517687,0.272680145152929,0.5607675906183369,0.41237942122186494,0.31712218649517687,0.19035532994923857,1.052534221235664,6183000000.0,1178000000.0,1574000000.0,1555000000.0,1574000000.0,4.41,4.41,0.28589580686149935,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2018-07-31,5178000000.0,2404000000.0,2116000000.0,2824000000.0,2354000000.0,388000000.0,50000000.0,1464000000.0,-1949000000.0,13000000.0,104000000.0,-79000000.0,0.3899999999999997,-511000000.0,-133000000.0,-186000000.0,-319000000.0,438000000.0,1.3896,39.4324,8.698,0.3899999999999997,13000000.0,0.044180118946474084,0.020084974893781384,-0.05336069779374038,-0.006670087224217547,0.002510621861722673,0.004656160458452722,0.16367367880964598,-0.006670087224217547,0.1860662701784197,1.1361058601134215,5964000000.0,1211000000.0,1497000000.0,1702000000.0,1497000000.0,4.639999999999999,4.639999999999999,0.2925851703406814,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2018-10-31,4928000000.0,2232000000.0,1586000000.0,2146000000.0,2782000000.0,375000000.0,50000000.0,1084000000.0,1016000000.0,-10000000.0,34000000.0,-48000000.0,0.13,264000000.0,-143000000.0,35000000.0,-178000000.0,425000000.0,,39.9851,8.9023,0.13,-10000000.0,0.012221423436376708,0.006899350649350649,0.03346456692913386,-0.00984251968503937,-0.002029220779220779,-0.0031181789834736516,-0.17519685039370078,-0.00984251968503937,0.15276779295470885,1.4073139974779318,6094000000.0,1262000000.0,1544000000.0,1652000000.0,1544000000.0,4.839999999999999,4.839999999999999,0.27525906735751293,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2019-01-31,5335000000.0,2644000000.0,2001000000.0,2539000000.0,2796000000.0,363000000.0,50000000.0,1075000000.0,2518000000.0,223000000.0,223000000.0,-2000000.0,0.84,264000000.0,198000000.0,80000000.0,118000000.0,413000000.0,,40.8513,8.8985,0.84,223000000.0,0.07975679542203147,0.04179943767572634,0.08856235107227958,0.08856235107227958,0.04179943767572634,0.0694920535992521,0.04686258935663225,0.08856235107227958,0.14771101573676682,1.3213393303348326,6561000000.0,1523000000.0,1804000000.0,1673000000.0,1804000000.0,5.829999999999998,5.829999999999998,0.22893569844789358,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2019-04-30,6917000000.0,4249000000.0,2291000000.0,2847000000.0,4070000000.0,398000000.0,50000000.0,2946000000.0,5790000000.0,2007000000.0,1601000000.0,417000000.0,6.06,264000000.0,2446000000.0,129000000.0,2317000000.0,448000000.0,,41.6141,9.775,6.06,2007000000.0,0.39336609336609335,0.23145872488072863,0.2765112262521589,0.3466321243523316,0.29015469134017635,0.4442231075697211,0.4001727115716753,0.3466321243523316,0.11007371007371007,1.8546486250545613,7375000000.0,1962000000.0,2233000000.0,1938000000.0,2233000000.0,7.419999999999998,7.419999999999998,0.2006269592476489,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2019-07-31,6283000000.0,3594000000.0,1966000000.0,2534000000.0,3749000000.0,386000000.0,50000000.0,2116000000.0,-2540000000.0,-366000000.0,-301000000.0,-43000000.0,-1.1399999999999997,-528000000.0,-177000000.0,-168000000.0,-345000000.0,436000000.0,1.8281,46.1726,10.5971,-1.1399999999999997,-366000000.0,-0.08028807682048546,-0.04790705077192424,0.11850393700787401,0.14409448818897638,-0.05825242718446602,-0.08745519713261649,0.13582677165354332,0.14409448818897638,0.1162976793811683,1.8280773143438453,6784000000.0,1557000000.0,1854000000.0,1912000000.0,1854000000.0,5.889999999999999,5.889999999999999,0.23516720604099245,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2019-10-31,6183000000.0,3162000000.0,1757000000.0,2550000000.0,3633000000.0,373000000.0,50000000.0,1630000000.0,1165000000.0,10000000.0,57000000.0,-35000000.0,0.22,264000000.0,-127000000.0,38000000.0,-165000000.0,423000000.0,,42.3854,9.6595,0.22,10000000.0,0.01568951279933939,0.009218825812712276,0.048927038626609444,0.008583690987124463,0.0016173378618793467,0.002465483234714004,-0.14163090128755365,0.008583690987124463,0.11643270024772914,1.7996585088218555,6933000000.0,1580000000.0,1874000000.0,1925000000.0,1874000000.0,5.979999999999999,5.979999999999999,0.22572038420490928,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2020-01-31,6701000000.0,3690000000.0,2204000000.0,2974000000.0,3727000000.0,373000000.0,38000000.0,1641000000.0,2861000000.0,280000000.0,297000000.0,7000000.0,1.13,264000000.0,190000000.0,68000000.0,122000000.0,411000000.0,,44.7485,10.2406,1.13,280000000.0,0.07968875771397907,0.04432174302342934,0.10380985669346382,0.09786787836420832,0.04178480823757648,0.06766553890768487,0.04264243271583362,0.09786787836420832,0.11027636168500134,1.6742286751361162,7276000000.0,1654000000.0,1931000000.0,1929000000.0,1931000000.0,6.269999999999999,6.269999999999999,0.21284308648368722,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
2020-04-30,7764000000.0,4862000000.0,2713000000.0,3024000000.0,4740000000.0,48000000.0,350000000.0,3371000000.0,5863000000.0,1693000000.0,1381000000.0,331000000.0,5.24,264000000.0,2127000000.0,107000000.0,2020000000.0,398000000.0,,52.6029,10.2567,5.24,1693000000.0,0.29135021097046415,0.17787223080886141,0.23554494286201602,0.28876002046733756,0.21805770221535292,0.32950564421954065,0.3445335152652226,0.28876002046733756,0.0839662447257384,1.7921120530777737,7349000000.0,1434000000.0,1617000000.0,1632000000.0,1617000000.0,5.449999999999999,5.449999999999999,0.24613481756338898,1.1997367,813.7,349.0,2.86114,116836.84,26.9209,11.1189,5.8067
