report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,cash,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,roi,roic,debt_equity,current_ratio,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-08-27,2996205000.0,1533844000.0,1017055000.0,2996205000.0,1087074000.0,141405000.0,638072000.0,388445000.0,22446000.0,228713000.0,3.12,124486000.0,528064000.0,345268000.0,182455000.0,182796000.0,0.0,3.12,820527000.0,0.3573307796893312,0.12964566843723976,0.21296006114401383,0.5869628010604614,0.0,1.5081229628682815,,,,,,,,,
2011-11-26,3121151000.0,1597968000.0,1089390000.0,3121151000.0,1147701000.0,103706000.0,134910000.0,80350000.0,6712000.0,48082000.0,0.68,118591000.0,-46723000.0,130862000.0,49135000.0,-177585000.0,0.0,0.68,184045000.0,0.07000952338631751,0.025743708010282106,0.04322443867662923,0.11754803733725074,0.0,1.4668465838680362,,,,,,,,,
2012-02-25,3100432000.0,1524943000.0,1005548000.0,3100432000.0,1220977000.0,105849000.0,356038000.0,216769000.0,13137000.0,126574000.0,1.83,118447000.0,216495000.0,236268000.0,99957000.0,-19773000.0,0.0,1.83,455995000.0,0.1775373328080709,0.06991574077418888,0.11483496493391888,0.291600906487182,0.0,1.5165292954687395,,,,,,,,,
2012-05-26,3273044000.0,1708833000.0,1037067000.0,3273044000.0,1312494000.0,120901000.0,555444000.0,341309000.0,18772000.0,196079000.0,2.89,118176000.0,253847000.0,391418000.0,153130000.0,-137571000.0,0.0,2.89,708574000.0,0.260046141163312,0.10427876924355432,0.1697025765617572,0.423197363187946,0.0,1.64775564163164,1026873000.0,1684464000.0,-152133000.0,2169141000.0,61067000.0,8.52,8.52,0.0,27.583866900289845
2012-08-25,3373065000.0,1768170000.0,1065657000.0,3373065000.0,1297627000.0,92333000.0,-358291000.0,-216188000.0,-13531000.0,-129037000.0,-1.8200000000000003,-237156000.0,-54248000.0,-155235000.0,-91474000.0,-209483000.0,0.0,-1.8200000000000003,-449765000.0,-0.1666025753163274,-0.06409245004172763,-0.10622119644892701,-0.2761124729987893,0.0,1.6592299398399297,422240000.0,688101000.0,-544412000.0,898849000.0,25090000.0,3.58,3.58,0.0,27.425308888003187
2012-11-24,3687446000.0,1941418000.0,1326396000.0,3687446000.0,1352593000.0,112267000.0,126969000.0,80279000.0,7122000.0,46005000.0,0.69,116197000.0,-27768000.0,196386000.0,57175000.0,-224154000.0,0.0,0.69,184144000.0,0.05935192626311093,0.02177089508565007,0.034432775422338385,0.09387080962270247,0.0,1.4636790219512121,422169000.0,680160000.0,-590981000.0,898948000.0,25500000.0,3.59,3.59,0.0,26.672941176470587
2013-03-02,3771982000.0,1950679000.0,1281927000.0,3771982000.0,1424672000.0,117816000.0,343946000.0,220424000.0,13897000.0,123597000.0,1.9,116057000.0,135372000.0,409735000.0,115973000.0,-274363000.0,0.0,1.9,459919000.0,0.15471912131353743,0.05843718236195189,0.09118442240710586,0.24142118326183148,0.0,1.5216771313811162,425824000.0,668068000.0,-845571000.0,902872000.0,26260000.0,3.6599999999999997,3.6599999999999997,0.0,25.44051789794364
2013-11-30,3908182000.0,2051513000.0,1355704000.0,3908182000.0,1538924000.0,170465000.0,120319000.0,78027000.0,6923000.0,42833000.0,0.68,115084000.0,26133000.0,112467000.0,61734000.0,-86334000.0,0.0,0.68,182053000.0,0.050702308885948885,0.019965037452196445,0.030786437274415573,0.07818384793531065,0.0,1.5132455167204641,162542000.0,232943000.0,-794334000.0,376351000.0,14411000.0,1.4499999999999997,1.4499999999999997,0.0,16.1642495316078
