report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-05-30,14055000000.0,5886000000.0,2342000000.0,6029000000.0,7328000000.0,3267000000.0,,2440000000.0,,6230000000.0,1139000000.0,29000000.0,-518000000.0,167000000.0,3000000.0,0.0,1017900000.0,1094000000.0,964000000.0,1354000000.0,130000000.0,3267000000.0,,,1.4949,0.0,1383000000.0,-0.0706877729257642,-0.036855211668445395,-0.08314606741573034,0.18282504012841092,0.004654895666131621,0.002063322660974742,0.002737140160453044,0.02086677367576244,0.2219903691813804,0.44582423580786024,2.5132365499573015,7750000000.0,-941000000.0,-19000000.0,1338000000.0,-2745000000.0,1490000000.0,285000000.0,-1.0,-1.0,2.1926174496644295,-0.06666666666666667,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2013-08-29,19118000000.0,8911000000.0,4125000000.0,9112000000.0,9142000000.0,,1585000000.0,2880000000.0,,-2903000000.0,-92000000.0,484000000.0,2544000000.0,-106000000.0,-12000000.0,1.0,-1990200000.0,,-915000000.0,,,1585000000.0,2.1602,11.8421,1.5532,1.0,484000000.0,0.27827608838328594,0.13306831258499843,-0.8763348260420255,0.03169135377196004,-0.16672407853944196,0.02531645569620253,0.04511979118113173,,-0.16672407853944196,0.1733756289652155,2.160242424242424,9073000000.0,1190000000.0,236000000.0,1847000000.0,,2959000000.0,231000000.0,1.0,1.0,0.535653937140926,1.0216450216450217,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2013-11-28,19794000000.0,9369000000.0,4513000000.0,9648000000.0,9219000000.0,,1543000000.0,3654000000.0,,4042000000.0,1281000000.0,551000000.0,358000000.0,101000000.0,80000000.0,0.0,1196000000.0,,526000000.0,,,1543000000.0,,12.2392,1.9778,0.0,551000000.0,0.03883284521097733,0.018086288774376073,0.08857001484413657,0.3169223156853043,0.136318654131618,0.027836718197433566,0.05119866195874373,,0.136318654131618,0.16737173229200564,2.076002658985154,11281000000.0,1823000000.0,944000000.0,2911000000.0,,3210000000.0,275000000.0,1.0,1.0,0.4806853582554517,3.4327272727272726,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2014-02-27,20615000000.0,9991000000.0,5305000000.0,10480000000.0,9284000000.0,,2230000000.0,4305000000.0,,8149000000.0,2684000000.0,1420000000.0,1089000000.0,184000000.0,143000000.0,0.0,1199000000.0,,1031000000.0,,,2230000000.0,,9.0362,1.9281,0.0,1420000000.0,0.11729857819905214,0.05282561241814213,0.13363602896060867,0.3293655663271567,0.17425450975579826,0.0688818821246665,0.1233281222859128,,0.17425450975579826,0.24019819043515725,1.8833176248821866,15518000000.0,3473000000.0,2484000000.0,5012000000.0,,3838000000.0,346000000.0,1.0,1.0,0.5810317873892652,7.179190751445087,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2014-05-29,20495000000.0,9705000000.0,4760000000.0,9710000000.0,9940000000.0,,1508000000.0,4062000000.0,,12131000000.0,4052000000.0,2259000000.0,1895000000.0,264000000.0,215000000.0,1.0,1196000000.0,,1518000000.0,,,1508000000.0,,8.4903,2.0429,1.0,2259000000.0,0.19064386317907445,0.09246157599414491,0.15621135932734317,0.3340202786250103,0.18621712966779325,0.11022200536716273,0.19732704402515724,,0.18621712966779325,0.1517102615694165,2.0388655462184873,21419000000.0,5886000000.0,4714000000.0,7925000000.0,,4714000000.0,443000000.0,2.0,2.0,0.3198981756470089,10.641083521444695,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2014-08-28,22498000000.0,10245000000.0,4811000000.0,10868000000.0,10771000000.0,,1638000000.0,4150000000.0,,-7964000000.0,-2580000000.0,-1143000000.0,-297000000.0,-197000000.0,-310000000.0,1.0,-2393000000.0,,-417000000.0,,,1638000000.0,2.1295,11.5382,2.1478,1.0,-1143000000.0,-0.027574041407483055,-0.013201173437638901,0.03729281767955801,0.32395781014565544,0.14352084379708688,-0.05080451595697395,-0.09211056491256346,,0.14352084379708688,0.1520750162473308,2.1294949075036373,16358000000.0,3045000000.0,3087000000.0,5437000000.0,,3087000000.0,352000000.0,2.0,2.0,0.5306122448979592,8.769886363636363,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2014-12-04,22542000000.0,9672000000.0,4419000000.0,9996000000.0,11678000000.0,,1168000000.0,3764000000.0,,4573000000.0,1638000000.0,1085000000.0,1003000000.0,90000000.0,75000000.0,0.0,1195000000.0,,669000000.0,,,1168000000.0,,10.5031,2.2948,0.0,1085000000.0,0.08588799451960952,0.0444947209653092,0.21933085501858737,0.3581893724032364,0.23726219112180189,0.048132375121994496,0.08446208936633971,,0.23726219112180189,0.1000171262202432,2.1887304820095044,16889000000.0,3690000000.0,3621000000.0,5794000000.0,,3621000000.0,341000000.0,2.0,2.0,0.32256282794808067,10.618768328445748,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2015-03-05,23818000000.0,9918000000.0,4120000000.0,10526000000.0,12426000000.0,,1199000000.0,3547000000.0,,8739000000.0,3043000000.0,1940000000.0,1937000000.0,173000000.0,122000000.0,1.0,1193000000.0,,1522000000.0,,,1199000000.0,,8.1027,1.8612,1.0,1940000000.0,0.15588282633188474,0.08132504828281131,0.2216500743792196,0.34820917725140177,0.22199336308502116,0.08145100344277437,0.14238532110091742,,0.22199336308502116,0.09649122807017543,2.4072815533980583,17479000000.0,4538000000.0,4141000000.0,6153000000.0,,4141000000.0,330000000.0,3.0,3.0,0.28954358850519196,12.548484848484849,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2015-06-04,25136000000.0,10008000000.0,4566000000.0,11733000000.0,12458000000.0,,1148000000.0,3694000000.0,,12592000000.0,4245000000.0,2571000000.0,2428000000.0,270000000.0,226000000.0,2.0,1185000000.0,,2256000000.0,,,1148000000.0,,8.1569,1.7353,2.0,2571000000.0,0.19489484668486112,0.09659452577975812,0.19282083862770014,0.33711880559085133,0.20417725540025414,0.10228357733927435,0.18896075260914302,,0.20417725540025414,0.0921496227323808,2.1918528252299607,17940000000.0,5071000000.0,4453000000.0,6346000000.0,,4453000000.0,336000000.0,4.0,4.0,0.2578037278239389,13.25297619047619,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2015-09-03,24143000000.0,8596000000.0,3905000000.0,10855000000.0,12302000000.0,,1089000000.0,2287000000.0,,-9712000000.0,-3711000000.0,-2598000000.0,-2469000000.0,-162000000.0,-266000000.0,-1.0,-2403000000.0,,-426000000.0,,,1089000000.0,2.2013,6.2001,1.1101,-1.0,-2598000000.0,-0.20069907332141115,-0.10226566706705878,0.2542215815485997,0.38210461285008235,0.267504118616145,-0.10760883071697801,-0.19401090284519454,,0.267504118616145,0.08852219151357503,2.201280409731114,16192000000.0,2899000000.0,2998000000.0,5215000000.0,,2998000000.0,371000000.0,2.0,2.0,0.36324216144096066,8.080862533692722,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2015-12-03,24388000000.0,8510000000.0,4025000000.0,11071000000.0,12301000000.0,,1051000000.0,2605000000.0,,3350000000.0,849000000.0,232000000.0,206000000.0,96000000.0,-4000000.0,0.0,1085000000.0,,990000000.0,,,1051000000.0,,7.688,1.0796,0.0,232000000.0,0.01674660596699455,0.008446777103493522,0.061492537313432835,0.25343283582089554,0.06925373134328358,0.009512875184516975,0.01737567405632115,,0.06925373134328358,0.08544020811316153,2.1142857142857143,14969000000.0,2102000000.0,2145000000.0,4426000000.0,,2145000000.0,377000000.0,2.0,2.0,0.48997668997668997,5.689655172413793,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2016-03-03,24819000000.0,8805000000.0,4411000000.0,11541000000.0,12264000000.0,,1125000000.0,3078000000.0,,6284000000.0,1428000000.0,227000000.0,109000000.0,193000000.0,1000000.0,0.0,1072000000.0,,2209000000.0,,,1125000000.0,,11.4207,0.8904,0.0,227000000.0,0.008887801696020874,0.00439179660743785,0.017345639719923617,0.22724379376193507,0.036123488224061105,0.009146218622829284,0.01695421614758384,,0.036123488224061105,0.09173189823874756,1.9961459986397643,12514000000.0,274000000.0,432000000.0,2811000000.0,,432000000.0,397000000.0,1.0,1.0,2.6041666666666665,1.0881612090680102,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2016-06-02,27001000000.0,10110000000.0,4500000000.0,13967000000.0,12187000000.0,,712000000.0,4627000000.0,,9182000000.0,1926000000.0,200000000.0,-106000000.0,302000000.0,16000000.0,0.0,1035000000.0,,3894000000.0,,,712000000.0,,37.2482,1.0637,0.0,200000000.0,-0.008697792729958152,-0.003925780526647161,-0.011544325854933566,0.2097582226094533,0.021781746896101066,0.0074071330691455875,0.015505077913016512,,0.021781746896101066,0.05842290965783212,2.2466666666666666,9104000000.0,-2260000000.0,-1939000000.0,492000000.0,,-1939000000.0,429000000.0,-1.0,-1.0,-0.3671995874161939,-4.519813519813519,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2016-09-01,27540000000.0,9495000000.0,4835000000.0,14612000000.0,12080000000.0,,756000000.0,4140000000.0,,-6417000000.0,-1698000000.0,-491000000.0,-485000000.0,-154000000.0,6000000.0,0.0,-2156000000.0,,-1276000000.0,,,756000000.0,1.9638,,1.3936,0.0,-491000000.0,-0.04014900662251655,-0.017610748002904866,0.07558048932522986,0.2646096306685367,0.07651550568801621,-0.01782861292665214,-0.03825179183546276,,0.07651550568801621,0.06258278145695365,1.9638055842812823,12399000000.0,-276000000.0,168000000.0,2505000000.0,,168000000.0,437000000.0,0.0,0.0,4.5,0.38443935926773454,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2016-12-01,27836000000.0,9504000000.0,5546000000.0,14637000000.0,12320000000.0,,1155000000.0,4139000000.0,,3970000000.0,1011000000.0,359000000.0,180000000.0,139000000.0,31000000.0,0.0,1091000000.0,,1264000000.0,,,1155000000.0,,,1.4821,0.0,359000000.0,0.01461038961038961,0.006466446328495474,0.04534005037783375,0.25465994962216626,0.09042821158690176,0.012896967955165973,0.026641929499072355,,0.09042821158690176,0.09375,1.713667508113956,13019000000.0,-302000000.0,295000000.0,2667000000.0,,295000000.0,480000000.0,0.0,0.0,3.9152542372881354,0.6145833333333334,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2017-03-02,32355000000.0,9945000000.0,5207000000.0,17192000000.0,14287000000.0,,1117000000.0,3633000000.0,,8618000000.0,2715000000.0,1403000000.0,1074000000.0,300000000.0,69000000.0,0.0,1125000000.0,,2428000000.0,,,1117000000.0,,39.5327,1.8488,0.0,1403000000.0,0.0751732344089032,0.033194251274918866,0.12462288233928986,0.3150382919470875,0.16279879322348573,0.04336269510122083,0.09108023889898728,,0.16279879322348573,0.07818296353328201,1.9099289418091032,15353000000.0,663000000.0,1471000000.0,3954000000.0,,1471000000.0,587000000.0,0.0,0.0,0.7593473827328348,2.5059625212947187,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2017-06-01,33267000000.0,11023000000.0,5143000000.0,16223000000.0,16171000000.0,,1161000000.0,4048000000.0,,14184000000.0,5324000000.0,3366000000.0,2721000000.0,453000000.0,161000000.0,2.0,1142000000.0,,3469000000.0,,,1161000000.0,,13.3399,1.9556,2.0,3366000000.0,0.16826417661245438,0.08179276760753901,0.1918358714043993,0.37535250987027635,0.23730964467005075,0.10118135088826766,0.19420724671128548,,0.23730964467005075,0.07179518891843423,2.143301574956251,20355000000.0,3490000000.0,4637000000.0,7352000000.0,,4637000000.0,738000000.0,2.0,2.0,0.2503773991805046,6.2831978319783195,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2017-08-31,35336000000.0,12457000000.0,5334000000.0,15845000000.0,18621000000.0,,1262000000.0,5109000000.0,,-6450000000.0,-614000000.0,740000000.0,1114000000.0,-291000000.0,-147000000.0,2.0,-2204000000.0,8153000000.0,-2427000000.0,,5726000000.0,1262000000.0,2.3354,6.9988,1.7526,2.0,740000000.0,0.05982492884377853,0.03152592257188137,-0.17271317829457364,0.0951937984496124,-0.11472868217054263,0.020941815712021736,0.03721772368354876,-0.8877519379844961,-0.11472868217054263,0.06777294452499866,2.335395575553056,20322000000.0,5089000000.0,5868000000.0,8436000000.0,,5868000000.0,601000000.0,4.0,4.0,0.21506475800954328,9.763727121464226,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2017-11-30,37191000000.0,13358000000.0,5583000000.0,13780000000.0,22526000000.0,,1401000000.0,6008000000.0,,6803000000.0,3747000000.0,3097000000.0,2678000000.0,124000000.0,114000000.0,2.0,1225000000.0,3636000000.0,1956000000.0,,1680000000.0,1401000000.0,,6.4659,2.1186,2.0,3097000000.0,0.1188848441800586,0.0720066682799602,0.3936498603557254,0.550786417756872,0.455240335146259,0.08327283482562986,0.12943536590462656,0.24694987505512275,0.455240335146259,0.06219479712332416,2.3926204549525343,23155000000.0,7587000000.0,8606000000.0,11172000000.0,,8606000000.0,586000000.0,6.0,6.0,0.1627933999535208,14.686006825938566,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2018-03-01,41263000000.0,15836000000.0,6135000000.0,14683000000.0,25697000000.0,,1514000000.0,7828000000.0,,14154000000.0,8017000000.0,6664000000.0,5987000000.0,212000000.0,257000000.0,4.0,1232000000.0,7984000000.0,4217000000.0,2241000000.0,3767000000.0,1514000000.0,,5.5053,2.1295,4.0,8905000000.0,0.23298439506557186,0.1450936674502581,0.4229899675003533,0.5664123216051999,0.4708209693372898,0.16150061798705861,0.24490095917092353,0.2661438462625406,0.629150770100325,0.05891738335214227,2.5812550937245313,28691000000.0,12500000000.0,13867000000.0,16474000000.0,,16108000000.0,498000000.0,10.0,10.0,0.09399056369505836,27.84538152610442,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2018-05-31,41845000000.0,15499000000.0,5883000000.0,12322000000.0,28649000000.0,,1454000000.0,6808000000.0,,21951000000.0,12740000000.0,10617000000.0,9810000000.0,292000000.0,148000000.0,7.0,1233000000.0,12245000000.0,6628000000.0,3474000000.0,5617000000.0,1454000000.0,,5.4845,2.3778,7.0,14091000000.0,0.34242032880728823,0.2344366113036205,0.44690446904469044,0.5803835816135939,0.4836681700150335,0.2537220695423587,0.35268910075407767,0.2558881144366999,0.6419297526308596,0.050752207755942615,2.6345402005779364,36458000000.0,19589000000.0,21118000000.0,23890000000.0,16790000000.0,26833000000.0,337000000.0,15.0,15.0,0.05418700853426751,62.6646884272997,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2018-08-30,43376000000.0,16039000000.0,5754000000.0,10112000000.0,32294000000.0,,859000000.0,6506000000.0,,-12517000000.0,-6613000000.0,-5384000000.0,-4340000000.0,-286000000.0,-351000000.0,-2.0,-2461000000.0,-6465000000.0,-3922000000.0,-956000000.0,-10387000000.0,859000000.0,2.7875,4.3291,2.0135,-2.0,-6340000000.0,-0.13439028921781135,-0.100055330136481,0.34672844930893987,0.5283214827834145,0.4301350163777263,-0.12412393950571744,-0.16239857629777094,0.8298314292562116,0.5065111448430135,0.026599368303709667,2.7874522071602366,30391000000.0,14135000000.0,14994000000.0,17891000000.0,677000000.0,19753000000.0,342000000.0,11.0,11.0,0.04348706525591049,43.8421052631579,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2018-11-29,44595000000.0,15039000000.0,5189000000.0,9757000000.0,33869000000.0,,398000000.0,4447000000.0,,7913000000.0,4615000000.0,3759000000.0,3293000000.0,33000000.0,477000000.0,2.0,1174000000.0,4810000000.0,2700000000.0,1335000000.0,2110000000.0,398000000.0,,2.8788,1.348,2.0,5094000000.0,0.09722755321975848,0.0738423590088575,0.4161506381903197,0.5832174902059901,0.47504107165423987,0.08429196098217288,0.10969737648466454,0.2666498167572349,0.6437507898395046,0.011751158876849035,2.898246290229331,31501000000.0,14750000000.0,15656000000.0,18759000000.0,1107000000.0,21750000000.0,251000000.0,11.0,11.0,0.018298850574712644,62.374501992031874,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2019-02-28,47487000000.0,16550000000.0,7361000000.0,11958000000.0,34567000000.0,,2634000000.0,6353000000.0,,13748000000.0,7479000000.0,5716000000.0,4912000000.0,60000000.0,757000000.0,4.0,1157000000.0,8245000000.0,5349000000.0,2648000000.0,2896000000.0,2634000000.0,,3.5091,1.5284,4.0,8364000000.0,0.14210084762924177,0.10343883589192832,0.3572883328484143,0.5440064009310445,0.41576956648239743,0.12036978541495567,0.15365178355420553,0.210648821646785,0.6083794006400931,0.07619984378164145,2.2483358239369653,31095000000.0,13675000000.0,14708000000.0,18221000000.0,236000000.0,21209000000.0,99000000.0,11.0,11.0,0.12419255976236504,148.56565656565655,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2019-05-30,46288000000.0,15066000000.0,5397000000.0,9999000000.0,35323000000.0,,1346000000.0,5157000000.0,,18536000000.0,9307000000.0,6726000000.0,5752000000.0,89000000.0,622000000.0,5.0,1148000000.0,10956000000.0,7752000000.0,4008000000.0,3204000000.0,1346000000.0,,3.6593,1.3669,5.0,10734000000.0,0.16284007587124535,0.12426546837193225,0.3103150625809236,0.5021040138109625,0.36286145878290893,0.1453076391289319,0.18342469115601734,0.17285282693137677,0.5790893396633577,0.038105483679189193,2.791550861589772,27680000000.0,9617000000.0,10817000000.0,14788000000.0,-2177000000.0,17852000000.0,-104000000.0,9.0,9.0,0.07539771454178804,104.00961538461539,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
2019-08-29,48887000000.0,16503000000.0,6390000000.0,12019000000.0,35881000000.0,,1310000000.0,7152000000.0,,-16791000000.0,-10699000000.0,-8825000000.0,-7644000000.0,-54000000.0,-1163000000.0,-6.0,-2336000000.0,-10822000000.0,-6021000000.0,-2567000000.0,-16843000000.0,1310000000.0,2.5826,7.8104,2.1066,-6.0,-11392000000.0,-0.21303754075973355,-0.15636058665903002,0.4552438806503484,0.6371865880531237,0.525579179322256,-0.1805183382085217,-0.23728859132585842,1.0030968971472813,0.6784586981120838,0.036509573311780605,2.5826291079812207,23406000000.0,6313000000.0,7376000000.0,10702000000.0,-8633000000.0,12800000000.0,128000000.0,5.0,5.0,0.10234375,57.625,1.5415074,471.34,61.54,37.99439,519681.4,43.6377,2.5207,12.2821
