report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2017-12-31,28263700000.0,12977100000.0,9829400000.0,,13387900000.0,,77100000.0,6737400000.0,-6938000000.0,,-490900000.0,456000000.0,54100000.0,0.0,-937100000.0,-513600000.0,-73400000.0,,-587000000.0,77100000.0,1.3203,130.8173,0.9844,0.0,,-0.036667438507906394,-0.01736856816340394,0.07075526088209859,,,,0.08460651484577689,,0.005758931572539382,1.3202331780169696,15056900000.0,113300000.0,,-191800000.0,,,0.0,0.0,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2018-03-31,28527800000.0,13173500000.0,10270700000.0,,13265100000.0,3735800000.0,,6220600000.0,3125200000.0,,95100000.0,,49300000.0,0.0,465700000.0,-201600000.0,53200000.0,,-254800000.0,3735800000.0,,58.6728,0.9007,0.0,,0.007169188321233914,0.0033335903925293922,0.030430052476641496,,,,-0.08153078202995008,,0.2816262221920679,1.2826292268297195,14794100000.0,17600000.0,,-546400000.0,,,0.0,0.0,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2018-06-30,27058500000.0,11841500000.0,9157700000.0,14010900000.0,12985500000.0,3787500000.0,,5555400000.0,729200000.0,,200800000.0,,114000000.0,0.0,464200000.0,-485200000.0,134800000.0,,-620000000.0,3787500000.0,,84.3419,1.018,0.0,,0.01546340148627315,0.007420958294066559,0.27537026878771254,,,,-0.850246845858475,,0.2916714797273882,1.2930648525284734,8290300000.0,72200000.0,,-1353200000.0,,,0.0,0.0,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2018-09-30,26660000000.0,11563200000.0,8702800000.0,13796000000.0,12804800000.0,4017100000.0,,5553300000.0,9229900000.0,,337700000.0,,180700000.0,0.0,464000000.0,-344700000.0,255200000.0,,-599900000.0,4017100000.0,,77.0783,1.0971,0.0,,0.02637292265400475,0.012666916729182296,0.03658761200013001,,,,-0.0649952870561978,,0.3137182931400725,1.3286758284689986,6146300000.0,142700000.0,,-2061700000.0,,,0.0,0.0,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2018-12-31,24784500000.0,11781200000.0,9134400000.0,14315100000.0,10399600000.0,4124300000.0,,5540000000.0,-531400000.0,,-2555200000.0,482300000.0,78700000.0,-4.0,-935900000.0,846100000.0,-75100000.0,,771000000.0,4124300000.0,1.2891,,0.7027,-4.0,,-0.24570175775991385,-0.10309669349795235,4.8084305607828375,,,,-1.4508844561535565,,0.3965825608677257,1.2897617796461727,12552900000.0,-1921600000.0,,-703700000.0,,,-4.0,-4.0,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2019-03-31,25629900000.0,11252100000.0,9628500000.0,15217800000.0,10342700000.0,3725000000.0,,4965300000.0,2913000000.0,34300000.0,20900000.0,,14500000.0,0.05,453300000.0,121400000.0,178200000.0,,-56800000.0,3725000000.0,,,0.8879,0.05,34300000.0,0.0020207489340307657,0.0008154538254148475,0.007174733951253003,0.011774802608994163,0.0013382806799870463,0.0024382095154147445,-0.019498798489529696,0.011774802608994163,0.3601574057064403,1.1686243963234149,12340700000.0,-1995800000.0,,-505700000.0,,,-3.95,-3.95,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2019-06-30,25512700000.0,11303800000.0,9576800000.0,15093800000.0,10334600000.0,3701100000.0,,4621300000.0,6347200000.0,,117900000.0,,15400000.0,0.26,451900000.0,195500000.0,270500000.0,,-75000000.0,3701100000.0,,,0.9033,0.26,,0.011408278985156659,0.004621227859066269,0.018575119737837157,,,,-0.011816233929921855,,0.3581270682948542,1.1803316347840616,17958700000.0,-2078700000.0,,39300000.0,,,-3.69,-3.69,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2019-09-30,24779700000.0,10993400000.0,9396000000.0,14617400000.0,10078900000.0,3608800000.0,,4504400000.0,9682300000.0,,-1200000.0,,96500000.0,0.0,448600000.0,289400000.0,368400000.0,,-79000000.0,3608800000.0,,,0.8287,0.0,,-0.00011906061177311016,-4.842673640116708e-05,-0.00012393749419042997,,,,-0.00815921836753664,,0.35805494647233327,1.1700085142613879,18411100000.0,-2417600000.0,,560200000.0,,,-3.69,-3.69,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2019-12-31,23518800000.0,11886400000.0,10138400000.0,15789600000.0,7659300000.0,3980000000.0,,5190200000.0,-5533400000.0,,,567800000.0,149900000.0,-5.699999999999999,-905800000.0,242200000.0,-362700000.0,,-120500000.0,3980000000.0,1.1724,,1.3791,-5.699999999999999,,,,,,,,0.021776846062095637,,0.5196297311764783,1.1724137931034482,13409100000.0,,,-331300000.0,,,-5.389999999999999,-5.389999999999999,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2020-03-31,19927600000.0,11830100000.0,10414600000.0,15803300000.0,4056400000.0,3823900000.0,,4999400000.0,3130300000.0,,-3256100000.0,,37700000.0,-7.28,447500000.0,27900000.0,83500000.0,,-55600000.0,3823900000.0,,,0.5377,-7.28,,-0.802706833645597,-0.16339649531303319,-1.04018784142095,,,,-0.01776187585854391,,0.942683167340499,1.135914965529161,13626400000.0,,,-330100000.0,,,-12.719999999999999,-12.719999999999999,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2020-06-30,19594400000.0,11481700000.0,9897600000.0,15377700000.0,4141100000.000001,3982900000.0,,4809500000.0,6288800000.0,-3175000000.0,-3244400000.0,,55400000.0,-7.24,447900000.0,-66000000.0,177700000.0,,-243700000.0,3982900000.0,,,0.8075,-7.24,-3175000000.0,-0.7834633309990098,-0.16557792022210427,-0.5159012848238138,-0.504865793156087,-0.16203609194463725,-0.3908173313638601,-0.038751431115634144,-0.504865793156087,0.9617975900123154,1.1600489007436146,13568000000.0,,,-498800000.0,,,-20.22,-20.22,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2020-09-30,18911200000.0,11034100000.0,10017200000.0,14635400000.0,4189100000.0,3248000000.0,,4244000000.0,9624500000.0,,-3248300000.0,,77900000.0,-7.24,448400000.0,102100000.0,250800000.0,,-148700000.0,3248000000.0,,,1.29,-7.24,,-0.7754171540426344,-0.17176593764541648,-0.337503246921918,,,,-0.01545015325471453,,0.7753455396147144,1.10151539352314,13510200000.0,,,-568500000.0,,,-27.46,-27.46,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2020-12-31,19692600000.0,11444700000.0,10415200000.0,15434600000.0,4154200000.0,3317700000.0,,4807800000.0,-5993000000.0,90500000.0,,349600000.0,-17600000.0,14.429999999999998,-895100000.0,592900000.0,-220200000.0,,372700000.0,3317700000.0,1.0989,,0.647,14.429999999999998,90500000.0,,,,-0.015100951109627898,0.004595634908544326,0.012112046467431309,-0.06218922075755048,-0.015100951109627898,0.7986375234702229,1.0988459175051848,13050600000.0,,,-75300000.0,,,-7.330000000000002,-7.330000000000002,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2021-03-31,11165500000.0,6263200000.0,3871300000.0,7425400000.0,3654100000.0,2434300000.0,,752800000.0,1632000000.0,,368200000.0,38600000.0,24500000.0,0.81,451100000.0,247800000.0,44200000.0,,203600000.0,2434300000.0,,10.3331,0.5287,0.81,,0.10076352590241099,0.03297657964264923,0.22561274509803922,,,,0.12475490196078431,,0.666183191483539,1.6178544674915403,11552300000.0,,,183900000.0,,,0.7599999999999985,0.7599999999999985,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2021-06-30,10727900000.0,5884200000.0,3760900000.0,7098600000.0,3586400000.0,2180200000.0,,854900000.0,3300800000.0,,201200000.0,76500000.0,59400000.0,0.44,454900000.0,161900000.0,83900000.0,,78000000.0,2180200000.0,,25.8136,0.6153,0.44,,0.05610082534017399,0.018754835522329625,0.060954920019389236,,,,0.023630634997576346,,0.6079076511264778,1.5645723098194582,8564300000.0,,,505600000.0,,,8.439999999999998,8.439999999999998,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2021-09-30,10253600000.0,5597200000.0,3690900000.0,6734200000.0,3497100000.0,1973600000.0,,1034000000.0,4880200000.0,,169000000.0,117900000.0,71700000.0,0.37,454700000.0,297800000.0,131200000.0,,166600000.0,1973600000.0,,26.1663,0.5237,0.37,,0.04832575562609019,0.01648201607240384,0.03462972828982419,,,,0.03413794516618172,,0.5643533213233822,1.516486493809098,3820000000.0,,,820900000.0,,582600000.0,16.049999999999997,16.049999999999997,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2021-12-31,10020100000.0,5341500000.0,3851800000.0,6601700000.0,3402700000.0,1727300000.0,,1327400000.0,-3409500000.0,,-725100000.0,-75700000.0,-44500000.0,-1.59,-906100000.0,73800000.0,-67600000.0,,6200000.0,1727300000.0,1.3868,200.6128,0.4167,-1.59,,-0.21309548299879508,-0.07236454726000739,0.2126704795424549,,,,-0.0018184484528523243,,0.5076262967643342,1.3867542447686796,6403500000.0,13300000.0,,454400000.0,,157300000.0,0.03000000000000047,0.03000000000000047,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2022-03-31,10079000000.0,5238900000.0,3674800000.0,6588600000.0,3466300000.0,1723300000.0,,1203000000.0,1555800000.0,,-61700000.0,37900000.0,28500000.0,-0.13,451100000.0,-329400000.0,27300000.0,,-356700000.0,1723300000.0,,,0.5538,-0.13,,-0.017799959611112713,-0.006121639051493204,-0.03965805373441316,,,,-0.22927111453914384,,0.4971583532873669,1.425628605638402,6327300000.0,-416600000.0,,-105900000.0,,156600000.0,-0.9099999999999996,-0.9099999999999996,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2022-06-30,9287100000.0,4734600000.0,3680500000.0,5942700000.0,3319400000.0,1200700000.0,,684900000.0,3273000000.0,,-59600000.0,69600000.0,48300000.0,-0.13,451600000.0,-426300000.0,63400000.0,,-489700000.0,1200700000.0,,,0.4773,-0.13,,-0.017955052117852623,-0.006417503849425547,-0.01820959364497403,,,,-0.1496180873816071,,0.361721997951437,1.286401304170629,6299500000.0,-677400000.0,,-673600000.0,,149700000.0,-1.4799999999999995,-1.4799999999999995,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2022-09-30,9058900000.0,4759000000.0,3739000000.0,5884600000.0,3146900000.0,1134900000.0,,711500000.0,5006000000.0,,-69900000.0,104700000.0,91000000.0,-0.16,451100000.0,-214300000.0,94300000.0,,-308600000.0,1134900000.0,,,0.5859,-0.16,,-0.02221233594966475,-0.007716168629745333,-0.013963244107071515,,,,-0.06164602477027567,,0.36064063046172423,1.2728002139609522,6425300000.0,-916300000.0,,-1148800000.0,,136500000.0,-2.0099999999999993,-2.0099999999999993,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2022-12-31,9444300000.0,4988700000.0,4174300000.0,6167600000.0,3240200000.0,999300000.0,,1057100000.0,-3134400000.0,,84000000.0,-73500000.0,-62400000.0,0.18000000000000005,-904300000.0,1322100000.0,-27100000.0,377200000.0,1295000000.0,999300000.0,1.1953,,0.8122,0.18000000000000005,,0.025924325658909946,0.008894253676820939,-0.02679938744257274,,,,-0.4131572230729964,,0.3084068884636751,1.1950985794025346,6700400000.0,-107200000.0,,140000000.0,,138700000.0,-0.2399999999999994,-0.2399999999999994,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2023-03-31,9577800000.0,5101900000.0,4257700000.0,6335100000.0,3200800000.0,1005700000.0,,522300000.0,1717400000.0,,400000.0,27000000.0,37400000.0,0.0,455000000.0,-386200000.0,57300000.0,,-443500000.0,1005700000.0,,,0.8779,0.0,,0.00012496875781054737,4.176324416880703e-05,0.000232910213112845,,,,-0.2582391987888669,,0.3142026993251687,1.1982760645418888,6862000000.0,-45100000.0,,53200000.0,,127800000.0,-0.1099999999999994,-0.1099999999999994,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2023-06-30,9632900000.0,5242100000.0,4438000000.0,6501700000.0,3099600000.0,999700000.0,,,3689600000.0,,-86800000.0,61400000.0,80700000.0,-0.2,441100000.0,-230000000.0,110100000.0,,-340100000.0,999700000.0,,,1.0312,-0.2,,-0.028003613369467027,-0.009010785952309273,-0.023525585429314832,,,,-0.09217801387684302,,0.32252548715963353,1.181185218566922,7278600000.0,-72300000.0,,202800000.0,,119600000.0,-0.1799999999999994,-0.1799999999999994,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2023-09-30,9524300000.0,5295300000.0,4456200000.0,6414300000.0,3068200000.0,933500000.0,,,5746500000.0,,3200000.0,92100000.0,100200000.0,0.01,452900000.0,-8100000.0,153700000.0,,-161800000.0,933500000.0,,,1.1775,0.01,,0.001042956782478326,0.0003359826968911101,0.0005568606978160619,,,,-0.028156269033324632,,0.3042500488885992,1.1882994479601454,8019100000.0,800000.0,,349600000.0,,107000000.0,-0.009999999999999407,-0.009999999999999407,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2023-12-31,9656600000.0,5195400000.0,4468600000.0,6484500000.0,3136700000.0,913500000.0,,951700000.0,-3329300000.0,,139400000.0,-58300000.0,-63600000.0,0.31,-896700000.0,1317300000.0,-95900000.0,377800000.0,1221400000.0,913500000.0,1.1626,156.0528,1.1209,0.31,,0.04444161060987662,0.014435722718140961,-0.04187066350283843,,,,-0.3668639053254438,,0.2912296362419103,1.1626460188873473,7824200000.0,56200000.0,,276000000.0,,122200000.0,0.12000000000000055,0.12000000000000055,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2024-03-31,9088700000.0,4770400000.0,4128900000.0,6043500000.0,3005900000.0,887200000.0,,,2042000000.0,,157100000.0,26400000.0,49700000.0,0.35,446300000.0,-126700000.0,52000000.0,99500000.0,-178700000.0,887200000.0,,51.8481,1.354,0.35,,0.05226388103396653,0.01728520030367379,0.07693437806072478,,,,-0.0875122428991185,,0.29515286603014074,1.1553682578895106,8148800000.0,212900000.0,,540800000.0,,121600000.0,0.47000000000000053,0.47000000000000053,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2024-06-30,9242600000.0,4884400000.0,4453200000.0,6233000000.0,2972400000.0,646800000.0,,,4367600000.0,,343600000.0,,108900000.0,0.78,443200000.0,104200000.0,102800000.0,191600000.0,1400000.0,646800000.0,,23.239,1.3311,0.78,,0.1155968241151931,0.03717568649514206,0.07867020789449583,,,,0.0003205421741917758,,0.21760193782801776,1.0968292463846223,8826800000.0,643300000.0,,882300000.0,,,1.4500000000000006,1.4500000000000006,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2024-09-30,9720800000.0,5190200000.0,4561900000.0,6421600000.0,3259200000.0,656300000.0,,,6716000000.0,,618200000.0,,102900000.0,1.4,441900000.0,382100000.0,155400000.0,285600000.0,226700000.0,656300000.0,,16.7305,1.2778,1.4,,0.18967844869906725,0.06359558884042465,0.09204883859440142,,,,0.0337552114353782,,0.20136843397152676,1.1377277011771412,9796300000.0,1258300000.0,,1270800000.0,,,2.8400000000000007,2.8400000000000007,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2024-12-31,9869200000.0,5467600000.0,4864800000.0,6730800000.0,3093800000.0,607300000.0,,1157700000.0,-4042300000.0,,-276000000.0,,-176400000.0,-0.6199999999999999,-890900000.0,601400000.0,-28600000.0,-184000000.0,572800000.0,607300000.0,1.1239,14.5992,1.3554,-0.6199999999999999,,-0.08921067942336286,-0.027965792566773395,0.06827796056700393,,,,-0.14170150656804295,,0.19629581744133429,1.1239105410294359,9083300000.0,842900000.0,,622200000.0,,,1.9100000000000006,1.9100000000000006,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2025-03-31,9971800000.0,5527100000.0,5183000000.0,6854800000.0,3071100000.0,410800000.0,,1186800000.0,2233600000.0,,142000000.0,,87000000.0,0.33,431200000.0,441700000.0,61800000.0,102400000.0,379900000.0,410800000.0,,16.0907,1.437,0.33,,0.04623750447722314,0.014240157243426463,0.06357449856733524,,,,0.17008416905444126,,0.1337631467552343,1.0663901215512253,9274900000.0,827800000.0,,1180800000.0,,,1.8900000000000006,1.8900000000000006,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2025-06-30,10081900000.0,5623500000.0,5091000000.0,6785300000.0,3251600000.0,425100000.0,,950000000.0,4768300000.0,,411500000.0,,193500000.0,0.0,426200000.0,785900000.0,145400000.0,217600000.0,640500000.0,425100000.0,,15.8523,1.5224,0.0,,0.12655308155984746,0.04081571925926661,0.08629910030828597,,,,0.13432460205943417,,0.1307356378398327,1.1045963464938127,9675600000.0,895700000.0,,1819900000.0,,,1.1100000000000008,1.1100000000000008,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2025-09-30,10251200000.0,5742000000.0,5082900000.0,6877700000.0,3328300000.0,404400000.0,,876600000.0,7415600000.0,,721200000.0,,269600000.0,1.0,422800000.0,1311000000.0,222700000.0,335900000.0,1088300000.0,404400000.0,,17.142,1.6574,1.0,,0.2166871976684794,0.07035273919150929,0.097254436593128,,,,0.14675818544689573,,0.1215034702400625,1.1296700702354956,10375200000.0,998700000.0,,2681500000.0,,,0.7100000000000009,0.7100000000000009,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
2025-12-31,10118200000.0,5545300000.0,4914800000.0,6712900000.0,3363800000.0,395700000.0,,1031900000.0,-4484900000.0,,-310800000.0,,-247200000.0,0.9699999999999998,-860500000.0,-774000000.0,-112700000.0,-214100000.0,-886700000.0,395700000.0,1.1283,18.7005,1.8148,0.9699999999999998,,-0.09239550508353647,-0.030716925935443062,0.06929920399562978,,,,0.1977078641664251,,0.11763481776562221,1.1282859933262799,9932600000.0,963900000.0,,1222000000.0,,,2.3000000000000007,2.3000000000000007,,0.7664068,72.59,22.115,4.41191,28411.195,29.4753,5.3586,2.8604
