report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-28,36287000000.0,13919000000.0,11572000000.0,32259000000.0,4028000000.0,5053000000.0,,3288000000.0,10637000000.0,936000000.0,982000000.0,547000000.0,88000000.0,375000000.0,1.45,1649000000.0,92000000.0,,1557000000.0,5053000000.0,,10.8848,0.7112,1.45,982000000.0,0.13579940417080438,0.015074269021963788,0.05142427376139889,0.08799473535771364,0.09231926295007992,0.027062033235042852,0.10813787027860368,0.14637585785465826,0.09231926295007992,1.2544687189672294,1.202817144832354,,,,,,,,,,,,0.24237037,692.0,410.11,1.79018,143291.52,28.5612,16.6523,1.9093
2010-06-27,36239000000.0,14212000000.0,11859000000.0,32505000000.0,3734000000.0,5019000000.0,,2722000000.0,21915000000.0,1988000000.0,2107000000.0,1372000000.0,173000000.0,675000000.0,3.66,2874000000.0,223000000.0,,2651000000.0,5019000000.0,,9.6551,0.6462,3.66,2107000000.0,0.36743438671665773,0.03785976434228318,0.06260552133242071,0.09071412274697696,0.09614419347478896,0.05814178095422059,0.24071746829658403,0.12096737394478668,0.09614419347478896,1.3441349758971612,1.1984147061303652,,,,,,,,,,,,0.24237037,692.0,410.11,1.79018,143291.52,28.5612,16.6523,1.9093
2010-09-26,35551000000.0,13939000000.0,11638000000.0,31633000000.0,3918000000.0,5019000000.0,,2656000000.0,33009000000.0,2759000000.0,2969000000.0,1943000000.0,258000000.0,941000000.0,5.23,3387000000.0,394000000.0,,2993000000.0,5019000000.0,,9.4993,0.5778,5.23,2969000000.0,0.49591628381827463,0.05465387752805828,0.05886273440576812,0.08358326517010513,0.08994516646975068,0.08351382520885488,0.3322143896162023,0.09067224090399588,0.08994516646975068,1.281010719754977,1.197714383914762,,,,,,,,,,,,0.24237037,692.0,410.11,1.79018,143291.52,28.5612,16.6523,1.9093
2010-12-31,35067000000.0,12851000000.0,11157000000.0,31359000000.0,3708000000.0,5019000000.0,,2261000000.0,-19758000000.0,-1847000000.0,-1961000000.0,-936000000.0,-174000000.0,-810000000.0,-2.3999999999999995,-4363000000.0,111000000.0,,-4474000000.0,5019000000.0,1.1309,5.0944,0.5513,-2.3999999999999995,-1961000000.0,-0.2524271844660194,-0.026691761485156985,0.047373215912541754,0.09348112157100921,0.09925093632958802,-0.05592152165853937,-0.22470493869600092,0.22643992306913654,0.09925093632958802,1.353559870550162,1.1518329299991037,45803000000.0,2926000000.0,4097000000.0,3836000000.0,2727000000.0,4097000000.0,345000000.0,7.940000000000001,7.940000000000001,1.2250427141811082,11.87536231884058,0.24237037,692.0,410.11,1.79018,143291.52,28.5612,16.6523,1.9093
2011-03-27,36677000000.0,14743000000.0,12430000000.0,32886000000.0,3791000000.0,5023000000.0,,3357000000.0,10633000000.0,802000000.0,852000000.0,530000000.0,85000000.0,238000000.0,1.5,1684000000.0,95000000.0,,1589000000.0,5023000000.0,,5.6437,0.6065,1.5,852000000.0,0.13980480084410446,0.014450473048504513,0.049844822721715414,0.07542556192984107,0.08012790369604063,0.0232298170515582,0.0966643975493533,0.14944042132982224,0.08012790369604063,1.3249802163017674,1.186082059533387,45799000000.0,2909000000.0,3967000000.0,3702000000.0,2759000000.0,3967000000.0,342000000.0,7.990000000000001,7.990000000000001,1.2661961179732795,11.599415204678362,0.24237037,692.0,410.11,1.79018,143291.52,28.5612,16.6523,1.9093
2011-06-26,35718000000.0,13954000000.0,12056000000.0,32430000000.0,3288000000.0,5031000000.0,,3268000000.0,22184000000.0,1699000000.0,1836000000.0,1272000000.0,169000000.0,405000000.0,3.64,2527000000.0,242000000.0,,2285000000.0,5031000000.0,,5.5053,0.5779,3.64,1836000000.0,0.38686131386861317,0.035612296321182596,0.0573386224305806,0.0765867291741796,0.08276235124413991,0.05140265412397111,0.22069960331770647,0.10300216372160115,0.08276235124413991,1.530109489051095,1.15743198407432,46068000000.0,2809000000.0,3696000000.0,3413000000.0,2393000000.0,3696000000.0,338000000.0,7.970000000000001,7.970000000000001,1.3612012987012987,10.934911242603551,0.24237037,692.0,410.11,1.79018,143291.52,28.5612,16.6523,1.9093
2011-09-25,36187000000.0,14669000000.0,12144000000.0,33244000000.0,2943000000.0,6538000000.0,,4564000000.0,34288000000.0,2716000000.0,2898000000.0,1972000000.0,258000000.0,,5.73,3038000000.0,443000000.0,,2595000000.0,6538000000.0,,4.7775,0.5074,5.73,2898000000.0,0.6700645599728169,0.05449470804432531,0.05751283247783481,0.07921138590760617,0.08451936537564163,0.08008400806919612,0.3056639594979432,0.07568245450303313,0.08451936537564163,2.2215426435609924,1.2079216073781291,47347000000.0,2838000000.0,3625000000.0,3370000000.0,1995000000.0,3625000000.0,338000000.0,8.47,8.47,1.8035862068965518,10.724852071005918,0.24237037,692.0,410.11,1.79018,143291.52,28.5612,16.6523,1.9093
2011-12-31,37908000000.0,14094000000.0,12130000000.0,36907000000.0,1001000000.0,6460000000.0,,3582000000.0,-20606000000.0,-1513000000.0,-1606000000.0,-1119000000.0,-158000000.0,,-3.0600000000000014,-2996000000.0,34000000.0,1008000000.0,-3030000000.0,6460000000.0,1.1619,9.996,0.5707,-3.0600000000000014,-598000000.0,-1.1178821178821179,-0.02951883507439063,0.054304571484033774,0.07342521595651752,0.07793846452489567,-0.04236572755091274,-0.2152526470982442,0.1470445501310298,0.029020673590216442,6.453546453546454,1.1619126133553175,46499000000.0,2655000000.0,3980000000.0,3704000000.0,3439000000.0,4988000000.0,354000000.0,7.81,7.81,1.2951082598235766,11.242937853107344,0.24237037,692.0,410.11,1.79018,143291.52,28.5612,16.6523,1.9093
2012-03-25,38340000000.0,14561000000.0,12211000000.0,36767000000.0,1573000000.0,6472000000.0,,3518000000.0,11293000000.0,974000000.0,1009000000.0,668000000.0,96000000.0,,2.03,458000000.0,131000000.0,231000000.0,327000000.0,6472000000.0,,10.5353,0.6239,2.03,1240000000.0,0.42466624284806104,0.01742305685967658,0.0591516868856814,0.08624811830337377,0.08934738333480917,0.026317162232655192,0.12541951522684897,0.028955990436553617,0.10980253254228282,4.114431023521933,1.192449430841045,47159000000.0,2793000000.0,4137000000.0,3876000000.0,2177000000.0,5376000000.0,365000000.0,8.339999999999998,8.339999999999998,1.2038690476190477,11.334246575342465,0.24237037,692.0,410.11,1.79018,143291.52,28.5612,16.6523,1.9093
2012-06-24,38386000000.0,14800000000.0,12268000000.0,36182000000.0,2204000000.0,6343000000.0,,3802000000.0,23214000000.0,2157000000.0,2212000000.0,1449000000.0,192000000.0,,4.41,1303000000.0,306000000.0,464000000.0,997000000.0,6343000000.0,,9.6512,0.5749,4.41,2676000000.0,0.6574410163339383,0.03774813734173917,0.06241922977513569,0.09291806668389765,0.09528732661325062,0.05762517584536029,0.2588042588042588,0.04294822090118032,0.11527526492633755,2.8779491833030852,1.2063906097163353,48189000000.0,2970000000.0,4513000000.0,4334000000.0,889000000.0,6216000000.0,388000000.0,9.109999999999998,9.109999999999998,1.0204311454311454,11.631443298969073,0.24237037,692.0,410.11,1.79018,143291.52,28.5612,16.6523,1.9093
