report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-09-30,18232000000.0,4346000000.0,4243000000.0,18232000000.0,-2695000000.0,,,1297000000.0,19763000000.0,3415000000.0,1891000000.0,569000000.0,1032000000.0,,767000000.0,3611000000.0,2160000000.0,1781000000.0,1451000000.0,0.0,,5196000000.0,-0.701669758812616,0.10371873628784554,0.09568385366594141,0.172797652178313,0.1873080298376481,-1.2671614100185529,0.07342002732378687,0.2629155492587158,-0.0,1.0242752769267027,,,,,,,,,,
2011-12-31,18423000000.0,4241000000.0,4743000000.0,18423000000.0,-3107000000.0,,,873000000.0,27226000000.0,4629000000.0,2609000000.0,763000000.0,1348000000.0,,752000000.0,5185000000.0,2924000000.0,2349000000.0,2261000000.0,0.0,,6978000000.0,-0.8397167685870615,0.1416164576887586,0.0958275178138544,0.17002130316609124,0.25126200944471583,-1.4898616028323142,0.08304561815911261,0.25629912583559833,-0.0,0.8941598144634197,,,,,,,,,,
2012-03-31,2974000000.0,1408000000.0,1476000000.0,2974000000.0,-6017000000.0,,,535000000.0,7046000000.0,1308000000.0,731000000.0,204000000.0,416000000.0,1.07,681000000.0,1763000000.0,753000000.0,595000000.0,1010000000.0,0.0,1.07,1903000000.0,-0.12148911417649992,0.24579690652320108,0.10374680669883622,0.1856372409877945,0.4398117014122394,-0.21738407844440752,0.14334374112971898,0.27008231620777745,-0.0,0.9539295392953929,,,,,,,,,,
2012-06-30,19632000000.0,5248000000.0,4728000000.0,19632000000.0,-4310000000.0,,,2132000000.0,14270000000.0,2719000000.0,1442000000.0,418000000.0,841000000.0,2.16,668000000.0,3024000000.0,1417000000.0,1193000000.0,1607000000.0,0.0,2.16,3912000000.0,-0.3345707656612529,0.07345150774246129,0.10105115627189909,0.1905395935529082,0.13849837000814996,-0.6308584686774942,0.11261387526278907,0.2741415557112824,-0.0,1.1099830795262267,68305000000.0,6673000000.0,12071000000.0,6329000000.0,17989000000.0,1954000000.0,,,0.0,6.177584442169908
2012-09-30,20353000000.0,5830000000.0,4877000000.0,20353000000.0,-5000000000.0,,,2421000000.0,21686000000.0,3787000000.0,2007000000.0,622000000.0,1189000000.0,3.06,655000000.0,4133000000.0,2160000000.0,1811000000.0,1973000000.0,0.0,3.06,5598000000.0,-0.4014,0.09860954159092025,0.09254818777091212,0.17462879276952872,0.18606593622561785,-0.7574,0.09098035599003966,0.2581388914507055,-0.0,1.1954070125076892,70228000000.0,6789000000.0,12443000000.0,6851000000.0,18391000000.0,2007000000.0,,,0.0,6.199800697558545
2012-12-31,20555000000.0,5554000000.0,5541000000.0,20555000000.0,-5431000000.0,,358000000.0,1902000000.0,-13262000000.0,-2729000000.0,-1231000000.0,-402000000.0,-981000000.0,-1.7100000000000009,-1360000000.0,-3286000000.0,-1370000000.0,-1162000000.0,-4656000000.0,358000000.0,-1.7100000000000009,-3891000000.0,0.22666175658258148,-0.059888105083921186,0.09282159553611823,0.2057759010707284,-0.13276575042568717,0.5379459885669229,0.35107826873774695,0.293394661438697,-0.0659178788436752,1.0023461469048909,29740000000.0,2949000000.0,5085000000.0,-66000000.0,7522000000.0,842000000.0,4.58,4.58,0.047593725073118855,6.039192399049881
2013-12-31,21905000000.0,5953000000.0,6530000000.0,21905000000.0,-6544000000.0,18284000000.0,1256000000.0,2180000000.0,31754000000.0,5150000000.0,2859000000.0,840000000.0,1603000000.0,5.17,553000000.0,6394000000.0,3409000000.0,2828000000.0,2985000000.0,19540000000.0,5.17,7978000000.0,-0.4368887530562347,0.13051814654188543,0.0900359009888518,0.16218429174277257,0.23510614015065054,0.39627577716220375,0.09400390501984002,0.2512439377716193,-2.9859413202933984,0.9116385911179173,54448000000.0,5077000000.0,8927000000.0,1909000000.0,13597000000.0,1478000000.0,8.68,8.68,1.437081709200559,6.039918809201624
