report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,3723456000.0,1384351000.0,487944000.0,3723456000.0,1964094000.0,1046762000.0,,59770000.0,,-2002170000.0,-871576000.0,-271439000.0,-163792000.0,-13348000.0,-96982000.0,-1.2999999999999998,,-207049000.0,-31112000.0,1046762000.0,2.8361,22.9385,1.5211,-1.2999999999999998,-302551000.0,-0.08339315735397593,-0.04398924010381753,0.08180723914552711,0.4353156824845043,0.13557240394172324,-0.07289974690180305,-0.09015343144939512,0.15111154397478735,0.5329490340075373,2.837110406112177,4122930000.0,261225000.0,437953000.0,1724140000.0,508118000.0,31429000.0,0.8700000000000001,0.8700000000000001,2.0600765963811556,13.934678163479589,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2013-03-31,3722699000.0,1399562000.0,504739000.0,,2041229000.0,,,62997000.0,,1195997000.0,501949000.0,141588000.0,84592000.0,,47176000.0,0.0,,106433000.0,19040000.0,0.0,,23.073,1.4908,0.0,160628000.0,0.041441700073828074,0.022723298338114362,0.07072927440453446,0.4196908520673547,0.11838491233673663,0.03803369544515955,0.06936409388657519,0.1343046847107476,0.0,2.7728429941019024,4287150000.0,264826000.0,445933000.0,1778706000.0,518881000.0,,0.3300000000000003,0.3300000000000003,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2013-06-30,4218315000.0,1658490000.0,559110000.0,,2137653000.0,,,161590000.0,,2447745000.0,1011822000.0,272966000.0,160314000.0,,87892000.0,0.0,,209490000.0,39711000.0,0.0,,27.4668,1.7496,0.0,312677000.0,0.07499533366734451,0.0380042742184972,0.06549456744881513,0.4133690396671222,0.11151733534334664,0.06470972414340798,0.1276942515927515,0.12774083901713618,0.0,2.9663035896335246,4696587000.0,280151000.0,476724000.0,1921214000.0,555937000.0,,-0.6399999999999997,-0.6399999999999997,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2013-09-30,4361059000.0,1675651000.0,642513000.0,,2254106000.0,,,107337000.0,,3745839000.0,1529729000.0,396361000.0,233759000.0,,123492000.0,0.0,,340929000.0,61868000.0,0.0,,31.0888,1.9898,0.0,458229000.0,0.10370364126620488,0.053601430294797664,0.06240497789680763,0.40838087274973645,0.10581367752324645,0.0908864108465398,0.17583955679102936,0.12233013752059285,0.0,2.6079643524722456,5387411000.0,314873000.0,539476000.0,2171924000.0,628983000.0,,-1.2999999999999998,-1.2999999999999998,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2013-12-31,4518774000.0,1799817000.0,677953000.0,,2350745000.0,,,150488000.0,,-2327053000.0,-968098000.0,-280735000.0,-167042000.0,51184000.0,-94356000.0,,,-228796000.0,-34156000.0,0.0,2.6549,31.7407,1.9537,,-314891000.0,-0.07105917485733246,-0.03696622136889342,0.07178263666534454,0.41601888740823695,0.12063971039765746,-0.06212636436343132,-0.11942384222874025,0.1353175024376325,0.0,2.6547813786501426,5062528000.0,311623000.0,530180000.0,2075402000.0,616643000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2014-03-31,5209828000.0,2093481000.0,775915000.0,,2471027000.0,,,113246000.0,,1625777000.0,651884000.0,173834000.0,104653000.0,,54021000.0,,,97009000.0,27846000.0,0.0,,23.9757,1.448,,201680000.0,0.04235202610088842,0.02008761133764877,0.06437106688063615,0.40096766038638754,0.10692364327949036,0.03336655260020101,0.07034888732498673,0.12405145355113278,0.0,2.6980803309640877,5492308000.0,331684000.0,562426000.0,2225337000.0,657695000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2014-06-30,5498845000.0,2240726000.0,750208000.0,,2602516000.0,,,109564000.0,,3334909000.0,1322943000.0,347430000.0,209535000.0,,108362000.0,,,152204000.0,58893000.0,0.0,,22.3481,1.3556,,406323000.0,0.0805124733142851,0.03810527483498807,0.06283079988089631,0.3966953820928847,0.10417975423017539,0.06318235920452386,0.13349773834243478,0.12183930655978918,0.0,2.986806325712336,6379472000.0,380905000.0,636890000.0,2536458000.0,751341000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2014-09-30,5534578000.0,2345538000.0,771388000.0,,2667694000.0,,,244646000.0,,5055933000.0,1987354000.0,503618000.0,301050000.0,,155926000.0,,,322642000.0,90647000.0,0.0,,21.2342,1.2629,,594265000.0,0.11285027443177516,0.05439439104480956,0.05954390613957899,0.3930736423920175,0.09960931048730273,0.09099483284904468,0.18878402095592672,0.11753814775630927,0.0,3.040672139053239,7689566000.0,448196000.0,744147000.0,2994083000.0,887377000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2014-12-31,5573492000.0,2317417000.0,750696000.0,,2720657000.0,,,114605000.0,,-3276555000.0,-1310268000.0,-375014000.0,-233719000.0,64542000.0,-114045000.0,,,-200958000.0,-51949000.0,0.0,3.0013,22.3613,1.266,,-426963000.0,-0.08590535300848287,-0.04193403345694226,0.07133071167735625,0.3998919596954728,0.11445374791511206,-0.06728528541890794,-0.1378394997972916,0.13030851000517313,0.0,3.0870245745281713,6740064000.0,381519000.0,649868000.0,2651913000.0,775305000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2015-03-31,5522466000.0,2337179000.0,772314000.0,,2779907000.0,,,175492000.0,,1773912000.0,699479000.0,185926000.0,107095000.0,,60098000.0,,,180145000.0,30669000.0,0.0,,20.2432,1.1285,,216595000.0,0.03852467006989802,0.019392604680590158,0.06037221688561777,0.39431437410649456,0.1048112871438944,0.03366720591851539,0.06688209353766152,0.12210019437266335,0.0,3.026203072843429,6888199000.0,383961000.0,661960000.0,2699508000.0,790220000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2015-06-30,5634542000.0,2372621000.0,726365000.0,,2954093000.0,,,143423000.0,,3611982000.0,1423423000.0,386211000.0,226817000.0,,124780000.0,,,282699000.0,61714000.0,0.0,,23.0698,1.3111,,447925000.0,0.07678058883048029,0.04025473587737921,0.0627957171436624,0.3940836360757058,0.10692495145324644,0.06854345925542839,0.13073759018419528,0.1240108616266637,0.0,3.266430788928431,7165272000.0,401243000.0,700741000.0,2799988000.0,831822000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2015-09-30,5704032000.0,2387143000.0,797698000.0,,3036713000.0,,,137086000.0,,5443714000.0,2136202000.0,552956000.0,328163000.0,,177255000.0,,,491323000.0,94688000.0,0.0,,21.2022,1.2154,,647644000.0,0.10806520076148125,0.05753175999012628,0.06028292448868548,0.39241628050261274,0.10157697483739961,0.09694125138147892,0.18209030619620623,0.1189709819435775,0.0,2.9925397832262335,7553053000.0,428356000.0,750079000.0,2948836000.0,885201000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2015-12-31,5647837000.0,2340712000.0,751970000.0,,3114682000.0,,,87397000.0,,-3636975000.0,-1425575000.0,-420466000.0,-238852000.0,57860000.0,-142430000.0,,,-424330000.0,-58879000.0,0.0,3.113,21.3885,1.2585,,-479345000.0,-0.076685838233245,-0.0422908805618859,0.06567325868338386,0.39196722551021107,0.11560871328507895,-0.07444726184555256,-0.13499484056478317,0.13179771650891195,0.0,3.1127731159487744,7192633000.0,423223000.0,704627000.0,2833529000.0,832819000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2016-03-31,7356857000.0,2993887000.0,1049410000.0,,3234409000.0,,,229220000.0,,1921476000.0,760437000.0,185672000.0,107732000.0,,57567000.0,,,130207000.0,33166000.0,0.0,,22.8331,1.3323,,218838000.0,0.03330809430718255,0.014643753439818118,0.0560673149183232,0.39575669953723075,0.09662988244453743,0.025237951478464242,0.05740523230055321,0.11389057162306476,0.0,2.8529240239753766,7340197000.0,423860000.0,704373000.0,2894487000.0,835062000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2016-06-30,8185944000.0,3298428000.0,1168382000.0,,3307639000.0,,,273203000.0,,4372169000.0,1682384000.0,428856000.0,248469000.0,,132441000.0,,,355230000.0,90882000.0,0.0,,21.5443,1.2457,,519738000.0,0.07511974553450361,0.030353127263025498,0.05682968796494372,0.3847939089271252,0.09808769972066496,0.052389315148014697,0.1296562291108552,0.1188741789258375,0.0,2.8230732756923675,8100384000.0,445512000.0,747018000.0,3153448000.0,906875000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2016-09-30,8203952000.0,3295541000.0,1149208000.0,,3427277000.0,,,271851000.0,,6758999000.0,2565796000.0,631854000.0,377644000.0,,182751000.0,,,524151000.0,150370000.0,0.0,,23.0615,1.3325,,782224000.0,0.11018776713991894,0.04603196118163539,0.05587277050936093,0.3796118330539774,0.09348336935691216,0.07701824681568102,0.1843603537152089,0.11573074652030574,0.0,2.8676627729706023,9415669000.0,494993000.0,825916000.0,3583042000.0,1041455000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2016-12-31,8303199000.0,3567594000.0,1210785000.0,,3442949000.0,,,227400000.0,,-4468613000.0,-1656914000.0,-482984000.0,-269870000.0,88263000.0,-152193000.0,1.0,,-374574000.0,-76084000.0,0.0,2.9463,20.5648,1.1554,1.0,-559068000.0,-0.07838338587065914,-0.03250193088230211,0.06039234097918079,0.37078932545736226,0.10808364922180551,-0.05816842400139994,-0.14028206633325094,0.12510996141308275,0.0,2.9465132125026328,8584031000.0,463975000.0,763398000.0,3351703000.0,961732000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2017-03-31,8122246000.0,3318126000.0,1159701000.0,,3606871000.0,,,264614000.0,,2342843000.0,930093000.0,235692000.0,136278000.0,,72155000.0,0.0,,172293000.0,50604000.0,0.0,,18.4869,1.0396,0.0,286296000.0,0.03778288716175322,0.01677836401409167,0.058167790159221085,0.39699331111815855,0.1006008511880651,0.029018081944329192,0.06534528127010919,0.122200249867362,0.0,2.861190944907351,9005398000.0,492521000.0,813418000.0,3521359000.0,1029190000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2017-06-30,8430942000.0,3500735000.0,1221660000.0,,3856685000.0,,,303544000.0,,4801254000.0,1895102000.0,480265000.0,287192000.0,48584000.0,148017000.0,0.0,,362097000.0,106606000.0,0.0,,20.4716,1.1499,0.0,586871000.0,0.0744660245781027,0.03406404646123767,0.05981603972628818,0.394709798731748,0.10002907573729697,0.056964571693174974,0.12452793007466256,0.12223285833242732,0.0,2.8655558829788976,9434483000.0,531244000.0,864827000.0,3734077000.0,1096323000.0,,,,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2017-09-30,8863938000.0,3668373000.0,1302338000.0,,4041037000.0,,,275077000.0,309018211.0,7267054000.0,2851978000.0,679364000.0,409573000.0,73806000.0,206206000.0,1.0,,449243000.0,166508000.0,0.0,,22.5838,1.2318,1.0,845872000.0,0.10135343972351651,0.046206663449135134,0.056360252724143786,0.39245311786591924,0.09348547568244298,0.0766435866315852,0.16811625332804425,0.11639819932533871,0.0,2.816759550899997,9942538000.0,563173000.0,912337000.0,4020259000.0,1159971000.0,,2.0,2.0,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2017-12-31,9366872000.0,3822134000.0,1322724000.0,,4198169000.0,,,279766000.0,,-4674242000.0,-1877550000.0,-548003000.0,-299299000.0,-20750000.0,-190818000.0,0.0,,-464733000.0,-93515000.0,0.0,2.8889,23.946,1.3128,0.0,-641518000.0,-0.07129274690942647,-0.031952929430443804,0.06403155848584648,0.4016801012870108,0.11723890205085659,-0.05850437584713446,-0.13053381128773045,0.13724535443393818,0.0,2.889592991432831,9736909000.0,533744000.0,847318000.0,3799623000.0,1077521000.0,,1.0,1.0,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2018-03-31,9636178000.0,4039143000.0,1474788000.0,,4406587000.0,,,245679000.0,,2720764000.0,1053971000.0,226568000.0,152960000.0,28515000.0,49584000.0,0.0,,145163000.0,61066000.0,0.0,,20.8945,1.1372,0.0,287634000.0,0.03471167141372677,0.015873513336926735,0.05621950305134881,0.38738052988057764,0.08327366871952142,0.02351222652798651,0.05141575554958974,0.10571809976903546,0.0,2.7387956777516496,10114830000.0,550426000.0,838194000.0,3923501000.0,1078859000.0,130155000.0,1.0,1.0,0.0,6.439967730782529,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2018-06-30,11548631000.0,4593606000.0,1788308000.0,,4719472000.0,,,345202000.0,,5751515000.0,2215850000.0,483362000.0,309967000.0,66787000.0,110359000.0,0.0,,328669000.0,129504000.0,0.0,,17.6667,0.9201,0.0,612866000.0,0.06567832164276004,0.026840151010106738,0.05389310468633047,0.385263708779339,0.08404081359433123,0.04185448474368953,0.10241866039251848,0.10655731576810631,0.0,2.5686883914851357,11065091000.0,573201000.0,841291000.0,4244249000.0,1104854000.0,148358000.0,1.0,1.0,0.0,5.670681729330403,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2018-09-30,11585336000.0,4593060000.0,1735680000.0,,4840460000.0,,,341346000.0,,8873893000.0,3413048000.0,718095000.0,444069000.0,107647000.0,156427000.0,1.0,,521167000.0,210977000.0,0.0,,17.7044,0.8869,1.0,929072000.0,0.09174107419542771,0.038330265086830455,0.050042185543594,0.3846167629021445,0.08092220629660511,0.0619830965627583,0.14835263590650474,0.10469722815003517,0.0,2.6462596792035398,12671930000.0,607697000.0,880022000.0,4805319000.0,1188054000.0,182199000.0,1.0,1.0,0.0,4.830004555458592,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2018-12-31,11393402000.0,4520949000.0,1690348000.0,,4782298000.0,,,331761000.0,,-5469498000.0,-2108012000.0,-545784000.0,-426878000.0,-56572000.0,-124975000.0,0.0,,-284260000.0,-107470000.0,0.0,2.6751,15.6262,0.6317,0.0,-653254000.0,-0.08926210788202658,-0.03746712351587349,0.07804701638066236,0.38541233583045464,0.0997868542963175,-0.04790351468332286,-0.11412588675987988,0.11943582390925091,0.0,2.6745670122365337,11876674000.0,480118000.0,882241000.0,4574857000.0,1176318000.0,146377000.0,1.0,1.0,0.0,6.027183232338414,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2019-03-31,12665910000.0,4644770000.0,1971488000.0,12665910000.0,4799482000.0,,,316066000.0,,3100303000.0,1208264000.0,222400000.0,98048000.0,,51550000.0,0.31,,177225000.0,76207000.0,0.0,,21.5741,0.7483,0.31,298607000.0,0.02042887128235922,0.007741094007457814,0.031625295979134944,0.3897244882193773,0.07173492397356,0.01755894365268662,0.046338334011878785,0.09631542465365482,0.0,2.355971733026019,12256213000.0,425206000.0,878073000.0,4729150000.0,1187291000.0,,1.31,1.31,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2019-06-30,12704236000.0,4631849000.0,2106946000.0,,4840489000.0,,,,,6348476000.0,2455451000.0,458511000.0,248609000.0,,107375000.0,0.0,,638404000.0,152361000.0,0.0,,20.0078,0.6716,0.0,610872000.0,0.051360306778922546,0.019568984707148074,0.03916042212335685,0.38677802357605195,0.07222379040261001,0.0360911903714635,0.09472410741972558,0.0962234085786888,0.0,2.1983710071354463,12853174000.0,363848000.0,853222000.0,4968751000.0,1185297000.0,,1.31,1.31,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2019-09-30,12411690000.0,4483858000.0,2054051000.0,,4817767000.0,,,,,9496249000.0,3655780000.0,689875000.0,400872000.0,,165122000.0,1.0,,965171000.0,230239000.0,0.0,,22.0562,0.771,1.0,920114000.0,0.08320701270941497,0.03229793847574343,0.04221372038580707,0.3849709501088272,0.07264710518858551,0.05558268052134721,0.14319393196059502,0.0968923624475306,0.0,2.1829341140994063,13475530000.0,320651000.0,825002000.0,5211483000.0,1176339000.0,,1.31,1.31,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2019-12-31,12779956000.0,4687819000.0,2178512000.0,,5008876000.0,,,,,-6438919000.0,-2467701000.0,-474143000.0,-206269000.0,138504000.0,-108717000.0,-0.31000000000000005,,-716767000.0,-144401000.0,0.0,2.1514,20.2296,0.8756,-0.31000000000000005,-618544000.0,-0.04118069602841037,-0.016140039918760285,0.03203472508351169,0.38324771595977525,0.07363704994580612,-0.0371005189689229,-0.09466055857641514,0.09606332988503194,0.0,2.1518444699868535,12506109000.0,541260000.0,896643000.0,4851794000.0,1211049000.0,,1.0,1.0,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2020-03-31,12354070000.0,4442664000.0,1938968000.0,,4957835000.0,,,,,3000935000.0,1213876000.0,241849000.0,145136000.0,,60411000.0,0.0,,194563000.0,71379000.0,0.0,,10.5946,0.5025,0.0,313228000.0,0.02927406821727629,0.011748031215623678,0.048363593346740265,0.4044992643959299,0.08059121573776173,0.01957646346507669,0.04878117162027377,0.10437680256320113,0.0,2.29125184118562,12406741000.0,588348000.0,916092000.0,4857406000.0,1225670000.0,,0.69,0.69,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2020-06-30,12035299000.0,4106973000.0,1949768000.0,,5118506000.0,,,,,5627258000.0,2224880000.0,422302000.0,263928000.0,,102280000.0,0.0,,913052000.0,144309000.0,0.0,,14.3114,0.6759,0.0,566611000.0,0.0515634835633679,0.0219294925701472,0.046901705946306355,0.3953755097065036,0.07504578606490052,0.03508861724166554,0.0825049340569299,0.10069042507025625,0.0,2.1063906064721545,11685523000.0,603667000.0,879883000.0,4626835000.0,1181409000.0,,0.69,0.69,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2020-09-30,12161212000.0,4102508000.0,1926495000.0,,5388188000.0,,,,,8674942000.0,3423422000.0,718304000.0,457411000.0,,180790000.0,1.0,,1134641000.0,220636000.0,0.0,,14.1171,0.7222,1.0,938940000.0,0.08489143288986947,0.03761228732794067,0.05272784532738086,0.39463341656924045,0.08280216743812235,0.059065165544355286,0.13331086443160484,0.1082358821534484,0.0,2.1295191526580655,10864216000.0,660206000.0,908312000.0,4394477000.0,1200235000.0,,0.69,0.69,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2020-12-31,12360533000.0,4034032000.0,1988491000.0,,5655718000.0,,,,,-5674305000.0,-2268907000.0,-396878000.0,-228052000.0,103784000.0,-93983000.0,1.0899999999999999,,-798386000.0,-136827000.0,0.0,2.0292,16.7563,0.9199,1.0899999999999999,-533705000.0,-0.04032237816666248,-0.018450013441976977,0.040190296432778994,0.39985637007527797,0.06994301504765782,-0.032108485936650145,-0.07017287637042724,0.09405645272857205,0.0,2.028690097164131,11628830000.0,638423000.0,985577000.0,4593271000.0,1285074000.0,,2.09,2.09,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
2021-03-31,12665457000.0,4453946000.0,2436626000.0,,5842626000.0,,,,,3170786000.0,1293714000.0,371448000.0,265913000.0,,92969000.0,0.88,,522512000.0,71597000.0,0.0,,16.8614,1.085,0.88,443045000.0,0.04551258286941522,0.020995136614494054,0.08386343323075099,0.40801050591241417,0.11714697869865705,0.029327642895159645,0.06357552237641088,0.1397271843637508,0.0,1.8279153222529843,11798681000.0,759200000.0,1115176000.0,4673109000.0,1414891000.0,,2.9699999999999998,2.9699999999999998,0.0,,0.88559794,43.47,27.64,3.41795,7192.171,11.8879,1.1825,0.5168
