report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-07,5865000000.0,1158000000.0,2690000000.0,5865000000.0,-1296000000.0,2101000000.0,105000000.0,8057000000.0,631000000.0,390000000.0,96000000.0,188000000.0,1.16,808000000.0,316000000.0,100000000.0,492000000.0,2101000000.0,,23.9252,1.0812,1.16,731000000.0,-0.30092592592592593,0.06649616368286446,0.048405113565843365,0.07831699143601836,0.10758738277919863,0.7838509316770186,0.06106491249844855,0.09072855901700384,-1.621141975308642,0.43048327137546466,11102000000.0,602000000.0,857000000.0,66000000.0,1110000000.0,124000000.0,1.69,1.69,1.8927927927927928,6.911290322580645,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2012-12-28,6342000000.0,1475000000.0,2773000000.0,6342000000.0,-1285000000.0,2528000000.0,88000000.0,-4123000000.0,-284000000.0,-170000000.0,-59000000.0,-62000000.0,-0.45999999999999974,-361000000.0,-333000000.0,-51000000.0,-694000000.0,2528000000.0,0.5319,20.1592,0.9743,-0.45999999999999974,-335000000.0,0.13229571984435798,-0.026805424156417533,0.04123211253941305,0.0688818821246665,-0.04478082623777988,-0.22847948511665325,0.1683240358961921,0.08125151588649042,-1.9673151750972762,0.5319148936170213,11814000000.0,571000000.0,940000000.0,-114000000.0,1085000000.0,137000000.0,1.72,1.72,2.329953917050691,6.861313868613139,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2013-03-31,6523000000.0,1626000000.0,2358000000.0,,-1377000000.0,,221000000.0,3142000000.0,226000000.0,136000000.0,31000000.0,65000000.0,0.0,118000000.0,70000000.0,37000000.0,48000000.0,0.0,,21.6444,1.0522,0.0,263000000.0,-0.09876543209876543,0.020849302468189484,0.04328453214513049,0.07192870782940802,0.034646634983903114,-0.16412490922294845,0.015276893698281349,0.08370464672183323,-0.0,0.6895674300254453,12404000000.0,603000000.0,991000000.0,6000000.0,1144000000.0,135000000.0,1.4200000000000002,1.4200000000000002,0.0,7.340740740740741,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2013-06-30,6377000000.0,1404000000.0,2467000000.0,,-1493000000.0,,108000000.0,6405000000.0,505000000.0,315000000.0,60000000.0,149000000.0,0.0,610000000.0,148000000.0,74000000.0,462000000.0,0.0,,19.3795,0.9606,0.0,579000000.0,-0.21098459477561957,0.04939626783754116,0.04918032786885246,0.07884465261514442,0.07919084208875647,-0.3382451440053583,0.07213114754098361,0.09039812646370024,-0.0,0.5691122821240373,13481000000.0,671000000.0,1078000000.0,308000000.0,1238000000.0,128000000.0,0.7000000000000002,0.7000000000000002,0.0,8.421875,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2013-09-30,6480000000.0,1646000000.0,2422000000.0,,-1409000000.0,,144000000.0,9565000000.0,750000000.0,475000000.0,88000000.0,212000000.0,1.0,805000000.0,226000000.0,113000000.0,579000000.0,0.0,,19.4387,0.9572,1.0,863000000.0,-0.3371185237757275,0.07330246913580248,0.04966021955044433,0.07841087297438579,0.11574074074074074,-0.5322924059616749,0.060533193936225825,0.0902247778358599,-0.0,0.6796036333608588,14989000000.0,756000000.0,1197000000.0,395000000.0,1370000000.0,120000000.0,0.5400000000000003,0.5400000000000003,0.0,9.975,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2013-12-31,6794000000.0,1903000000.0,2675000000.0,,-1415000000.0,,126000000.0,-6328000000.0,-493000000.0,-300000000.0,-59000000.0,-155000000.0,1.0,-393000000.0,-40000000.0,-97000000.0,-433000000.0,0.0,0.7114,23.6142,1.1563,1.0,-590000000.0,0.21201413427561838,-0.044156608772446274,0.04740834386852086,0.07790771175726928,-0.07256402708272004,0.3484098939929329,0.06842604298356511,0.09323640960809103,-0.0,0.7114018691588785,12784000000.0,626000000.0,988000000.0,656000000.0,1115000000.0,120000000.0,2.0,2.0,0.0,8.233333333333333,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2014-03-31,6665000000.0,1565000000.0,2596000000.0,,-1625000000.0,,184000000.0,3293000000.0,254000000.0,172000000.0,30000000.0,59000000.0,0.0,182000000.0,61000000.0,36000000.0,121000000.0,0.0,,25.0692,1.283,0.0,290000000.0,-0.10584615384615384,0.025806451612903226,0.05223200728818706,0.07713331308836927,0.03810952738184546,-0.15630769230769231,0.036744609778317644,0.08806559368357121,-0.0,0.6028505392912172,12935000000.0,662000000.0,1016000000.0,729000000.0,1142000000.0,119000000.0,2.0,2.0,0.0,8.53781512605042,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2014-06-30,6830000000.0,1537000000.0,2690000000.0,,-1720000000.0,,192000000.0,6777000000.0,570000000.0,364000000.0,60000000.0,152000000.0,1.0,669000000.0,156000000.0,83000000.0,513000000.0,0.0,,27.8018,1.4264,1.0,653000000.0,-0.2116279069767442,0.053294289897510984,0.05371108159952782,0.08410801239486498,0.08345534407027819,-0.3313953488372093,0.07569721115537849,0.09635531946288918,-0.0,0.5713754646840149,13307000000.0,711000000.0,1081000000.0,780000000.0,1216000000.0,119000000.0,3.0,3.0,0.0,9.084033613445378,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2014-09-30,6847000000.0,1552000000.0,2738000000.0,,-1842000000.0,,150000000.0,10237000000.0,868000000.0,556000000.0,89000000.0,250000000.0,1.0,950000000.0,267000000.0,116000000.0,683000000.0,0.0,,28.7281,1.5094,1.0,984000000.0,-0.30184581976112923,0.08120344676500657,0.054312786949301556,0.08479046595682328,0.1267708485468088,-0.47122692725298587,0.06671876526326072,0.09612191071603009,-0.0,0.5668371073776479,13979000000.0,792000000.0,1199000000.0,884000000.0,1337000000.0,120000000.0,3.0,3.0,0.0,9.991666666666667,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2014-12-31,6865000000.0,1921000000.0,3060000000.0,,-2200000000.0,,104000000.0,-6511000000.0,-533000000.0,-339000000.0,-64000000.0,-126000000.0,0.0,-577000000.0,-73000000.0,,-650000000.0,0.0,0.53,29.3633,1.6027,0.0,-533000000.0,0.15409090909090908,-0.0493809176984705,0.05206573491015205,0.08186146521271694,-0.07764020393299345,0.24227272727272728,0.09983105513745968,0.08186146521271694,-0.0,0.6277777777777778,13796000000.0,753000000.0,1159000000.0,667000000.0,1394000000.0,115000000.0,2.0,2.0,0.0,10.078260869565218,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2015-03-31,6803000000.0,1828000000.0,3030000000.0,,-2537000000.0,,120000000.0,3513000000.0,332000000.0,207000000.0,36000000.0,100000000.0,0.0,262000000.0,75000000.0,,187000000.0,0.0,,28.292,1.5906,0.0,332000000.0,-0.08159243200630666,0.03042775246214905,0.05892399658411614,0.09450612012524907,0.04880199911803616,-0.13086322428064642,0.05323085681753487,0.09450612012524907,-0.0,0.6033003300330033,14016000000.0,788000000.0,1237000000.0,733000000.0,1436000000.0,121000000.0,2.0,2.0,0.0,10.223140495867769,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2015-06-30,6321000000.0,1906000000.0,3517000000.0,,-3033000000.0,,140000000.0,7202000000.0,701000000.0,447000000.0,78000000.0,215000000.0,1.0,752000000.0,159000000.0,,593000000.0,0.0,,24.4659,1.4383,1.0,701000000.0,-0.14737883283877348,0.07071665875652587,0.06206609275201333,0.0973340738683699,0.11090017402309761,-0.23112429937355752,0.08233823937795057,0.0973340738683699,-0.0,0.5419391526869491,14441000000.0,871000000.0,1368000000.0,813000000.0,1484000000.0,139000000.0,2.0,2.0,0.0,9.841726618705035,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2015-09-30,6153000000.0,1723000000.0,3509000000.0,,-3589000000.0,,95000000.0,10780000000.0,1040000000.0,657000000.0,121000000.0,314000000.0,2.0,1080000000.0,218000000.0,,862000000.0,0.0,,21.2336,1.2646,2.0,1040000000.0,-0.1830593480078016,0.1067771818625061,0.06094619666048238,0.09647495361781076,0.16902324069559566,-0.2897743103928671,0.07996289424860853,0.09647495361781076,-0.0,0.4910230834995725,14984000000.0,972000000.0,1540000000.0,992000000.0,1540000000.0,171000000.0,3.0,3.0,0.0,9.005847953216374,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2015-12-31,6082000000.0,1384000000.0,3233000000.0,,-3590000000.0,,96000000.0,-7009000000.0,-723000000.0,-452000000.0,-68000000.0,-233000000.0,0.0,-664000000.0,-147000000.0,,-811000000.0,0.0,0.4281,20.0674,1.19,0.0,-723000000.0,0.12590529247910864,-0.07431765866491286,0.0644885147667285,0.10315308888571836,-0.11887536994409734,0.20139275766016712,0.11570837494649736,0.10315308888571836,-0.0,0.4280853696257346,14486000000.0,859000000.0,1350000000.0,831000000.0,1350000000.0,167000000.0,3.0,3.0,0.0,8.083832335329342,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2016-03-31,6121000000.0,1424000000.0,3247000000.0,,-3667000000.0,,99000000.0,3772000000.0,367000000.0,219000000.0,47000000.0,107000000.0,0.0,333000000.0,42000000.0,,291000000.0,0.0,,20.8048,1.229,0.0,367000000.0,-0.059721843468775564,0.03577846757065839,0.05805938494167551,0.09729586426299046,0.05995752328050972,-0.10008181074447778,0.07714740190880169,0.09729586426299046,-0.0,0.4385586695411149,14745000000.0,871000000.0,1385000000.0,935000000.0,1385000000.0,178000000.0,3.0,3.0,0.0,7.780898876404494,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2016-06-30,6650000000.0,1959000000.0,3244000000.0,,-3462000000.0,,679000000.0,7674000000.0,756000000.0,466000000.0,104000000.0,204000000.0,1.0,798000000.0,78000000.0,,720000000.0,0.0,,19.244,1.1296,1.0,756000000.0,-0.1346042749855575,0.07007518796992482,0.06072452436799583,0.0985144644253323,0.11368421052631579,-0.21837088388214904,0.09382329945269742,0.0985144644253323,-0.0,0.6038840937114673,15217000000.0,890000000.0,1440000000.0,1062000000.0,1440000000.0,204000000.0,3.0,3.0,0.0,7.0588235294117645,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2016-09-30,25002000000.0,3787000000.0,5229000000.0,,5841000000.0,,1078000000.0,11616000000.0,927000000.0,536000000.0,159000000.0,265000000.0,2.0,1132000000.0,132000000.0,,1000000000.0,0.0,,35.5846,1.714,2.0,927000000.0,0.09176510871426126,0.021438284937205024,0.046143250688705235,0.07980371900826447,0.037077033837293015,0.15870570107858242,0.08608815426997245,0.07980371900826447,0.0,0.7242302543507363,16053000000.0,769000000.0,1327000000.0,1200000000.0,1327000000.0,242000000.0,3.0,3.0,0.0,5.483471074380165,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2016-12-31,24140000000.0,3371000000.0,5147000000.0,,5357000000.0,,858000000.0,-5990000000.0,-682000000.0,-441000000.0,-76000000.0,-172000000.0,-1.0,-681000000.0,-53000000.0,,-734000000.0,0.0,0.6549,41.3008,1.887,-1.0,-682000000.0,-0.08232219525854023,-0.018268434134217068,0.07362270450751252,0.11385642737896494,-0.02825186412593206,-0.1273100616016427,0.12253756260434057,0.11385642737896494,0.0,0.654944627938605,17072000000.0,780000000.0,1368000000.0,1277000000.0,1368000000.0,234000000.0,2.0,2.0,0.0,5.846153846153846,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2017-03-31,23925000000.0,3121000000.0,5223000000.0,,5168000000.0,,738000000.0,5561000000.0,537000000.0,365000000.0,70000000.0,120000000.0,0.0,526000000.0,48000000.0,,478000000.0,0.0,,38.6441,1.9776,0.0,537000000.0,0.07062693498452012,0.015256008359456636,0.06563567703650422,0.09656536594137745,0.02244514106583072,0.10390866873065016,0.08595576335191513,0.09656536594137745,0.0,0.5975493011679112,18861000000.0,926000000.0,1538000000.0,1464000000.0,1538000000.0,257000000.0,2.0,2.0,0.0,5.98443579766537,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2017-06-30,23881000000.0,2830000000.0,5363000000.0,,4901000000.0,,498000000.0,11356000000.0,1157000000.0,779000000.0,143000000.0,298000000.0,2.0,1302000000.0,104000000.0,,1198000000.0,0.0,,32.3735,1.947,2.0,1157000000.0,0.15894715364211384,0.0326200745362422,0.06859809792180345,0.10188446636139485,0.048448557430593356,0.23607427055702918,0.10549489256780556,0.10188446636139485,0.0,0.527689725899683,22543000000.0,1239000000.0,1939000000.0,1942000000.0,1939000000.0,296000000.0,3.0,3.0,0.0,6.550675675675675,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2017-09-30,24236000000.0,2944000000.0,5608000000.0,,4512000000.0,,508000000.0,17019000000.0,1789000000.0,1171000000.0,216000000.0,486000000.0,3.0,1916000000.0,155000000.0,,1761000000.0,0.0,,25.9053,1.9927,3.0,1789000000.0,0.2595301418439716,0.048316553886779995,0.06880545272930254,0.10511780950702157,0.07381581118996534,0.39649822695035464,0.10347258945884012,0.10511780950702157,0.0,0.5249643366619116,27946000000.0,1874000000.0,2801000000.0,2703000000.0,2801000000.0,353000000.0,4.0,4.0,0.0,7.934844192634561,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2017-12-31,23948000000.0,2747000000.0,6010000000.0,,3731000000.0,,383000000.0,-11042000000.0,-1124000000.0,-943000000.0,-141000000.0,560000000.0,-2.0,-1308000000.0,-67000000.0,,-1375000000.0,0.0,0.4718,33.422,2.3843,-2.0,-1124000000.0,-0.25274725274725274,-0.03937698346417237,0.08540119543560949,0.10179315341423655,-0.04693502588942709,-0.30125971589386225,0.12452454265531607,0.10179315341423655,0.0,0.45707154742096506,22894000000.0,1372000000.0,2359000000.0,2062000000.0,2359000000.0,288000000.0,3.0,3.0,0.0,8.190972222222221,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2018-03-31,24484000000.0,3152000000.0,6469000000.0,,,,701000000.0,5006000000.0,500000000.0,398000000.0,75000000.0,104000000.0,1.0,675000000.0,64000000.0,,611000000.0,0.0,,31.3042,2.2973,1.0,500000000.0,,0.016255513804933834,0.07950459448661606,0.0998801438274071,0.020421499754942004,,0.12205353575709149,0.0998801438274071,,0.4872468696861957,22339000000.0,1405000000.0,2322000000.0,2195000000.0,2322000000.0,293000000.0,4.0,4.0,0.0,7.924914675767918,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2018-06-30,23844000000.0,2817000000.0,5904000000.0,,,,366000000.0,10352000000.0,1240000000.0,1008000000.0,160000000.0,290000000.0,2.0,1129000000.0,388000000.0,,741000000.0,0.0,,26.51,2.1543,2.0,1240000000.0,,0.042274786109713136,0.0973724884080371,0.11978361669242658,0.052004697198456636,,0.07158037094281298,0.11978361669242658,,0.4771341463414634,21335000000.0,1634000000.0,2405000000.0,1738000000.0,2405000000.0,310000000.0,4.0,4.0,0.0,7.758064516129032,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2018-09-30,23833000000.0,2803000000.0,6051000000.0,,,,373000000.0,15401000000.0,1810000000.0,1491000000.0,246000000.0,375000000.0,4.0,1824000000.0,462000000.0,,1362000000.0,0.0,,26.1361,2.1494,4.0,1810000000.0,,0.06256031552888852,0.09681189533147198,0.11752483604960717,0.07594511811354004,,0.08843581585611324,0.11752483604960717,,0.463229218311023,19717000000.0,1954000000.0,2426000000.0,1339000000.0,2426000000.0,340000000.0,5.0,5.0,0.0,7.135294117647059,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2018-12-31,23696000000.0,2706000000.0,6437000000.0,,2225000000.0,,316000000.0,-10001000000.0,-1184000000.0,-990000000.0,-141000000.0,-331000000.0,-2.0,-1271000000.0,-358000000.0,,-1629000000.0,0.0,0.4204,18.4612,1.7782,-2.0,-1184000000.0,-0.4449438202247191,-0.041779203241053345,0.098990100989901,0.11838816118388161,-0.049966239027684,-0.5321348314606742,0.1628837116288371,0.11838816118388161,0.0,0.42038216560509556,20758000000.0,1907000000.0,2366000000.0,1085000000.0,2366000000.0,340000000.0,5.0,5.0,0.0,6.958823529411765,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2019-03-31,24746000000.0,2735000000.0,5848000000.0,24746000000.0,,10025000000.0,258000000.0,5012000000.0,510000000.0,375000000.0,97000000.0,57000000.0,1.09,151000000.0,66000000.0,,85000000.0,10025000000.0,,21.8826,2.0602,1.09,510000000.0,,0.015153964277054878,0.07482043096568236,0.10175578611332801,0.020609391416794635,0.05087281795511222,0.01695929768555467,0.10175578611332801,,0.4676812585499316,20764000000.0,1884000000.0,2376000000.0,559000000.0,2376000000.0,362000000.0,5.09,5.09,4.219276094276094,6.56353591160221,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2019-06-30,24893000000.0,2869000000.0,5624000000.0,,,,284000000.0,10317000000.0,919000000.0,607000000.0,199000000.0,139000000.0,1.79,738000000.0,142000000.0,,596000000.0,0.0,,30.8178,2.2691,1.79,919000000.0,,0.024384365082553327,0.05883493263545604,0.0890762818648832,0.03691800907885751,,0.057768731220315984,0.0890762818648832,,0.5101351351351351,20729000000.0,1483000000.0,2055000000.0,414000000.0,2055000000.0,401000000.0,4.88,4.88,0.0,5.124688279301745,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2019-09-30,24812000000.0,2900000000.0,5738000000.0,,,,276000000.0,15601000000.0,1526000000.0,994000000.0,299000000.0,279000000.0,2.95,1190000000.0,235000000.0,,955000000.0,0.0,,29.0513,1.9545,2.95,1526000000.0,,0.04006126068031598,0.06371386449586565,0.09781424267675148,0.06150249879090763,,0.061214024742003714,0.09781424267675148,,0.5054025792959219,20929000000.0,986000000.0,1771000000.0,7000000.0,1771000000.0,454000000.0,3.83,3.83,0.0,3.9008810572687223,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2019-12-31,25051000000.0,3127000000.0,6677000000.0,,703000000.0,,225000000.0,-9958000000.0,-1155000000.0,-703000000.0,-201000000.0,-149000000.0,-2.0300000000000002,-394000000.0,210000000.0,,-604000000.0,0.0,0.4683,38.8909,2.3607,-2.0300000000000002,-1155000000.0,-1.0,-0.028062751985948663,0.07059650532235388,0.11598714601325567,-0.04610594387449603,-1.6429587482219061,0.060654749949789116,0.11598714601325567,0.0,0.4683240976486446,20972000000.0,1273000000.0,1800000000.0,1032000000.0,1800000000.0,394000000.0,3.8,3.8,0.0,4.568527918781726,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2020-03-31,25549000000.0,4049000000.0,6516000000.0,,-20000000.0,,1760000000.0,4681000000.0,114000000.0,31000000.0,93000000.0,-12000000.0,0.09,514000000.0,59000000.0,,455000000.0,0.0,,26.1087,1.1751,0.09,114000000.0,-1.55,0.0012133547301264238,0.006622516556291391,0.02435377056184576,0.00446201416885201,-5.7,0.09720145268105106,0.02435377056184576,-0.0,0.6213934929404543,20641000000.0,929000000.0,1404000000.0,1402000000.0,1404000000.0,390000000.0,2.8,2.8,0.0,3.6,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
2020-06-30,25680000000.0,4113000000.0,6118000000.0,,-79000000.0,,2283000000.0,6145000000.0,-40000000.0,-203000000.0,220000000.0,-76000000.0,-0.63,1505000000.0,79000000.0,,1426000000.0,0.0,,60.04,1.6547,-0.63,-40000000.0,2.569620253164557,-0.007904984423676013,-0.03303498779495525,-0.006509357200976403,-0.001557632398753894,0.5063291139240507,0.2320585842148088,-0.006509357200976403,-0.0,0.6722785223929388,16469000000.0,119000000.0,445000000.0,2232000000.0,445000000.0,411000000.0,0.37999999999999967,0.37999999999999967,0.0,1.0827250608272505,1.131112,370.0,205.4,1.70908,87956.47,33.8164,82.9746,3.3589
