report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-09-30,32502000000.0,17410000000.0,7061000000.0,12589000000.0,19913000000.0,,12000000.0,7331000000.0,10079000000.0,7087000000.0,2015000000.0,1859000000.0,,348000000.0,1.0,1311000000.0,2453000000.0,961000000.0,882000000.0,1492000000.0,12000000.0,,16.1914,4.6179,1.0,2897000000.0,0.09335609903078392,0.05719648021660206,0.1844429010814565,0.7031451532890167,0.19992062704633395,0.06199618485016307,0.10112923462986198,0.14803055858716144,0.2874293084631412,0.0006026214031035002,2.465656422603031,15559518000.0,4435475000.0,3120908000.0,10811504000.0,1036032000.0,4533688000.0,3.0,3.0,0.0026468517463045537,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2012-12-31,37074000000.0,21398000000.0,10924000000.0,16209000000.0,20865000000.0,4106000000.0,413000000.0,6817000000.0,-5959000000.0,-4230000000.0,-1128000000.0,-1082000000.0,,-260000000.0,0.0,-2615000000.0,-445000000.0,-545000000.0,-534000000.0,-990000000.0,4519000000.0,1.9588,25.2933,4.6898,0.0,-1662000000.0,-0.05185717709082195,-0.029184873496250742,0.18157408961235105,0.7098506460815573,0.18929350562174863,-0.03042563521605438,-0.04443744090765837,0.16613525759355596,0.2789058566873637,0.21658279415288761,1.9588062980593188,14072000000.0,2609000000.0,2888000000.0,9856000000.0,1491000000.0,4088000000.0,1.0,1.0,1.1054305283757337,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2013-03-31,38000000000.0,22336000000.0,11720000000.0,16888000000.0,21112000000.0,,411000000.0,6530000000.0,3748000000.0,2596000000.0,800000000.0,677000000.0,,132000000.0,0.0,1319000000.0,937000000.0,299000000.0,329000000.0,638000000.0,411000000.0,,26.5664,4.9618,0.0,1129000000.0,0.03206707086017431,0.017815789473684212,0.18062966915688367,0.6926360725720384,0.21344717182497333,0.021052631578947368,0.03716953956232867,0.17022411953041622,0.3012273212379936,0.019467601364153087,1.90580204778157,14543000000.0,2716000000.0,3035000000.0,10158000000.0,1840000000.0,4283000000.0,1.0,1.0,0.0959607751575998,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2013-06-30,38550000000.0,23446000000.0,11670000000.0,16899000000.0,21651000000.0,,410000000.0,6855000000.0,7625000000.0,5262000000.0,1550000000.0,1317000000.0,,248000000.0,1.0,1316000000.0,1948000000.0,652000000.0,676000000.0,1296000000.0,410000000.0,,25.7731,4.5709,1.0,2226000000.0,0.06082859914091728,0.03416342412451362,0.17272131147540984,0.6900983606557377,0.20327868852459016,0.040207522697795074,0.07025973437287521,0.1699672131147541,0.2919344262295082,0.01893676966421874,2.009083119108826,15493000000.0,2771000000.0,3237000000.0,10715000000.0,2436000000.0,4590000000.0,2.0,2.0,0.08932461873638345,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2013-09-30,40067000000.0,23476000000.0,12028000000.0,17300000000.0,22767000000.0,,408000000.0,5280000000.0,11517000000.0,7930000000.0,2349000000.0,2006000000.0,,432000000.0,1.0,1314000000.0,3282000000.0,969000000.0,1033000000.0,2313000000.0,408000000.0,,26.2077,4.6572,1.0,3382000000.0,0.08810998374840778,0.05006613921681184,0.1741773031171312,0.6885473647651298,0.20395936441781715,0.05862680010981606,0.10135922330097087,0.20083355040375098,0.29365286098810456,0.01792067466069311,1.9517791819088792,16931000000.0,2918000000.0,3571000000.0,11558000000.0,3257000000.0,5075000000.0,2.0,2.0,0.08039408866995074,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2013-12-31,41488000000.0,23283000000.0,12639000000.0,17841000000.0,23647000000.0,4117000000.0,6000000.0,4494000000.0,-6843000000.0,-4777000000.0,-1328000000.0,-1144000000.0,,-202000000.0,0.0,-2636000000.0,-1172000000.0,-670000000.0,-638000000.0,-1842000000.0,4123000000.0,1.8422,24.8698,8.6022,0.0,-1966000000.0,-0.04837822979659153,-0.02757423833397609,0.16717813824346048,0.6980856349554289,0.19406692970919187,-0.03200925568839182,-0.04782138998919697,0.26918018412976763,0.28730089142189097,0.17435615511481373,1.8421552338001423,16047000000.0,2856000000.0,3371000000.0,11011000000.0,2405000000.0,4771000000.0,2.0,2.0,0.8641794173129324,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2014-03-31,40545000000.0,22359000000.0,15741000000.0,20936000000.0,19609000000.0,,4000000.0,4415000000.0,4262000000.0,2911000000.0,878000000.0,-2326000000.0,,3199000000.0,-1.0,1276000000.0,1174000000.0,206000000.0,382000000.0,968000000.0,4000000.0,,,8.4078,-1.0,1260000000.0,-0.11861900147891274,-0.057368356147490446,-0.5457531675269827,0.6830126701079305,0.2060065696855936,0.021654951288691576,0.04476622648243512,0.22712341623650867,0.29563585171281087,0.0002039879647100821,1.4204307223175148,16561000000.0,-147000000.0,3449000000.0,11326000000.0,2735000000.0,4902000000.0,1.0,1.0,0.0008159934720522236,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2014-06-30,41640000000.0,22378000000.0,17538000000.0,22670000000.0,18970000000.0,,1203000000.0,3834000000.0,8628000000.0,5885000000.0,1672000000.0,-1650000000.0,,3326000000.0,-1.0,1267000000.0,2668000000.0,475000000.0,755000000.0,2193000000.0,1203000000.0,,,12.8194,-1.0,2427000000.0,-0.08697944122298366,-0.03962536023054755,-0.19123783031988872,0.6820815948076031,0.19378766805748726,0.04015369836695485,0.08288306151787042,0.2541724617524339,0.28129346314325454,0.06341591987348445,1.275972174706352,17564000000.0,-3114000000.0,3571000000.0,11949000000.0,3632000000.0,5103000000.0,-1.0,-1.0,0.23574368018812464,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2014-09-30,44476000000.0,25654000000.0,16491000000.0,24666000000.0,19810000000.0,,250000000.0,4790000000.0,12981000000.0,8849000000.0,2453000000.0,-977000000.0,,3454000000.0,0.0,1258000000.0,4036000000.0,902000000.0,1120000000.0,3134000000.0,250000000.0,,,21.9176,0.0,3573000000.0,-0.04931852599697123,-0.021966903498516054,-0.07526384716123566,0.6816886218319081,0.18896849241198674,0.055153341127799266,0.12228315054835494,0.24142978198906093,0.27524844002773285,0.012619888944977285,1.5556364077375537,19028000000.0,-6097000000.0,3675000000.0,12868000000.0,4453000000.0,5294000000.0,-2.0,-2.0,0.04722327162825841,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2014-12-31,45132000000.0,26531000000.0,17531000000.0,25226000000.0,19906000000.0,6777000000.0,850000000.0,6328000000.0,-7969000000.0,-5475000000.0,-1489000000.0,4999000000.0,,-6494000000.0,2.0,-2539000000.0,-2201000000.0,-312000000.0,-767000000.0,-2513000000.0,7627000000.0,1.5134,1515.687,7.9319,2.0,-2256000000.0,0.25113031246860246,0.11076398121067092,-0.6273058100138035,0.6870372694189987,0.1868490400301167,-0.03299211202694319,-0.05408055787600334,0.315346969506839,0.28309700087840384,0.3831508088013664,1.5133763048314415,17902000000.0,46000000.0,3514000000.0,12170000000.0,3782000000.0,5004000000.0,0.0,0.0,1.5241806554756194,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2015-03-31,44841000000.0,26514000000.0,17611000000.0,25303000000.0,19538000000.0,6795000000.0,868000000.0,5473000000.0,4448000000.0,2998000000.0,732000000.0,626000000.0,,114000000.0,0.0,1229000000.0,1151000000.0,322000000.0,381000000.0,829000000.0,7663000000.0,,23.3308,10.2051,0.0,1113000000.0,0.032040126932132255,0.013960437992016236,0.14073741007194246,0.6740107913669064,0.164568345323741,0.016324346022613234,0.02691077533914194,0.18637589928057555,0.2502248201438849,0.3922100522059576,1.5055363125319403,18088000000.0,2998000000.0,3368000000.0,12257000000.0,3643000000.0,4857000000.0,1.0,1.0,1.5777228742021825,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2015-06-30,45658000000.0,28549000000.0,17060000000.0,25853000000.0,19805000000.0,6757000000.0,865000000.0,4971000000.0,8549000000.0,5964000000.0,1541000000.0,709000000.0,,323000000.0,0.0,1227000000.0,2307000000.0,720000000.0,634000000.0,1587000000.0,7622000000.0,,30.4286,8.4661,0.0,2175000000.0,0.03579904064630144,0.015528494458802401,0.08293367645338635,0.6976254532693882,0.18025500058486374,0.033750930833588856,0.05618551062821307,0.18563574687097906,0.2544157211369751,0.3848523100227215,1.6734466588511137,18009000000.0,5357000000.0,3237000000.0,12336000000.0,3037000000.0,4605000000.0,2.0,2.0,1.655157437567861,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2015-09-30,18338000000.0,8280000000.0,4436000000.0,11846000000.0,6492000000.0,6814000000.0,625000000.0,2387000000.0,6270000000.0,4992000000.0,1535000000.0,1248000000.0,,332000000.0,1.0,1226000000.0,2993000000.0,539000000.0,516000000.0,2454000000.0,7439000000.0,,13.1103,3.4649,1.0,2051000000.0,0.1922365988909427,0.06805540407896171,0.19904306220095694,0.7961722488038278,0.24481658692185007,0.08370596575417166,0.11018591630177302,0.39138755980861245,0.3271132376395534,1.1458718422674061,1.866546438232642,11298000000.0,7582000000.0,2319000000.0,8479000000.0,2357000000.0,3083000000.0,3.0,3.0,2.412909503730133,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2015-12-31,17785000000.0,7904000000.0,2263000000.0,11209000000.0,6576000000.0,6779000000.0,0.0,1832000000.0,-10675000000.0,-7133000000.0,-1611000000.0,-858000000.0,,-310000000.0,0.0,-2462000000.0,-2418000000.0,-913000000.0,-844000000.0,-3331000000.0,6779000000.0,3.4927,19.127,3.8401,0.0,-2455000000.0,-0.13047445255474452,-0.048242901321338204,0.08037470725995316,0.6681967213114755,0.15091334894613584,-0.09058195108237278,-0.1206289779108948,0.3120374707259953,0.22997658079625294,1.0308698296836982,3.4927087936367656,8592000000.0,1725000000.0,2197000000.0,6821000000.0,1539000000.0,2884000000.0,1.0,1.0,2.3505547850208046,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2016-03-31,19608000000.0,9703000000.0,2107000000.0,13291000000.0,6317000000.0,9030000000.0,6000000.0,2686000000.0,2137000000.0,1660000000.0,614000000.0,482000000.0,,109000000.0,0.0,1170000000.0,641000000.0,158000000.0,167000000.0,483000000.0,9036000000.0,,17.2443,3.1453,0.0,781000000.0,0.07630204210859586,0.024581803345573236,0.2255498362189986,0.7767898923724847,0.28731867103416003,0.03131374949000408,0.03999218393799257,0.22601778193729527,0.3654656059897052,1.4304258350482824,4.605125771238728,6281000000.0,1581000000.0,2079000000.0,5483000000.0,1193000000.0,2552000000.0,1.0,1.0,3.540752351097179,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2016-06-30,19993000000.0,9914000000.0,2206000000.0,13540000000.0,6453000000.0,9054000000.0,,2001000000.0,4367000000.0,3397000000.0,1145000000.0,917000000.0,,195000000.0,0.0,1159000000.0,1404000000.0,305000000.0,334000000.0,1099000000.0,9054000000.0,,13.914,3.0605,0.0,1479000000.0,0.1421044475437781,0.04586605311859151,0.20998397068926036,0.7778795511792993,0.2621937256697962,0.05727004451558045,0.07383762171922358,0.25166017861231965,0.33867643691321275,1.403068340306834,4.494106980961015,2099000000.0,1789000000.0,1683000000.0,2916000000.0,705000000.0,1856000000.0,1.0,1.0,4.8782327586206895,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2016-09-30,20502000000.0,9783000000.0,3763000000.0,13683000000.0,6819000000.0,7582000000.0,1449000000.0,1753000000.0,6584000000.0,5116000000.0,1687000000.0,1330000000.0,,310000000.0,1.0,1153000000.0,2206000000.0,490000000.0,506000000.0,1716000000.0,9031000000.0,,20.556,4.1708,1.0,2193000000.0,0.19504326147528964,0.06487171983221149,0.2020048602673147,0.7770352369380316,0.2562272174969623,0.08228465515559458,0.10643533123028391,0.2606318347509113,0.3330801944106926,1.32438774013785,2.599787403667287,2413000000.0,1871000000.0,1835000000.0,3040000000.0,-33000000.0,1998000000.0,1.0,1.0,4.52002002002002,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2016-12-31,23847000000.0,8875000000.0,3847000000.0,13308000000.0,10539000000.0,7509000000.0,1451000000.0,1816000000.0,-4109000000.0,-3201000000.0,-1121000000.0,4537000000.0,,-4248000000.0,5.0,-2338000000.0,-1425000000.0,-327000000.0,-325000000.0,-1752000000.0,8960000000.0,2.307,4.5911,3.5878,5.0,-1446000000.0,0.43049625201632036,0.19025453935505515,-1.1041615964954976,0.7790216597712338,0.272815770260404,-0.04700800939321508,-0.05749012769885635,0.4263811146264298,0.3519104404964712,0.8501755384761362,2.306992461658435,8979000000.0,7266000000.0,2325000000.0,6972000000.0,1546000000.0,3007000000.0,6.0,6.0,2.9797140006651146,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2017-03-31,24808000000.0,8493000000.0,4433000000.0,13213000000.0,11595000000.0,6756000000.0,2210000000.0,1979000000.0,2217000000.0,1702000000.0,546000000.0,1035000000.0,,-477000000.0,0.0,1102000000.0,582000000.0,135000000.0,163000000.0,447000000.0,8966000000.0,,4.6338,3.8284,0.0,709000000.0,0.08926261319534282,0.04172041277007417,0.4668470906630582,0.7677041046459179,0.2462787550744249,0.02200902934537246,0.026555128641603035,0.20162381596752368,0.31980153360396935,0.7732643380767572,1.915858335213174,9059000000.0,7819000000.0,2257000000.0,7014000000.0,1510000000.0,2935000000.0,6.0,6.0,3.054855195911414,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2017-06-30,27483000000.0,10906000000.0,4596000000.0,16009000000.0,11474000000.0,9251000000.0,2215000000.0,2636000000.0,4545000000.0,3469000000.0,1024000000.0,1062000000.0,,-44000000.0,0.0,1097000000.0,1281000000.0,317000000.0,331000000.0,964000000.0,11466000000.0,,5.0985,3.9154,0.0,1355000000.0,0.09255708558480041,0.03864206964305207,0.23366336633663368,0.7632563256325633,0.2253025302530253,0.037259396717971106,0.04463818657367045,0.2121012101210121,0.29812981298129815,0.9993027714833537,2.3729329852045256,9237000000.0,7964000000.0,2136000000.0,7086000000.0,1375000000.0,2811000000.0,6.0,6.0,4.07897545357524,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2017-09-30,25943000000.0,7858000000.0,3190000000.0,14660000000.0,11283000000.0,9249000000.0,749000000.0,1760000000.0,6954000000.0,5322000000.0,1602000000.0,1585000000.0,,130000000.0,1.0,1091000000.0,2158000000.0,474000000.0,504000000.0,1684000000.0,9998000000.0,,5.5124,4.1729,1.0,2106000000.0,0.1404768235398387,0.06109547854912693,0.227926373310325,0.7653149266609146,0.23037100949094047,0.06175076128435416,0.0752784173676049,0.24216278400920332,0.3028472821397757,0.8861118496853674,2.4633228840125394,9607000000.0,8219000000.0,2051000000.0,7292000000.0,1343000000.0,2724000000.0,6.0,6.0,3.670337738619677,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2017-12-31,25981000000.0,7743000000.0,3539000000.0,17918000000.0,8063000000.0,9234000000.0,781000000.0,2120000000.0,-4149000000.0,-3148000000.0,-907000000.0,-4698000000.0,,3679000000.0,-1.95,-2226000000.0,-875000000.0,-260000000.0,-322000000.0,-1135000000.0,10015000000.0,2.1759,,4.0049,-1.95,-1229000000.0,-0.5826615403695895,-0.18082444863554137,1.1323210412147506,0.7587370450711015,0.2186068932272837,-0.03491012663099958,-0.05017147914592322,0.27355989395034946,0.29621595565196435,1.242093513580553,2.187906188188754,9567000000.0,-1016000000.0,2265000000.0,7345000000.0,1960000000.0,2941000000.0,-0.95,-0.95,3.4053043182590956,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2018-03-31,24555000000.0,6763000000.0,2568000000.0,16959000000.0,7596000000.0,9208000000.0,20000000.0,2527000000.0,2580000000.0,2021000000.0,579000000.0,407000000.0,,140000000.0,0.0,1029000000.0,495000000.0,158000000.0,179000000.0,337000000.0,9228000000.0,,,3.9039,0.0,758000000.0,0.053580832016850974,0.01657503563429037,0.15775193798449613,0.7833333333333333,0.22441860465116278,0.023579718998167378,0.0344151212553495,0.13062015503875968,0.2937984496124031,1.2148499210110584,2.6335669781931466,9930000000.0,-1644000000.0,2298000000.0,7664000000.0,1850000000.0,2990000000.0,-0.95,-0.95,3.08628762541806,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2018-06-30,23988000000.0,6184000000.0,2608000000.0,16842000000.0,7146000000.0,9201000000.0,3000000.0,1619000000.0,5220000000.0,4064000000.0,985000000.0,1049000000.0,,209000000.0,1.03,1016000000.0,867000000.0,342000000.0,349000000.0,525000000.0,9204000000.0,,,3.4963,1.03,1334000000.0,0.14679541001959137,0.043730198432549605,0.20095785440613026,0.778544061302682,0.18869731800766285,0.04106219776554944,0.06024464831804281,0.10057471264367816,0.25555555555555554,1.2879932829554996,2.371165644171779,10605000000.0,-1657000000.0,2259000000.0,8259000000.0,1411000000.0,2969000000.0,0.08000000000000007,0.08000000000000007,3.1000336813742,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2018-09-30,23652000000.0,6963000000.0,4006000000.0,16723000000.0,6929000000.0,7661000000.0,1546000000.0,2086000000.0,7869000000.0,6105000000.0,1541000000.0,1770000000.0,,437000000.0,1.76,1005000000.0,1425000000.0,521000000.0,524000000.0,904000000.0,9207000000.0,,,3.0418,1.76,2065000000.0,0.25544811661134365,0.07483510908168442,0.2249332825009531,0.77582920320244,0.19583174482145127,0.06515305259597497,0.09550074367873079,0.11488117931122124,0.26242216291777865,1.3287631692884976,1.7381427858212681,11520000000.0,-1472000000.0,2198000000.0,9042000000.0,631000000.0,2928000000.0,0.8400000000000001,0.8400000000000001,3.144467213114754,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2018-12-31,22819000000.0,7126000000.0,4454000000.0,16538000000.0,6281000000.0,7685000000.0,1546000000.0,2202000000.0,-4923000000.0,-3826000000.0,-883000000.0,-696000000.0,,-596000000.0,-0.2400000000000002,-2059000000.0,-129000000.0,-370000000.0,-356000000.0,-499000000.0,9231000000.0,1.5999,10.6825,2.515,-0.2400000000000002,-1239000000.0,-0.11081038051265722,-0.030500898374161884,0.14137720901889092,0.7771683932561446,0.17936217753402398,-0.03869582365572549,-0.05692367199587416,0.1013609587649807,0.25167580743449114,1.469670434644165,1.5999101930848676,10746000000.0,2530000000.0,2222000000.0,8364000000.0,1267000000.0,2918000000.0,2.55,2.55,3.1634681288553805,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
2019-03-31,22329000000.0,6665000000.0,4500000000.0,17126000000.0,5203000000.0,7700000000.0,1550000000.0,1695000000.0,2643000000.0,2042000000.0,609000000.0,518000000.0,,152000000.0,0.57,908000000.0,550000000.0,182000000.0,169000000.0,368000000.0,9250000000.0,,13.0529,3.2586,0.57,778000000.0,0.09955794733807419,0.023198531058265037,0.19598940597805525,0.7726068861142641,0.2304199772985244,0.027273948676608893,0.04213658064069743,0.1392357169882709,0.2943624668936814,1.7778204881798962,1.481111111111111,10809000000.0,2641000000.0,2252000000.0,8385000000.0,1298000000.0,2938000000.0,3.1199999999999997,3.1199999999999997,3.1484002722940776,1.4124563,101.15,58.71,4.64922,41112.96,20.2427,8.5307,3.7039
