report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,depreciation,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage
2011-09-30,8919000000.0,2423000000.0,1418000000.0,8919000000.0,3407000000.0,1849000000.0,757000000.0,4561000000.0,,271000000.0,137000000.0,129000000.0,1.56,173900000.0,387000000.0,297000000.0,1849000000.0,1.56,,0.07954211916642208,0.03038457226146429,0.05941679456259592,,,,,0.5427061931317875,1.7087447108603666,,,,,,,,,
2011-12-31,8763000000.0,2242000000.0,1480000000.0,8763000000.0,3182000000.0,1880000000.0,656000000.0,6060000000.0,422000000.0,246000000.0,181000000.0,160000000.0,1.42,174100000.0,560000000.0,393000000.0,1880000000.0,1.42,815000000.0,0.07730986800754243,0.028072577884286205,0.040594059405940595,0.06963696369636964,0.04815702385027958,0.08336625839589096,0.13448844884488448,0.590823381521056,1.5148648648648648,,,,,,,,,
2012-03-31,8698000000.0,2061000000.0,1375000000.0,8698000000.0,3231000000.0,1879000000.0,483000000.0,1420000000.0,78000000.0,49000000.0,44000000.0,28000000.0,0.28,175.3,21000000.0,99000000.0,1879000000.0,0.28,177000000.0,0.015165583410708759,0.005633478960680617,0.03450704225352113,0.054929577464788736,0.008967578753736492,0.015264187866927592,0.12464788732394366,0.581553698545342,1.498909090909091,,,,,,,,,
2012-06-30,8290000000.0,1953000000.0,1077000000.0,8290000000.0,3165000000.0,1866000000.0,531000000.0,2736000000.0,199000000.0,137000000.0,76000000.0,68000000.0,0.78,176200000.0,114000000.0,183000000.0,1866000000.0,0.78,382000000.0,0.04328593996840442,0.016525934861278648,0.05007309941520468,0.07273391812865497,0.024004825090470448,0.03955476048499304,0.13961988304093567,0.5895734597156398,1.8133704735376044,14777000000.0,703000000.0,,,438000000.0,4.04,4.04,,
2012-09-30,8690000000.0,2217000000.0,1082000000.0,8690000000.0,3308000000.0,2093000000.0,745000000.0,4131000000.0,303000000.0,188000000.0,114000000.0,105000000.0,1.06,176600000.0,231000000.0,273000000.0,2093000000.0,1.06,576000000.0,0.056831922611850064,0.021634062140391253,0.045509561849431134,0.07334785766158315,0.03486766398158803,0.05610072208850213,0.1394335511982571,0.6327085852478839,2.0489833641404807,14347000000.0,620000000.0,1002000000.0,1950000000.0,415000000.0,3.54,3.54,1.0733333333333333,2.414457831325301
2012-12-31,8908000000.0,2066000000.0,1106000000.0,8908000000.0,3360000000.0,2100000000.0,663000000.0,-2828000000.0,-274000000.0,-169000000.0,-79000000.0,-110000000.0,-0.9600000000000002,-175600175.3,72000000.0,-183000000.0,2100000000.0,-0.9600000000000002,-457000000.0,-0.05029761904761905,-0.018971710821733274,0.05975954738330976,0.09688826025459689,-0.030758868432869332,-0.050183150183150185,0.1615983026874116,0.625,1.867992766726944,5459000000.0,205000000.0,306000000.0,678000000.0,155000000.0,1.16,1.16,3.0973451327433628,1.9741935483870967
