report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2014-09-27,3671000000.0,1938800000.0,817500000.0,1230900000.0,2440100000.0,,660900000.0,1038800000.0,715400000.0,179800000.0,119100000.0,61400000.0,0.0,276400000.0,138900000.0,40400000.0,,98500000.0,0.0,,14.597,2.1223,0.0,179800000.0,0.04880947502151551,0.03244347589212748,0.11465152098575279,0.6886792452830188,0.17308432807085097,0.048978479978207576,0.07368550469243064,0.09482094724682326,0.17308432807085097,0.0,2.3716207951070336,4694266000.0,682553000.0,978240000.0,3185790000.0,564725000.0,1122636000.0,2.0,2.0,0.0,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2014-12-27,3617200000.0,1947400000.0,715400000.0,1099200000.0,2518000000.0,,836300000.0,2258200000.0,1555400000.0,455200000.0,302600000.0,153700000.0,1.0,276400000.0,583600000.0,79600000.0,,504000000.0,0.0,,18.2823,2.3132,1.0,455200000.0,0.12017474185861796,0.08365586641601239,0.13400053139668763,0.6887786732796032,0.20157647683996102,0.12584319363043237,0.1807783955520254,0.2231866088034718,0.20157647683996102,0.0,2.7221135029354206,4382082000.0,469832000.0,675863000.0,2931938000.0,611017000.0,727320000.0,2.0,2.0,0.0,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2015-03-28,4512700000.0,2898000000.0,691000000.0,1972400000.0,2540300000.0,889200000.0,1782000000.0,3187500000.0,2220900000.0,579200000.0,390700000.0,188400000.0,1.0,276800000.0,750800000.0,124500000.0,,626300000.0,889200000.0,,24.6176,2.6532,1.0,579200000.0,0.15380073219698462,0.08657788020475547,0.12257254901960785,0.6967529411764706,0.18170980392156863,0.12834888204400913,0.16888759294357777,0.1964862745098039,0.18170980392156863,0.350037397157816,4.193921852387843,3899572000.0,154471000.0,234777000.0,2562247000.0,725604000.0,148126000.0,1.0,1.0,6.002997448118494,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2015-06-27,4666900000.0,2506500000.0,834700000.0,2177000000.0,2489900000.0,879100000.0,1291800000.0,-2292900000.0,-1583100000.0,-596200000.0,-410000000.0,-194300000.0,-1.0,-552400000.0,-535900000.0,-45200000.0,,-581100000.0,879100000.0,3.0029,24.0241,2.3063,-1.0,-596200000.0,-0.16466524760030524,-0.08785275021963188,0.178812857080553,0.690435692790789,0.2600200619303066,-0.12775075531937688,-0.1769664588898783,0.25343451524270577,0.2600200619303066,0.3530663882083618,3.0028752845333653,4191600000.0,402400000.0,618000000.0,2908600000.0,647700000.0,618000000.0,1.0,1.0,1.4224919093851132,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2015-09-26,4554400000.0,2351600000.0,751000000.0,2080900000.0,2473500000.0,875600000.0,966000000.0,1030300000.0,696500000.0,141400000.0,96400000.0,38300000.0,0.0,278300000.0,8000000.0,69500000.0,,-61500000.0,875600000.0,,20.054,1.8203,0.0,141400000.0,0.03897311501920356,0.02116634463376076,0.09356498107347375,0.6760166941667476,0.13724158012229448,0.03104689970138767,0.04222029799050491,-0.05969135203338834,0.13724158012229448,0.3539923185769153,3.1312916111850866,4183100000.0,379700000.0,579600000.0,2889700000.0,487700000.0,579600000.0,1.0,1.0,1.5106970324361628,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2015-12-26,4603700000.0,2301600000.0,704000000.0,2036400000.0,2567300000.0,872000000.0,843800000.0,2304100000.0,1555600000.0,402400000.0,266500000.0,122900000.0,0.0,278300000.0,310000000.0,175500000.0,,134500000.0,872000000.0,,24.7137,2.1363,0.0,402400000.0,0.10380555447357145,0.057888220344505505,0.1156633826656829,0.6751443079727443,0.17464519769107242,0.08740795447140344,0.1170005524379961,0.05837420250857168,0.17464519769107242,0.3396564484088342,3.269318181818182,4229000000.0,343600000.0,526800000.0,2889900000.0,118200000.0,526800000.0,0.0,0.0,1.6552771450265755,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2016-03-26,4676500000.0,2265100000.0,731500000.0,2051100000.0,2625400000.0,868500000.0,821600000.0,3337200000.0,2268600000.0,536700000.0,379000000.0,138200000.0,1.0,278700000.0,509200000.0,276400000.0,,232800000.0,868500000.0,,27.6701,2.4902,1.0,536700000.0,0.14435895482593128,0.08104351544958836,0.11356826081745175,0.6797914419273643,0.16082344480402733,0.11476531594140918,0.15361057843670398,0.06975907946781733,0.16082344480402733,0.33080673421192963,3.0965140123034858,4378700000.0,331900000.0,484300000.0,2937600000.0,-275300000.0,484300000.0,0.0,0.0,1.793309931860417,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2016-07-02,4892700000.0,2172900000.0,826700000.0,2209800000.0,2682900000.0,861200000.0,859000000.0,-2179800000.0,-1469400000.0,-427000000.0,-281400000.0,-133300000.0,0.0,-556000000.0,-68600000.0,-125000000.0,,-193600000.0,861200000.0,2.6284,24.132,2.474,0.0,-427000000.0,-0.10488650341048865,-0.057514255932307315,0.12909441233140656,0.6740985411505642,0.19588953114964675,-0.08727287591718275,-0.12048192771084337,0.0888154876594183,0.19588953114964675,0.32099593723209957,2.628402080561268,4491800000.0,460500000.0,653500000.0,3051300000.0,112200000.0,653500000.0,1.0,1.0,1.3178270849273144,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2016-10-01,4584600000.0,2505200000.0,697200000.0,1856100000.0,2728500000.0,591400000.0,1000000000.0,1037600000.0,714700000.0,165900000.0,117400000.0,42800000.0,0.0,281900000.0,-38100000.0,67600000.0,,-105700000.0,591400000.0,,21.2723,2.2766,0.0,165900000.0,0.043027304379695805,0.025607468481437856,0.11314572089437162,0.6888010794140323,0.1598882035466461,0.036186363041486716,0.04997138468026145,-0.10186969930609098,0.1598882035466461,0.2167491295583654,3.5932300631095813,4499100000.0,481500000.0,678000000.0,3069500000.0,68000000.0,678000000.0,1.0,1.0,0.8722713864306785,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2016-12-31,4678700000.0,2765700000.0,715200000.0,1867600000.0,2811100000.0,591600000.0,1309700000.0,2359300000.0,1620900000.0,443300000.0,317100000.0,115400000.0,1.0,281800000.0,328100000.0,121700000.0,,206400000.0,591600000.0,,19.4791,2.1895,1.0,443300000.0,0.11280281740244033,0.06777523671105222,0.13440427245369388,0.6870258127410672,0.18789471453397194,0.09474854126146151,0.130278896170688,0.08748357563684143,0.18789471453397194,0.21045142470918857,3.8670302013422817,4554300000.0,532100000.0,718900000.0,3134800000.0,139900000.0,718900000.0,2.0,2.0,0.8229239115315065,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2017-04-01,4661000000.0,2769600000.0,636300000.0,1769100000.0,2891900000.0,591800000.0,1394500000.0,3354500000.0,2326600000.0,594400000.0,439300000.0,140300000.0,1.0,282200000.0,530000000.0,192100000.0,,337900000.0,591800000.0,,21.8867,2.5279,1.0,594400000.0,0.15190705072789515,0.09425016090967603,0.13095841407065137,0.6935757937099418,0.1771948129378447,0.12752628191375243,0.170623187989781,0.10073036220002982,0.1771948129378447,0.20464054773678206,4.3526638378123526,4571600000.0,592400000.0,776600000.0,3192800000.0,245000000.0,776600000.0,2.0,2.0,0.7620396600566572,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2017-07-01,5831600000.0,3953300000.0,753800000.0,2829700000.0,3001900000.0,1600000000.0,2672900000.0,-2263100000.0,-1581100000.0,-416200000.0,-282800000.0,-130500000.0,0.0,-563100000.0,33800000.0,-98300000.0,,-64500000.0,1600000000.0,5.2445,22.514,2.9646,0.0,-416200000.0,-0.09420700223191979,-0.04849440976747376,0.12496133622022888,0.698643453669745,0.1839070301798418,-0.07136977844845326,-0.09044090484365154,0.028500729088418542,0.1839070301798418,0.5329957693460808,5.244494560891483,4488300000.0,591000000.0,787400000.0,3081100000.0,374100000.0,787400000.0,2.0,2.0,2.032004064008128,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2017-09-30,7454400000.0,3022300000.0,1734900000.0,4514400000.0,2940000000.0,1888200000.0,1373300000.0,1288900000.0,764400000.0,-21800000.0,-17700000.0,-24600000.0,0.0,286700000.0,-103800000.0,48900000.0,,-152700000.0,1888200000.0,,25.347,2.4381,0.0,-21800000.0,-0.006020408163265306,-0.002374436574372183,-0.013732640235860035,0.5930638528978198,-0.016913647296144,-0.0029244473062889033,-0.004515140217886583,-0.1184731166110637,-0.016913647296144,0.6422448979591837,1.7420600610986223,4739600000.0,455900000.0,599700000.0,3130800000.0,327100000.0,599700000.0,2.0,2.0,3.1485742871435716,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2017-12-30,7481200000.0,3282300000.0,1731400000.0,4531800000.0,2949400000.0,1887500000.0,2065000000.0,3073900000.0,1941800000.0,324600000.0,45500000.0,236400000.0,0.0,286500000.0,431000000.0,126500000.0,,304500000.0,1887500000.0,,40.2968,2.4738,0.0,324600000.0,0.015426866481318234,0.006081911992728439,0.014802043007254628,0.6317056508019129,0.10559875077263411,0.04338876116131102,0.06710909880295231,0.09905982627931943,0.10559875077263411,0.6399606699667729,1.8957491047707058,5454200000.0,184300000.0,481000000.0,3451700000.0,425200000.0,481000000.0,1.0,1.0,3.924116424116424,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2018-03-31,6588000000.0,2288300000.0,860100000.0,3450000000.0,3138000000.0,1599500000.0,1031700000.0,4396300000.0,2850700000.0,483600000.0,185800000.0,238200000.0,0.0,287800000.0,586500000.0,186600000.0,,399900000.0,1599500000.0,,43.4539,2.652,0.0,483600000.0,0.05920968769917145,0.028202792956891317,0.04226281191001524,0.6484316356936515,0.11000159224802675,0.07340619307832423,0.10207915567282322,0.09096285512817597,0.11000159224802675,0.5097195666029318,2.6605045924892456,6496000000.0,-69200000.0,370200000.0,3975800000.0,487200000.0,370200000.0,0.0,0.0,4.320637493246894,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2018-06-30,6678300000.0,2432600000.0,938200000.0,3433700000.0,3244600000.0,1599900000.0,1243400000.0,-2879100000.0,-1703000000.0,-115600000.0,183900000.0,-250700000.0,1.0,-572400000.0,83000000.0,-94600000.0,,-11600000.0,1599900000.0,2.5928,33.5751,2.2697,1.0,-115600000.0,0.05667878937311225,0.027536948025695163,-0.06387412733145775,0.5915042895349241,0.04015143621270536,-0.01730979440875672,-0.02386211167303127,0.004029036851793963,0.04015143621270536,0.4930962214140418,2.5928373481134086,5880000000.0,397500000.0,670800000.0,3853900000.0,540100000.0,670800000.0,1.0,1.0,2.3850626118067977,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2018-09-29,6703300000.0,2467500000.0,899400000.0,3393700000.0,3309600000.0,1600500000.0,904700000.0,1381200000.0,935100000.0,157700000.0,122300000.0,22300000.0,0.0,292000000.0,-19300000.0,55200000.0,,-74500000.0,1600500000.0,,27.1256,2.4413,0.0,157700000.0,0.036953106115542665,0.018244745125535183,0.08854619171734723,0.6770199826238054,0.11417607877208225,0.023525726134888784,0.032117472149243396,-0.053938604112366055,0.11417607877208225,0.4835931834662799,2.7434956637758505,5972300000.0,537500000.0,850300000.0,4024600000.0,618300000.0,850300000.0,1.0,1.0,1.8822768434670116,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2018-12-29,7119300000.0,2828500000.0,1081100000.0,3630900000.0,3488400000.0,1601000000.0,1237000000.0,3182000000.0,2138600000.0,538400000.0,377100000.0,135000000.0,1.0,291400000.0,599000000.0,116400000.0,,482600000.0,1601000000.0,,13.4146,1.6333,1.0,538400000.0,0.10810113519091848,0.05296869074206734,0.11851037083595223,0.672093023255814,0.1692017598994343,0.0756254126107904,0.10578850159154321,0.15166561910747958,0.1692017598994343,0.45894966173603946,2.616316714457497,6080400000.0,869100000.0,1064100000.0,4221400000.0,796400000.0,1064100000.0,2.0,2.0,1.5045578423080537,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2019-03-30,6969900000.0,2662400000.0,996600000.0,3438700000.0,3531200000.0,1601500000.0,1075300000.0,4513400000.0,3054500000.0,644200000.0,494500000.0,112800000.0,1.7,291200000.0,602200000.0,184200000.0,,418000000.0,1601500000.0,,13.7105,1.6145,1.7,644200000.0,0.1400373810602628,0.07094793325585733,0.1095626357070058,0.6767625293570257,0.14273053573802455,0.09242600324251424,0.12550899136906501,0.09261310763504232,0.14273053573802455,0.45352854553692795,2.6714830423439695,6197500000.0,1177800000.0,1224700000.0,4425200000.0,814500000.0,1224700000.0,3.7,3.7,1.3076671838001144,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2019-06-29,6877300000.0,2556800000.0,918000000.0,3363900000.0,3513400000.0,1601900000.0,969200000.0,-3049500000.0,-2074500000.0,-526200000.0,-350500000.0,-147300000.0,-0.4900000000000002,-583800000.0,-390200000.0,-81600000.0,,-471800000.0,1601900000.0,2.7852,14.1145,1.5067,-0.4900000000000002,-526200000.0,-0.09976091535264986,-0.05096476815029154,0.11493687489752419,0.6802754549926218,0.17255287752090506,-0.07651258488069446,-0.10286786698727347,0.15471388752254467,0.17255287752090506,0.45594011498833037,2.785185185185185,6027100000.0,643400000.0,814100000.0,4053700000.0,354300000.0,814100000.0,2.21,2.21,1.9676943864390124,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
2019-09-28,8450100000.0,2203900000.0,1212000000.0,5363200000.0,3086900000.0,1597300000.0,522100000.0,1357900000.0,914500000.0,51600000.0,20000000.0,6600000.0,0.07,285700000.0,5700000.0,71900000.0,,-66200000.0,1597300000.0,,13.8569,1.2489,0.07,51600000.0,0.0064789918688652045,0.00236683589543319,0.014728625082848517,0.6734663819132484,0.03799985271374917,0.006106436610217631,0.011015755091584475,-0.04875174902422859,0.03799985271374917,0.5174446856069196,1.8183993399339935,6003800000.0,541100000.0,708000000.0,4033100000.0,362600000.0,708000000.0,2.28,2.28,2.2560734463276835,1.6010247,161.97,58.39,1.84404,28911.89,55.3549,21.2605,3.8473
