report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2011-12-31,28138000000.0,1764000000.0,3101000000.0,28138000000.0,8065000000.0,10146000000.0,174000000.0,5351000000.0,1763000000.0,1184000000.0,625000000.0,487000000.0,1.81,653000000.0,2186000000.0,1915000000.0,271000000.0,10146000000.0,1.81,1763000000.0,0.14680719156850588,0.04207832823939157,0.22126705288731077,0.3294711268921697,0.06265548368753998,0.0968096205590028,0.05064473930106522,0.3294711268921697,1.2580285182889026,0.5688487584650113,,,,,,,,,,,1.6696125,199.3,77.05,3.66001,48711.4,30.8662,6.066,2.1236
2012-03-31,28359000000.0,1437000000.0,3269000000.0,28359000000.0,8388000000.0,9749000000.0,105000000.0,1544000000.0,519000000.0,333000000.0,157000000.0,137000000.0,0.51,655000000.0,546000000.0,343000000.0,203000000.0,9749000000.0,0.51,519000000.0,0.03969957081545064,0.011742304030466518,0.21567357512953367,0.33613989637305697,0.01830106844388025,0.028615537299443126,0.13147668393782383,0.33613989637305697,1.1622556032427278,0.4395839706332212,,,,,,,,,,,1.6696125,199.3,77.05,3.66001,48711.4,30.8662,6.066,2.1236
2012-06-30,28375000000.0,1395000000.0,3444000000.0,28375000000.0,8319000000.0,9632000000.0,127000000.0,2656000000.0,886000000.0,548000000.0,312000000.0,217000000.0,0.84,655000000.0,1159000000.0,789000000.0,370000000.0,9632000000.0,0.84,886000000.0,0.06587330207957687,0.019312775330396475,0.2063253012048193,0.3335843373493976,0.03122466960352423,0.04935658180602752,0.13930722891566266,0.3335843373493976,1.1578314701286212,0.40505226480836237,,,,,,,,,,,1.6696125,199.3,77.05,3.66001,48711.4,30.8662,6.066,2.1236
2012-09-30,29582000000.0,1621000000.0,4023000000.0,29582000000.0,8590000000.0,9892000000.0,146000000.0,3728000000.0,1214000000.0,727000000.0,471000000.0,289000000.0,1.11,655000000.0,1454000000.0,1418000000.0,36000000.0,9892000000.0,1.11,1214000000.0,0.08463329452852153,0.02457575552700967,0.19501072961373392,0.32564377682403434,0.04103846933946319,0.06568553186884536,0.009656652360515022,0.32564377682403434,1.151571594877765,0.40293313447675866,13279000000.0,2792000000.0,4382000000.0,880000000.0,4382000000.0,1565000000.0,4.27,4.27,2.2574167047010496,2.8,1.6696125,199.3,77.05,3.66001,48711.4,30.8662,6.066,2.1236
2012-12-31,30587000000.0,1663000000.0,3791000000.0,30587000000.0,8972000000.0,10653000000.0,94000000.0,-2853000000.0,-1044000000.0,-668000000.0,-315000000.0,-273000000.0,-1.03,-1309000000.0,-1221000000.0,-525000000.0,-1746000000.0,10653000000.0,-1.03,-1044000000.0,-0.07445385644226482,-0.02183934351194952,0.23413950227830355,0.3659305993690852,-0.0341321476444241,-0.05319745222929936,0.61198738170347,0.3659305993690852,1.187360677663843,0.4386705354787655,5075000000.0,940000000.0,1575000000.0,-1137000000.0,1575000000.0,625000000.0,1.43,1.43,6.763809523809524,2.52,1.6696125,199.3,77.05,3.66001,48711.4,30.8662,6.066,2.1236
2013-12-31,33533000000.0,2081000000.0,4039000000.0,33533000000.0,8494000000.0,12488000000.0,201000000.0,5518000000.0,1666000000.0,1038000000.0,657000000.0,419000000.0,1.55,671000000.0,2030000000.0,1947000000.0,83000000.0,12488000000.0,1.55,1666000000.0,0.12220390864139392,0.03095458205349954,0.1881116346502356,0.30192098586444366,0.049682402409566694,0.07940139166904966,0.015041681768756796,0.30192098586444366,1.4702142688956912,0.515226541223075,9049000000.0,1645000000.0,2722000000.0,-1257000000.0,2722000000.0,1125000000.0,2.4699999999999998,2.4699999999999998,4.587803085966201,2.4195555555555557,1.6696125,199.3,77.05,3.66001,48711.4,30.8662,6.066,2.1236
