report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2013-03-30,983597000.0,730134000.0,79892000.0,97233000.0,886364000.0,,,49592000.0,236937000.0,113065000.0,28176000.0,23542000.0,,5222000.0,0.46,51366000.0,24164000.0,1952000.0,7372000.0,22212000.0,0.0,,20.2325,2.3787,0.46,35548000.0,0.026560194231715187,0.023934599231189197,0.09935974541755825,0.4771943596821096,0.11891768698008331,0.028645878342451227,0.03178829465095604,0.09374643892680333,0.1500314429574106,0.0,9.139012667100586,989230000.0,116282000.0,150518000.0,484846000.0,128301000.0,178108000.0,2.25,2.25,0.0,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2013-06-29,1018555000.0,762607000.0,101815000.0,121976000.0,896579000.0,,,55886000.0,490097000.0,233972000.0,64417000.0,54108000.0,,12380000.0,1.0,51310000.0,91056000.0,8547000.0,15412000.0,82509000.0,0.0,,19.2781,2.2507,1.0,79829000.0,0.06034939475495188,0.053122315437065255,0.11040263458050141,0.47739937196106075,0.13143724609618096,0.06324351655040719,0.07184754494584415,0.16835238738453817,0.16288408213068026,0.0,7.4901242449540835,988375000.0,109573000.0,133467000.0,478558000.0,136754000.0,164505000.0,2.08,2.08,0.0,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2013-09-28,1027638000.0,779463000.0,98573000.0,117295000.0,910343000.0,,,64196000.0,753620000.0,362582000.0,111186000.0,92708000.0,,20921000.0,1.0,51171000.0,136989000.0,13522000.0,23312000.0,123467000.0,0.0,,18.113,2.2974,1.0,134498000.0,0.10183853778191297,0.09021464757044796,0.12301690507152145,0.48112045858655555,0.14753589342108755,0.10819568758648473,0.12213638156167511,0.16383190467344286,0.17846925506223296,0.0,7.9074695910644905,999006000.0,114367000.0,124420000.0,473956000.0,142378000.0,159864000.0,1.3900000000000001,1.3900000000000001,0.0,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2013-12-31,1119812000.0,754103000.0,119054000.0,161154000.0,958658000.0,,,62827000.0,-442495000.0,-206009000.0,-43515000.0,-36000000.0,,-8921000.0,0.16999999999999993,-102784000.0,-57443000.0,-3810000.0,-13986000.0,-61253000.0,0.0,6.3317,20.2267,2.6187,0.16999999999999993,-57501000.0,-0.037552495258997474,-0.032148253456830256,0.08135685148984734,0.46556232273811005,0.09834009423835298,-0.03885920136594357,-0.045391578644313195,0.13842642289743387,0.12994723104215866,0.0,6.33412569086297,1038159000.0,134358000.0,160264000.0,503610000.0,166935000.0,192374000.0,2.63,2.63,0.0,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2014-03-29,1162379000.0,801015000.0,111364000.0,153439000.0,1008940000.0,,,51424000.0,288268000.0,147938000.0,53408000.0,41606000.0,,11939000.0,0.0,50974000.0,,2374000.0,9003000.0,,0.0,,22.9723,3.2155,0.0,62411000.0,0.04123733819652308,0.03579383316457025,0.1443309697919991,0.5131960536722772,0.18527203851971083,0.0459471480472376,0.052934763216841436,,0.2165033926762596,0.0,7.192764268524837,1089490000.0,152422000.0,185496000.0,538483000.0,,219237000.0,2.17,2.17,0.0,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2014-06-28,1218969000.0,859247000.0,123278000.0,170907000.0,1048062000.0,,,70349000.0,576689000.0,290107000.0,86473000.0,69163000.0,,15379000.0,1.0,51129000.0,,7962000.0,18096000.0,,0.0,,27.8009,3.6954,1.0,104569000.0,0.06599132494070008,0.05673893265538336,0.11993119341620874,0.5030562400184502,0.14994737198039151,0.07093945785331703,0.0825075234098746,,0.18132650354003632,0.0,6.969994646246694,1176082000.0,167477000.0,207552000.0,594618000.0,,243977000.0,2.17,2.17,0.0,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2014-09-27,1283170000.0,921050000.0,158214000.0,206421000.0,1076749000.0,,,60214000.0,879961000.0,441613000.0,113429000.0,84108000.0,,25240000.0,1.0,51251000.0,,20023000.0,27223000.0,,0.0,,28.9445,3.1269,1.0,140652000.0,0.0781129121085787,0.06554704364971126,0.0955815087259549,0.5018551958552708,0.12890230362481975,0.0883974843551517,0.10534395666956738,,0.1598389019513365,0.0,5.821545501662306,1302423000.0,158877000.0,209795000.0,673649000.0,,250131000.0,2.17,2.17,0.0,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2014-12-31,5568851000.0,1672050000.0,955847000.0,4528943000.0,1039908000.0,3182962000.0,,393950000.0,-74346000.0,-101633000.0,-164720000.0,-162448000.0,56836000.0,-68358000.0,-2.0,-101974000.0,,8932000.0,27049000.0,,3182962000.0,1.7555,121.662,2.3595,-2.0,-137671000.0,-0.15621381891475014,-0.029170828955560134,2.1850267667393,1.3670271433567374,2.215586581658731,-0.02957881257731622,-0.039006647138083814,,1.8517606865197858,3.0608111486785368,1.7492862351401428,1670572000.0,32429000.0,88590000.0,778025000.0,,169961000.0,0.0,0.0,18.72760221462571,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2015-04-04,5454630000.0,1618974000.0,895851000.0,4428632000.0,1025998000.0,3144177000.0,,329534000.0,893184000.0,409522000.0,19774000.0,-25297000.0,50965000.0,-32866000.0,0.0,50667000.0,,25522000.0,79703000.0,,3144177000.0,,,2.0877,0.0,99477000.0,-0.024655993481468776,-0.004637711448805877,-0.028322271782745774,0.45849679349383776,0.02213877543708799,0.0036251771430876154,0.004741767431822405,,0.11137346840068788,3.064505973695855,1.8071911512070646,2275488000.0,-34474000.0,54956000.0,1039609000.0,,207027000.0,0.0,0.0,15.187279920010434,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2015-07-04,5216580000.0,1456120000.0,873434000.0,4264990000.0,951590000.0,3040361000.0,,204918000.0,1782958000.0,802400000.0,5971000.0,-101555000.0,100296000.0,-9275000.0,-2.0,50798000.0,,49291000.0,161865000.0,,3040361000.0,,,2.0108,-2.0,167836000.0,-0.10672138210784056,-0.01946773556621388,-0.05695871691873841,0.4500386436472424,0.003348929139104791,0.0011446196550230227,0.0014957598427435606,,0.09413345687335316,3.195032524511607,1.667120812791808,3481757000.0,-205192000.0,-25546000.0,1551902000.0,,270294000.0,-3.0,-3.0,11.248348095037256,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2015-10-03,5178990000.0,1489255000.0,898924000.0,4264962000.0,914028000.0,3043225000.0,,258022000.0,2699231000.0,1216456000.0,30992000.0,-130505000.0,,-5867000.0,-2.0,50926000.0,,87371000.0,240418000.0,,3043225000.0,,,1.1886,-2.0,271410000.0,-0.14278008988783714,-0.025198928748655626,-0.04834895568404483,0.4506676160728741,0.011481788702041433,0.005984178382271447,0.0078316953705007,,0.10055086059696261,3.3294658369327856,1.6567084647867896,5301027000.0,-419805000.0,-107983000.0,2326745000.0,,401052000.0,-6.0,-6.0,7.588105781793882,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2015-12-31,5024000000.0,1332000000.0,876000000.0,4111000000.0,913000000.0,3012000000.0,,192000000.0,-1723373000.0,-784378000.0,-3737000.0,120357000.0,42739000.0,21008000.0,2.0,-101394703.0,,-40184000.0,-161986000.0,,3012000000.0,1.4905,,0.9942,2.0,-165723000.0,0.13182584884994525,0.02395640923566879,-0.06983804434675488,0.4551411679305641,0.0021684220421232083,-0.0007438296178343949,-0.0009521019108280254,,0.09616200323435495,3.299014238773275,1.5205479452054795,3652000000.0,-137000000.0,53000000.0,1644000000.0,,373000000.0,-2.0,-2.0,8.075067024128685,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2016-04-02,4921000000.0,1281000000.0,873000000.0,4042000000.0,879000000.0,2937000000.0,,194000000.0,847000000.0,390000000.0,0.0,-29000000.0,,-20000000.0,0.0,51299632.0,,19000000.0,77000000.0,,2937000000.0,,,0.9648,0.0,77000000.0,-0.03299203640500569,-0.005893111156269051,-0.03423848878394333,0.4604486422668241,0.0,0.0,0.0,,0.09090909090909091,3.3412969283276452,1.4673539518900343,3605816000.0,-140703000.0,33226000.0,1624478000.0,,350523000.0,-2.0,-2.0,8.37890808877021,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2016-07-02,4791000000.0,1222000000.0,859000000.0,3960000000.0,831000000.0,2873000000.0,,141000000.0,1726000000.0,796000000.0,22000000.0,-78000000.0,,-5000000.0,-1.0,51405373.0,,35000000.0,154000000.0,,2873000000.0,,,0.6918,-1.0,176000000.0,-0.09386281588447654,-0.01628052598622417,-0.04519119351100811,0.46118192352259557,0.012746234067207415,0.00459194322688374,0.005939524838012959,,0.10196987253765932,3.457280385078219,1.4225844004656578,3548858000.0,-117148000.0,49255000.0,1618078000.0,,358687000.0,-1.0,-1.0,8.009768962911954,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2016-10-01,4698000000.0,1265000000.0,932000000.0,3950000000.0,748000000.0,2788000000.0,,163000000.0,2632000000.0,1210000000.0,9000000.0,-154000000.0,,5000000.0,0.0,51499447.0,,49000000.0,234000000.0,,2788000000.0,,,1.0298,0.0,243000000.0,-0.20588235294117646,-0.032779906343124735,-0.05851063829787234,0.45972644376899696,0.003419452887537994,0.0019157088122605363,0.0025452488687782806,,0.09232522796352584,3.727272727272727,1.3572961373390557,3481627000.0,-140643000.0,27263000.0,1611622000.0,,330277000.0,1.0,1.0,8.441399189165459,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2016-12-31,4632000000.0,1222000000.0,949000000.0,3840000000.0,792000000.0,2648000000.0,,156000000.0,-1631000000.0,-754000000.0,49000000.0,124000000.0,193000000.0,28000000.0,-1.0,-102625340.0,,-26000000.0,-161000000.0,,2648000000.0,1.2877,,1.2762,-1.0,-112000000.0,0.15656565656565657,0.02677029360967185,-0.07602697731453097,0.46229307173513184,-0.030042918454935622,0.010578583765112263,0.014244186046511629,,0.06866952789699571,3.3434343434343434,1.2876712328767124,3574000000.0,-137000000.0,80000000.0,1642000000.0,,384000000.0,-2.0,-2.0,6.895833333333333,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2017-04-01,4531000000.0,1169000000.0,921000000.0,3736000000.0,795000000.0,2573000000.0,,180000000.0,865000000.0,401000000.0,40000000.0,8000000.0,,-10000000.0,0.0,52946883.0,,13000000.0,69000000.0,,2573000000.0,,,1.3467,0.0,109000000.0,0.010062893081761006,0.0017656146546016333,0.009248554913294798,0.4635838150289017,0.046242774566473986,0.008828073273008165,0.011876484560570071,,0.1260115606936416,3.2364779874213836,1.269272529858849,3592000000.0,-100000000.0,120000000.0,1653000000.0,,416000000.0,-2.0,-2.0,6.185096153846154,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2017-07-01,4445000000.0,1136000000.0,983000000.0,3633000000.0,812000000.0,2418000000.0,,95000000.0,1761000000.0,812000000.0,98000000.0,25000000.0,,-8000000.0,0.0,53037956.0,,22000000.0,141000000.0,,2418000000.0,,,1.4583,0.0,239000000.0,0.03078817733990148,0.00562429696287964,0.014196479273140262,0.4611016467915957,0.055650198750709826,0.02204724409448819,0.030340557275541795,,0.1357183418512209,2.977832512315271,1.1556459816887081,3627000000.0,3000000.0,196000000.0,1669000000.0,,479000000.0,-1.0,-1.0,5.0480167014613775,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2017-09-30,4526000000.0,1266000000.0,1039000000.0,3712000000.0,814000000.0,2451000000.0,34000000.0,88000000.0,2696000000.0,1241000000.0,189000000.0,13000000.0,,-3000000.0,0.0,53631499.0,,36000000.0,209000000.0,,2485000000.0,,194.5177,1.604,0.0,398000000.0,0.01597051597051597,0.0028722934158197082,0.004821958456973294,0.4603115727002967,0.07010385756676558,0.041758727353071144,0.057290087905425884,,0.1476261127596439,3.052825552825553,1.2184793070259865,3691000000.0,170000000.0,376000000.0,1700000000.0,,634000000.0,-1.0,-1.0,3.919558359621451,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2017-12-31,4275000000.0,1063000000.0,1000000000.0,3441000000.0,834000000.0,2176000000.0,,62000000.0,-1600000000.0,-744000000.0,-5000000.0,-29000000.0,227000000.0,92000000.0,0.0,-105927506.0,478000000.0,-21000000.0,-156000000.0,457000000.0,2176000000.0,1.063,324.4847,1.4821,0.0,-161000000.0,-0.03477218225419664,-0.006783625730994152,0.018125,0.465,0.003125,-0.0011695906432748538,-0.0016611295681063123,-0.285625,0.100625,2.6091127098321345,1.063,3722000000.0,17000000.0,322000000.0,1710000000.0,,585000000.0,0.0,0.0,3.7196581196581198,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2018-03-31,4249000000.0,1053000000.0,932000000.0,3268000000.0,981000000.0,2090000000.0,43000000.0,64000000.0,977000000.0,465000000.0,144000000.0,109000000.0,,24000000.0,2.0,53985755.0,116000000.0,18000000.0,43000000.0,98000000.0,2133000000.0,,62.1336,1.9123,2.0,187000000.0,0.1111111111111111,0.025653094845846082,0.11156601842374617,0.4759467758444217,0.1473899692937564,0.033890327135796657,0.046242774566473986,0.10030706243602866,0.19140225179119755,2.1743119266055047,1.1298283261802575,3834000000.0,118000000.0,426000000.0,1774000000.0,,663000000.0,2.0,2.0,3.2171945701357467,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2018-06-30,4275000000.0,1109000000.0,1014000000.0,3202000000.0,1073000000.0,1914000000.0,85000000.0,46000000.0,1989000000.0,937000000.0,269000000.0,179000000.0,,54000000.0,3.0,54134110.0,266000000.0,33000000.0,86000000.0,233000000.0,1999000000.0,,46.3029,2.0045,3.0,355000000.0,0.1668219944082013,0.04187134502923977,0.08999497234791352,0.4710910005027652,0.13524384112619406,0.06292397660818713,0.08756510416666667,0.11714429361488185,0.17848164906988437,1.8630009319664491,1.093688362919132,4062000000.0,272000000.0,597000000.0,1899000000.0,,779000000.0,5.0,5.0,2.5661103979460846,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2018-09-29,4400000000.0,1201000000.0,1105000000.0,3187000000.0,1213000000.0,1829000000.0,71000000.0,45000000.0,3081000000.0,1442000000.0,431000000.0,306000000.0,,70000000.0,5.0,,460000000.0,48000000.0,131000000.0,412000000.0,1900000000.0,,29.9985,2.2643,5.0,562000000.0,0.2522671063478978,0.06954545454545455,0.09931840311587146,0.46802986043492373,0.13988964621876016,0.09795454545454546,0.13845165435271442,0.13372281726712107,0.18240830899058746,1.5663643858202803,1.0868778280542986,4447000000.0,565000000.0,839000000.0,2100000000.0,1200000000.0,943000000.0,10.0,10.0,2.014846235418876,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2018-12-31,4339000000.0,1162000000.0,1301000000.0,3004000000.0,1335000000.0,1434000000.0,,44000000.0,-1829000000.0,-863000000.0,-234000000.0,-173000000.0,91000000.0,-45000000.0,-3.0,,-57000000.0,-35000000.0,-85000000.0,-92000000.0,1434000000.0,0.8932,20.3751,2.0336,-3.0,-319000000.0,-0.1295880149812734,-0.03987093800414842,0.09458720612356479,0.4718425369054128,0.12793876435210497,-0.0539294768379811,-0.08450704225352113,0.05030071077091307,0.174412247129579,1.0741573033707865,0.8931591083781706,4218000000.0,421000000.0,610000000.0,1981000000.0,651000000.0,785000000.0,7.0,7.0,1.826751592356688,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2019-03-30,4576000000.0,1142000000.0,1146000000.0,3109000000.0,1467000000.0,1605000000.0,131000000.0,61000000.0,1066000000.0,501000000.0,159000000.0,115000000.0,,16000000.0,2.12,,42000000.0,15000000.0,47000000.0,27000000.0,1736000000.0,,26.7731,2.6543,2.12,206000000.0,0.07839127471029311,0.02513111888111888,0.10787992495309569,0.4699812382739212,0.14915572232645402,0.034746503496503496,0.049640961598501405,0.025328330206378986,0.19324577861163228,1.1833674164962509,0.9965095986038395,4307000000.0,427000000.0,625000000.0,2017000000.0,580000000.0,804000000.0,7.12,7.12,2.1592039800995027,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2019-06-29,4701000000.0,1188000000.0,1200000000.0,3142000000.0,1559000000.0,1561000000.0,156000000.0,27000000.0,2163000000.0,1021000000.0,319000000.0,239000000.0,,21000000.0,4.37,,195000000.0,30000000.0,95000000.0,165000000.0,1717000000.0,,23.4514,2.5683,4.37,414000000.0,0.15330339961513792,0.05084024675600936,0.11049468331021729,0.4720295885344429,0.14748035136384652,0.06785790257392044,0.09737484737484738,0.07628294036061026,0.1914008321775312,1.101347017318794,0.99,4481000000.0,487000000.0,675000000.0,2101000000.0,512000000.0,863000000.0,8.49,8.49,1.9895712630359212,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2019-09-28,4708000000.0,1231000000.0,1306000000.0,3014000000.0,1694000000.0,1314000000.0,205000000.0,33000000.0,3293000000.0,1556000000.0,504000000.0,375000000.0,,44000000.0,6.87,,420000000.0,44000000.0,139000000.0,376000000.0,1519000000.0,,22.7627,2.5178,6.87,643000000.0,0.22136953955135774,0.0796516567544605,0.11387792286668691,0.47251746128150623,0.15305192833282721,0.1070518266779949,0.1568627450980392,0.11418159732766474,0.19526267840874584,0.8966942148760331,0.942572741194487,4693000000.0,556000000.0,748000000.0,2215000000.0,476000000.0,944000000.0,10.36,10.36,1.6091101694915255,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2019-12-31,4711000000.0,1195000000.0,1404000000.0,2872000000.0,1839000000.0,1080000000.0,,30000000.0,-2037000000.0,-978000000.0,-290000000.0,-185000000.0,89000000.0,-27000000.0,-3.389999999999999,,28000000.0,-28000000.0,-106000000.0,0.0,1080000000.0,0.8511,25.3575,3.0757,-3.389999999999999,-396000000.0,-0.10059815116911365,-0.03926979409891743,0.09081983308787432,0.4801178203240059,0.14236622484045164,-0.061558055614519214,-0.09934909215484755,-0.0,0.19440353460972018,0.5872756933115824,0.8511396011396012,4485000000.0,544000000.0,692000000.0,2100000000.0,568000000.0,867000000.0,9.970000000000002,9.970000000000002,1.245674740484429,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2020-03-28,4540000000.0,1051000000.0,1237000000.0,2813000000.0,1727000000.0,1167000000.0,230000000.0,24000000.0,1052000000.0,473000000.0,151000000.0,89000000.0,,14000000.0,1.65,,108000000.0,13000000.0,34000000.0,95000000.0,1397000000.0,,19.2952,2.2355,1.65,185000000.0,0.05153445280833816,0.019603524229074888,0.08460076045627377,0.44961977186311786,0.1435361216730038,0.03325991189427313,0.04833546734955186,0.0903041825095057,0.1758555133079848,0.8089171974522293,0.8496362166531932,4471000000.0,518000000.0,684000000.0,2072000000.0,636000000.0,846000000.0,9.500000000000002,9.500000000000002,1.6513002364066194,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
2020-06-27,4607000000.0,1094000000.0,1389000000.0,2804000000.0,1803000000.0,986000000.0,233000000.0,63000000.0,2008000000.0,892000000.0,270000000.0,189000000.0,,17000000.0,3.49,,355000000.0,33000000.0,68000000.0,322000000.0,1219000000.0,,27.2067,3.1039,3.49,338000000.0,0.1048252911813644,0.041024527892337743,0.09412350597609562,0.4442231075697211,0.1344621513944223,0.05860646841762535,0.08934480476505625,0.1603585657370518,0.16832669322709162,0.6760953965612867,0.7876169906407487,4316000000.0,468000000.0,635000000.0,1943000000.0,793000000.0,770000000.0,8.620000000000001,8.620000000000001,1.5831168831168831,1.6759375,352.66,199.05,0.68844,10541.286,25.1582,3.4285,1.9535
