report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,,,,,,,,,,,,,,,,,190000000.0,46000000.0,,144000000.0,0.0,,,1.729,,,,,,,,,,,,,,,,,,,,,,,,,0.9835965,29.585,21.155,5.3088,18415.176,56.837,1.8347,2.6669
2010-09-30,14053000000.0,2612000000.0,1007000000.0,9437000000.0,4610000000.0,390000000.0,1000000.0,,4888000000.0,,415000000.0,1110000000.0,327000000.0,-980000000.0,4.48,247879000.0,551000000.0,115000000.0,,436000000.0,391000000.0,,9.0346,1.4335,4.48,415000000.0,0.24078091106290672,0.07898669323276168,0.22708674304418985,,0.08490180032733224,0.02953106098341991,0.08298340331933614,0.08919803600654665,0.08490180032733224,0.08481561822125813,2.5938430983118175,,,,,,,,,,,,0.9835965,29.585,21.155,5.3088,18415.176,56.837,1.8347,2.6669
2010-12-31,13429000000.0,2589000000.0,1074000000.0,8815000000.0,4612000000.0,1114000000.0,,,6552000000.0,1160000000.0,468000000.0,1281000000.0,,-1187000000.0,3.99,321096000.0,744000000.0,194000000.0,,550000000.0,1114000000.0,2.4106,7.9199,1.704,3.99,468000000.0,0.2777536860364267,0.09539057264129869,0.1955128205128205,0.17704517704517705,0.07142857142857142,0.03484995159728945,0.08173244848061474,0.08394383394383394,0.07142857142857142,0.24154379878577623,2.410614525139665,,,,,,,,,,,,0.9835965,29.585,21.155,5.3088,18415.176,56.837,1.8347,2.6669
2011-03-31,13580000000.0,2748000000.0,1045000000.0,8876000000.0,4702000000.0,5058000000.0,,1463000000.0,1578000000.0,254000000.0,238000000.0,99000000.0,,57000000.0,0.18,540476000.0,-109000000.0,35000000.0,123000000.0,-144000000.0,5058000000.0,,9.4323,2.1688,0.18,361000000.0,0.021054870267971076,0.007290132547864507,0.06273764258555133,0.16096324461343473,0.15082382762991128,0.01752577319587629,0.024385245901639343,-0.09125475285171103,0.22877059569074779,1.0757124627817949,2.629665071770335,,,,,986000000.0,,,,,,,0.9835965,29.585,21.155,5.3088,18415.176,56.837,1.8347,2.6669
2011-06-30,13039000000.0,2205000000.0,1038000000.0,8303000000.0,4734000000.0,4510000000.0,,881000000.0,3032000000.0,512000000.0,363000000.0,109000000.0,,52000000.0,,540790000.0,7000000.0,74000000.0,243000000.0,-67000000.0,4510000000.0,,8.4337,1.9422,,606000000.0,0.02302492606675116,0.008359536774292508,0.03594986807387863,0.16886543535620052,0.11972295514511873,0.02783955824833193,0.03926871484205972,-0.022097625329815303,0.19986807387862796,0.9526827207435572,2.1242774566473988,16050000000.0,2599000000.0,1484000000.0,,775000000.0,1850000000.0,,,,2.437837837837838,,0.9835965,29.585,21.155,5.3088,18415.176,56.837,1.8347,2.6669
2011-09-30,12835000000.0,,,8036000000.0,4795000000.0,,,971000000.0,4601000000.0,798000000.0,463000000.0,266000000.0,296000000.0,-52000000.0,0.49,540469000.0,144000000.0,136000000.0,363000000.0,8000000.0,0.0,,19.1677,1.3693,0.49,826000000.0,0.05547445255474453,0.020724581223217763,0.05781351880026081,0.17344055640078243,0.10063029776135622,0.036073237241916634,0.09655891553701773,0.001738752445120626,0.17952618995870462,0.0,,15763000000.0,1755000000.0,1532000000.0,2724000000.0,347000000.0,2261000000.0,,,,0.0,,0.9835965,29.585,21.155,5.3088,18415.176,56.837,1.8347,2.6669
2011-12-31,12598000000.0,,,8331000000.0,4263000000.0,,,953000000.0,-2995000000.0,-468000000.0,-470000000.0,-143000000.0,88000000.0,-119000000.0,-0.05999999999999994,-1081856000.0,249000000.0,-33000000.0,-249000000.0,216000000.0,0.0,2.1945,30.9538,1.6483,-0.05999999999999994,-719000000.0,-0.033544452263664086,-0.011351008096523257,0.047746243739565944,0.15626043405676127,0.15692821368948248,-0.037307509128433086,-0.11025099695050435,-0.07212020033388981,0.2400667779632721,0.0,,6216000000.0,331000000.0,594000000.0,1096000000.0,13000000.0,1074000000.0,,,,0.0,,0.9835965,29.585,21.155,5.3088,18415.176,56.837,1.8347,2.6669
2012-03-31,12474000000.0,,,8269000000.0,4197000000.0,,,728000000.0,1494000000.0,204000000.0,101000000.0,41000000.0,87000000.0,-15000000.0,0.08,539728000.0,-60000000.0,54000000.0,113000000.0,-114000000.0,0.0,,43.6227,1.8939,0.08,214000000.0,0.00976888253514415,0.0032868366201699536,0.02744310575635877,0.13654618473895583,0.06760374832663989,0.008096841430174764,0.024064808196330712,-0.07630522088353414,0.14323962516733602,0.0,,6132000000.0,273000000.0,457000000.0,1046000000.0,43000000.0,927000000.0,,,,0.0,,0.9835965,29.585,21.155,5.3088,18415.176,56.837,1.8347,2.6669
2012-06-30,12475000000.0,,,8278000000.0,4186000000.0,,,861000000.0,3287000000.0,481000000.0,277000000.0,125000000.0,173000000.0,2000000.0,0.23,539880000.0,207000000.0,122000000.0,226000000.0,85000000.0,0.0,,34.6014,1.8555,0.23,503000000.0,0.029861442904921164,0.01002004008016032,0.038028597505324,0.14633404320048676,0.084271372071798,0.02220440881763527,0.0661729574773053,0.02585944630362032,0.1530270763614238,0.0,,6387000000.0,289000000.0,371000000.0,1015000000.0,195000000.0,824000000.0,644000000.0,0.74,0.74,0.0,0.5760869565217391,0.9835965,29.585,21.155,5.3088,18415.176,56.837,1.8347,2.6669
2012-09-30,12338000000.0,,,7985000000.0,4340000000.0,,,608000000.0,5059000000.0,829000000.0,479000000.0,242000000.0,260000000.0,15000000.0,0.45,540694000.0,329000000.0,197000000.0,338000000.0,132000000.0,0.0,,45.9658,2.1144,0.45,817000000.0,0.05576036866359447,0.019614200032420166,0.04783554062067602,0.16386637675429927,0.09468274362522237,0.03882314799805479,0.11036866359447005,0.026092113065823284,0.16149436647558807,0.0,,6845000000.0,265000000.0,387000000.0,1046000000.0,319000000.0,815000000.0,608000000.0,0.7000000000000001,0.7000000000000001,0.0,0.6365131578947368,0.9835965,29.585,21.155,5.3088,18415.176,56.837,1.8347,2.6669
