report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_ps,bf_pe,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pb_annual,bf_ps_ttm
2018-05-31,70152000000.0,19988000000.0,21482000000.0,,27736000000.0,12456000000.0,2587000000.0,1818000000.0,98095000000.0,23217000000.0,4903000000.0,3512000000.0,457000000.0,839000000.0,,1000600000.0,5385000000.0,983000000.0,1300000000.0,4402000000.0,15043000000.0,,0.4828,14.3525,,6203000000.0,0.12662244014998558,0.0500627209487969,0.0358020286457006,0.23667872980274224,0.04998216015087415,0.06989109362527084,0.11461230977816218,0.044874866201131555,0.06323461950150365,0.5423637150274012,0.9304534028488968,136297000000.0,4137000000.0,6268000000.0,31542000000.0,,8002000000.0,581000000.0,,,1.879905023744064,10.78829604130809,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2018-08-31,68124000000.0,17846000000.0,21667000000.0,,26007000000.0,12431000000.0,,785000000.0,-61059000000.0,-15203000000.0,-3113000000.0,-1479000000.0,-290000000.0,-798000000.0,5.0,-2020000000.0,2880000000.0,-660000000.0,-804000000.0,2220000000.0,12431000000.0,0.8236,0.5173,13.543,5.0,-3917000000.0,-0.0568693044180413,-0.02171041042804298,0.024222473345452758,0.24898868307702388,0.05098347499959056,-0.04569608361223651,-0.08098756438940631,-0.036358276421166416,0.06415106700076975,0.4779866958895682,0.8236488669405087,131537000000.0,5024000000.0,6414000000.0,30792000000.0,,8184000000.0,616000000.0,,,1.518939393939394,10.412337662337663,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2018-11-30,69941000000.0,20083000000.0,25099000000.0,,25609000000.0,11646000000.0,4344000000.0,980000000.0,33793000000.0,7641000000.0,1400000000.0,1123000000.0,161000000.0,180000000.0,,951400000.0,460000000.0,470000000.0,490000000.0,-10000000.0,15990000000.0,,0.5935,14.9984,,1890000000.0,0.043851770861806395,0.016056390386182638,0.03323173438286035,0.22611191666913266,0.04142869825111709,0.02001687136300596,0.033654655159979806,-0.000295919273222265,0.05592874263900808,0.6243898629388106,0.8001514004542014,134590000000.0,5326000000.0,6492000000.0,31092000000.0,,8336000000.0,628000000.0,,,1.9181861804222649,10.337579617834395,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2019-02-28,70434000000.0,19851000000.0,25303000000.0,70434000000.0,24770000000.0,12685000000.0,5356000000.0,818000000.0,68321000000.0,15395000000.0,2918000000.0,2279000000.0,342000000.0,406000000.0,,941100000.0,1195000000.0,793000000.0,990000000.0,402000000.0,18041000000.0,,0.4935,13.0822,,3908000000.0,0.09200645942672588,0.03235653235653236,0.03335724008723526,0.22533335284905082,0.04271014768519196,0.041428855382343754,0.0681600523230011,0.005883988817493889,0.0572005679073784,0.7283407347597901,0.7845314784808125,139150000000.0,5435000000.0,6108000000.0,31050000000.0,7014000000.0,8084000000.0,670000000.0,,,2.2316922315685304,9.116417910447762,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2019-05-31,68586000000.0,19021000000.0,25060000000.0,68586000000.0,24133000000.0,12127000000.0,5483000000.0,839000000.0,102912000000.0,22849000000.0,4120000000.0,3305000000.0,529000000.0,562000000.0,,931100000.0,3215000000.0,1246000000.0,1512000000.0,1969000000.0,17610000000.0,,0.3268,9.2508,,5632000000.0,0.13694940537852732,0.04818767678534978,0.03211481654228856,0.22202464241293532,0.040034203980099506,0.0600705683375616,0.09869918309656708,0.019132851368159204,0.05472636815920398,0.7297062114117598,0.7590183559457302,143967000000.0,5228000000.0,5325000000.0,30682000000.0,4581000000.0,7513000000.0,742000000.0,,,2.3439371755623584,7.17654986522911,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2019-08-31,67598000000.0,18700000000.0,25769000000.0,,23512000000.0,11098000000.0,,1023000000.0,-68160000000.0,-15809000000.0,-3440000000.0,-2725000000.0,-328000000.0,-560000000.0,4.0,-1900100000.0,724000000.0,-807000000.0,-954000000.0,-83000000.0,11098000000.0,0.7257,0.3793,11.4378,4.0,-4394000000.0,-0.11589826471588976,-0.04031184354566703,0.03997946009389671,0.23193955399061034,0.05046948356807512,-0.05088907955856682,-0.09939323894828084,0.0012177230046948356,0.06446596244131456,0.47201429057502553,0.7256781404012573,136866000000.0,3982000000.0,4998000000.0,30076000000.0,2278000000.0,7036000000.0,704000000.0,,,1.5773166571915862,7.099431818181818,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2019-11-30,90807000000.0,19604000000.0,29494000000.0,,23661000000.0,10628000000.0,6225000000.0,811000000.0,34339000000.0,7263000000.0,1013000000.0,845000000.0,166000000.0,32000000.0,,892600000.0,1061000000.0,387000000.0,477000000.0,674000000.0,16853000000.0,,0.453,14.2054,,1490000000.0,0.03571277629855036,0.009305450020372879,0.02460758903870235,0.21150878010425464,0.02949998543929643,0.01115552765755944,0.025003702423853483,0.019627828416669095,0.04339089664812604,0.7122691348632771,0.6646775615379399,137412000000.0,3704000000.0,4611000000.0,29698000000.0,2962000000.0,6636000000.0,709000000.0,,,2.5396323086196504,6.503526093088857,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2020-02-29,90003000000.0,18909000000.0,28662000000.0,,23720000000.0,10625000000.0,5984000000.0,792000000.0,70160000000.0,14776000000.0,2247000000.0,1791000000.0,328000000.0,193000000.0,,889100000.0,2484000000.0,705000000.0,969000000.0,1779000000.0,16609000000.0,,0.3772,12.1942,,3216000000.0,0.07550590219224283,0.019899336688777042,0.025527366020524515,0.2106043329532497,0.032026795895096924,0.02496583447218426,0.05571672989660046,0.025356328392246295,0.045838084378563286,0.7002107925801012,0.6597236759472472,139251000000.0,3216000000.0,3940000000.0,29079000000.0,4339000000.0,5944000000.0,695000000.0,,,2.7942462987886945,5.669064748201439,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2020-05-31,86444000000.0,18326000000.0,26649000000.0,,20736000000.0,12111000000.0,4379000000.0,768000000.0,104791000000.0,21214000000.0,662000000.0,83000000.0,482000000.0,152000000.0,,884700000.0,3398000000.0,962000000.0,1447000000.0,2436000000.0,16490000000.0,,0.3492,49.7819,,2109000000.0,0.004002700617283951,0.0009601591781962889,0.0007920527526218855,0.20244104932675516,0.006317336412478171,0.007658137059830642,0.017783269757696233,0.023246271149239914,0.020125774159994655,0.7952353395061729,0.6876805883898083,141130000000.0,-6000000.0,482000000.0,27444000000.0,4806000000.0,2421000000.0,648000000.0,,,6.81123502684841,0.7438271604938271,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2020-08-31,87174000000.0,18073000000.0,27070000000.0,,20637000000.0,12203000000.0,3538000000.0,516000000.0,-69753000000.0,-15236000000.0,-2610000000.0,-2263000000.0,-337000000.0,-17000000.0,0.52,-1786100000.0,-1459000000.0,-680000000.0,-966000000.0,-2139000000.0,15741000000.0,0.6676,0.2701,71.7769,0.52,-3576000000.0,-0.10965741144546204,-0.025959575102668227,0.03244304904448554,0.21842788123808296,0.037417745473312974,-0.029940119760479042,-0.07174666006927263,0.030665347726979486,0.05126661218872307,0.7627562145660707,0.6676394532693019,139537000000.0,456000000.0,1312000000.0,28017000000.0,2750000000.0,3239000000.0,639000000.0,,,4.859833281877123,2.05320813771518,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2020-11-30,89167000000.0,21084000000.0,30379000000.0,68426000000.0,20059000000.0,10973000000.0,5245000000.0,1111000000.0,36307000000.0,7139000000.0,-440000000.0,-308000000.0,140000000.0,-199000000.0,,865300000.0,1195000000.0,431000000.0,475000000.0,764000000.0,16218000000.0,,0.2659,,,35000000.0,-0.01535470362430829,-0.0034541926946067493,-0.008483212603630153,0.19662874927699892,-0.012118875148043077,-0.004934560992295356,-0.012128897097334399,0.02104277412069298,0.0009640014322306993,0.8085148811007528,0.6940320616215149,141505000000.0,-697000000.0,-141000000.0,27893000000.0,2840000000.0,1784000000.0,613000000.0,,,9.090807174887892,-0.2300163132137031,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2021-02-28,90920000000.0,26084000000.0,31246000000.0,68985000000.0,21112000000.0,10998000000.0,5161000000.0,1030000000.0,64217000000.0,13411000000.0,298000000.0,718000000.0,272000000.0,-165000000.0,0.83,865700000.0,2556000000.0,692000000.0,948000000.0,1864000000.0,16159000000.0,,0.331,,0.83,1246000000.0,0.03400909435392194,0.007897052353717553,0.011180839964495383,0.20883878100814426,0.004640515751280813,0.0032776066871975365,0.00799549247404148,0.029026581746266565,0.019402961832536557,0.7653940886699507,0.8347948537412789,135562000000.0,-1770000000.0,-2090000000.0,26528000000.0,2925000000.0,-186000000.0,557000000.0,,,-86.8763440860215,-3.7522441651705565,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2021-05-31,91920000000.0,26607000000.0,34475000000.0,69014000000.0,22101000000.0,7732000000.0,7963000000.0,1345000000.0,98247000000.0,20564000000.0,1432000000.0,1915000000.0,817000000.0,81000000.0,2.21,866200000.0,4310000000.0,1001000000.0,1455000000.0,3309000000.0,15695000000.0,,0.3551,19.9452,2.21,2887000000.0,0.08664766300167413,0.020833333333333332,0.01949168931366861,0.20930919010249677,0.014575508666931306,0.015578764142732812,0.03788760715419621,0.03368041772267855,0.029385121174183435,0.7101488620424415,0.7717766497461929,129018000000.0,62000000.0,-1320000000.0,25878000000.0,3798000000.0,592000000.0,892000000.0,,,26.511824324324323,-1.4798206278026906,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2021-08-31,81285000000.0,15814000000.0,22054000000.0,57145000000.0,23419000000.0,7675000000.0,1305000000.0,1193000000.0,-66262000000.0,-13047000000.0,1052000000.0,217000000.0,-324000000.0,950000000.0,-0.10999999999999988,-1730800000.0,-2506000000.0,-745000000.0,-905000000.0,-3251000000.0,8980000000.0,0.7171,0.3313,17.2623,-0.10999999999999988,147000000.0,0.009265980614031341,0.002669619240942363,-0.003274878512571308,0.1969001841175938,-0.01587636956324892,0.012942117241803532,0.03247013796722121,0.049062811264374756,-0.0022184660891612085,0.38344933600922326,0.7170581300444364,132509000000.0,2542000000.0,2342000000.0,28067000000.0,2686000000.0,4315000000.0,905000000.0,,,2.081112398609502,2.5878453038674034,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2021-11-30,96507000000.0,20314000000.0,24447000000.0,63141000000.0,26263000000.0,11199000000.0,2647000000.0,4135000000.0,33901000000.0,7574000000.0,1283000000.0,3580000000.0,86000000.0,275000000.0,4.13,867600000.0,1099000000.0,454000000.0,500000000.0,645000000.0,13846000000.0,,0.2873,6.0319,4.13,1783000000.0,0.13631344477020904,0.03709575471209342,0.10560160467242855,0.22341523848854017,0.037845491283442965,0.013294372428942979,0.03198783315465357,0.019025987433998998,0.05259431875165924,0.5272055743822107,0.8309404016852784,130103000000.0,6430000000.0,4065000000.0,28502000000.0,2567000000.0,6063000000.0,851000000.0,7.0600000000000005,7.0600000000000005,2.2836879432624113,4.776733254994125,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2022-02-28,92683000000.0,16824000000.0,22699000000.0,61004000000.0,26702000000.0,11203000000.0,2105000000.0,1887000000.0,67656000000.0,15283000000.0,2529000000.0,4463000000.0,186000000.0,447000000.0,5.15,866400000.0,2184000000.0,870000000.0,1024000000.0,1314000000.0,13308000000.0,,0.2927,6.3276,5.15,3553000000.0,0.16714103812448505,0.04815338303680287,0.06596606361593946,0.22589275156674943,0.037380276693863075,0.027286557405349417,0.06320919770057486,0.019421780773323873,0.05251566749438335,0.4983896337353007,0.7411780254636768,133542000000.0,10175000000.0,6296000000.0,30374000000.0,2017000000.0,8370000000.0,765000000.0,11.379999999999999,11.379999999999999,1.5899641577060932,8.230065359477123,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2022-05-31,92759000000.0,18872000000.0,24067000000.0,61602000000.0,26253000000.0,10670000000.0,2787000000.0,2285000000.0,100254000000.0,21855000000.0,2209000000.0,4752000000.0,295000000.0,205000000.0,5.49,866000000.0,3813000000.0,1241000000.0,1502000000.0,2572000000.0,13457000000.0,,0.2816,7.0423,5.49,3711000000.0,0.1810078848131642,0.05122953028816611,0.04739960500329164,0.21799628942486085,0.022034033554770883,0.023814400758956005,0.055628305212792745,0.02565483671474455,0.037015979412292774,0.5125890374433398,0.7841442639298625,135549000000.0,13012000000.0,7073000000.0,31665000000.0,1280000000.0,9194000000.0,243000000.0,14.66,14.66,1.463671959973896,29.106995884773664,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2022-08-31,90124000000.0,16902000000.0,22583000000.0,59717000000.0,25275000000.0,10615000000.0,1059000000.0,1358000000.0,-69108000000.0,-16447000000.0,-4634000000.0,-8458000000.0,-167000000.0,-957000000.0,-9.760000000000002,-1734100000.0,-3197000000.0,-831000000.0,-1036000000.0,-4028000000.0,11674000000.0,0.7484,0.2283,6.9882,-9.760000000000002,-5670000000.0,-0.33463897131552917,-0.0938484754338467,0.12238814609017769,0.23798981304624645,0.06705446547433003,-0.051418046247392483,-0.12541611410322337,0.05828558198761359,0.08204549400937662,0.46187932739861526,0.7484390913519019,132703000000.0,4337000000.0,1387000000.0,28265000000.0,503000000.0,3377000000.0,400000000.0,5.01,5.01,3.4569144210838023,3.4675,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2022-11-30,92875000000.0,19523000000.0,28036000000.0,68137000000.0,20576000000.0,7789000000.0,3938000000.0,2349000000.0,33382000000.0,6953000000.0,-6151000000.0,-3721000000.0,110000000.0,-1447000000.0,-4.0,863600000.0,493000000.0,610000000.0,495000000.0,-117000000.0,11727000000.0,,0.2707,,-4.0,-5656000000.0,-0.18084175738724728,-0.040064602960969045,-0.11146725780360674,0.20828590258222995,-0.18426097897070276,-0.06622880215343203,-0.19041575085905335,-0.003504882871008328,-0.16943262836259063,0.5699358475894246,0.696354686831217,132184000000.0,-2964000000.0,-6047000000.0,27644000000.0,-259000000.0,-4062000000.0,424000000.0,-3.120000000000001,-3.120000000000001,-2.8870014771048744,-14.26179245283019,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2023-02-28,100479000000.0,17689000000.0,28228000000.0,70882000000.0,21192000000.0,8820000000.0,4222000000.0,1088000000.0,68244000000.0,14008000000.0,-5954000000.0,-3018000000.0,252000000.0,-1377000000.0,-3.0,863100000.0,1239000000.0,1108000000.0,1055000000.0,131000000.0,13042000000.0,,0.23,,-3.0,-4899000000.0,-0.14241223103057757,-0.0300361269519004,-0.04422366801477053,0.20526346638532325,-0.08724576519547506,-0.059256162979329015,-0.1739206636676988,0.0019195826739347049,-0.07178653068401618,0.6154209135522839,0.6266473005526427,132772000000.0,-10445000000.0,-14530000000.0,26369000000.0,-1442000000.0,-12514000000.0,490000000.0,-11.270000000000001,-11.270000000000001,-1.0421927441265781,-29.653061224489797,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2023-08-31,96628000000.0,15503000000.0,24535000000.0,68140000000.0,20020000000.0,8145000000.0,917000000.0,728000000.0,139081000000.0,27072000000.0,-6882000000.0,-3080000000.0,580000000.0,-1858000000.0,-3.57,863200000.0,2258000000.0,2117000000.0,2257000000.0,141000000.0,9062000000.0,0.6319,0.1571,,-3.57,-4625000000.0,-0.15384615384615385,-0.03187481889307447,-0.022145368526254487,0.19464916128011733,-0.0494819565576894,-0.0712215920851099,-0.2366412213740458,0.0010137977150006111,-0.03325400306296331,0.4526473526473527,0.6318728347259017,171599000000.0,-18277000000.0,-23621000000.0,31586000000.0,-3873000000.0,-20850000000.0,775000000.0,-20.330000000000002,-20.330000000000002,-0.43462829736211034,-30.478709677419356,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2023-11-30,97823000000.0,17345000000.0,26116000000.0,70066000000.0,19481000000.0,7585000000.0,1670000000.0,784000000.0,36707000000.0,6771000000.0,-39000000.0,-67000000.0,99000000.0,-74000000.0,0.0,863000000.0,-281000000.0,506000000.0,616000000.0,-787000000.0,9255000000.0,,0.1207,30.1079,0.0,577000000.0,-0.003439248498537036,-0.0006849105016202734,-0.0018252649358432996,0.18446072956111914,-0.0010624676492222193,-0.0003986792472118009,-0.0013571826280623608,-0.021440052306099654,0.01571907265644155,0.47507828140239206,0.6641522438351968,277414000000.0,-9886000000.0,-19026000000.0,54804000000.0,-632000000.0,-14603000000.0,1041000000.0,-10.57,-10.57,-0.6337738820790249,-18.276657060518733,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
2024-02-29,84207000000.0,16561000000.0,24915000000.0,68843000000.0,13484000000.0,7535000000.0,1937000000.0,668000000.0,73760000000.0,13811000000.0,-13209000000.0,-5975000000.0,237000000.0,-856000000.0,-6.0,862800000.0,-918000000.0,858000000.0,1230000000.0,-1776000000.0,9472000000.0,,0.1268,,-6.0,-11979000000.0,-0.44311776920795015,-0.070956096286532,-0.08100596529284165,0.18724240780911064,-0.17908080260303688,-0.15686344365670313,-0.575405122843701,-0.024078091106290674,-0.16240509761388286,0.7024621773954316,0.664699979931768,317792000000.0,-12140000000.0,-26084000000.0,61662000000.0,-2291000000.0,-20926000000.0,1168000000.0,-12.57,-12.57,-0.45264264551275923,-22.33219178082192,0.04203814,12.25,10.025,65.49493,10369.417,0.7646,0.0671
