report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-06-30,4240800000.0,1358300000.0,1160000000.0,,512600000.0,2062800000.0,144200000.0,115000000.0,1598500000.0,,104800000.0,-9100000.0,83800000.0,-8900000.0,-0.07,130535386.0,12900000.0,16300000.0,-3400000.0,2207000000.0,,,0.3921,-0.07,104800000.0,-0.017752633632461958,-0.0021458215431050744,-0.00569283703472005,,0.06556146387238036,0.024712318430484815,0.03853507868804236,-0.0021269940569283705,0.06556146387238036,4.305501365587203,1.170948275862069,,,,,,,,,,,,1.8357797,15.56,7.58,0.15913,485.1204,67.3778,0.6118,0.2165
2010-09-30,4267700000.0,1366700000.0,1177000000.0,,573900000.0,2005500000.0,162500000.0,113200000.0,2476200000.0,,161000000.0,-7600000.0,130000000.0,-5500000.0,-0.06,130590248.0,52200000.0,24800000.0,27400000.0,2168000000.0,,,0.5326,-0.06,161000000.0,-0.01324272521345182,-0.0017808187079691637,-0.003069218964542444,,0.0650189806962281,0.037725238418820445,0.05871840694408986,0.011065342056376706,0.0650189806962281,3.7776616135215195,1.1611724723874257,,,,,,,,,,,,1.8357797,15.56,7.58,0.15913,485.1204,67.3778,0.6118,0.2165
2010-12-31,4009300000.0,1160600000.0,1025500000.0,,481900000.0,1935600000.0,61800000.0,83700000.0,3141700000.0,,206500000.0,-73400000.0,175000000.0,23900000.0,-0.56,,209300000.0,36100000.0,173200000.0,1997400000.0,1.1654,,0.5481,-0.56,206500000.0,-0.15231375804108735,-0.018307435213129473,-0.023363147340611772,,0.06572874558360124,0.05150525029306861,0.08328963820433187,0.05512938854760162,0.06572874558360124,4.144843328491389,1.131740614334471,,,,,,,,,,,,1.8357797,15.56,7.58,0.15913,485.1204,67.3778,0.6118,0.2165
2011-03-31,4008200000.0,1284400000.0,1068500000.0,,472200000.0,1924200000.0,78700000.0,72400000.0,732200000.0,,29600000.0,-52400000.0,39400000.0,1300000.0,-0.4,130448118.0,-155100000.0,7600000.0,-162700000.0,2002900000.0,,,0.9041,-0.4,29600000.0,-0.11096992799661161,-0.013073199940122748,-0.07156514613493581,,0.04042611308385687,0.007384861034878499,0.011959112763120682,-0.2222070472548484,0.04042611308385687,4.241634900465904,1.2020589611605055,7948600000.0,-142500000.0,501900000.0,,34500000.0,501900000.0,428200000.0,-1.09,-1.09,3.990635584777844,1.1721158337225595,1.8357797,15.56,7.58,0.15913,485.1204,67.3778,0.6118,0.2165
2011-06-30,4154200000.0,1436400000.0,1154700000.0,,495800000.0,,103200000.0,81100000.0,1682000000.0,,97100000.0,-49700000.0,77700000.0,1800000.0,-0.38,130440221.0,-189400000.0,18600000.0,-208000000.0,103200000.0,,,0.669,-0.38,97100000.0,-0.10024203307785397,-0.01196379567666458,-0.029548156956004757,,0.05772889417360286,0.02337393481296038,0.1621035058430718,-0.12366230677764566,0.05772889417360286,0.20814844695441712,1.2439594699922059,8032100000.0,-183100000.0,494200000.0,,-170100000.0,494200000.0,422100000.0,-1.4,-1.4,0.20882233913395387,1.1708126036484245,1.8357797,15.56,7.58,0.15913,485.1204,67.3778,0.6118,0.2165
2011-09-30,4177900000.0,1451600000.0,1186900000.0,4177900000.0,481500000.0,1997500000.0,102900000.0,90100000.0,2617400000.0,,166300000.0,-26000000.0,111700000.0,15100000.0,-0.2,130464015.0,-184900000.0,32300000.0,-217200000.0,2100400000.0,,,0.2567,-0.2,166300000.0,-0.05399792315680166,-0.006223222192967759,-0.009933521815542141,,0.063536333766333,0.0398046865650207,0.06440993067121112,-0.08298311301291358,0.063536333766333,4.362201453790239,1.223017945909512,8173300000.0,-201500000.0,499500000.0,,-414700000.0,499500000.0,403800000.0,-1.54,-1.54,4.205005005005005,1.236998514115899,1.8357797,15.56,7.58,0.15913,485.1204,67.3778,0.6118,0.2165
2011-12-31,3965200000.0,1239800000.0,1104600000.0,3965200000.0,483400000.0,1810900000.0,79100000.0,68600000.0,-1379700000.0,,-71100000.0,117600000.0,-82100000.0,-2300000.0,0.9,,545000000.0,6400000.0,538600000.0,1890000000.0,1.1209,,0.3553,0.9,-71100000.0,0.24327678940835748,0.029658024815898316,-0.0852359208523592,,0.051532941943900845,-0.017930999697367094,-0.02995702367911014,-0.3903747191418424,0.051532941943900845,3.909805544062888,1.122397247872533,3651900000.0,-10500000.0,221900000.0,,-49300000.0,221900000.0,146700000.0,-0.07999999999999996,-0.07999999999999996,8.517350157728707,1.512610770279482,1.8357797,15.56,7.58,0.15913,485.1204,67.3778,0.6118,0.2165
2012-03-31,4115700000.0,1394600000.0,1099100000.0,4115700000.0,509600000.0,1944200000.0,99200000.0,70800000.0,860100000.0,,47600000.0,100000.0,33000000.0,,0.0,133681776.0,,,,2043400000.0,,45.5196,0.4979,0.0,47600000.0,0.00019623233908948196,2.4297203391889595e-05,0.0001162655505173817,,0.05534240204627369,0.011565468814539447,0.01864473168820995,,0.05534240204627369,4.009811616954474,1.2688563370030024,3779800000.0,42000000.0,239900000.0,,,239900000.0,140300000.0,0.32000000000000006,0.32000000000000006,8.5177157148812,1.7099073414112615,1.8357797,15.56,7.58,0.15913,485.1204,67.3778,0.6118,0.2165
2012-06-30,4111700000.0,1422600000.0,1106900000.0,4111700000.0,512500000.0,1946200000.0,116600000.0,56800000.0,1005900000.0,,88800000.0,42500000.0,33800000.0,,0.32,133392079.0,,,,2062800000.0,,17.7725,0.3924,0.32,88800000.0,0.08292682926829269,0.010336357224505679,0.042250720747589225,,0.08827915299731584,0.021596906389084805,0.03448141964043024,,0.08827915299731584,4.024975609756098,1.2852109494985997,3103700000.0,134200000.0,231600000.0,,,231600000.0,96400000.0,1.02,1.02,8.906735751295336,2.4024896265560165,1.8357797,15.56,7.58,0.15913,485.1204,67.3778,0.6118,0.2165
2012-09-30,4239400000.0,936800000.0,544500000.0,4239400000.0,2501600000.0,76700000.0,75000000.0,43900000.0,2821700000.0,,209100000.0,67200000.0,101200000.0,,0.51,132576695.0,-70900000.0,50300000.0,-121200000.0,151700000.0,,21.4974,0.4647,0.51,209100000.0,0.026862807803006077,0.01585129971222343,0.023815430414289258,,0.07410426338731971,0.04932301740812379,0.0788075227075717,-0.04295282985434313,0.07410426338731971,0.06064118963863128,1.7204775022956842,3308000000.0,227400000.0,274400000.0,,,274400000.0,85900000.0,1.73,1.73,0.5528425655976676,3.1944121071012805,1.8357797,15.56,7.58,0.15913,485.1204,67.3778,0.6118,0.2165
