report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2015-03-31,3329400006.0,535200000.0,1046100000.0,,6.0,1413100000.0,196800006.0,,-20500000.0,-43400000.0,23500000.0,-400000.0,,,72100000.0,,37400000.0,,1413100000.0,0.4738,,,,16900000.0,-7233333.333333333,-0.013035381726974143,,,-0.006157265562280413,-0.014507111961614414,,,235516666.66666666,0.5116145683969028,,,,,,,,,,,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
2015-06-30,3440000000.0,645000000.0,1095200000.0,,354100000.0,1044300000.0,289400000.0,,-54100000.0,-73200000.0,40100000.0,-200000.0,,,119400000.0,,75800000.0,,1044300000.0,,,,,21700000.0,-0.20672126517932787,-0.02127906976744186,,,-0.015726744186046512,-0.0386870709382151,,,2.9491669020050835,0.5889335281227173,,,,,,,,,,,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
2015-09-30,3470100000.0,683700000.0,1113500000.0,,363800000.0,1043200000.0,327700000.0,,-43800000.0,-75700000.0,54700000.0,700000.0,,,198100000.0,,116400000.0,,1043200000.0,,,,,72600000.0,-0.2080813633864761,-0.02181493328722515,,,-0.012622114636465807,-0.03113006396588486,,,2.867509620670698,0.6140098787606646,,,,,,,,,,,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
2015-12-31,3498800000.0,693900000.0,1113600000.0,,425800000.0,1039800000.0,348000000.0,,87400000.0,116700000.0,-49100000.0,-300000.0,,,-130200000.0,,-70800000.0,,1039800000.0,0.6231,,3.1098,,16600000.0,0.27407233442930956,0.033354292900423,,,0.024979993140505315,0.05963427947598253,,,2.4419915453264442,0.623114224137931,,-75600000.0,-31000000.0,,127800000.0,69200000.0,,,8.136150234741784,-0.4479768786127168,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
2016-03-31,3596800000.0,811800000.0,1194800000.0,,436800000.0,1038700000.0,431700000.0,,1300000.0,-10500000.0,14300000.0,1400000.0,,,105300000.0,,38900000.0,,1038700000.0,,,3.0692,,40200000.0,-0.02403846153846154,-0.002919261565836299,,,0.000361432384341637,0.000881057268722467,,,2.3779761904761907,0.6794442584532976,,-42700000.0,-9200000.0,,151100000.0,60000000.0,,,6.874255459960291,-0.15333333333333332,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
2016-06-30,3670700000.0,860700000.0,1233100000.0,,441200000.0,1037700000.0,472100000.0,,11000000.0,-19400000.0,28600000.0,1000000.0,,,197700000.0,,78200000.0,,1037700000.0,,,2.9009,,89200000.0,-0.04397098821396192,-0.005285095485874629,,,0.0029967036260113876,0.007437960646426398,,,2.3519945602901178,0.6979969183359014,,11100000.0,55900000.0,,218600000.0,48500000.0,,,4.747026532479414,1.1525773195876288,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
2016-09-30,3741200000.0,940600000.0,1235200000.0,,504100000.0,1036700000.0,556200000.0,,32200000.0,-14600000.0,43000000.0,100000.0,0.0,77170000.0,297400000.0,,121600000.0,,1036700000.0,,,3.124,0.0,153800000.0,-0.0289625074390002,-0.0039024911793007593,,,0.008606864107772907,0.020898234683281412,,,2.0565364015076373,0.7614961139896373,,72200000.0,131900000.0,,299800000.0,36800000.0,,,3.4579719813208807,3.5842391304347827,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
2016-12-31,3786900000.0,932800000.0,1262200000.0,,562500000.0,1035700000.0,566100000.0,,5600000.0,28000000.0,-28700000.0,-2100000.0,,,-213900000.0,,-78600000.0,,1035700000.0,0.739,,3.2099,,-73000000.0,0.049777777777777775,0.00739391058649555,,,0.0014787821172991102,0.003503941934676511,,,1.8412444444444445,0.7390270955474568,,-16500000.0,50100000.0,,210200000.0,57200000.0,,,4.92721217887726,0.8758741258741258,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
2017-03-31,3889900000.0,1046200000.0,1323000000.0,,598600000.0,1031400000.0,658200000.0,,5700000.0,600000.0,12800000.0,1000000.0,0.0,100242000.0,126600000.0,,31600000.0,,1031400000.0,,,3.3459,0.0,37300000.0,0.0010023387905111927,0.00015424561042700325,,,0.001465333299056531,0.0034969325153374232,,,1.7230203808887403,0.7907785336356765,,-5400000.0,54500000.0,,207300000.0,55700000.0,,,4.975397973950796,0.9784560143626571,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
2017-06-30,6253900000.0,1605000000.0,2324100000.0,,385400000.0,2419100000.0,578800000.0,,11800000.0,21400000.0,34800000.0,-3600000.0,0.0,177796000.0,239900000.0,,87100000.0,,2419100000.0,,296.6634,3.5946,0.0,98900000.0,0.05552672548002076,0.0034218647563920112,,,0.0018868226226834456,0.004207523622749153,,,6.276855215360664,0.6905899057699755,,35400000.0,55300000.0,,217000000.0,61900000.0,,,11.147926267281106,0.8933764135702746,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
2017-09-30,5695000000.0,1003600000.0,1750500000.0,,395200000.0,2415800000.0,536900000.0,,43900000.0,43800000.0,59200000.0,-6600000.0,0.0,177009000.0,371300000.0,,147100000.0,,2415800000.0,,171.1986,3.3906,0.0,191000000.0,0.11082995951417005,0.007690956979806848,,,0.007708516242317822,0.015617218071860547,,,6.112854251012146,0.5733219080262782,,93800000.0,67000000.0,,254200000.0,78100000.0,,,9.50354051927616,0.8578745198463509,0.9573205,193.55,73.06,1.9994,11156.404,12.7502,77.9562,2.2533
