report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-03-31,42357000000.0,4267000000.0,3257000000.0,31374000000.0,10983000000.0,11025000000.0,277000000.0,1418000000.0,2810000000.0,498000000.0,236000000.0,168000000.0,150000000.0,0.72,328000000.0,599000000.0,951000000.0,,-352000000.0,11302000000.0,,12.3838,0.9008,0.72,498000000.0,0.021487753801329328,0.005571688268763132,0.08398576512455516,0.17722419928825622,0.011757206601034067,0.02234687009199013,-0.12526690391459075,0.17722419928825622,1.0290448875534917,1.3101013202333436,,,,,,,,,,,0.8080876,75.5,47.73,3.65786,27662.621,5.8844,1.3138,1.432
2010-06-30,43055000000.0,3857000000.0,3613000000.0,31960000000.0,11095000000.0,11113000000.0,495000000.0,868000000.0,5552000000.0,851000000.0,580000000.0,343000000.0,14000000.0,1.77,327000000.0,962000000.0,2070000000.0,,-1108000000.0,11608000000.0,,8.1248,0.8425,1.77,851000000.0,0.05227579990986931,0.013471141563116943,0.10446685878962536,0.15327809798270894,0.019765416327952617,0.0374840329471876,-0.19956772334293948,0.15327809798270894,1.0462370437133843,1.0675339053418211,,,,,,,,,,,0.8080876,75.5,47.73,3.65786,27662.621,5.8844,1.3138,1.432
2010-09-30,45566000000.0,5041000000.0,3887000000.0,34020000000.0,11546000000.0,12117000000.0,98000000.0,2009000000.0,9340000000.0,1712000000.0,1090000000.0,518000000.0,261000000.0,3.31,328000000.0,2750000000.0,3129000000.0,,-379000000.0,12215000000.0,,8.0493,0.9038,3.31,1712000000.0,0.09440498874068942,0.0239213448623974,0.11670235546038545,0.18329764453961456,0.037571873765526925,0.07205083961112747,-0.04057815845824411,0.18329764453961456,1.0579421444656159,1.2968870594288655,,,,,,,,,,,0.8080876,75.5,47.73,3.65786,27662.621,5.8844,1.3138,1.432
2010-12-31,45530000000.0,4422000000.0,3952000000.0,34036000000.0,11494000000.0,12371000000.0,115000000.0,1389000000.0,-5293000000.0,-935000000.0,-650000000.0,-326000000.0,-71000000.0,-1.9800000000000009,-654000000.0,-834000000.0,-1607000000.0,,-2441000000.0,12486000000.0,1.1189,9.6149,1.0135,-1.9800000000000009,-935000000.0,-0.0565512441273708,-0.014276301339775971,0.12280370300396751,0.17664840355186096,-0.02053591038875467,-0.0389908256880734,0.46117513697336104,0.17664840355186096,1.086305898729772,1.1189271255060729,12409000000.0,1256000000.0,2126000000.0,-4280000000.0,2126000000.0,703000000.0,3.819999999999999,3.819999999999999,5.873000940733772,3.0241820768136556,0.8080876,75.5,47.73,3.65786,27662.621,5.8844,1.3138,1.432
2011-03-31,46161000000.0,4336000000.0,3693000000.0,34452000000.0,11709000000.0,12522000000.0,334000000.0,1298000000.0,2782000000.0,450000000.0,200000000.0,196000000.0,65000000.0,0.61,328000000.0,718000000.0,1133000000.0,,-415000000.0,12856000000.0,,9.3648,0.963,0.61,450000000.0,0.017080877957126997,0.004332661770758865,0.07189072609633357,0.16175413371675054,0.009748488984207448,0.018318746183594546,-0.14917325664989217,0.16175413371675054,1.0979588350841234,1.17411318711075,12381000000.0,1220000000.0,2078000000.0,-4343000000.0,2078000000.0,731000000.0,3.7099999999999986,3.7099999999999986,6.186717998075072,2.8426812585499315,0.8080876,75.5,47.73,3.65786,27662.621,5.8844,1.3138,1.432
2011-06-30,47075000000.0,4337000000.0,3882000000.0,35318000000.0,11757000000.0,12956000000.0,388000000.0,945000000.0,5766000000.0,829000000.0,376000000.0,398000000.0,127000000.0,1.15,328000000.0,1222000000.0,2256000000.0,,-1034000000.0,13344000000.0,,11.4049,1.0205,1.15,829000000.0,0.03198094752062601,0.007987254381306427,0.06520985084980922,0.14377384668747833,0.01761019649495486,0.03302657264650811,-0.17932708983697537,0.14377384668747833,1.1349834141362591,1.1172076249356002,12595000000.0,1016000000.0,2056000000.0,-4269000000.0,2056000000.0,786000000.0,3.089999999999999,3.089999999999999,6.490272373540856,2.6157760814249365,0.8080876,75.5,47.73,3.65786,27662.621,5.8844,1.3138,1.432
2011-09-30,47672000000.0,4751000000.0,4161000000.0,35626000000.0,12046000000.0,13010000000.0,560000000.0,1384000000.0,9746000000.0,1639000000.0,802000000.0,601000000.0,369000000.0,2.45,329000000.0,2824000000.0,3491000000.0,,-667000000.0,13570000000.0,,12.1583,1.1197,2.45,1639000000.0,0.06657811721733356,0.0168232924987414,0.0822901703262877,0.16817155756207675,0.03438076858533311,0.06398344784509681,-0.06843833367535399,0.16817155756207675,1.1265150257346837,1.1417928382600337,13001000000.0,728000000.0,1983000000.0,-4557000000.0,1983000000.0,869000000.0,2.229999999999999,2.229999999999999,6.843166918809884,2.281933256616801,0.8080876,75.5,47.73,3.65786,27662.621,5.8844,1.3138,1.432
2011-12-31,48039000000.0,4484000000.0,4348000000.0,36953000000.0,11086000000.0,13689000000.0,429000000.0,1469000000.0,-5534000000.0,-2598000000.0,-1415000000.0,-387000000.0,-849000000.0,-4.32,-659000000.0,-858000000.0,-2072000000.0,,-2930000000.0,14118000000.0,1.0313,612.5273,1.2744,-4.32,-2598000000.0,-0.12763846292621325,-0.02945523428880701,0.2556920852909288,0.4694615106613661,-0.054081059139449196,-0.10307887636883034,0.5294542826165523,0.4694615106613661,1.2734981057189247,1.031278748850046,12760000000.0,-37000000.0,320000000.0,-5046000000.0,320000000.0,808000000.0,-0.11000000000000032,-0.11000000000000032,44.11875,0.39603960396039606,0.8080876,75.5,47.73,3.65786,27662.621,5.8844,1.3138,1.432
2012-03-31,49384000000.0,4715000000.0,3675000000.0,37777000000.0,11607000000.0,14131000000.0,343000000.0,1483000000.0,2856000000.0,304000000.0,93000000.0,212000000.0,0.0,0.28,329000000.0,677000000.0,1276000000.0,,-599000000.0,14474000000.0,,,1.3659,0.28,304000000.0,0.008012406306539157,0.001883201036773044,0.032563025210084036,0.10644257703081232,0.006155839948161348,0.011655994785476017,-0.20973389355742297,0.10644257703081232,1.247006116998363,1.2829931972789115,12834000000.0,-144000000.0,174000000.0,-5230000000.0,174000000.0,824000000.0,-0.4400000000000003,-0.4400000000000003,83.183908045977,0.2111650485436893,0.8080876,75.5,47.73,3.65786,27662.621,5.8844,1.3138,1.432
2012-06-30,49388000000.0,4438000000.0,4223000000.0,37443000000.0,11945000000.0,13658000000.0,327000000.0,1175000000.0,5912000000.0,573000000.0,167000000.0,430000000.0,2000000.0,0.5,333000000.0,1160000000.0,2291000000.0,,-1131000000.0,13985000000.0,,,1.498,0.5,573000000.0,0.013980745081624111,0.0033813881914635134,0.02824763193504736,0.0969215155615697,0.011602008585081397,0.022097956035480138,-0.19130581867388363,0.0969215155615697,1.170782754290498,1.0509116741652853,12980000000.0,-353000000.0,-82000000.0,-5327000000.0,-82000000.0,856000000.0,-1.0900000000000003,-1.0900000000000003,-170.5487804878049,-0.09579439252336448,0.8080876,75.5,47.73,3.65786,27662.621,5.8844,1.3138,1.432
