report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2012-12-31,128683000000.0,89574000000.0,31910000000.0,56107000000.0,72576000000.0,11947000000.0,,6017000000.0,37464000000.0,27604000000.0,13079000000.0,10843000000.0,2461000000.0,1.0,8480000000.0,13264000000.0,1533000000.0,11731000000.0,11947000000.0,,14.5418,3.0824,1.0,13079000000.0,0.1494020061728395,0.08426132433965637,0.28942451420029897,0.7368140081144565,0.34910847747170615,0.10163735691583192,0.15473894679554678,0.3131272688447576,0.34910847747170615,0.16461364638447973,2.8070824193042934,182859000000.0,49757000000.0,61721000000.0,,71199000000.0,61721000000.0,5.0,5.0,0.19356458903776672,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2013-03-31,134105000000.0,93524000000.0,31929000000.0,57417000000.0,76688000000.0,11949000000.0,,5240000000.0,57953000000.0,43306000000.0,20691000000.0,16898000000.0,4009000000.0,1.0,8472000000.0,22930000000.0,2463000000.0,20467000000.0,11949000000.0,,14.5596,3.1425,1.0,20691000000.0,0.220347381598164,0.12600574176950896,0.2915811088295688,0.7472607112660259,0.35703069728918263,0.15428954923380933,0.23343524713155905,0.3531654961779373,0.35703069728918263,0.15581316503233883,2.92912399386138,185148000000.0,49185000000.0,60841000000.0,,69400000000.0,60841000000.0,4.0,4.0,0.19639716638451044,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2013-06-30,142431000000.0,101466000000.0,37417000000.0,63487000000.0,78944000000.0,12601000000.0,,3804000000.0,-33576000000.0,-25150000000.0,-12314000000.0,-10344000000.0,-2349000000.0,0.0,-16976000000.0,-15845000000.0,-342000000.0,-16187000000.0,12601000000.0,2.7118,13.0883,3.6757,0.0,-12314000000.0,-0.13102959059586541,-0.072624639299029,0.3080771979985704,0.7490469382892543,0.3667500595663569,-0.08645589794356566,-0.13451308099841608,0.48210030974505597,0.3667500595663569,0.1596194770976895,2.7117620333003716,77849000000.0,21863000000.0,26764000000.0,57600000000.0,23892000000.0,26764000000.0,2.0,2.0,0.47081901061126885,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2013-09-30,142348000000.0,99450000000.0,34623000000.0,60707000000.0,81641000000.0,12632000000.0,1300000000.0,4023000000.0,18529000000.0,13415000000.0,6334000000.0,5244000000.0,1164000000.0,0.0,8434000000.0,,1231000000.0,,13932000000.0,,12.2895,3.4621,0.0,6334000000.0,0.0642324322338041,0.03683929524826481,0.2830158130498138,0.7240002158778132,0.3418425171353014,0.04449658583190491,0.06627394766304291,,0.3418425171353014,0.1706495510834017,2.872368079022615,80370000000.0,22641000000.0,27790000000.0,59175000000.0,,27790000000.0,2.0,2.0,0.5013314141777618,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2013-12-31,153543000000.0,106870000000.0,33742000000.0,68443000000.0,85100000000.0,20676000000.0,300000000.0,10059000000.0,43048000000.0,29650000000.0,14303000000.0,11802000000.0,2484000000.0,1.0,8423000000.0,,2963000000.0,,20976000000.0,,13.6054,3.7216,1.0,14303000000.0,0.13868390129259694,0.07686446142123053,0.2741590782382457,0.6887660286192158,0.33225701542464225,0.09315305810098799,0.13483728647384893,,0.33225701542464225,0.2464864864864865,3.167269278643827,85954000000.0,23600000000.0,29014000000.0,61221000000.0,,29014000000.0,2.0,2.0,0.7229613290135797,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2014-03-31,156119000000.0,109006000000.0,33903000000.0,68695000000.0,87424000000.0,20679000000.0,,11572000000.0,63451000000.0,44112000000.0,21277000000.0,17462000000.0,3781000000.0,2.0,8411000000.0,,4155000000.0,,20679000000.0,,15.17,4.0819,2.0,21277000000.0,0.19973920204978038,0.11185057552251808,0.27520448850293927,0.695213629414824,0.33532962443460307,0.13628706307368096,0.1968215498182289,,0.33532962443460307,0.23653687774524157,3.215231690410878,91452000000.0,24164000000.0,29600000000.0,62027000000.0,,29600000000.0,3.0,3.0,0.6986148648648649,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2014-06-30,172384000000.0,114246000000.0,45625000000.0,82600000000.0,89784000000.0,20645000000.0,2000000000.0,8669000000.0,-38195000000.0,-27278000000.0,-14155000000.0,-12434000000.0,-1683000000.0,-1.0,-16869000000.0,,-2864000000.0,,22645000000.0,2.504,15.5643,3.9566,-1.0,-14155000000.0,-0.138487926579346,-0.07212966400594023,0.3255399921455688,0.7141772483309333,0.3705982458436968,-0.08211318915908669,-0.125901680171486,,0.3705982458436968,0.2522164305444177,2.504021917808219,86833000000.0,22074000000.0,27759000000.0,59899000000.0,,27759000000.0,2.0,2.0,0.8157714615079794,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2014-09-30,169656000000.0,112439000000.0,44694000000.0,79486000000.0,90170000000.0,18472000000.0,3500000000.0,6302000000.0,23201000000.0,14928000000.0,5844000000.0,4540000000.0,1356000000.0,0.0,8351000000.0,,1282000000.0,,21972000000.0,,17.9084,4.1823,0.0,5844000000.0,0.050349340135299986,0.026760032064884236,0.19568122063704152,0.6434205422180078,0.25188569458213006,0.03444617343330032,0.05211250022293164,,0.25188569458213006,0.24367306199401131,2.5157515550185705,91505000000.0,21370000000.0,27269000000.0,61412000000.0,,27269000000.0,2.0,2.0,0.805750119182955,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2014-12-31,174848000000.0,116362000000.0,47415000000.0,82969000000.0,91879000000.0,18260000000.0,8299000000.0,6426000000.0,49671000000.0,31262000000.0,13620000000.0,10403000000.0,3343000000.0,1.0,8321000000.0,,2772000000.0,,26559000000.0,,18.519,4.0969,1.0,13620000000.0,0.11322500244887297,0.0594973920204978,0.20943810271587043,0.6293813291457793,0.2742042640574983,0.0778962298682284,0.1149968760026343,,0.2742042640574983,0.2890649658790366,2.45411789518085,98128000000.0,19971000000.0,26586000000.0,63024000000.0,,26586000000.0,2.0,2.0,0.9989844278943805,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2015-03-31,176683000000.0,118398000000.0,40748000000.0,86551000000.0,90132000000.0,27644000000.0,1725000000.0,7414000000.0,71400000000.0,45830000000.0,20214000000.0,15388000000.0,4875000000.0,1.0,8293000000.0,,4163000000.0,,29369000000.0,,16.6762,3.5189,1.0,20214000000.0,0.17072737762392934,0.0870938347209409,0.21551820728291315,0.6418767507002802,0.283109243697479,0.11440829055426951,0.16915339620588948,,0.283109243697479,0.32584431722362756,2.9056149995091785,106077000000.0,17897000000.0,25523000000.0,64742000000.0,,25523000000.0,1.0,1.0,1.1506876150922698,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2015-06-30,176223000000.0,124712000000.0,49858000000.0,96140000000.0,80083000000.0,27808000000.0,4985000000.0,5595000000.0,-50692000000.0,-31478000000.0,-21517000000.0,-18138000000.0,-3260000000.0,-1.0,-16711000000.0,,-2273000000.0,,32793000000.0,2.4734,29.2918,3.8166,-1.0,-21517000000.0,-0.22649001660776943,-0.10292640574726342,0.35780793813619505,0.6209658328730372,0.4244653988795076,-0.12210097433365678,-0.19062511074099012,,0.4244653988795076,0.4094876565563228,2.501343816438686,93580000000.0,12193000000.0,18161000000.0,60542000000.0,,18161000000.0,1.0,1.0,1.805682506469908,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2015-09-30,172896000000.0,121656000000.0,49399000000.0,95451000000.0,77445000000.0,27819000000.0,9998000000.0,5431000000.0,20379000000.0,13172000000.0,5793000000.0,4620000000.0,893000000.0,0.0,8066000000.0,,1356000000.0,,37817000000.0,,28.1952,3.9004,0.0,5793000000.0,0.059655239202014335,0.026721265963353693,0.2267039599587811,0.6463516364885421,0.28426321213013395,0.033505691282620764,0.05025940899862921,,0.28426321213013395,0.4883078313641939,2.4627219174477215,90758000000.0,12273000000.0,18110000000.0,58786000000.0,,18110000000.0,1.0,1.0,2.088183324130315,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2015-12-31,180098000000.0,127812000000.0,42643000000.0,103318000000.0,76780000000.0,40679000000.0,3000000000.0,7185000000.0,44175000000.0,27096000000.0,11819000000.0,9618000000.0,1750000000.0,1.0,8047000000.0,,3380000000.0,,43679000000.0,,37.8453,5.0312,1.0,11819000000.0,0.1252669966137015,0.053404257681928725,0.21772495755517826,0.6133786078098472,0.26754951895868706,0.06562538173661006,0.09811637154550511,,0.26754951895868706,0.5688851263349831,2.9972562905986915,85262000000.0,11488000000.0,16309000000.0,54620000000.0,,16309000000.0,1.0,1.0,2.6782144828009073,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2016-03-31,181869000000.0,128421000000.0,44354000000.0,107063000000.0,74806000000.0,40896000000.0,5498000000.0,7170000000.0,64706000000.0,39905000000.0,17102000000.0,13676000000.0,2728000000.0,1.0,8041000000.0,,5688000000.0,,46394000000.0,,41.6784,5.0276,1.0,17102000000.0,0.182819559928348,0.07519698244340707,0.21135597935276482,0.6167125150681544,0.26430315581244396,0.09403471729651562,0.1411056105610561,,0.26430315581244396,0.620190893778574,2.8953645668936288,78568000000.0,9776000000.0,13197000000.0,48695000000.0,,13197000000.0,1.0,1.0,3.515495946048344,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2016-06-30,193694000000.0,139660000000.0,59357000000.0,121697000000.0,71997000000.0,40783000000.0,12904000000.0,6510000000.0,-43940000000.0,-27633000000.0,-14532000000.0,-11116000000.0,-2418000000.0,0.0,-16141000000.0,,-2081000000.0,,53687000000.0,2.3529,19.5832,4.4125,0.0,-14532000000.0,-0.1543953220273067,-0.057389490639875265,0.25298133818843876,0.6288802913063268,0.3307237141556668,-0.07502555577353971,-0.11562330925177429,,0.3307237141556668,0.7456838479381085,2.3528817157201343,85320000000.0,16798000000.0,20182000000.0,52540000000.0,,20182000000.0,2.0,2.0,2.6601427014171044,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2016-09-30,212524000000.0,157909000000.0,58810000000.0,142152000000.0,70372000000.0,60154000000.0,14536000000.0,13928000000.0,20453000000.0,12609000000.0,5225000000.0,4690000000.0,635000000.0,0.0,7876000000.0,,2163000000.0,,74690000000.0,,21.0342,4.8339,0.0,5225000000.0,0.06664582504405162,0.022068095838587643,0.2293062142472987,0.6164865789859678,0.25546374614970907,0.024585458583501158,0.036019081496187835,,0.25546374614970907,1.0613596316716876,2.685070566230233,85394000000.0,16868000000.0,19614000000.0,51977000000.0,,19614000000.0,2.0,2.0,3.807994289793005,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2016-12-31,224610000000.0,144949000000.0,70787000000.0,155801000000.0,68809000000.0,59306000000.0,25065000000.0,8468000000.0,44543000000.0,26798000000.0,11402000000.0,9890000000.0,1798000000.0,1.0,7853000000.0,,4151000000.0,,84371000000.0,,21.575,5.1363,1.0,11402000000.0,0.14373119795375605,0.044031877476514845,0.22203264261500125,0.6016209056417394,0.25597737018162225,0.05076354570143805,0.07443530487008748,,0.25597737018162225,1.2261622752837564,2.0476782460056224,85762000000.0,17140000000.0,19197000000.0,51679000000.0,,19197000000.0,2.0,2.0,4.395009636922436,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2017-03-31,225017000000.0,146313000000.0,52005000000.0,155288000000.0,69729000000.0,76222000000.0,7187000000.0,6713000000.0,66633000000.0,40828000000.0,16996000000.0,14691000000.0,2913000000.0,1.0,7840000000.0,,5846000000.0,,83409000000.0,,20.9585,5.2245,1.0,16996000000.0,0.21068708858581078,0.06528840043196736,0.22047634055197876,0.6127294283613225,0.2550688097489232,0.0755320709101979,0.11098486332588907,,0.2550688097489232,1.1961880996429033,2.8134410152869918,87689000000.0,18155000000.0,19091000000.0,52602000000.0,,19091000000.0,2.0,2.0,4.369022052275942,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2017-06-30,241086000000.0,159851000000.0,64527000000.0,168692000000.0,72394000000.0,76073000000.0,9072000000.0,7663000000.0,-41679000000.0,-24546000000.0,-11297000000.0,-8067000000.0,-3401000000.0,0.0,-15737000000.0,,-4031000000.0,,85145000000.0,2.9186,20.8786,5.5107,0.0,-11297000000.0,-0.11143188662043815,-0.033461088574201735,0.19355070899013893,0.5889296768156626,0.2710477698601214,-0.04685879727566097,-0.07170922755635113,,0.2710477698601214,1.1761333812194381,2.4772730794861064,89950000000.0,21204000000.0,22326000000.0,55689000000.0,,22326000000.0,2.0,2.0,3.8137149511779986,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2017-09-30,249097000000.0,161031000000.0,51615000000.0,159450000000.0,89647000000.0,76255000000.0,8170000000.0,6884000000.0,24538000000.0,16260000000.0,7708000000.0,6576000000.0,1408000000.0,0.0,7799000000.0,,2132000000.0,,84425000000.0,,21.8065,5.804,0.0,7708000000.0,0.07335437884145593,0.02639935446833964,0.2679925014263591,0.6626456923954682,0.3141250305648382,0.030943768893242393,0.044280527597775635,,0.3141250305648382,0.9417493056097805,3.1198488811392036,94035000000.0,23090000000.0,24809000000.0,59340000000.0,,24809000000.0,2.0,2.0,3.4029989116852755,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2017-12-31,256003000000.0,167633000000.0,58099000000.0,177643000000.0,78360000000.0,73348000000.0,12466000000.0,12859000000.0,53456000000.0,34114000000.0,16387000000.0,274000000.0,16879000000.0,0.0,7799000000.0,20315000000.0,4718000000.0,15597000000.0,85814000000.0,,47.9477,6.4833,0.0,16387000000.0,0.003496681980602348,0.001070299957422374,0.005125710865010476,0.6381697096677641,0.3065511822807543,0.06401096862146147,0.09981483060655158,0.2917726728524394,0.3065511822807543,1.0951250638080654,2.8852992306235907,102948000000.0,13474000000.0,29794000000.0,66656000000.0,,29794000000.0,1.0,1.0,2.8802443444988923,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2018-03-31,245497000000.0,156659000000.0,46133000000.0,166258000000.0,79239000000.0,73480000000.0,230000000.0,9221000000.0,80275000000.0,51664000000.0,24679000000.0,7698000000.0,18096000000.0,0.0,7798000000.0,32466000000.0,7652000000.0,24814000000.0,73710000000.0,,43.2286,6.4373,0.0,24679000000.0,0.09714913110968083,0.0313567986574174,0.09589535970102772,0.6435876673933354,0.307430706944877,0.10052668668048896,0.16135443840757377,0.309112426035503,0.307430706944877,0.9302237534547382,3.395812108468992,116590000000.0,6481000000.0,37477000000.0,77492000000.0,,37477000000.0,0.0,0.0,1.9668063078688263,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2018-06-30,258848000000.0,169662000000.0,58488000000.0,176130000000.0,82718000000.0,72242000000.0,0.0,11946000000.0,-47909000000.0,-30031000000.0,-13716000000.0,2023000000.0,-16480000000.0,2.0,-15602000000.0,-8897000000.0,-2870000000.0,-11767000000.0,72242000000.0,2.9008,46.37,6.9626,2.0,-13716000000.0,0.024456587441669286,0.007815397453331685,-0.04222588657663487,0.6268342065165209,0.2862927633638774,-0.05298862652985536,-0.08851316468766134,0.24561147174852324,0.2862927633638774,0.8733528373509998,2.900800164136233,110360000000.0,16571000000.0,35058000000.0,72007000000.0,,35058000000.0,2.0,2.0,2.0606423640823777,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2018-09-30,257619000000.0,164195000000.0,56277000000.0,171652000000.0,85967000000.0,69733000000.0,,15137000000.0,29084000000.0,19179000000.0,9955000000.0,8824000000.0,1397000000.0,1.0,7766000000.0,13657000000.0,3602000000.0,10055000000.0,69733000000.0,,47.1649,7.7245,1.0,9955000000.0,0.10264403782846906,0.03425213202442366,0.3033970568009902,0.6594347407509283,0.34228441754916794,0.03864233616309356,0.06393705844572897,0.3457227341493605,0.34228441754916794,0.8111600963160283,2.91762176377561,114906000000.0,18819000000.0,37305000000.0,74926000000.0,38699000000.0,37305000000.0,3.0,3.0,1.8692668543090738,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2018-12-31,258859000000.0,156874000000.0,50318000000.0,166731000000.0,92128000000.0,69653000000.0,,6638000000.0,61555000000.0,39227000000.0,20213000000.0,17244000000.0,3362000000.0,2.0,7767000000.0,22557000000.0,7309000000.0,15248000000.0,69653000000.0,,23.2454,6.5818,2.0,20213000000.0,0.18717436609934004,0.0666154161145643,0.2801397124522785,0.6372674843635773,0.3283729997563155,0.07808498062651868,0.12494050599266911,0.24771342701648932,0.3283729997563155,0.7560459360889198,3.1176517349656185,123005000000.0,35789000000.0,41131000000.0,80039000000.0,38350000000.0,41131000000.0,5.0,5.0,1.6934429019474362,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2019-03-31,263281000000.0,159887000000.0,53861000000.0,168417000000.0,94864000000.0,66585000000.0,,11212000000.0,92126000000.0,59628000000.0,30554000000.0,26053000000.0,5039000000.0,3.0,7759000000.0,36077000000.0,9874000000.0,26203000000.0,66585000000.0,,26.1452,7.4719,3.0,30554000000.0,0.27463526733007254,0.09895510880010332,0.282797473026073,0.647243991924104,0.3316544732214576,0.11605091138365473,0.1892486172103884,0.2844256778759525,0.3316544732214576,0.7018995614774836,2.9685115389614007,134856000000.0,54144000000.0,47006000000.0,88003000000.0,39739000000.0,47006000000.0,8.0,8.0,1.4165212951538102,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2019-06-30,286556000000.0,175552000000.0,69420000000.0,184226000000.0,102330000000.0,66662000000.0,,11356000000.0,-56922000000.0,-35101000000.0,-17763000000.0,-12881000000.0,-5350000000.0,-1.0,-15539000000.0,-20106000000.0,-6860000000.0,-26966000000.0,66662000000.0,2.5288,26.4957,8.2618,-1.0,-17763000000.0,-0.12587706439949184,-0.044951074135596535,0.22629211904008995,0.6166508555567267,0.3120586065141773,-0.06198788369463561,-0.1051114845673168,0.47373598959980323,0.3120586065141773,0.6514414150298056,2.5288389513108616,125843000000.0,39240000000.0,42959000000.0,82933000000.0,24540000000.0,42959000000.0,5.0,5.0,1.5517586535999441,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2019-09-30,278955000000.0,165896000000.0,58118000000.0,172894000000.0,106061000000.0,66478000000.0,,13117000000.0,33055000000.0,22649000000.0,12686000000.0,10678000000.0,2008000000.0,1.38,7710000000.0,13818000000.0,3385000000.0,10433000000.0,66478000000.0,,25.8322,8.1775,1.38,12686000000.0,0.1006779117677563,0.03827857539746554,0.3230373619724701,0.6851913477537438,0.38378460142187265,0.045476869029054866,0.07352540585027154,0.3156254726970201,0.38378460142187265,0.6267902433505247,2.8544684951305963,129814000000.0,41094000000.0,45690000000.0,86403000000.0,24918000000.0,45690000000.0,5.38,5.38,1.4549792077040928,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
2019-12-31,282794000000.0,167074000000.0,59640000000.0,172685000000.0,110109000000.0,63361000000.0,,8864000000.0,69961000000.0,47197000000.0,26577000000.0,22327000000.0,4444000000.0,2.9,7701000000.0,24498000000.0,6930000000.0,17568000000.0,63361000000.0,,27.143,8.9614,2.9,26577000000.0,0.20277179885386298,0.07895146290232466,0.31913494661311304,0.6746187161418504,0.3798830777147268,0.09398007029852118,0.15320804750100883,0.25111133345721187,0.3798830777147268,0.5754388832883779,2.8013749161636485,138220000000.0,46177000000.0,52054000000.0,94373000000.0,27238000000.0,52054000000.0,6.279999999999999,6.279999999999999,1.2172167364659776,1.105338,555.45,344.79,37.27256,2773175.8,23.2528,10.7635,9.0789
