report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2010-05-01,3928097000.0,3078308000.0,564717000.0,,2890250000.0,,,1008372000.0,1271223000.0,802991000.0,363189000.0,,5106000.0,75547000.0,0.94,305354000.0,492093000.0,34669000.0,457424000.0,0.0,,19.5471,3.8403,0.94,363189000.0,,,,0.6316680865591638,0.2857004632546768,0.09245927480915059,0.1256600640083038,0.3598298646264267,0.2857004632546768,0.0,5.4510630988619075,,,,,,,,,,,,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2010-07-31,4104068000.0,3234538000.0,588379000.0,,3034475000.0,,,993429000.0,1991513000.0,1283193000.0,614334000.0,,7720000.0,127377000.0,1.59,305578000.0,716899000.0,73794000.0,643105000.0,0.0,,15.1333,3.4995,1.59,614334000.0,,,,0.6443307173992838,0.30847601798230795,0.14968904024007398,0.20245149490439038,0.32292282299939795,0.30847601798230795,0.0,5.497371592120045,,,,,,,,,,,,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2010-10-30,4328831000.0,3478999000.0,643467000.0,,3199717000.0,,,1070000000.0,2761503000.0,1799422000.0,900074000.0,,10429000.0,190440000.0,2.33,305861000.0,991175000.0,111557000.0,879618000.0,0.0,5.4106,14.1757,3.6554,2.33,900074000.0,,,,0.6516096488035682,0.3259362745577318,0.20792541912585638,0.2812980022920777,0.3185287142545201,0.3259362745577318,0.0,5.406647116324535,,,,,,,,,,,,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2011-01-29,4596905000.0,3737029000.0,608491000.0,,3364427000.0,,,1570321000.0,728504000.0,482173000.0,259406000.0,222106000.0,2830000.0,43214000.0,0.72,308848000.0,216751000.0,25547000.0,191204000.0,0.0,,14.2975,4.0298,0.72,259406000.0,0.06601599618597759,0.048316421592353984,0.3048795888560667,0.6618673336042081,0.3560804058728573,0.05643057665973084,0.07710257942882993,0.26246115326751807,0.3560804058728573,0.0,6.141469635541035,6752743000.0,,2137003000.0,4367779000.0,2171351000.0,2137003000.0,26085000.0,5.58,5.58,0.0,81.92459267778416,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2011-04-30,5160399000.0,4292738000.0,588158000.0,,3581998000.0,,,1894761000.0,1519284000.0,1016387000.0,557892000.0,463932000.0,6908000.0,98144000.0,1.5,309234000.0,413389000.0,59688000.0,353701000.0,0.0,,13.6225,4.0212,1.5,557892000.0,0.12951766025553335,0.08990235057405445,0.30536226275008493,0.668990787765816,0.3672071844368795,0.10811024496361618,0.1557488306805308,0.23280769099128273,0.3672071844368795,0.0,7.298613637832011,7000804000.0,,2331706000.0,4581175000.0,2067628000.0,2331706000.0,27887000.0,6.140000000000001,6.140000000000001,0.0,83.61265105604762,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2011-07-30,5251381000.0,4339131000.0,556287000.0,,3715717000.0,,,1357821000.0,2277186000.0,1526027000.0,836733000.0,683867000.0,13067000.0,153080000.0,2.21,309070000.0,670369000.0,96665000.0,573704000.0,0.0,,11.2289,3.3489,2.21,836733000.0,0.18404711661302517,0.1302261252801882,0.3003123152873766,0.6701371780785583,0.36744165825716474,0.15933580138253156,0.22518749409602506,0.2519355028530827,0.36744165825716474,0.0,7.800166101311014,7286477000.0,,2554105000.0,4824009000.0,1998227000.0,2554105000.0,33234000.0,6.76,6.76,0.0,76.85216946500572,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2011-10-29,5277635000.0,4386348000.0,525005000.0,5277635000.0,3795413000.0,,,1405100000.0,-1531654000.0,-1038046000.0,-582006000.0,-502511000.0,-3659000.0,-93885000.0,-1.6199999999999997,-618916000.0,-399980000.0,-58904000.0,-458884000.0,0.0,8.3543,12.5636,3.6403,-1.6199999999999997,-582006000.0,-0.13239955704425316,-0.09521518634767277,0.3280838883977713,0.6777287820878606,0.3799852969404317,-0.11027780435744419,-0.15334457672985785,0.2996003013735478,0.3799852969404317,0.0,8.354869001247607,2993320000.0,867394000.0,1072025000.0,1986541000.0,659725000.0,1072025000.0,19146000.0,2.81,2.81,0.0,55.9921132351405,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2012-02-04,5277834000.0,4395168000.0,498055000.0,5277834000.0,3842435000.0,,,1097442000.0,648058000.0,409390000.0,183372000.0,139382000.0,6682000.0,40704000.0,0.46,305531000.0,214820000.0,25289000.0,189531000.0,0.0,,15.0206,4.0459,0.46,183372000.0,0.03627439371127943,0.026408939727926267,0.2150764283443766,0.6317181486842227,0.28295615515895184,0.0347437983081696,0.04772286323646334,0.2924599341416972,0.28295615515895184,0.0,8.824663942737248,2912874000.0,784670000.0,995991000.0,1913758000.0,658052000.0,995991000.0,22998000.0,2.55,2.55,0.0,43.3077224106444,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2012-05-05,5412490000.0,4522529000.0,558574000.0,5412490000.0,3925140000.0,,,695066000.0,1323152000.0,849845000.0,396298000.0,302281000.0,13572000.0,89259000.0,0.99,305726000.0,440789000.0,55426000.0,385363000.0,0.0,,15.828,3.9932,0.99,396298000.0,0.07701152060818213,0.05584878678759684,0.22845523416810767,0.6422882631776243,0.2995105626564446,0.07321916530099824,0.10096404204690788,0.2912462060292393,0.2995105626564446,0.0,8.096561959561312,2716742000.0,623019000.0,834397000.0,1747216000.0,689714000.0,834397000.0,29662000.0,2.04,2.04,0.0,28.130166543051715,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2012-08-04,5456622000.0,4561285000.0,508542000.0,5456622000.0,4028606000.0,,,462149000.0,2006178000.0,1297719000.0,608769000.0,472049000.0,20031000.0,128960000.0,1.54,305604000.0,578495000.0,94665000.0,483830000.0,0.0,,18.1641,4.3744,1.54,608769000.0,0.11717427814981163,0.08650938254473188,0.2352976655112358,0.6468613453043548,0.30344715174824965,0.11156517713706392,0.15111157556733024,0.24117002579033367,0.30344715174824965,0.0,8.969337832470082,2445734000.0,411201000.0,606433000.0,1518908000.0,599840000.0,606433000.0,36626000.0,1.37,1.37,0.0,16.55744553049746,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2012-11-03,5620347000.0,4696185000.0,525079000.0,5620347000.0,4165359000.0,,,528833000.0,-1276246000.0,-815953000.0,-364391000.0,-262476000.0,-13863000.0,-96626000.0,-0.8600000000000003,-610670000.0,-419562000.0,-43204000.0,-462766000.0,0.0,8.9448,18.8663,4.5489,-0.8600000000000003,-364391000.0,-0.06301401631888152,-0.046701031092920064,0.20566254468182465,0.6393383407274146,0.2855178390373016,-0.0648342531164001,-0.08748129512966349,0.3625993734750197,0.2855178390373016,0.0,8.943768461507696,2701142000.0,651236000.0,824048000.0,1741001000.0,595958000.0,824048000.0,26422000.0,2.1299999999999994,2.1299999999999994,0.0,31.187949436075996,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2013-02-02,5716808000.0,4813935000.0,508535000.0,5716808000.0,4323797000.0,,,795797000.0,622134000.0,390284000.0,153489000.0,131222000.0,6414000.0,18887000.0,0.42,310275000.0,157969000.0,18269000.0,139700000.0,0.0,,20.9588,5.0384,0.42,153489000.0,0.030348788345058754,0.02295371822877382,0.21092240578396293,0.6273310894437533,0.24671373048250056,0.026848723973238214,0.035498660089731314,0.22454969508176695,0.24671373048250056,0.0,9.466280590323183,2675218000.0,643076000.0,794165000.0,1721895000.0,546127000.0,794165000.0,26154000.0,2.0899999999999994,2.0899999999999994,0.0,30.36495373556626,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2013-05-04,5841036000.0,4963212000.0,509162000.0,5841036000.0,4460590000.0,,,595631000.0,1281384000.0,812479000.0,344871000.0,295694000.0,12771000.0,42076000.0,0.95,311822000.0,410155000.0,44448000.0,365707000.0,0.0,,21.9018,5.3095,0.95,344871000.0,0.06629033378992465,0.05062355376683177,0.23076142670737265,0.6340636374420158,0.2691394617070293,0.05904277939735348,0.0773151085394533,0.2854000049945996,0.2691394617070293,0.0,9.747805217200026,2633450000.0,636489000.0,742738000.0,1684529000.0,526471000.0,742738000.0,25353000.0,2.0499999999999994,2.0499999999999994,0.0,29.295862422592986,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
2013-08-03,6138626000.0,5244490000.0,491809000.0,,4643236000.0,,,460068000.0,1955556000.0,1247541000.0,553213000.0,471933000.0,20443000.0,60878000.0,1.0,312983000.0,630180000.0,74516000.0,555664000.0,0.0,,23.6586,5.8116,1.0,553213000.0,0.10163881396508814,0.07687925604198724,0.24132932015242725,0.6379469572847825,0.28289294706978474,0.09012000405302424,0.11914384709284645,0.2841462990576593,0.28289294706978474,0.0,10.663672279279151,2582828000.0,636373000.0,687182000.0,1634351000.0,598305000.0,687182000.0,25765000.0,1.5099999999999993,1.5099999999999993,0.0,26.671143023481466,1.0957286,363.2,158.65,3.73283,155414.86,57.4154,3.3827,13.2192
