report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,short_term_debt,cash,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,operating_cash_flow,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2019-12-31,4628400000.0,1543900000.0,574600000.0,2758500000.0,1869900000.0,,,505500000.0,-1263900000.0,-470100000.0,-187500000.0,-113500000.0,-46300000.0,-29700000.0,-0.55,-99900000.0,0.0,2.6852,47.2071,3.7204,-0.55,-187500000.0,-0.060698433071287236,-0.024522513179500476,0.08980140833926735,0.3719439829100403,0.1483503441727985,-0.0405107596577651,-0.10027274185785336,0.1483503441727985,0.0,2.686912634876436,2451900000.0,159100000.0,275300000.0,911700000.0,275300000.0,88900000.0,0.76,0.76,0.0,3.09673790776153,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2020-03-31,15358300000.0,2929400000.0,1390000000.0,6602800000.0,8686200000.0,,,555700000.0,799900000.0,244500000.0,-66800000.0,-36800000.0,27100000.0,-58900000.0,-0.13,68400000.0,0.0,,137.2344,5.1173,-0.13,-66800000.0,-0.004236605189841358,-0.002396098526529629,-0.046005750718839854,0.3056632079009876,-0.08351043880485061,-0.004349439716635305,-0.007690359420690291,-0.08351043880485061,0.0,2.107482014388489,2631500000.0,75200000.0,128300000.0,925700000.0,128300000.0,93600000.0,0.4,0.4,0.0,1.3707264957264957,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2020-06-30,15433300000.0,3326800000.0,1478200000.0,6791500000.0,8574900000.0,,,1173600000.0,2064300000.0,604500000.0,-119000000.0,-214400000.0,57900000.0,37000000.0,-0.62,315800000.0,0.0,,,4.8645,-0.62,-119000000.0,-0.025003207034484366,-0.013892038643711973,-0.10386087293513539,0.2928353437000436,-0.05764665988470668,-0.0077105998069110305,-0.013877712859625186,-0.05764665988470668,0.0,2.2505750236774453,3446400000.0,-231300000.0,-145600000.0,1065300000.0,-145600000.0,106700000.0,-0.66,-0.66,-0.0,-1.3645735707591378,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2020-09-30,15610500000.0,3459800000.0,1425800000.0,6780600000.0,8771700000.0,,,1313300000.0,3399500000.0,1086500000.0,-44700000.0,-184900000.0,86700000.0,55200000.0,-0.5,502500000.0,0.0,,,5.0805,-0.5,-44700000.0,-0.021079152273789575,-0.011844591781172928,-0.054390351522282686,0.3196058243859391,-0.013148992498896896,-0.0028634572883636015,-0.0050959335134580525,-0.013148992498896896,0.0,2.4265675410295975,4999800000.0,-549600000.0,-418000000.0,1465400000.0,-418000000.0,125400000.0,-1.8,-1.8,-0.0,-3.3333333333333335,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2020-12-31,16058600000.0,3862100000.0,1498600000.0,6869100000.0,9119700000.0,,,1750900000.0,-1353500000.0,-322100000.0,316200000.0,402800000.0,-60600000.0,-20300000.0,1.16,27600000.0,0.0,2.5764,,4.7892,1.16,316200000.0,0.04416811956533658,0.025083133025294857,-0.2975988178795715,0.2379756187661618,-0.23361654968599926,0.019690383968714583,0.03467219316424883,-0.23361654968599926,0.0,2.577138662751902,4910200000.0,-33300000.0,85700000.0,1613400000.0,85700000.0,111100000.0,-0.09000000000000008,-0.09000000000000008,0.0,0.7713771377137714,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2021-03-31,15861900000.0,4153900000.0,1536300000.0,6836200000.0,8956700000.0,,,1639600000.0,1369800000.0,515400000.0,149700000.0,-90400000.0,23100000.0,17500000.0,-0.21,,0.0,,,4.6005,-0.21,149700000.0,-0.010093003003338282,-0.005699191143557833,-0.06599503577164549,0.3762593079281647,0.10928602715724924,0.009437709227772208,0.01671374501769625,0.10928602715724924,0.0,2.703833886610688,5480100000.0,-86900000.0,302200000.0,1884300000.0,302200000.0,107100000.0,-0.17000000000000007,-0.17000000000000007,0.0,2.8216619981325866,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2021-06-30,16176700000.0,5712400000.0,1823000000.0,6830300000.0,9277900000.0,,,3669900000.0,2408600000.0,964800000.0,261400000.0,143500000.0,45800000.0,23100000.0,0.34,,0.0,,63.1654,4.326,0.34,261400000.0,0.015466862113193718,0.008870783287073383,0.05957817819480196,0.4005646433612887,0.1085277754712281,0.01615904356265493,0.028174479138598173,0.1085277754712281,0.0,3.133516182117389,5824400000.0,271000000.0,682600000.0,2244600000.0,682600000.0,95000000.0,0.79,0.79,0.0,7.185263157894737,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2021-09-30,14922800000.0,4030900000.0,1632600000.0,6200000000.0,8653600000.0,,,2033000000.0,3733600000.0,1479100000.0,425300000.0,269500000.0,68300000.0,25800000.0,0.64,,0.0,,48.7844,4.1484,0.64,425300000.0,0.031143108070629564,0.018059613477363498,0.07218234411827727,0.3961592029140776,0.11391150632097707,0.028500013402310558,0.04914717574188777,0.11391150632097707,0.0,2.469006492711013,6158500000.0,725400000.0,1152600000.0,2637200000.0,1152600000.0,76600000.0,1.93,1.93,0.0,15.046997389033942,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2021-12-31,15154500000.0,4114900000.0,1467700000.0,6083300000.0,9001500000.0,,,2109600000.0,-2359600000.0,-970800000.0,-270700000.0,239900000.0,-49500000.0,-88200000.0,0.5700000000000001,,0.0,2.8031,44.8308,4.8943,0.5700000000000001,-270700000.0,0.026651113703271678,0.01583028143455739,-0.1016697745380573,0.41142566536701136,0.11472283437870825,-0.01786268105183279,-0.030072765650169416,0.11472283437870825,0.0,2.803638345710976,5152400000.0,562500000.0,565700000.0,1988500000.0,565700000.0,87700000.0,1.34,1.34,0.0,6.450399087799316,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2022-03-31,15104800000.0,4186000000.0,1453600000.0,6041500000.0,8992200000.0,,40100000.0,1990200000.0,1337000000.0,526100000.0,157000000.0,103700000.0,19000000.0,32400000.0,0.25,,40100000.0,,27.1493,3.8324,0.25,157000000.0,0.01153221681012433,0.006865367300460781,0.07756170531039641,0.39349289454001496,0.11742707554225879,0.010394046925480642,0.017382062154711424,0.11742707554225879,0.004459420386557239,2.8797468354430378,5119600000.0,756600000.0,573000000.0,1999200000.0,573000000.0,83600000.0,1.8,1.8,0.0699825479930192,6.854066985645933,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2022-06-30,14221400000.0,3554900000.0,1464800000.0,5377400000.0,8776900000.0,,31600000.0,1309200000.0,2776900000.0,1095900000.0,354400000.0,242200000.0,42200000.0,74300000.0,0.59,,31600000.0,,25.6558,3.0727,0.59,354400000.0,0.027595164579749115,0.017030672085729955,0.08721956138139653,0.39464870899204146,0.12762432928805503,0.024920190698524757,0.04023386501674519,0.12762432928805503,0.0036003600360036,2.4268842162752593,5487900000.0,855300000.0,666000000.0,2130300000.0,666000000.0,80000000.0,2.05,2.05,0.04744744744744745,8.325,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2022-09-30,14225600000.0,3744800000.0,1523000000.0,5410600000.0,8750900000.0,,32800000.0,1459500000.0,4292600000.0,1671200000.0,544400000.0,387300000.0,68800000.0,104600000.0,0.0,,32800000.0,,25.7488,3.067,0.0,544400000.0,0.04425830486007153,0.02722556517827016,0.09022503843824256,0.3893211573405395,0.12682290453338302,0.03826903610392532,0.061978437332786865,0.12682290453338302,0.0037481859008787668,2.4588312541037425,6046900000.0,973100000.0,785100000.0,2322400000.0,785100000.0,80500000.0,1.4100000000000001,1.4100000000000001,0.04177811743726914,9.7527950310559,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2022-12-31,14765900000.0,3967300000.0,1674000000.0,5508700000.0,9195800000.0,,36500000.0,1613000000.0,-2490200000.0,-967600000.0,-238500000.0,-128500000.0,-26800000.0,-61700000.0,0.16000000000000003,,36500000.0,2.3698,34.9883,3.5761,0.16000000000000003,-238500000.0,-0.013973770634420062,-0.00870248342464733,0.05160228094128986,0.3885631676170589,0.09577543972371697,-0.016152080130571112,-0.02583321599168138,0.09577543972371697,0.003969203331955893,2.369952210274791,5916300000.0,604700000.0,817300000.0,2325600000.0,817300000.0,103200000.0,1.0,1.0,0.04465924385170684,7.919573643410852,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2023-03-31,14995000000.0,3672400000.0,1700100000.0,5613300000.0,9317300000.0,,33900000.0,1119300000.0,1629300000.0,664200000.0,240300000.0,161100000.0,38900000.0,48100000.0,0.0,,33900000.0,,35.5878,3.7952,0.0,240300000.0,0.017290416751634057,0.010743581193731243,0.0988768182655128,0.40765973117289633,0.14748665070889339,0.016025341780593533,0.025697236718282147,0.14748665070889339,0.003638393096712567,2.1601082289277103,6208600000.0,662100000.0,900600000.0,2463700000.0,900600000.0,123100000.0,0.75,0.75,0.03764157228514324,7.316003249390739,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2023-06-30,15028600000.0,3727000000.0,1624100000.0,5548200000.0,9414800000.0,,31300000.0,1178100000.0,3315800000.0,1361700000.0,512700000.0,340600000.0,79700000.0,108600000.0,0.0,,31300000.0,,37.5899,4.0943,0.0,512700000.0,0.03617708289076773,0.02266345501244294,0.10272030882441643,0.4106701248567465,0.15462331865613124,0.03411495415407956,0.054276368024899165,0.15462331865613124,0.003324552831711773,2.294809432916692,6747500000.0,760500000.0,1058900000.0,2729500000.0,1058900000.0,160600000.0,0.16000000000000003,0.16000000000000003,0.02955897629615639,6.593399750933997,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2023-09-30,15154000000.0,3733400000.0,1654700000.0,5534200000.0,9554000000.0,,33900000.0,1197500000.0,5054700000.0,2101000000.0,831100000.0,548900000.0,119300000.0,168900000.0,1.0,,33900000.0,,33.5966,3.855,1.0,831100000.0,0.05745237596818087,0.036221459680612376,0.10859200348190792,0.4156527588185253,0.16442123172492928,0.05484360564867362,0.08668217232136338,0.16442123172492928,0.003548252041029935,2.2562398017767573,7509600000.0,922100000.0,1345600000.0,3159300000.0,1345600000.0,211100000.0,1.1600000000000001,1.1600000000000001,0.025193222354340072,6.374230222643297,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2023-12-31,15563500000.0,4050400000.0,1827300000.0,5716800000.0,9783800000.0,,30600000.0,1595500000.0,-3123700000.0,-1244700000.0,-419800000.0,-271900000.0,-81200000.0,-85600000.0,0.0,,30600000.0,2.2166,40.2042,4.553,0.0,-419800000.0,-0.027790837915738262,-0.017470363350146175,0.08704421039152288,0.39846976342158336,0.13439190703332587,-0.02697336717319369,-0.042773883273557224,0.13439190703332587,0.003127619125493162,2.2166037322826027,6876100000.0,778700000.0,1164300000.0,2882200000.0,1164300000.0,156700000.0,1.0,1.0,0.026281886111826847,7.430121250797702,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2024-03-31,15529000000.0,4006800000.0,1724600000.0,5609300000.0,9855300000.0,,31300000.0,1452300000.0,1670100000.0,746300000.0,293200000.0,202200000.0,36800000.0,54400000.0,0.0,161600000.0,31300000.0,,46.0718,5.4605,0.0,293200000.0,0.020516879242641017,0.01302079979393393,0.12107059457517513,0.4468594694928447,0.1755583497994132,0.01888080365767274,0.029656302470009912,0.1755583497994132,0.003175956084543342,2.3233213498782326,6916900000.0,819800000.0,1217200000.0,2964300000.0,1217200000.0,154600000.0,1.0,1.0,0.025714755175813342,7.873221216041397,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2024-06-30,17838500000.0,3843200000.0,1764600000.0,7814300000.0,9958200000.0,,4500000.0,1062500000.0,3475400000.0,1539600000.0,565000000.0,387200000.0,,100500000.0,0.0,466500000.0,4500000.0,,43.8072,5.1387,0.0,565000000.0,0.038882528971099194,0.021705860918799228,0.11141163607066812,0.4429993669793405,0.1625712148241929,0.031673066681615604,0.0567115340219017,0.1625712148241929,0.0004518888955835392,2.1779440099739316,7076500000.0,866400000.0,1269500000.0,3142200000.0,1269500000.0,,1.0,1.0,0.0035447026388341868,,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2024-09-30,18206200000.0,4191200000.0,1775600000.0,7872000000.0,10267600000.0,,2900000.0,1376900000.0,5336400000.0,2354600000.0,921300000.0,608800000.0,,174300000.0,1.0,870500000.0,2900000.0,,47.2144,5.5316,1.0,921300000.0,0.05929331099770151,0.03343915808900265,0.11408440146915523,0.441233790570422,0.172644479424331,0.050603640518065277,0.08970351978968892,0.172644479424331,0.0002824418559351747,2.3604415408875874,7358200000.0,926300000.0,1359700000.0,3395800000.0,1359700000.0,,1.0,1.0,0.002132823416930205,,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2024-12-31,18009800000.0,4163500000.0,1818900000.0,7764500000.0,10179000000.0,,3100000.0,1541200000.0,-3246900000.0,-1470500000.0,-479400000.0,-359600000.0,,-66700000.0,1.0,,3100000.0,2.289,43.6919,5.0389,1.0,-479400000.0,-0.035327635327635325,-0.019966906906239937,0.11075179401891035,0.4528935292124796,0.14764852628661185,-0.026618840853313196,-0.04708262539161862,0.14764852628661185,0.00030454858041064936,2.289020836769476,7235000000.0,838600000.0,1300100000.0,3170000000.0,1300100000.0,,2.0,2.0,0.002384431966771787,,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2025-03-31,18379400000.0,4351700000.0,1826800000.0,7825700000.0,10484800000.0,,1700000.0,1612800000.0,1716800000.0,765500000.0,302500000.0,186500000.0,,58500000.0,0.0,256400000.0,1700000.0,,39.4365,4.4339,0.0,302500000.0,0.017787654509385013,0.010147230051035398,0.10863233923578751,0.4458876980428705,0.17619990680335507,0.016458643916558754,0.02884661231106661,0.17619990680335507,0.00016213947810163283,2.382143639150427,7281700000.0,822900000.0,1309400000.0,3189200000.0,1309400000.0,,2.0,2.0,0.0012983045669772415,,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2025-06-30,18059100000.0,4188400000.0,1832400000.0,7901700000.0,10087300000.0,,2000000.0,1310600000.0,3604700000.0,1590400000.0,378900000.0,71200000.0,,79500000.0,0.0,502100000.0,2000000.0,,63.7693,4.489,0.0,378900000.0,0.007058380339634986,0.003942610650586131,0.019751990456903488,0.4412017643631925,0.1051127694398979,0.020981112015548947,0.03755463709077934,0.1051127694398979,0.00019826911066390412,2.2857454704213054,7411000000.0,506900000.0,1123300000.0,3240000000.0,1123300000.0,,2.0,2.0,0.0017804682631532092,,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2025-09-30,18190200000.0,4163300000.0,1925600000.0,8000500000.0,10122500000.0,,1400000.0,1176600000.0,5559700000.0,2445600000.0,754400000.0,315300000.0,,153100000.0,0.0,856700000.0,1400000.0,,60.3495,4.3767,0.0,754400000.0,0.03114843171153371,0.01733350925223472,0.05671169307696458,0.4398798496321744,0.13569077468208715,0.04147288100185814,0.07451673762087734,0.13569077468208715,0.00013830575450728575,2.16207935189032,7634300000.0,213400000.0,956400000.0,3331000000.0,956400000.0,,1.0,1.0,0.0014638226683396068,,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
2025-12-31,18297200000.0,4248000000.0,2066300000.0,8143200000.0,10089800000.0,,1400000.0,1248800000.0,-3230300000.0,-1465200000.0,-291200000.0,8400000.0,,-71700000.0,1.0,-259500000.0,1400000.0,2.0558,53.8367,4.0911,1.0,-291200000.0,0.0008325239350631331,0.0004590866362066327,-0.002600377673900257,0.4535801628331734,0.09014642602854224,-0.0159150033884966,-0.02885682574916759,0.09014642602854224,0.00013875398917718884,2.0558486183032474,7650900000.0,581400000.0,1144600000.0,3336300000.0,1144600000.0,,1.0,1.0,0.0012231347195526823,,1.369434,100.96,65.61,2.84449,30510.959,52.4784,3.1022,3.9879
