report_date,total_assets,current_assets,current_liabilities,total_liabilities,total_equity,long_term_debt,cash,shares_outstanding,revenue,gross_profit,operating_income,net_income,interest_expense,income_tax,eps_diluted,shares_diluted,operating_cash_flow,capex,depreciation,fcf,total_debt,bf_current_ratio,bf_pe,bf_ps,eps,ebitda,roe,roa,net_margin,gross_margin,operating_margin,roi,roic,fcf_margin,ebitda_margin,debt_equity,current_ratio,revenue_ttm,net_income_ttm,operating_income_ttm,gross_profit_ttm,fcf_ttm,ebitda_ttm,interest_expense_ttm,eps_diluted_ttm,eps_ttm,debt_to_ebitda,interest_coverage,bf_beta,bf_52w_high,bf_52w_low,bf_10d_avg_vol,bf_market_cap,bf_pe_ttm,bf_pb_annual,bf_ps_ttm
2023-03-31,3683138000.0,3256147000.0,601413000.0,879945000.0,2723733000.0,,1264738000.0,,525186000.0,417541000.0,4115000.0,16802000.0,1275000.0,1700000.0,0.01,2217439000.0,187376000.0,4755000.0,8320000.0,182621000.0,0.0,,,8.9468,0.01,12435000.0,0.006168739740642713,0.004561870882926461,0.03199247504693575,0.7950345211029997,0.007835319296401655,0.0011172538199763354,0.0015107941931165794,0.3477263293385581,0.023677325747449476,0.0,5.414161316765684,1984700000.0,-255524000.0,-117647000.0,1562909000.0,284129000.0,-91117000.0,4739000.0,-0.12000000000000001,-0.12000000000000001,-0.0,-24.825279594851235,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2023-06-30,3980264000.0,3576914000.0,685384000.0,945126000.0,2955474000.0,,1055923000.0,,1058503000.0,843959000.0,14189000.0,44929000.0,2592000.0,3900000.0,0.02,2252205000.0,277568000.0,8689000.0,16719000.0,268879000.0,0.0,,,15.873,0.02,30908000.0,0.015201960836062168,0.011287944719244753,0.04244579372944621,0.7973137534801508,0.01340478014705674,0.0035648389152076344,0.004800921950252311,0.2540181747241151,0.029199728295526795,0.0,5.218846661141783,2123836000.0,70113000.0,-22274000.0,1684128000.0,475773000.0,11768000.0,6067000.0,0.04000000000000001,0.04000000000000001,0.0,-3.6713367397395746,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2023-09-30,4193417000.0,3809397000.0,688925000.0,921520000.0,3190015000.0,,1040310000.0,,1616662000.0,1294196000.0,54172000.0,116434000.0,3334000.0,10400000.0,0.05,2281347000.0,411011000.0,10254000.0,25382000.0,400757000.0,0.0,,231.855,16.0708,0.05,79554000.0,0.0364995148925632,0.027765900696257968,0.07202123882419455,0.8005359190727561,0.033508550333959726,0.012918343203168203,0.016981738330384025,0.24789164339855826,0.04920880183984036,0.0,5.529479986936169,2343251000.0,591130000.0,175273000.0,1885315000.0,766665000.0,219548000.0,7055000.0,0.29000000000000004,0.29000000000000004,0.0,24.843798724309,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2023-12-31,4522425000.0,4138618000.0,746018000.0,961460000.0,3475561000.0,,831047000.0,,-975339000.0,-761789000.0,47490000.0,31660000.0,-3731000.0,3700000.0,0.009999999999999995,-4453064000.0,-163772000.0,-8584000.0,-17067000.0,-172356000.0,0.0,5.5476,178.0614,16.7917,0.009999999999999995,30423000.0,0.009109320768647133,0.007000668888925742,-0.03246050860264995,0.7810504860361371,-0.04869076290397493,0.010501003333388614,0.0136639811529707,0.17671394253690256,-0.031192231624081475,0.0,5.547611451734409,2225012000.0,209825000.0,119966000.0,1793907000.0,679901000.0,153320000.0,3470000.0,0.09,0.09,0.0,34.572334293948124,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2024-03-31,4807079000.0,4436064000.0,750553000.0,945907000.0,3775227000.0,,520388000.0,,634338000.0,518082000.0,80881000.0,105530000.0,,4700000.0,0.04,2400107000.0,129579000.0,2664000.0,8438000.0,126915000.0,0.0,,169.3505,21.6609,0.04,89319000.0,0.027953285987835964,0.021953040505471203,0.1663624124678011,0.8167286210190782,0.12750457957744923,0.01682539438191051,0.021424142177410788,0.2000747235700841,0.14080663620971784,0.0,5.910394069439467,2334164000.0,298553000.0,196732000.0,1894448000.0,624195000.0,230204000.0,,0.12,0.12,0.0,,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2024-06-30,5191880000.0,4773510000.0,806919000.0,1054074000.0,4050524000.0,,512659000.0,,1312472000.0,1067654000.0,186220000.0,239656000.0,,9800000.0,0.1,2407402000.0,273766000.0,5543000.0,16494000.0,268223000.0,0.0,,142.459,23.2483,0.1,202714000.0,0.05916666584372787,0.046159772567933,0.1825989430631663,0.8134680206511072,0.14188493164044644,0.03586754701572455,0.04597429863395452,0.2043647407335166,0.15445205688197539,0.0,5.91572388306633,2588133000.0,493280000.0,368763000.0,2118143000.0,623539000.0,402010000.0,,0.2,0.2,0.0,,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2024-09-30,5768097000.0,5351962000.0,943456000.0,1176735000.0,4498143000.0,,768710000.0,,2037988000.0,1646531000.0,299360000.0,383181000.0,,17700000.0,0.16,2424864000.0,693538000.0,9528000.0,24581000.0,684010000.0,0.0,,174.7615,31.4723,0.16,323941000.0,0.0851864869569509,0.06643109503879703,0.18801926213500766,0.8079198699894209,0.14688997187422104,0.05189926591040338,0.06655190819856105,0.3356300429639429,0.15895137753509833,0.0,5.672720296442018,3009459000.0,760027000.0,613951000.0,2470478000.0,906792000.0,646397000.0,,0.31,0.31,0.0,,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2024-12-31,6340884000.0,5934289000.0,996018000.0,1246477000.0,5003275000.0,,2098524000.0,,-1119291000.0,-932750000.0,-256058000.0,-266177000.0,,-10900000.0,-0.11000000000000004,-4781555000.0,56982000.0,-5101000.0,-17926000.0,51881000.0,0.0,5.958,372.5972,60.0978,-0.11000000000000004,-273984000.0,-0.053200553637367524,-0.04197790087312747,0.23780857703671343,0.8333400340036684,0.22876803262065004,-0.04038206660143917,-0.05117807835867507,-0.046351663687101925,0.24478352814415555,0.0,5.958013810995384,2865507000.0,462190000.0,310403000.0,2299517000.0,1131029000.0,341990000.0,,0.18999999999999995,0.18999999999999995,0.0,,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2025-03-31,6736917000.0,6282599000.0,967443000.0,1217944000.0,5424155000.0,,993464000.0,,883855000.0,710885000.0,176048000.0,214031000.0,,5600000.0,0.08,2552818000.0,310263000.0,6184000.0,6622000.0,304079000.0,0.0,,346.7082,63.519,0.08,182670000.0,0.03945886502137199,0.03176987337086089,0.24215623603419112,0.804300479150992,0.19918199252139773,0.026131834487496283,0.03245629964482947,0.34403720067205595,0.20667417166842977,0.0,6.4940249709802025,3115024000.0,570691000.0,405570000.0,2492320000.0,1308193000.0,435341000.0,,0.22999999999999993,0.22999999999999993,0.0,,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2025-06-30,7365688000.0,6890393000.0,1089640000.0,1340124000.0,5928901000.0,,929547000.0,,1887552000.0,1521648000.0,445365000.0,540758000.0,,9200000.0,0.21,2557911000.0,849514000.0,13818000.0,13152000.0,835696000.0,0.0,,421.2886,93.4626,0.21,458517000.0,0.09120712253417623,0.07341581668949324,0.2864864120299732,0.8061489166920964,0.23594846658529142,0.06046482012270951,0.07511763141263449,0.44274065032380566,0.24291622164581425,0.0,6.323549979809846,3690104000.0,871793000.0,664715000.0,2946314000.0,1875666000.0,691144000.0,,0.33999999999999997,0.33999999999999997,0.0,,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2025-09-30,8113960000.0,7586156000.0,1180403000.0,1425691000.0,6590457000.0,,1615967000.0,,3068644000.0,2495433000.0,838621000.0,1016357000.0,,12900000.0,0.4,2562367000.0,1357178000.0,20610000.0,19127000.0,1336568000.0,0.0,,394.9177,111.027,0.4,857748000.0,0.15421646784130447,0.12526029213848724,0.33120720422440664,0.8132038124982891,0.27328715875807036,0.1033553283476872,0.12724777659576567,0.43555655201450544,0.27952020501563557,0.0,6.426750863899872,4720760000.0,1504969000.0,1203976000.0,3795216000.0,2528224000.0,1224951000.0,,0.58,0.58,0.0,,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
2025-12-31,8900392000.0,8358174000.0,1175581000.0,1412381000.0,7387268000.0,,1423796000.0,,-1364605000.0,-1041697000.0,-46019000.0,-146113000.0,,-5000000.0,-0.05999999999999994,-5107899000.0,-382482000.0,-6730000.0,-12756000.0,-389212000.0,0.0,7.1098,260.7062,94.6623,-0.05999999999999994,-58775000.0,-0.019779030624041256,-0.016416467948827423,0.10707347547458788,0.7633688869672909,0.03372331187413208,-0.0051704464252810434,-0.00622950189434037,0.2852195323921574,0.04307107184863019,0.0,7.109823993412619,4475446000.0,1625033000.0,1414015000.0,3686269000.0,2087131000.0,1440160000.0,,0.63,0.63,0.0,,1.7432928,207.52,66.12,45.40913,365376.3,224.8424,57.3495,81.6402
